inventory_movement_id,movement_datetime,plant_id,item_id,product_id,movement_type,quantity,uom,location_code,source_system
IM-0002399,2025-10-14 14:51:00,P02,PRD-020,PRD-020,FG_SHIP,-4988,EA,RM-B,WMS
IM-0002400,2026-02-19 10:12:00,P02,MAT-016,PRD-029,RM_RECEIPT,1381,EA,FG-01,WMS
IM-0002401,2026-07-13 22:10:00,P03,MAT-024,PRD-013,RM_ISSUE,-2673,EA,WIP-01,WMS
IM-0002402,2025-10-24 15:26:00,P01,MAT-030,PRD-012,RM_RECEIPT,2779,EA,RM-B,WMS
IM-0002403,2025-11-19 17:27:00,P01,PRD-070,PRD-070,FG_RECEIPT,1597,EA,WIP-01,WMS
IM-0002404,2026-07-24 04:47:00,P03,PRD-038,PRD-038,FG_RECEIPT,5453,EA,RM-A,WMS
IM-0002405,2025-12-13 23:21:00,P03,MAT-029,PRD-031,RM_ISSUE,-4094,EA,FG-02,WMS
IM-0002406,2026-07-09 02:03:00,P01,MAT-018,PRD-026,RM_RECEIPT,2123,EA,FG-01,WMS
IM-0002407,2025-08-05 13:11:00,P02,MAT-026,PRD-046,RM_RECEIPT,467,EA,RM-A,WMS
IM-0002408,2025-11-13 03:28:00,P03,PRD-004,PRD-004,FG_RECEIPT,1149,EA,RM-B,WMS
IM-0002409,2026-04-19 03:56:00,P03,MAT-035,PRD-016,RM_ISSUE,-2395,EA,RM-B,WMS
IM-0002410,2026-05-31 01:50:00,P02,MAT-017,PRD-019,RM_RECEIPT,5859,EA,RM-B,WMS
IM-0002411,2026-06-08 14:21:00,P01,MAT-004,PRD-040,RM_ISSUE,-6577,EA,RM-B,WMS
IM-0002412,2025-09-27 15:49:00,P03,PRD-028,PRD-028,FG_RECEIPT,2272,EA,FG-01,WMS
IM-0002413,2025-12-16 12:53:00,P01,PRD-017,PRD-017,FG_SHIP,-3633,EA,FG-02,WMS
IM-0002414,2025-10-26 06:01:00,P01,MAT-031,PRD-043,RM_RECEIPT,2791,EA,WIP-01,WMS
IM-0002415,2025-11-10 08:59:00,P01,MAT-030,PRD-060,RM_RECEIPT,4362,EA,FG-02,WMS
IM-0002416,2025-08-31 15:45:00,P01,MAT-012,PRD-011,RM_RECEIPT,454,EA,WIP-01,WMS
IM-0002417,2025-08-10 02:49:00,P01,MAT-008,PRD-036,RM_RECEIPT,1645,EA,FG-02,WMS
IM-0002418,2026-01-19 07:54:00,P02,PRD-032,PRD-032,FG_SHIP,-1270,EA,WIP-01,WMS
IM-0002419,2026-01-02 15:52:00,P01,PRD-011,PRD-011,ADJUSTMENT,3225,EA,WIP-01,WMS
IM-0002420,2026-02-02 18:18:00,P03,MAT-032,PRD-038,RM_RECEIPT,2460,EA,WIP-01,WMS
IM-0002421,2026-06-14 07:52:00,P03,PRD-078,PRD-078,FG_SHIP,-584,EA,WIP-01,WMS
IM-0002422,2026-02-01 19:01:00,P01,MAT-032,PRD-005,RM_ISSUE,-4708,EA,WIP-01,WMS
IM-0002423,2026-04-27 00:55:00,P03,PRD-070,PRD-070,FG_RECEIPT,4253,EA,RM-A,WMS
IM-0002424,2026-05-07 19:32:00,P03,PRD-003,PRD-003,FG_RECEIPT,2697,EA,RM-B,WMS
IM-0002425,2025-09-05 21:16:00,P01,PRD-001,PRD-001,FG_SHIP,-1905,EA,RM-A,WMS
IM-0002426,2026-03-19 21:51:00,P03,MAT-020,PRD-010,RM_RECEIPT,6371,EA,FG-02,WMS
IM-0002427,2025-08-28 00:58:00,P02,MAT-017,PRD-079,RM_RECEIPT,933,EA,FG-02,WMS
IM-0002428,2025-12-30 05:42:00,P03,PRD-017,PRD-017,FG_RECEIPT,7059,EA,FG-01,WMS
IM-0002429,2025-12-28 06:15:00,P02,PRD-048,PRD-048,FG_SHIP,-1658,EA,RM-A,WMS
IM-0002430,2026-07-29 03:14:00,P01,MAT-017,PRD-079,RM_RECEIPT,3677,EA,RM-A,WMS
IM-0002431,2025-08-05 10:12:00,P03,MAT-030,PRD-064,RM_ISSUE,-3620,EA,FG-02,WMS
IM-0002432,2025-11-06 21:42:00,P01,MAT-030,PRD-060,RM_RECEIPT,3632,EA,RM-B,WMS
IM-0002433,2026-03-21 23:32:00,P01,PRD-013,PRD-013,ADJUSTMENT,1417,EA,RM-A,WMS
IM-0002434,2026-04-27 20:08:00,P03,MAT-032,PRD-005,RM_ISSUE,-5491,EA,WIP-01,WMS
IM-0002435,2025-09-26 01:33:00,P03,MAT-032,PRD-015,RM_RECEIPT,1508,EA,FG-01,WMS
IM-0002436,2026-07-26 02:55:00,P02,PRD-028,PRD-028,ADJUSTMENT,2194,EA,FG-01,WMS
IM-0002437,2026-07-01 11:07:00,P03,PRD-019,PRD-019,ADJUSTMENT,3214,EA,FG-01,WMS
IM-0002438,2026-01-19 11:05:00,P01,PRD-027,PRD-027,FG_SHIP,-1383,EA,FG-02,WMS
IM-0002439,2025-09-21 16:43:00,P03,PRD-011,PRD-011,ADJUSTMENT,1011,EA,RM-B,WMS
IM-0002440,2026-03-08 11:42:00,P02,PRD-065,PRD-065,FG_RECEIPT,4291,EA,WIP-01,WMS
IM-0002441,2026-07-10 16:36:00,P02,PRD-065,PRD-065,FG_RECEIPT,1437,EA,RM-B,WMS
IM-0002442,2025-10-19 07:08:00,P01,MAT-016,PRD-029,RM_RECEIPT,1931,EA,RM-B,WMS
IM-0002443,2025-10-12 10:21:00,P01,PRD-027,PRD-027,FG_SHIP,-1375,EA,FG-01,WMS
IM-0002444,2025-11-28 03:47:00,P01,MAT-012,PRD-006,RM_RECEIPT,1733,EA,FG-01,WMS
IM-0002445,2026-05-06 12:18:00,P02,MAT-031,PRD-043,RM_RECEIPT,1097,EA,RM-A,WMS
IM-0002446,2026-01-31 01:16:00,P02,MAT-018,PRD-067,RM_ISSUE,-2934,EA,WIP-01,WMS
IM-0002447,2025-10-08 00:28:00,P01,MAT-020,PRD-010,RM_RECEIPT,5258,EA,RM-B,WMS
IM-0002448,2025-12-08 22:14:00,P02,PRD-005,PRD-005,FG_SHIP,-3892,EA,FG-01,WMS
IM-0002449,2025-10-28 13:42:00,P02,MAT-026,PRD-046,RM_RECEIPT,959,EA,FG-01,WMS
IM-0002450,2026-02-09 16:04:00,P01,PRD-003,PRD-003,FG_RECEIPT,1038,EA,RM-A,WMS
IM-0002451,2026-07-06 12:43:00,P02,MAT-018,PRD-030,RM_ISSUE,-1893,EA,FG-01,WMS
IM-0002452,2026-04-12 05:21:00,P03,MAT-015,PRD-034,RM_RECEIPT,1256,EA,FG-01,WMS
IM-0002453,2026-05-14 21:06:00,P01,MAT-012,PRD-011,RM_ISSUE,-1401,EA,RM-A,WMS
IM-0002454,2025-11-23 00:27:00,P01,PRD-004,PRD-004,FG_SHIP,-2100,EA,FG-02,WMS
IM-0002455,2025-11-20 12:55:00,P02,MAT-012,PRD-006,RM_RECEIPT,1241,EA,FG-01,WMS
IM-0002456,2026-05-20 18:05:00,P01,MAT-024,PRD-003,RM_ISSUE,-1904,EA,FG-01,WMS
IM-0002457,2025-09-13 09:40:00,P03,MAT-008,PRD-065,RM_RECEIPT,1459,EA,FG-02,WMS
IM-0002458,2025-08-15 02:39:00,P02,PRD-055,PRD-055,ADJUSTMENT,2278,EA,RM-B,WMS
IM-0002459,2026-07-05 17:41:00,P03,MAT-033,PRD-022,RM_ISSUE,-385,EA,WIP-01,WMS
IM-0002460,2025-11-15 04:57:00,P02,MAT-015,PRD-025,RM_RECEIPT,3992,EA,FG-01,WMS
IM-0002461,2025-12-18 03:02:00,P01,MAT-008,PRD-065,RM_ISSUE,-1320,EA,FG-02,WMS
IM-0002462,2026-06-27 14:12:00,P03,PRD-005,PRD-005,FG_RECEIPT,7313,EA,FG-01,WMS
IM-0002463,2026-05-07 01:51:00,P01,PRD-067,PRD-067,FG_SHIP,-1563,EA,RM-A,WMS
IM-0002464,2025-10-16 11:34:00,P03,MAT-032,PRD-038,RM_RECEIPT,1504,EA,WIP-01,WMS
IM-0002465,2026-05-20 11:28:00,P03,PRD-026,PRD-026,FG_RECEIPT,2440,EA,FG-02,WMS
IM-0002466,2025-10-08 04:32:00,P03,PRD-043,PRD-043,FG_RECEIPT,755,EA,RM-A,WMS
IM-0002467,2026-01-02 05:31:00,P02,MAT-010,PRD-037,RM_ISSUE,-3024,EA,RM-B,WMS
IM-0002468,2026-06-18 01:18:00,P01,MAT-024,PRD-013,RM_ISSUE,-1879,EA,RM-A,WMS
IM-0002469,2025-11-16 14:20:00,P02,PRD-006,PRD-006,FG_SHIP,-5482,EA,RM-B,WMS
IM-0002470,2026-01-01 03:16:00,P02,MAT-020,PRD-010,RM_RECEIPT,2956,EA,FG-01,WMS
IM-0002471,2026-01-13 23:46:00,P01,PRD-042,PRD-042,FG_RECEIPT,2550,EA,FG-01,WMS
IM-0002472,2025-10-13 03:53:00,P03,PRD-056,PRD-056,FG_RECEIPT,3221,EA,FG-01,WMS
IM-0002473,2025-12-06 19:19:00,P03,MAT-012,PRD-011,RM_ISSUE,-4308,EA,FG-01,WMS
IM-0002474,2025-08-11 15:22:00,P01,PRD-059,PRD-059,FG_SHIP,-1055,EA,FG-02,WMS
IM-0002475,2025-08-13 15:55:00,P02,PRD-044,PRD-044,FG_SHIP,-1639,EA,WIP-01,WMS
IM-0002476,2026-01-16 01:34:00,P03,PRD-001,PRD-001,FG_SHIP,-1290,EA,FG-01,WMS
IM-0002477,2025-10-13 16:38:00,P01,PRD-065,PRD-065,FG_RECEIPT,5456,EA,FG-02,WMS
IM-0002478,2026-04-18 12:49:00,P01,MAT-004,PRD-048,RM_ISSUE,-1228,EA,WIP-01,WMS
IM-0002479,2025-09-01 15:02:00,P03,MAT-030,PRD-060,RM_ISSUE,-1243,EA,FG-02,WMS
IM-0002480,2026-03-16 09:52:00,P03,PRD-012,PRD-012,FG_SHIP,-2463,EA,FG-02,WMS
IM-0002481,2026-07-09 09:34:00,P02,MAT-033,PRD-022,RM_ISSUE,-3966,EA,RM-A,WMS
IM-0002482,2026-07-23 19:33:00,P02,MAT-022,PRD-042,RM_ISSUE,-6265,EA,RM-A,WMS
IM-0002483,2025-09-15 12:55:00,P02,PRD-050,PRD-050,FG_SHIP,-2081,EA,WIP-01,WMS
IM-0002484,2025-12-23 08:08:00,P01,PRD-046,PRD-046,FG_RECEIPT,1283,EA,RM-B,WMS
IM-0002485,2025-08-10 08:49:00,P02,PRD-065,PRD-065,ADJUSTMENT,1243,EA,WIP-01,WMS
IM-0002486,2025-12-23 16:33:00,P03,PRD-034,PRD-034,ADJUSTMENT,1630,EA,FG-02,WMS
IM-0002487,2025-10-05 05:30:00,P02,PRD-045,PRD-045,FG_RECEIPT,376,EA,RM-A,WMS
IM-0002488,2026-07-05 05:37:00,P03,MAT-022,PRD-042,RM_RECEIPT,1419,EA,WIP-01,WMS
IM-0002489,2025-10-08 04:46:00,P02,PRD-031,PRD-031,FG_RECEIPT,13717,EA,FG-02,WMS
IM-0002490,2026-06-05 04:12:00,P03,PRD-059,PRD-059,FG_RECEIPT,3748,EA,WIP-01,WMS
IM-0002491,2025-10-04 04:22:00,P02,PRD-007,PRD-007,FG_RECEIPT,462,EA,FG-02,WMS
IM-0002492,2025-09-11 02:46:00,P02,MAT-022,PRD-047,RM_RECEIPT,693,EA,RM-B,WMS
IM-0002493,2025-11-28 16:45:00,P02,PRD-018,PRD-018,FG_SHIP,-628,EA,WIP-01,WMS
IM-0002494,2025-12-16 21:15:00,P03,MAT-037,PRD-018,RM_RECEIPT,1347,EA,RM-A,WMS
IM-0002495,2026-07-24 01:24:00,P02,PRD-040,PRD-040,FG_RECEIPT,860,EA,WIP-01,WMS
IM-0002496,2026-01-01 10:56:00,P01,PRD-073,PRD-073,FG_SHIP,-799,EA,FG-01,WMS
IM-0002497,2025-11-14 17:07:00,P02,PRD-032,PRD-032,FG_SHIP,-1864,EA,FG-02,WMS
IM-0002498,2026-01-13 22:05:00,P01,PRD-074,PRD-074,FG_RECEIPT,1314,EA,RM-B,WMS
IM-0002499,2026-05-20 20:53:00,P01,PRD-062,PRD-062,FG_SHIP,-2199,EA,WIP-01,WMS
IM-0002500,2026-03-06 19:31:00,P03,PRD-026,PRD-026,FG_SHIP,-1242,EA,WIP-01,WMS
IM-0002501,2026-05-07 02:49:00,P03,MAT-013,PRD-075,RM_ISSUE,-564,EA,FG-02,WMS
IM-0002502,2026-06-27 14:13:00,P01,PRD-046,PRD-046,FG_SHIP,-1307,EA,FG-02,WMS
IM-0002503,2026-06-29 15:52:00,P02,PRD-057,PRD-057,FG_SHIP,-3366,EA,FG-02,WMS
IM-0002504,2026-02-08 10:48:00,P03,MAT-031,PRD-008,RM_RECEIPT,833,EA,WIP-01,WMS
IM-0002505,2025-10-31 14:53:00,P01,MAT-023,PRD-007,RM_ISSUE,-1218,EA,FG-02,WMS
IM-0002506,2026-02-20 02:25:00,P03,MAT-010,PRD-027,RM_RECEIPT,551,EA,WIP-01,WMS
IM-0002507,2025-09-23 08:35:00,P03,PRD-075,PRD-075,FG_RECEIPT,834,EA,WIP-01,WMS
IM-0002508,2026-04-22 09:27:00,P02,PRD-052,PRD-052,FG_SHIP,-1864,EA,FG-02,WMS
IM-0002509,2026-04-15 14:18:00,P02,PRD-008,PRD-008,ADJUSTMENT,2666,EA,RM-A,WMS
IM-0002510,2026-07-27 06:34:00,P03,PRD-019,PRD-019,FG_SHIP,-713,EA,WIP-01,WMS
IM-0002511,2025-12-17 01:58:00,P02,MAT-004,PRD-040,RM_ISSUE,-2911,EA,FG-01,WMS
IM-0002512,2026-07-17 06:12:00,P01,PRD-072,PRD-072,ADJUSTMENT,3736,EA,WIP-01,WMS
IM-0002513,2025-09-07 04:10:00,P02,MAT-022,PRD-023,RM_RECEIPT,2101,EA,FG-01,WMS
IM-0002514,2026-07-12 08:39:00,P02,MAT-018,PRD-078,RM_RECEIPT,2219,EA,WIP-01,WMS
IM-0002515,2025-12-18 22:34:00,P02,PRD-010,PRD-010,FG_RECEIPT,5830,EA,RM-B,WMS
IM-0002516,2026-01-19 12:41:00,P02,PRD-039,PRD-039,FG_SHIP,-1246,EA,FG-01,WMS
IM-0002517,2026-07-26 13:11:00,P02,MAT-018,PRD-002,RM_RECEIPT,997,EA,FG-01,WMS
IM-0002518,2025-11-18 15:28:00,P03,PRD-059,PRD-059,FG_SHIP,-12771,EA,WIP-01,WMS
IM-0002519,2025-08-24 15:16:00,P02,PRD-026,PRD-026,FG_SHIP,-934,EA,RM-B,WMS
IM-0002520,2025-09-24 21:28:00,P02,MAT-014,PRD-070,RM_RECEIPT,3120,EA,FG-02,WMS
IM-0002521,2025-08-29 06:20:00,P03,MAT-001,PRD-074,RM_ISSUE,-899,EA,WIP-01,WMS
IM-0002522,2026-05-31 11:17:00,P02,PRD-032,PRD-032,FG_SHIP,-2086,EA,FG-01,WMS
IM-0002523,2025-11-20 21:52:00,P01,PRD-042,PRD-042,FG_SHIP,-5136,EA,WIP-01,WMS
IM-0002524,2026-03-02 17:24:00,P03,MAT-015,PRD-034,RM_ISSUE,-745,EA,RM-A,WMS
IM-0002525,2026-05-26 06:52:00,P01,MAT-008,PRD-065,RM_RECEIPT,3958,EA,RM-B,WMS
IM-0002526,2026-03-05 00:48:00,P03,PRD-029,PRD-029,FG_SHIP,-3048,EA,FG-01,WMS
IM-0002527,2025-11-23 16:45:00,P03,PRD-054,PRD-054,FG_RECEIPT,756,EA,RM-B,WMS
IM-0002528,2026-07-17 19:08:00,P01,PRD-062,PRD-062,FG_SHIP,-2986,EA,FG-01,WMS
IM-0002529,2025-10-23 05:44:00,P01,PRD-080,PRD-080,FG_RECEIPT,2594,EA,FG-01,WMS
IM-0002530,2026-03-31 00:20:00,P02,PRD-061,PRD-061,FG_RECEIPT,498,EA,WIP-01,WMS
IM-0002531,2025-08-04 06:18:00,P01,PRD-048,PRD-048,FG_SHIP,-1220,EA,RM-B,WMS
IM-0002532,2025-10-21 22:43:00,P03,MAT-015,PRD-034,RM_RECEIPT,318,EA,FG-02,WMS
IM-0002533,2025-11-30 02:15:00,P01,MAT-037,PRD-018,RM_ISSUE,-1103,EA,WIP-01,WMS
IM-0002534,2026-06-11 03:41:00,P01,MAT-012,PRD-006,RM_ISSUE,-1350,EA,FG-02,WMS
IM-0002535,2026-02-01 22:43:00,P01,MAT-026,PRD-028,RM_ISSUE,-2382,EA,FG-02,WMS
IM-0002536,2026-03-01 17:22:00,P02,PRD-002,PRD-002,FG_RECEIPT,1380,EA,FG-02,WMS
IM-0002537,2026-03-16 14:28:00,P02,MAT-008,PRD-065,RM_ISSUE,-5912,EA,RM-B,WMS
IM-0002538,2025-11-28 18:27:00,P01,MAT-019,PRD-004,RM_ISSUE,-2812,EA,WIP-01,WMS
IM-0002539,2025-12-22 23:14:00,P03,MAT-003,PRD-049,RM_RECEIPT,763,EA,FG-02,WMS
IM-0002540,2026-02-04 19:32:00,P03,PRD-063,PRD-063,ADJUSTMENT,7627,EA,FG-01,WMS
IM-0002541,2026-05-16 23:08:00,P01,PRD-018,PRD-018,FG_SHIP,-319,EA,FG-01,WMS
IM-0002542,2026-06-20 09:26:00,P01,PRD-013,PRD-013,FG_RECEIPT,2157,EA,RM-A,WMS
IM-0002543,2025-12-13 10:42:00,P03,PRD-066,PRD-066,FG_RECEIPT,3912,EA,FG-02,WMS
IM-0002544,2025-11-23 23:10:00,P01,MAT-010,PRD-063,RM_ISSUE,-1636,EA,FG-02,WMS
IM-0002545,2025-10-29 03:38:00,P01,PRD-031,PRD-031,FG_RECEIPT,4337,EA,FG-02,WMS
IM-0002546,2026-03-27 23:35:00,P02,MAT-004,PRD-032,RM_RECEIPT,511,EA,RM-A,WMS
IM-0002547,2026-04-17 19:34:00,P03,MAT-033,PRD-017,RM_ISSUE,-2648,EA,WIP-01,WMS
IM-0002548,2026-06-17 06:53:00,P03,PRD-018,PRD-018,FG_SHIP,-3508,EA,RM-B,WMS
IM-0002549,2026-07-29 01:27:00,P03,MAT-029,PRD-031,RM_ISSUE,-4917,EA,WIP-01,WMS
IM-0002550,2025-10-01 13:26:00,P01,MAT-024,PRD-003,RM_RECEIPT,765,EA,RM-B,WMS
IM-0002551,2026-07-11 01:51:00,P01,MAT-010,PRD-063,RM_RECEIPT,1551,EA,FG-02,WMS
IM-0002552,2025-08-26 12:35:00,P03,MAT-022,PRD-042,RM_ISSUE,-1744,EA,WIP-01,WMS
IM-0002553,2025-08-15 00:18:00,P01,PRD-002,PRD-002,FG_SHIP,-8536,EA,RM-A,WMS
IM-0002554,2025-09-30 18:53:00,P01,MAT-005,PRD-021,RM_RECEIPT,1184,EA,FG-01,WMS
IM-0002555,2025-10-29 14:49:00,P03,MAT-018,PRD-030,RM_ISSUE,-1645,EA,RM-B,WMS
IM-0002556,2026-07-22 23:30:00,P03,PRD-051,PRD-051,FG_SHIP,-2805,EA,RM-A,WMS
IM-0002557,2026-01-16 12:29:00,P01,MAT-035,PRD-053,RM_ISSUE,-2309,EA,WIP-01,WMS
IM-0002558,2026-06-22 03:14:00,P03,PRD-046,PRD-046,FG_RECEIPT,568,EA,RM-A,WMS
IM-0002559,2025-08-12 17:20:00,P02,PRD-046,PRD-046,FG_RECEIPT,1597,EA,RM-B,WMS
IM-0002560,2025-09-19 11:49:00,P03,PRD-046,PRD-046,FG_SHIP,-1313,EA,FG-02,WMS
IM-0002561,2025-11-19 11:36:00,P03,MAT-018,PRD-002,RM_ISSUE,-1914,EA,WIP-01,WMS
IM-0002562,2026-01-13 10:45:00,P02,PRD-059,PRD-059,FG_SHIP,-2199,EA,RM-B,WMS
IM-0002563,2026-01-29 10:49:00,P03,PRD-055,PRD-055,FG_RECEIPT,1408,EA,WIP-01,WMS
IM-0002564,2026-01-15 16:32:00,P01,PRD-009,PRD-009,FG_RECEIPT,8439,EA,RM-A,WMS
IM-0002565,2025-12-15 02:07:00,P01,PRD-055,PRD-055,FG_SHIP,-2386,EA,WIP-01,WMS
IM-0002566,2026-04-06 06:12:00,P01,MAT-023,PRD-007,RM_RECEIPT,1563,EA,FG-01,WMS
IM-0002567,2026-02-17 17:00:00,P02,MAT-015,PRD-025,RM_RECEIPT,7825,EA,WIP-01,WMS
IM-0002568,2026-07-16 01:34:00,P01,MAT-030,PRD-062,RM_RECEIPT,1071,EA,RM-A,WMS
IM-0002569,2026-01-02 06:21:00,P01,PRD-048,PRD-048,FG_SHIP,-1553,EA,FG-02,WMS
IM-0002570,2026-06-18 16:07:00,P01,PRD-067,PRD-067,FG_SHIP,-2254,EA,FG-01,WMS
IM-0002571,2026-01-26 01:44:00,P03,MAT-032,PRD-077,RM_RECEIPT,3489,EA,RM-B,WMS
IM-0002572,2026-05-07 07:34:00,P02,MAT-001,PRD-039,RM_ISSUE,-6594,EA,WIP-01,WMS
IM-0002573,2026-03-29 00:09:00,P03,MAT-035,PRD-066,RM_ISSUE,-1849,EA,WIP-01,WMS
IM-0002574,2026-05-15 05:53:00,P01,MAT-018,PRD-030,RM_ISSUE,-6158,EA,FG-02,WMS
IM-0002575,2026-01-30 12:35:00,P01,PRD-023,PRD-023,FG_SHIP,-499,EA,RM-B,WMS
IM-0002576,2025-09-25 10:50:00,P03,PRD-016,PRD-016,FG_SHIP,-463,EA,RM-A,WMS
IM-0002577,2025-10-12 13:58:00,P01,PRD-080,PRD-080,FG_RECEIPT,5533,EA,RM-B,WMS
IM-0002578,2026-04-23 23:34:00,P03,MAT-005,PRD-033,RM_ISSUE,-1326,EA,WIP-01,WMS
IM-0002579,2025-12-24 06:29:00,P01,PRD-056,PRD-056,FG_SHIP,-3179,EA,WIP-01,WMS
IM-0002580,2025-09-13 04:52:00,P02,MAT-004,PRD-040,RM_ISSUE,-15888,EA,RM-A,WMS
IM-0002581,2025-08-11 06:37:00,P03,MAT-022,PRD-047,RM_RECEIPT,1438,EA,FG-01,WMS
IM-0002582,2026-07-21 15:17:00,P01,PRD-029,PRD-029,FG_RECEIPT,3752,EA,WIP-01,WMS
IM-0002583,2025-12-10 09:25:00,P01,PRD-031,PRD-031,FG_RECEIPT,4772,EA,RM-B,WMS
IM-0002584,2025-09-23 02:24:00,P03,PRD-026,PRD-026,FG_SHIP,-1810,EA,FG-02,WMS
IM-0002585,2026-06-07 21:14:00,P03,PRD-043,PRD-043,ADJUSTMENT,3311,EA,RM-B,WMS
IM-0002586,2025-08-08 08:25:00,P01,PRD-073,PRD-073,FG_RECEIPT,1094,EA,WIP-01,WMS
IM-0002587,2026-02-10 15:45:00,P01,PRD-073,PRD-073,FG_RECEIPT,1830,EA,RM-B,WMS
IM-0002588,2026-05-31 17:14:00,P02,MAT-019,PRD-004,RM_ISSUE,-1827,EA,RM-A,WMS
IM-0002589,2025-10-27 06:14:00,P03,PRD-079,PRD-079,FG_SHIP,-1873,EA,WIP-01,WMS
IM-0002590,2025-11-17 02:56:00,P03,MAT-010,PRD-027,RM_RECEIPT,3521,EA,RM-A,WMS
IM-0002591,2026-04-26 23:08:00,P03,PRD-046,PRD-046,FG_RECEIPT,1266,EA,RM-B,WMS
IM-0002592,2025-09-09 05:05:00,P02,PRD-072,PRD-072,FG_RECEIPT,9557,EA,FG-02,WMS
IM-0002593,2026-07-18 21:37:00,P03,PRD-014,PRD-014,ADJUSTMENT,1292,EA,FG-02,WMS
IM-0002594,2026-05-05 23:21:00,P03,PRD-038,PRD-038,FG_RECEIPT,4544,EA,FG-01,WMS
IM-0002595,2025-10-22 14:32:00,P02,MAT-037,PRD-018,RM_RECEIPT,1087,EA,WIP-01,WMS
IM-0002596,2026-07-03 00:22:00,P03,PRD-024,PRD-024,ADJUSTMENT,6800,EA,WIP-01,WMS
IM-0002597,2025-12-25 11:50:00,P03,PRD-009,PRD-009,FG_SHIP,-3084,EA,RM-A,WMS
IM-0002598,2025-12-01 07:58:00,P03,MAT-032,PRD-077,RM_ISSUE,-6484,EA,RM-A,WMS
IM-0002599,2026-03-21 01:45:00,P02,PRD-052,PRD-052,FG_SHIP,-2462,EA,FG-02,WMS
IM-0002600,2025-09-17 01:42:00,P03,PRD-033,PRD-033,FG_SHIP,-2237,EA,RM-B,WMS
IM-0002601,2026-04-12 13:00:00,P01,PRD-050,PRD-050,FG_SHIP,-1253,EA,FG-02,WMS
IM-0002602,2026-07-21 00:50:00,P01,MAT-018,PRD-078,RM_ISSUE,-2791,EA,RM-B,WMS
IM-0002603,2025-09-26 16:49:00,P01,MAT-012,PRD-011,RM_ISSUE,-1606,EA,FG-02,WMS
IM-0002604,2026-05-20 05:32:00,P01,PRD-049,PRD-049,FG_SHIP,-2209,EA,RM-A,WMS
IM-0002605,2026-01-23 08:37:00,P03,PRD-040,PRD-040,FG_SHIP,-1813,EA,FG-02,WMS
IM-0002606,2026-07-29 14:54:00,P01,MAT-032,PRD-038,RM_RECEIPT,1586,EA,FG-01,WMS
IM-0002607,2025-08-01 20:57:00,P03,MAT-032,PRD-077,RM_ISSUE,-3142,EA,RM-A,WMS
IM-0002608,2026-01-22 20:16:00,P02,MAT-015,PRD-025,RM_ISSUE,-400,EA,FG-02,WMS
IM-0002609,2025-08-17 19:30:00,P03,MAT-022,PRD-023,RM_RECEIPT,1094,EA,FG-02,WMS
IM-0002610,2026-05-10 01:49:00,P02,PRD-047,PRD-047,FG_RECEIPT,1328,EA,FG-02,WMS
IM-0002611,2025-12-02 06:07:00,P02,PRD-006,PRD-006,FG_SHIP,-3030,EA,FG-01,WMS
IM-0002612,2025-11-13 17:01:00,P02,MAT-003,PRD-049,RM_RECEIPT,1597,EA,FG-02,WMS
IM-0002613,2026-06-22 20:41:00,P02,MAT-017,PRD-079,RM_RECEIPT,843,EA,FG-02,WMS
IM-0002614,2026-01-24 22:13:00,P02,MAT-037,PRD-018,RM_RECEIPT,5844,EA,FG-01,WMS
IM-0002615,2025-11-19 04:54:00,P02,MAT-032,PRD-005,RM_RECEIPT,705,EA,FG-02,WMS
IM-0002616,2026-05-24 16:25:00,P02,MAT-008,PRD-065,RM_ISSUE,-519,EA,RM-A,WMS
IM-0002617,2026-04-17 02:48:00,P02,PRD-067,PRD-067,FG_RECEIPT,2106,EA,RM-B,WMS
IM-0002618,2026-01-30 16:42:00,P03,PRD-028,PRD-028,FG_SHIP,-4847,EA,RM-B,WMS
IM-0002619,2025-08-15 21:28:00,P01,PRD-050,PRD-050,FG_RECEIPT,2907,EA,FG-01,WMS
IM-0002620,2026-04-13 21:58:00,P03,MAT-010,PRD-027,RM_ISSUE,-1051,EA,RM-A,WMS
IM-0002621,2026-01-30 19:00:00,P03,PRD-005,PRD-005,FG_RECEIPT,3187,EA,RM-B,WMS
IM-0002622,2026-01-25 21:57:00,P03,MAT-022,PRD-047,RM_ISSUE,-1343,EA,FG-02,WMS
IM-0002623,2026-01-07 04:32:00,P03,MAT-030,PRD-060,RM_RECEIPT,2432,EA,WIP-01,WMS
IM-0002624,2026-05-16 10:18:00,P02,PRD-047,PRD-047,FG_RECEIPT,5333,EA,RM-B,WMS
IM-0002625,2026-03-16 22:26:00,P03,PRD-072,PRD-072,FG_RECEIPT,697,EA,RM-A,WMS
IM-0002626,2025-12-16 23:03:00,P01,MAT-033,PRD-022,RM_ISSUE,-4317,EA,FG-02,WMS
IM-0002627,2026-01-31 11:37:00,P02,MAT-014,PRD-070,RM_RECEIPT,2816,EA,WIP-01,WMS
IM-0002628,2025-12-23 20:46:00,P02,MAT-010,PRD-063,RM_RECEIPT,7310,EA,RM-A,WMS
IM-0002629,2026-02-20 04:19:00,P02,MAT-030,PRD-009,RM_ISSUE,-2742,EA,RM-B,WMS
IM-0002630,2026-03-08 04:14:00,P02,MAT-022,PRD-042,RM_RECEIPT,1186,EA,RM-A,WMS
IM-0002631,2026-04-19 14:08:00,P02,PRD-022,PRD-022,FG_RECEIPT,1141,EA,WIP-01,WMS
