sales_order_id,order_line_id,customer_id,product_id,order_date,requested_delivery_date,promised_delivery_date,ordered_quantity,unit_price,discount_pct,customer_priority,order_status,source_system,load_timestamp
SO-001383,SOL-001383-01,CUST-0065,PRD-009,2025-11-02,2025-11-17,2025-11-15,3575,279.51,2.0,high,completed,ERP,2025-11-04 08:53:00
SO-001384,SOL-001384-01,CUST-0015,PRD-038,2025-10-01,2025-10-23,2025-10-26,4933,378.53,10.0,normal,completed,ERP,2025-10-02 20:40:00
SO-001385,SOL-001385-01,CUST-0086,PRD-015,2025-09-25,2025-10-27,2025-10-27,1029,996.25,0.0,normal,completed,ERP,2025-09-27 09:43:00
SO-001386,SOL-001386-01,CUST-0011,PRD-080,2025-10-11,2025-11-13,2025-11-13,2298,642.11,2.0,normal,completed,ERP,2025-10-13 16:21:00
SO-001387,SOL-001387-01,CUST-0074,PRD-055,2026-03-01,2026-03-11,2026-03-11,1929,589.27,2.0,high,completed,ERP,2026-03-03 20:07:00
SO-001388,SOL-001388-01,CUST-0087,PRD-080,2026-04-13,2026-05-13,2026-05-14,2847,684.18,5.0,normal,completed,ERP,2026-04-14 02:51:00
SO-001389,SOL-001389-01,CUST-0102,PRD-013,2026-06-16,2026-06-24,2026-06-24,4764,341.92,5.0,high,completed,ERP,2026-06-18 00:50:00
SO-001390,SOL-001390-01,CUST-0119,PRD-013,2026-01-05,2026-01-19,2026-01-17,2723,353.73,10.0,normal,completed,ERP,2026-01-06 15:14:00
SO-001391,SOL-001391-01,CUST-0053,PRD-037,2026-03-19,2026-04-19,2026-04-22,5080,161.73,0.5,normal,completed,ERP,2026-03-19 20:59:00
SO-001392,SOL-001392-01,CUST-0069,PRD-033,2025-08-21,2025-08-28,2025-08-30,2275,476.26,0.0,high,completed,ERP,2025-08-23 14:44:00
SO-001393,SOL-001393-01,CUST-0065,PRD-048,2026-02-10,2026-02-20,2026-02-19,2097,244.24,0.0,high,completed,ERP,2026-02-10 13:12:00
SO-001394,SOL-001394-01,CUST-0105,PRD-058,2025-08-07,2025-08-31,2025-08-31,6361,442.35,5.0,high,completed,ERP,2025-08-07 22:51:00
SO-001395,SOL-001395-01,CUST-0026,PRD-041,2026-01-04,2026-01-28,2026-01-29,4483,851.7,1.0,high,completed,ERP,2026-01-05 03:14:00
SO-001396,SOL-001396-01,CUST-0059,PRD-026,2025-10-30,2025-12-03,2025-12-04,833,298.47,2.0,normal,completed,ERP,2025-11-01 15:49:00
SO-001397,SOL-001397-01,CUST-0012,PRD-079,2026-04-28,2026-05-17,2026-05-15,1821,324.89,8.0,normal,completed,ERP,2026-04-28 19:05:00
SO-001398,SOL-001398-01,CUST-0009,PRD-019,2026-02-26,2026-03-27,2026-03-27,10538,360.34,1.0,normal,open,ERP,2026-02-28 14:57:00
SO-001399,SOL-001399-01,CUST-0005,PRD-074,2025-09-04,2025-10-04,2025-10-02,1619,312.25,10.0,high,open,ERP,2025-09-05 14:24:00
SO-001400,SOL-001400-01,CUST-0055,PRD-050,2026-03-22,2026-04-15,2026-04-15,12171,399.7,0.0,high,completed,ERP,2026-03-22 09:55:00
SO-001401,SOL-001401-01,CUST-0067,PRD-006,2026-04-23,2026-05-27,2026-05-27,2704,547.03,2.0,normal,completed,ERP,2026-04-24 22:19:00
SO-001402,SOL-001402-01,CUST-0081,PRD-072,2025-10-16,2025-10-24,2025-10-24,1829,566.33,3.0,high,completed,ERP,2025-10-16 15:47:00
SO-001403,SOL-001403-01,CUST-0064,PRD-008,2026-02-05,2026-03-06,2026-03-04,2671,166.32,3.0,normal,completed,ERP,2026-02-07 23:53:00
SO-001404,SOL-001404-01,CUST-0005,PRD-071,2026-05-05,2026-06-08,2026-06-07,1628,50.12,0.0,high,open,ERP,2026-05-05 14:55:00
SO-001405,SOL-001405-01,CUST-0058,PRD-031,2025-08-18,2025-09-05,2025-09-04,6173,891.15,1.0,high,open,ERP,2025-08-19 14:41:00
SO-001406,SOL-001406-01,CUST-0004,PRD-060,2026-05-16,2026-06-10,2026-06-13,1360,493.46,2.0,low,open,ERP,2026-05-16 10:38:00
SO-001407,SOL-001407-01,CUST-0079,PRD-004,2026-04-27,2026-05-21,2026-05-20,2956,536.53,5.0,high,open,ERP,2026-04-29 14:56:00
SO-001408,SOL-001408-01,CUST-0111,PRD-041,2025-08-28,2025-09-08,2025-09-11,10120,849.38,10.0,high,cancelled,ERP,2025-08-28 10:24:00
SO-001409,SOL-001409-01,CUST-0039,PRD-023,2025-12-03,2025-12-23,2025-12-21,10712,443.3,8.0,high,open,ERP,2025-12-04 10:18:00
SO-001410,SOL-001410-01,CUST-0118,PRD-067,2025-09-17,2025-10-14,2025-10-15,2529,46.22,8.0,normal,completed,ERP,2025-09-17 06:42:00
SO-001411,SOL-001411-01,CUST-0067,PRD-065,2026-02-19,2026-03-12,2026-03-12,1475,1063.15,8.0,normal,open,ERP,2026-02-20 17:38:00
SO-001412,SOL-001412-01,CUST-0006,PRD-063,2025-08-11,2025-08-30,2025-08-29,2960,768.06,5.0,high,completed,ERP,2025-08-12 20:05:00
SO-001413,SOL-001413-01,CUST-0014,PRD-053,2025-12-14,2025-12-24,2025-12-24,6014,534.98,10.0,high,completed,ERP,2025-12-14 05:03:00
SO-001414,SOL-001414-01,CUST-0012,PRD-013,2025-10-18,2025-11-10,2025-11-10,3706,353.36,8.0,normal,completed,ERP,2025-10-19 06:51:00
SO-001415,SOL-001415-01,CUST-0080,PRD-022,2025-09-04,2025-10-04,2025-10-06,3744,438.3,8.0,normal,completed,ERP,2025-09-06 01:59:00
SO-001416,SOL-001416-01,CUST-0054,PRD-074,2025-11-30,2025-12-30,2025-12-29,8489,343.61,2.0,high,completed,ERP,2025-12-01 17:44:00
SO-001417,SOL-001417-01,CUST-0035,PRD-019,2025-09-28,2025-10-26,2025-10-26,6485,340.42,1.0,high,open,ERP,2025-09-30 13:00:00
SO-001418,SOL-001418-01,CUST-0021,PRD-047,2025-12-28,2026-02-01,2026-02-03,4054,969.51,1.0,normal,completed,ERP,2025-12-28 01:51:00
SO-001419,SOL-001419-01,CUST-0103,PRD-075,2025-12-31,2026-01-10,2026-01-10,13189,644.27,1.0,high,open,ERP,2026-01-02 09:26:00
SO-001420,SOL-001420-01,CUST-0077,PRD-055,2025-10-12,2025-11-08,2025-11-10,2015,641.93,3.0,high,open,ERP,2025-10-12 19:47:00
SO-001421,SOL-001421-01,CUST-0063,PRD-046,2025-10-06,2025-11-07,2025-11-10,1248,751.47,5.0,low,completed,ERP,2025-10-06 03:26:00
SO-001422,SOL-001422-01,CUST-0118,PRD-077,2025-11-19,2025-12-03,2025-12-03,2586,220.12,5.0,normal,open,ERP,2025-11-21 22:19:00
SO-001423,SOL-001423-01,CUST-0084,PRD-038,2025-09-24,2025-10-24,2025-10-24,2613,381.64,1.0,high,completed,ERP,2025-09-24 21:05:00
SO-001424,SOL-001424-01,CUST-0096,PRD-029,2025-10-11,2025-11-14,2025-11-16,4152,302.46,2.0,high,completed,ERP,2025-10-11 08:14:00
SO-001425,SOL-001425-01,CUST-0101,PRD-035,2025-09-11,2025-09-21,2025-09-21,4443,226.96,1.0,high,completed,ERP,2025-09-12 01:38:00
SO-001426,SOL-001426-01,CUST-0054,PRD-075,2025-10-04,2025-10-11,2025-10-13,14327,656.2,3.0,high,completed,ERP,2025-10-06 16:09:00
SO-001427,SOL-001427-01,CUST-0002,PRD-006,2025-12-09,2026-01-09,2026-01-11,1466,548.19,8.0,low,completed,ERP,2025-12-11 03:11:00
SO-001428,SOL-001428-01,CUST-0009,PRD-042,2025-08-24,2025-09-06,2025-09-05,2494,44.82,8.0,normal,completed,ERP,2025-08-24 04:10:00
SO-001429,SOL-001429-01,CUST-0044,PRD-078,2025-08-19,2025-09-20,2025-09-20,1734,598.58,5.0,normal,completed,ERP,2025-08-21 21:15:00
SO-001430,SOL-001430-01,CUST-0037,PRD-073,2025-12-07,2025-12-25,2025-12-27,1970,761.99,0.0,low,completed,ERP,2025-12-08 14:44:00
SO-001431,SOL-001431-01,CUST-0017,PRD-010,2026-01-28,2026-02-19,2026-02-19,2839,417.73,5.0,low,open,ERP,2026-01-29 14:55:00
SO-001432,SOL-001432-01,CUST-0101,PRD-002,2025-11-19,2025-12-02,2025-12-03,1337,694.39,1.0,high,completed,ERP,2025-11-19 13:45:00
SO-001433,SOL-001433-01,CUST-0067,PRD-059,2025-10-15,2025-11-15,2025-11-15,1815,283.78,0.0,normal,completed,ERP,2025-10-17 06:23:00
SO-001434,SOL-001434-01,CUST-0112,PRD-064,2025-08-04,2025-09-04,2025-09-04,7023,109.82,8.0,high,completed,ERP,2025-08-06 21:44:00
SO-001435,SOL-001435-01,CUST-0034,PRD-028,2025-11-22,2025-12-20,2025-12-21,4323,614.55,5.0,low,completed,ERP,2025-11-23 21:10:00
SO-001436,SOL-001436-01,CUST-0075,PRD-061,2026-04-26,2026-05-14,2026-05-16,3977,455.86,10.0,high,open,ERP,2026-04-27 10:53:00
SO-001437,SOL-001437-01,CUST-0095,PRD-001,2025-11-16,2025-11-29,2025-11-30,4583,347.89,2.0,high,completed,ERP,2025-11-16 02:25:00
SO-001438,SOL-001438-01,CUST-0082,PRD-048,2025-09-13,2025-10-10,2025-10-10,3311,257.3,10.0,low,completed,ERP,2025-09-14 02:13:00
SO-001439,SOL-001439-01,CUST-0013,PRD-064,2026-06-03,2026-06-28,2026-06-28,1583,115.42,2.5,low,completed,ERP,2026-06-04 08:00:00
SO-001440,SOL-001440-01,CUST-0007,PRD-062,2026-05-02,2026-05-19,2026-05-19,6531,53.73,1.0,high,completed,ERP,2026-05-04 19:43:00
SO-001441,SOL-001441-01,CUST-0033,PRD-001,2025-10-20,2025-11-09,2025-11-09,3628,339.62,2.5,normal,open,ERP,2025-10-21 16:37:00
SO-001442,SOL-001442-01,CUST-0051,PRD-075,2026-04-14,2026-04-27,2026-04-29,3365,627.46,2.0,high,open,ERP,2026-04-15 18:06:00
SO-001443,SOL-001443-01,CUST-0072,PRD-027,2025-11-28,2025-12-16,2025-12-18,3558,729.1,0.0,normal,completed,ERP,2025-11-28 02:41:00
SO-001444,SOL-001444-01,CUST-0100,PRD-006,2026-02-25,2026-03-04,2026-03-04,4462,500.31,2.5,normal,completed,ERP,2026-02-25 19:35:00
SO-001445,SOL-001445-01,CUST-0008,PRD-046,2025-10-19,2025-11-05,2025-11-05,1354,787.3,8.0,normal,completed,ERP,2025-10-20 18:09:00
SO-001446,SOL-001446-01,CUST-0066,PRD-016,2026-02-25,2026-03-25,2026-03-23,756,213.24,8.0,normal,open,ERP,2026-02-26 06:08:00
SO-001447,SOL-001447-01,CUST-0100,PRD-029,2026-06-11,2026-07-04,2026-07-02,12409,337.1,2.5,normal,completed,ERP,2026-06-13 18:20:00
SO-001448,SOL-001448-01,CUST-0023,PRD-071,2025-09-23,2025-10-24,2025-10-24,1033,52.77,10.0,low,completed,ERP,2025-09-23 09:07:00
SO-001449,SOL-001449-01,CUST-0027,PRD-039,2026-06-06,2026-06-19,2026-06-20,12853,582.84,0.0,low,completed,ERP,2026-06-06 08:20:00
SO-001450,SOL-001450-01,CUST-0076,PRD-006,2025-09-28,2025-10-16,2025-10-17,1639,549.9,2.0,high,completed,ERP,2025-09-28 23:25:00
SO-001451,SOL-001451-01,CUST-0013,PRD-001,2026-04-02,2026-04-10,2026-04-10,2275,336.87,0.5,low,completed,ERP,2026-04-04 16:34:00
SO-001452,SOL-001452-01,CUST-0042,PRD-011,2026-03-21,2026-04-07,2026-04-10,5793,497.01,0.0,normal,completed,ERP,2026-03-23 15:03:00
SO-001453,SOL-001453-01,CUST-0067,PRD-043,2025-12-12,2025-12-27,2025-12-26,1808,482.94,10.0,normal,completed,ERP,2025-12-14 19:14:00
SO-001454,SOL-001454-01,CUST-0109,PRD-051,2025-08-22,2025-09-18,2025-09-17,2050,453.83,8.0,high,completed,ERP,2025-08-24 04:40:00
SO-001455,SOL-001455-01,CUST-0068,PRD-066,2026-02-14,2026-02-26,2026-02-25,4764,107.57,2.0,high,completed,ERP,2026-02-15 17:14:00
SO-001456,SOL-001456-01,CUST-0028,PRD-060,2026-03-08,2026-04-06,2026-04-05,2452,525.06,8.0,normal,completed,ERP,2026-03-08 05:54:00
SO-001457,SOL-001457-01,CUST-0057,PRD-063,2026-06-17,2026-07-20,2026-07-18,2870,701.67,0.0,low,completed,ERP,2026-06-18 20:13:00
SO-001458,SOL-001458-01,CUST-0024,PRD-056,2026-06-10,2026-07-08,2026-07-08,1711,371.05,0.0,normal,completed,ERP,2026-06-12 15:12:00
SO-001459,SOL-001459-01,CUST-0056,PRD-009,2025-12-24,2025-12-31,2025-12-29,4464,251.02,10.0,normal,completed,ERP,2025-12-26 23:41:00
SO-001460,SOL-001460-01,CUST-0062,PRD-079,2026-01-02,2026-01-27,2026-01-25,3961,343.99,0.0,normal,completed,ERP,2026-01-03 20:43:00
SO-001461,SOL-001461-01,CUST-0110,PRD-044,2026-04-03,2026-04-11,2026-04-14,2100,658.34,1.0,normal,open,ERP,2026-04-04 18:51:00
SO-001462,SOL-001462-01,CUST-0081,PRD-046,2025-09-16,2025-10-03,2025-10-01,2353,715.19,1.0,high,completed,ERP,2025-09-17 02:52:00
SO-001463,SOL-001463-01,CUST-0096,PRD-023,2026-04-12,2026-05-08,2026-05-09,4408,428.59,8.0,high,open,ERP,2026-04-12 16:37:00
SO-001464,SOL-001464-01,CUST-0104,PRD-036,2026-02-15,2026-03-17,2026-03-17,3043,75.61,10.0,low,completed,ERP,2026-02-15 00:37:00
SO-001465,SOL-001465-01,CUST-0031,PRD-075,2026-04-19,2026-05-01,2026-05-01,4450,663.05,8.0,high,completed,ERP,2026-04-19 21:22:00
SO-001466,SOL-001466-01,CUST-0069,PRD-014,2025-08-15,2025-09-17,2025-09-18,8622,626.34,8.0,high,completed,ERP,2025-08-17 00:21:00
SO-001467,SOL-001467-01,CUST-0099,PRD-018,2025-08-28,2025-09-09,2025-09-08,3521,143.62,1.0,normal,open,ERP,2025-08-28 17:39:00
SO-001468,SOL-001468-01,CUST-0071,PRD-003,2025-11-06,2025-12-08,2025-12-10,1670,470.68,3.0,low,completed,ERP,2025-11-06 20:03:00
SO-001469,SOL-001469-01,CUST-0006,PRD-045,2025-08-22,2025-09-09,2025-09-10,13827,520.21,10.0,high,completed,ERP,2025-08-22 22:49:00
SO-001470,SOL-001470-01,CUST-0077,PRD-025,2026-05-18,2026-06-14,2026-06-13,3793,186.11,3.0,high,completed,ERP,2026-05-18 01:09:00
SO-001471,SOL-001471-01,CUST-0084,PRD-054,2026-03-03,2026-04-06,2026-04-09,2930,407.41,5.0,high,completed,ERP,2026-03-04 06:28:00
SO-001472,SOL-001472-01,CUST-0068,PRD-010,2025-08-12,2025-08-26,2025-08-26,4118,405.84,1.0,high,completed,ERP,2025-08-12 05:33:00
SO-001473,SOL-001473-01,CUST-0023,PRD-020,2026-02-22,2026-03-26,2026-03-27,1884,740.42,8.0,low,cancelled,ERP,2026-02-22 23:01:00
SO-001474,SOL-001474-01,CUST-0089,PRD-078,2025-09-21,2025-10-20,2025-10-18,3478,593.66,5.0,high,completed,ERP,2025-09-21 16:06:00
SO-001475,SOL-001475-01,CUST-0093,PRD-015,2026-05-06,2026-05-16,2026-05-17,5277,960.75,2.5,normal,completed,ERP,2026-05-06 18:03:00
SO-001476,SOL-001476-01,CUST-0050,PRD-036,2025-08-04,2025-09-01,2025-09-01,5347,70.22,0.0,high,completed,ERP,2025-08-06 03:26:00
SO-001477,SOL-001477-01,CUST-0028,PRD-032,2026-01-28,2026-02-25,2026-02-28,1009,735.96,0.0,normal,completed,ERP,2026-01-28 22:05:00
SO-001478,SOL-001478-01,CUST-0101,PRD-061,2025-12-09,2026-01-01,2026-01-01,6543,430.94,2.0,high,completed,ERP,2025-12-11 05:57:00
SO-001479,SOL-001479-01,CUST-0089,PRD-069,2026-02-04,2026-03-06,2026-03-06,6558,1004.61,3.0,high,completed,ERP,2026-02-06 17:30:00
SO-001480,SOL-001480-01,CUST-0017,PRD-045,2025-12-23,2026-01-09,2026-01-09,3583,510.1,1.0,low,completed,ERP,2025-12-25 16:56:00
SO-001481,SOL-001481-01,CUST-0063,PRD-016,2026-02-13,2026-03-18,2026-03-16,5176,209.15,1.5,low,completed,ERP,2026-02-14 18:17:00
SO-001482,SOL-001482-01,CUST-0081,PRD-063,2026-03-21,2026-04-25,2026-04-25,1295,750.62,10.0,high,completed,ERP,2026-03-21 04:20:00
SO-001483,SOL-001483-01,CUST-0062,PRD-007,2026-06-10,2026-06-22,2026-06-25,3720,311.61,10.0,normal,completed,ERP,2026-06-10 11:24:00
SO-001484,SOL-001484-01,CUST-0004,PRD-040,2025-09-04,2025-09-20,2025-09-20,2414,609.54,5.0,low,completed,ERP,2025-09-04 18:25:00
SO-001485,SOL-001485-01,CUST-0090,PRD-010,2026-01-12,2026-01-30,2026-02-02,2720,415.3,2.5,normal,completed,ERP,2026-01-14 11:33:00
SO-001486,SOL-001486-01,CUST-0055,PRD-057,2026-03-29,2026-04-30,2026-04-28,2065,490.17,10.0,high,completed,ERP,2026-03-30 05:38:00
SO-001487,SOL-001487-01,CUST-0028,PRD-044,2026-02-18,2026-03-17,2026-03-15,8843,626.14,5.0,normal,completed,ERP,2026-02-19 12:53:00
SO-001488,SOL-001488-01,CUST-0051,PRD-055,2026-03-08,2026-04-06,2026-04-07,4655,572.76,2.0,high,completed,ERP,2026-03-10 08:14:00
SO-001489,SOL-001489-01,CUST-0049,PRD-038,2025-12-12,2025-12-28,2025-12-31,3197,367.2,2.0,normal,completed,ERP,2025-12-14 14:51:00
SO-001490,SOL-001490-01,CUST-0092,PRD-041,2025-08-05,2025-08-12,2025-08-12,7687,845.48,8.0,normal,completed,ERP,2025-08-05 00:43:00
SO-001491,SOL-001491-01,CUST-0039,PRD-080,2025-10-29,2025-11-07,2025-11-07,5958,705.55,1.0,high,open,ERP,2025-10-31 02:42:00
SO-001492,SOL-001492-01,CUST-0049,PRD-067,2025-09-22,2025-10-07,2025-10-07,2693,47.2,5.0,normal,completed,ERP,2025-09-22 16:35:00
SO-001493,SOL-001493-01,CUST-0071,PRD-023,2026-05-22,2026-06-13,2026-06-13,5450,465.87,3.0,low,open,ERP,2026-05-22 15:46:00
SO-001494,SOL-001494-01,CUST-0005,PRD-018,2025-11-26,2025-12-24,2025-12-27,2815,130.7,5.0,high,open,ERP,2025-11-26 07:40:00
SO-001495,SOL-001495-01,CUST-0081,PRD-046,2025-10-19,2025-11-19,2025-11-19,3577,739.78,2.0,high,cancelled,ERP,2025-10-19 12:02:00
SO-001496,SOL-001496-01,CUST-0048,PRD-042,2026-06-16,2026-07-14,2026-07-14,3180,45.72,3.0,normal,completed,ERP,2026-06-16 03:17:00
SO-001497,SOL-001497-01,CUST-0070,PRD-076,2026-05-14,2026-06-15,2026-06-18,1805,545.11,5.0,low,open,ERP,2026-05-15 04:13:00
SO-001498,SOL-001498-01,CUST-0003,PRD-020,2025-11-08,2025-11-29,2025-11-29,1287,730.4,1.0,low,completed,ERP,2025-11-09 09:10:00
SO-001499,SOL-001499-01,CUST-0038,PRD-026,2025-11-28,2025-12-12,2025-12-14,4540,340.52,3.0,low,completed,ERP,2025-11-29 04:33:00
SO-001500,SOL-001500-01,CUST-0101,PRD-063,2025-10-23,2025-11-15,2025-11-14,7005,747.45,0.0,high,completed,ERP,2025-10-23 08:22:00
SO-001501,SOL-001501-01,CUST-0046,PRD-014,2025-12-03,2025-12-19,2025-12-17,3115,697.35,1.0,normal,open,ERP,2025-12-03 18:20:00
SO-001502,SOL-001502-01,CUST-0044,PRD-059,2026-03-26,2026-04-11,2026-04-09,12340,306.75,5.0,normal,completed,ERP,2026-03-27 17:44:00
SO-001503,SOL-001503-01,CUST-0030,PRD-072,2026-04-08,2026-05-13,2026-05-16,955,654.36,3.0,normal,completed,ERP,2026-04-08 16:20:00
SO-001504,SOL-001504-01,CUST-0020,PRD-050,2026-05-04,2026-05-12,2026-05-14,4197,382.91,2.0,normal,completed,ERP,2026-05-05 03:34:00
SO-001505,SOL-001505-01,CUST-0086,PRD-060,2026-06-10,2026-07-04,2026-07-04,1574,523.71,2.0,normal,cancelled,ERP,2026-06-11 03:33:00
SO-001506,SOL-001506-01,CUST-0104,PRD-033,2025-09-01,2025-10-04,2025-10-06,7188,523.32,2.0,low,open,ERP,2025-09-01 13:51:00
SO-001507,SOL-001507-01,CUST-0032,PRD-064,2025-09-16,2025-10-15,2025-10-13,6190,116.11,10.0,high,completed,ERP,2025-09-16 07:03:00
SO-001508,SOL-001508-01,CUST-0118,PRD-015,2025-08-10,2025-09-10,2025-09-10,3638,1068.93,8.0,normal,open,ERP,2025-08-12 16:01:00
SO-001509,SOL-001509-01,CUST-0062,PRD-048,2025-11-21,2025-12-15,2025-12-13,3120,259.56,8.0,normal,completed,ERP,2025-11-22 07:58:00
SO-001510,SOL-001510-01,CUST-0045,PRD-066,2026-04-05,2026-04-28,2026-05-01,3071,102.95,4.0,normal,completed,ERP,2026-04-05 16:50:00
SO-001511,SOL-001511-01,CUST-0060,PRD-079,2025-11-16,2025-12-20,2025-12-20,8261,365.82,0.0,normal,completed,ERP,2025-11-18 23:16:00
SO-001512,SOL-001512-01,CUST-0007,PRD-044,2026-05-08,2026-05-29,2026-06-01,6149,625.49,0.0,high,open,ERP,2026-05-09 19:04:00
SO-001513,SOL-001513-01,CUST-0048,PRD-061,2026-01-22,2026-02-25,2026-02-26,1142,459.54,1.0,normal,completed,ERP,2026-01-24 00:49:00
SO-001514,SOL-001514-01,CUST-0058,PRD-028,2026-04-14,2026-05-07,2026-05-10,1317,658.34,2.0,high,open,ERP,2026-04-15 11:08:00
SO-001515,SOL-001515-01,CUST-0082,PRD-005,2025-08-23,2025-09-22,2025-09-22,3249,223.66,0.0,low,completed,ERP,2025-08-25 06:14:00
SO-001516,SOL-001516-01,CUST-0026,PRD-036,2026-05-18,2026-05-26,2026-05-24,3438,70.02,8.0,high,completed,ERP,2026-05-19 12:31:00
SO-001517,SOL-001517-01,CUST-0042,PRD-012,2026-02-02,2026-02-12,2026-02-13,2863,452.19,5.0,normal,completed,ERP,2026-02-04 09:32:00
SO-001518,SOL-001518-01,CUST-0086,PRD-012,2026-02-14,2026-03-17,2026-03-16,2582,438.6,10.0,normal,completed,ERP,2026-02-15 23:08:00
SO-001519,SOL-001519-01,CUST-0031,PRD-032,2025-11-12,2025-11-29,2025-11-29,1295,664.45,8.0,high,completed,ERP,2025-11-12 02:52:00
SO-001520,SOL-001520-01,CUST-0025,PRD-064,2026-01-22,2026-02-03,2026-02-05,2311,113.84,4.0,normal,completed,ERP,2026-01-24 09:43:00
SO-001521,SOL-001521-01,CUST-0088,PRD-056,2026-05-09,2026-06-06,2026-06-05,3056,403.32,4.0,normal,completed,ERP,2026-05-09 07:10:00
SO-001522,SOL-001522-01,CUST-0051,PRD-005,2025-10-28,2025-12-02,2025-11-30,5051,234.35,10.0,high,completed,ERP,2025-10-29 10:12:00
SO-001523,SOL-001523-01,CUST-0099,PRD-021,2025-10-12,2025-10-25,2025-10-25,9336,574.9,3.0,normal,completed,ERP,2025-10-14 20:40:00
SO-001524,SOL-001524-01,CUST-0113,PRD-060,2025-11-30,2025-12-19,2025-12-19,1202,481.22,2.5,low,completed,ERP,2025-11-30 03:47:00
SO-001525,SOL-001525-01,CUST-0057,PRD-041,2025-11-29,2025-12-31,2025-12-31,2740,781.12,0.5,low,open,ERP,2025-11-29 16:22:00
SO-001526,SOL-001526-01,CUST-0063,PRD-060,2026-06-14,2026-07-19,2026-07-20,2690,462.98,0.5,low,open,ERP,2026-06-15 09:58:00
SO-001527,SOL-001527-01,CUST-0089,PRD-046,2025-09-14,2025-09-22,2025-09-22,11990,754.92,10.0,high,completed,ERP,2025-09-16 20:57:00
SO-001528,SOL-001528-01,CUST-0120,PRD-040,2026-01-08,2026-01-19,2026-01-17,3004,573.45,10.0,normal,open,ERP,2026-01-10 22:51:00
SO-001529,SOL-001529-01,CUST-0084,PRD-049,2026-01-10,2026-02-04,2026-02-04,1145,332.76,0.0,high,open,ERP,2026-01-12 18:32:00
SO-001530,SOL-001530-01,CUST-0102,PRD-046,2026-04-21,2026-05-07,2026-05-07,3595,686.01,1.0,high,completed,ERP,2026-04-23 23:21:00
SO-001531,SOL-001531-01,CUST-0057,PRD-050,2026-04-27,2026-05-21,2026-05-23,2480,382.86,1.0,low,open,ERP,2026-04-27 16:30:00
SO-001532,SOL-001532-01,CUST-0078,PRD-045,2025-12-17,2026-01-16,2026-01-19,2198,522.55,1.0,high,open,ERP,2025-12-18 12:05:00
SO-001533,SOL-001533-01,CUST-0061,PRD-080,2025-10-06,2025-10-20,2025-10-22,1192,619.78,5.0,low,completed,ERP,2025-10-08 04:08:00
SO-001534,SOL-001534-01,CUST-0092,PRD-024,2026-02-15,2026-03-05,2026-03-03,2204,804.66,3.0,normal,completed,ERP,2026-02-17 23:20:00
SO-001535,SOL-001535-01,CUST-0040,PRD-017,2025-08-01,2025-08-17,2025-08-17,6960,212.04,1.0,low,open,ERP,2025-08-03 04:56:00
SO-001536,SOL-001536-01,CUST-0005,PRD-038,2026-04-01,2026-04-22,2026-04-22,4462,401.89,1.0,high,completed,ERP,2026-04-01 09:27:00
SO-001537,SOL-001537-01,CUST-0075,PRD-079,2025-12-27,2026-01-11,2026-01-11,1724,319.23,1.0,high,completed,ERP,2025-12-29 12:01:00
SO-001538,SOL-001538-01,CUST-0047,PRD-007,2026-02-20,2026-03-03,2026-03-01,8694,299.24,5.0,high,completed,ERP,2026-02-22 02:58:00
SO-001539,SOL-001539-01,CUST-0029,PRD-036,2026-02-07,2026-02-19,2026-02-20,5390,81.51,10.0,low,completed,ERP,2026-02-09 15:25:00
SO-001540,SOL-001540-01,CUST-0101,PRD-041,2026-06-11,2026-07-14,2026-07-14,3780,783.32,2.0,high,completed,ERP,2026-06-12 02:42:00
SO-001541,SOL-001541-01,CUST-0089,PRD-050,2025-11-23,2025-12-14,2025-12-13,10633,374.62,1.0,high,open,ERP,2025-11-24 01:36:00
SO-001542,SOL-001542-01,CUST-0098,PRD-068,2026-03-23,2026-04-20,2026-04-18,1632,273.13,1.0,normal,completed,ERP,2026-03-24 22:30:00
SO-001543,SOL-001543-01,CUST-0119,PRD-020,2025-12-06,2025-12-31,2026-01-01,5705,695.22,3.0,normal,open,ERP,2025-12-07 02:25:00
SO-001544,SOL-001544-01,CUST-0080,PRD-017,2026-02-16,2026-02-23,2026-02-25,9727,212.96,3.0,normal,completed,ERP,2026-02-16 04:05:00
SO-001545,SOL-001545-01,CUST-0015,PRD-067,2025-12-11,2026-01-04,2026-01-07,6637,48.64,8.0,normal,open,ERP,2025-12-11 18:53:00
SO-001546,SOL-001546-01,CUST-0113,PRD-052,2026-01-21,2026-02-17,2026-02-17,8022,692.41,0.5,low,completed,ERP,2026-01-23 03:11:00
SO-001547,SOL-001547-01,CUST-0088,PRD-034,2026-04-03,2026-04-11,2026-04-13,3545,510.99,4.0,normal,open,ERP,2026-04-04 15:36:00
SO-001548,SOL-001548-01,CUST-0096,PRD-040,2026-03-15,2026-03-24,2026-03-24,10331,654.88,3.0,high,completed,ERP,2026-03-15 07:16:00
SO-001549,SOL-001549-01,CUST-0083,PRD-068,2026-05-30,2026-06-18,2026-06-18,7020,264.8,3.0,normal,completed,ERP,2026-05-30 10:20:00
SO-001550,SOL-001550-01,CUST-0116,PRD-011,2026-05-13,2026-05-23,2026-05-22,3945,469.23,10.0,low,completed,ERP,2026-05-13 13:57:00
SO-001551,SOL-001551-01,CUST-0012,PRD-075,2026-03-24,2026-03-31,2026-03-29,1423,708.43,3.0,normal,completed,ERP,2026-03-26 17:54:00
