inspection_id,run_id,work_order_id,product_id,machine_id,inspection_datetime,sample_size,defect_count,defect_code,measurement_1,measurement_2,lower_spec_limit,upper_spec_limit,pass_fail,inspector_id,source_system
QI-0000774,RUN-000774,WO-000387,PRD-068,MCH-002,2025-08-27 07:35:16,200,11,SCRATCH,10.1519,5.0594,9.995,10.235,pass,INS-006,QMS
QI-0000775,RUN-000775,WO-000388,PRD-060,MCH-002,2025-08-26 07:47:08,80,6,SCRATCH,10.3591,5.181,10.215,10.455,fail,INS-008,QMS
QI-0000776,RUN-000776,WO-000388,PRD-060,MCH-006,2025-08-26 11:28:17,200,13,SURFACE_DENT,10.2622,5.1981,10.215,10.455,fail,INS-022,QMS
QI-0000777,RUN-000777,WO-000389,PRD-075,MCH-009,2025-08-26 13:17:27,125,4,SOLDER_VOID,10.3537,5.199,10.22,10.46,pass,INS-002,QMS
QI-0000778,RUN-000778,WO-000389,PRD-075,MCH-008,2025-08-26 16:49:54,100,2,SURFACE_DENT,10.3368,5.2016,10.22,10.46,pass,INS-021,QMS
QI-0000779,RUN-000779,WO-000390,PRD-075,MCH-007,2025-08-27 00:43:49,200,9,SOLDER_VOID,10.2985,5.1961,10.22,10.46,pass,INS-024,QMS
QI-0000780,RUN-000780,WO-000390,PRD-075,MCH-012,2025-08-27 04:07:39,50,3,SURFACE_DENT,10.2426,5.2412,10.22,10.46,pass,INS-005,QMS
QI-0000781,RUN-000781,WO-000391,PRD-031,MCH-007,2025-08-26 08:07:42,125,4,SURFACE_DENT,10.4015,5.1881,10.23,10.47,pass,INS-003,QMS
QI-0000782,RUN-000782,WO-000391,PRD-031,MCH-009,2025-08-26 11:56:24,125,8,SURFACE_DENT,10.3227,5.2053,10.23,10.47,fail,INS-015,QMS
QI-0000783,RUN-000783,WO-000392,PRD-040,MCH-017,2025-08-26 12:29:00,50,4,SCRATCH,10.4936,5.2243,10.3,10.54,fail,INS-011,QMS
QI-0000784,RUN-000784,WO-000392,PRD-040,MCH-015,2025-08-26 16:04:00,50,5,SURFACE_DENT,10.4039,5.2621,10.3,10.54,fail,INS-023,QMS
QI-0000785,RUN-000785,WO-000393,PRD-058,MCH-015,2025-08-27 01:57:54,100,14,SOLDER_VOID,10.4476,5.256,10.32,10.56,fail,INS-016,QMS
QI-0000786,RUN-000786,WO-000393,PRD-058,MCH-013,2025-08-27 06:24:48,80,11,SURFACE_DENT,10.4967,5.2627,10.32,10.56,fail,INS-005,QMS
QI-0000787,RUN-000787,WO-000394,PRD-053,MCH-014,2025-08-26 04:02:41,80,5,DIMENSION,10.2543,5.1607,10.16,10.4,fail,INS-002,QMS
QI-0000788,RUN-000788,WO-000394,PRD-053,MCH-018,2025-08-26 07:14:23,80,5,SURFACE_DENT,10.2692,5.1094,10.16,10.4,fail,INS-015,QMS
QI-0000789,RUN-000789,WO-000395,PRD-067,MCH-019,2025-08-26 16:57:49,50,4,SURFACE_DENT,10.2853,5.1611,10.105,10.345,fail,INS-021,QMS
QI-0000790,RUN-000790,WO-000395,PRD-067,MCH-024,2025-08-26 20:23:38,200,15,SOLDER_VOID,10.2909,5.1328,10.105,10.345,fail,INS-001,QMS
QI-0000791,RUN-000791,WO-000396,PRD-040,MCH-019,2025-08-26 21:04:57,80,8,DIMENSION,10.4031,5.2962,10.3,10.54,fail,INS-008,QMS
QI-0000792,RUN-000792,WO-000396,PRD-040,MCH-024,2025-08-26 23:18:55,50,4,DIMENSION,10.3868,5.2189,10.3,10.54,fail,INS-008,QMS
QI-0000793,RUN-000793,WO-000397,PRD-029,MCH-019,2025-08-26 06:03:25,50,3,SCRATCH,10.3326,5.2276,10.21,10.45,pass,INS-017,QMS
QI-0000794,RUN-000794,WO-000397,PRD-029,MCH-023,2025-08-26 09:10:51,125,9,SOLDER_VOID,10.3955,5.1828,10.21,10.45,fail,INS-010,QMS
QI-0000795,RUN-000795,WO-000398,PRD-006,MCH-030,2025-08-26 14:59:16,200,15,SURFACE_DENT,10.4056,5.186,10.245,10.485,fail,INS-003,QMS
QI-0000796,RUN-000796,WO-000398,PRD-006,MCH-025,2025-08-26 19:21:33,200,14,CONTAMINATION,10.3643,5.2335,10.245,10.485,fail,INS-007,QMS
QI-0000797,RUN-000797,WO-000399,PRD-021,MCH-027,2025-08-27 02:50:23,50,1,SURFACE_DENT,10.1927,5.0908,10.03,10.27,pass,INS-005,QMS
QI-0000798,RUN-000798,WO-000399,PRD-021,MCH-025,2025-08-27 06:09:46,125,2,DIMENSION,,5.1077,10.03,10.27,pass,INS-024,QMS
QI-0000799,RUN-000799,WO-000400,PRD-006,MCH-030,2025-08-26 08:13:21,80,6,CONTAMINATION,10.4197,5.2436,10.245,10.485,fail,INS-015,QMS
QI-0000800,RUN-000800,WO-000400,PRD-006,MCH-025,2025-08-26 12:34:43,80,5,SURFACE_DENT,10.3816,5.1918,10.245,10.485,fail,INS-001,QMS
QI-0000801,RUN-000801,WO-000401,PRD-071,MCH-032,2025-08-26 13:55:41,100,7,NONE,10.2688,5.182,10.19,10.43,fail,INS-002,QMS
QI-0000802,RUN-000802,WO-000401,PRD-071,MCH-035,2025-08-26 17:22:22,80,6,SURFACE_DENT,10.2819,5.153,10.19,10.43,fail,INS-022,QMS
QI-0000803,RUN-000803,WO-000402,PRD-071,MCH-032,2025-08-26 23:26:31,200,12,SOLDER_VOID,10.3563,5.2144,10.19,10.43,pass,INS-023,QMS
QI-0000804,RUN-000804,WO-000402,PRD-071,MCH-036,2025-08-27 03:02:02,50,3,SOLDER_VOID,10.3744,5.2279,10.19,10.43,pass,INS-009,QMS
QI-0000805,RUN-000805,WO-000403,PRD-071,MCH-036,2025-08-26 10:39:41,125,7,CONTAMINATION,10.296,5.2045,10.19,10.43,pass,INS-021,QMS
QI-0000806,RUN-000806,WO-000403,PRD-071,MCH-034,2025-08-26 14:27:23,100,8,CONTAMINATION,10.321,5.1783,10.19,10.43,fail,INS-011,QMS
QI-0000807,RUN-000807,WO-000404,PRD-074,MCH-005,2025-08-27 11:37:33,125,6,NONE,10.3001,5.1816,10.2,10.44,pass,INS-006,QMS
QI-0000808,RUN-000808,WO-000404,PRD-074,MCH-003,2025-08-27 14:24:06,100,1,MISSING_PART,10.3123,5.2188,10.2,10.44,pass,INS-022,QMS
QI-0000809,RUN-000809,WO-000405,PRD-074,MCH-005,2025-08-27 23:30:50,50,1,SOLDER_VOID,10.3258,5.1962,10.2,10.44,pass,INS-004,QMS
QI-0000810,RUN-000810,WO-000405,PRD-074,MCH-001,2025-08-28 02:24:40,50,2,SURFACE_DENT,10.3064,5.1833,10.2,10.44,pass,INS-006,QMS
QI-0000811,RUN-000811,WO-000406,PRD-074,MCH-003,2025-08-27 10:17:35,200,7,DIMENSION,,5.2243,10.2,10.44,pass,INS-013,QMS
QI-0000812,RUN-000812,WO-000406,PRD-074,MCH-002,2025-08-27 12:20:11,200,8,MISSING_PART,10.2897,5.1915,10.2,10.44,pass,INS-019,QMS
QI-0000813,RUN-000813,WO-000407,PRD-036,MCH-012,2025-08-27 15:56:06,100,3,DIMENSION,10.2227,5.1289,10.085,10.325,pass,INS-008,QMS
QI-0000814,RUN-000814,WO-000407,PRD-036,MCH-009,2025-08-27 19:34:13,100,3,DIMENSION,10.2201,5.112,10.085,10.325,pass,INS-021,QMS
QI-0000815,RUN-000815,WO-000408,PRD-036,MCH-007,2025-08-28 02:30:02,100,1,MISSING_PART,10.1561,5.1321,10.085,10.325,pass,INS-016,QMS
QI-0000816,RUN-000816,WO-000408,PRD-036,MCH-011,2025-08-28 06:02:05,200,5,SURFACE_DENT,10.1669,5.1496,10.085,10.325,pass,INS-022,QMS
QI-0000817,RUN-000817,WO-000409,PRD-036,MCH-007,2025-08-27 08:09:08,200,6,SURFACE_DENT,10.1743,5.1426,10.085,10.325,pass,INS-001,QMS
QI-0000818,RUN-000818,WO-000409,PRD-036,MCH-011,2025-08-27 11:25:16,200,8,CONTAMINATION,10.2039,5.168,10.085,10.325,pass,INS-008,QMS
QI-0000819,RUN-000819,WO-000410,PRD-058,MCH-017,2025-08-27 15:11:42,80,10,MISSING_PART,10.3043,5.2306,10.32,10.56,fail,INS-016,QMS
QI-0000820,RUN-000820,WO-000410,PRD-058,MCH-015,2025-08-27 19:40:24,100,12,DIMENSION,10.4039,5.2498,10.32,10.56,fail,INS-010,QMS
QI-0000821,RUN-000821,WO-000411,PRD-058,MCH-014,2025-08-27 19:59:48,80,9,CONTAMINATION,10.422,5.2593,10.32,10.56,fail,INS-001,QMS
QI-0000822,RUN-000822,WO-000411,PRD-058,MCH-015,2025-08-27 22:37:36,80,10,MISSING_PART,10.5262,5.259,10.32,10.56,fail,INS-014,QMS
QI-0000823,RUN-000823,WO-000412,PRD-058,MCH-017,2025-08-27 07:40:25,125,17,MISSING_PART,10.4816,5.2304,10.32,10.56,fail,INS-021,QMS
QI-0000824,RUN-000824,WO-000412,PRD-058,MCH-016,2025-08-27 11:25:50,200,26,CONTAMINATION,10.4037,5.2168,10.32,10.56,fail,INS-015,QMS
QI-0000825,RUN-000825,WO-000413,PRD-079,MCH-020,2025-08-27 15:14:32,100,4,SOLDER_VOID,10.1666,5.0668,10.045,10.285,pass,INS-001,QMS
QI-0000826,RUN-000826,WO-000413,PRD-079,MCH-022,2025-08-27 18:59:05,100,7,SOLDER_VOID,10.1801,5.1043,10.045,10.285,fail,INS-001,QMS
QI-0000827,RUN-000827,WO-000414,PRD-079,MCH-024,2025-08-28 03:57:32,50,4,SURFACE_DENT,10.214,5.0703,10.045,10.285,fail,INS-014,QMS
QI-0000828,RUN-000828,WO-000414,PRD-079,MCH-021,2025-08-28 07:28:05,50,3,SOLDER_VOID,10.195,5.0996,10.045,10.285,pass,INS-015,QMS
QI-0000829,RUN-000829,WO-000415,PRD-079,MCH-019,2025-08-27 05:53:05,200,13,DIMENSION,,5.1218,10.045,10.285,fail,INS-008,QMS
QI-0000830,RUN-000830,WO-000415,PRD-079,MCH-023,2025-08-27 09:59:11,100,6,CONTAMINATION,10.1343,5.1469,10.045,10.285,pass,INS-012,QMS
QI-0000831,RUN-000831,WO-000416,PRD-002,MCH-025,2025-08-27 17:43:23,100,6,DIMENSION,10.2294,5.1486,10.145,10.385,pass,INS-002,QMS
QI-0000832,RUN-000832,WO-000416,PRD-002,MCH-028,2025-08-27 20:18:46,50,3,DIMENSION,10.2936,5.1522,10.145,10.385,pass,INS-019,QMS
QI-0000833,RUN-000833,WO-000417,PRD-002,MCH-028,2025-08-27 23:22:54,50,1,DIMENSION,10.2507,5.1536,10.145,10.385,pass,INS-024,QMS
QI-0000834,RUN-000834,WO-000417,PRD-002,MCH-029,2025-08-28 02:50:48,200,7,SOLDER_VOID,10.2772,5.1561,10.145,10.385,pass,INS-024,QMS
QI-0000835,RUN-000835,WO-000418,PRD-002,MCH-030,2025-08-27 05:54:37,50,2,DIMENSION,10.2549,5.1643,10.145,10.385,pass,INS-007,QMS
QI-0000836,RUN-000836,WO-000418,PRD-002,MCH-025,2025-08-27 09:29:14,100,4,DIMENSION,10.2623,5.1436,10.145,10.385,pass,INS-020,QMS
QI-0000837,RUN-000837,WO-000419,PRD-009,MCH-031,2025-08-27 13:35:04,100,5,SCRATCH,10.2922,5.1251,10.13,10.37,pass,INS-014,QMS
QI-0000838,RUN-000838,WO-000419,PRD-009,MCH-035,2025-08-27 17:16:08,80,6,MISSING_PART,10.2252,5.164,10.13,10.37,fail,INS-006,QMS
QI-0000839,RUN-000839,WO-000420,PRD-003,MCH-031,2025-08-27 21:08:43,125,1,SOLDER_VOID,10.204,5.1069,10.12,10.36,pass,INS-011,QMS
QI-0000840,RUN-000840,WO-000420,PRD-003,MCH-033,2025-08-27 23:33:26,100,3,SURFACE_DENT,10.2489,5.1688,10.12,10.36,pass,INS-002,QMS
QI-0000841,RUN-000841,WO-000421,PRD-080,MCH-031,2025-08-27 05:52:45,80,3,SCRATCH,10.1966,5.1535,10.14,10.38,pass,INS-016,QMS
QI-0000842,RUN-000842,WO-000421,PRD-080,MCH-033,2025-08-27 09:20:30,100,5,SOLDER_VOID,,5.1618,10.14,10.38,pass,INS-024,QMS
QI-0000843,RUN-000843,WO-000422,PRD-059,MCH-006,2025-08-28 19:11:47,50,2,CONTAMINATION,10.3191,5.1851,10.175,10.415,pass,INS-007,QMS
QI-0000844,RUN-000844,WO-000422,PRD-059,MCH-003,2025-08-28 22:41:35,100,4,SCRATCH,10.2625,5.1746,10.175,10.415,pass,INS-020,QMS
QI-0000845,RUN-000845,WO-000423,PRD-079,MCH-002,2025-08-28 22:38:52,80,6,MISSING_PART,10.1005,5.1363,10.045,10.285,fail,INS-015,QMS
QI-0000846,RUN-000846,WO-000423,PRD-079,MCH-003,2025-08-29 01:56:45,50,3,CONTAMINATION,10.167,5.0781,10.045,10.285,pass,INS-005,QMS
QI-0000847,RUN-000847,WO-000424,PRD-059,MCH-004,2025-08-28 05:29:54,50,2,SURFACE_DENT,10.2993,5.1819,10.175,10.415,pass,INS-021,QMS
QI-0000848,RUN-000848,WO-000424,PRD-059,MCH-003,2025-08-28 09:17:49,125,5,DIMENSION,10.3036,5.1728,10.175,10.415,pass,INS-002,QMS
QI-0000849,RUN-000849,WO-000425,PRD-030,MCH-007,2025-08-28 16:16:46,80,2,SOLDER_VOID,10.1264,5.076,10.06,10.3,pass,INS-008,QMS
QI-0000850,RUN-000850,WO-000425,PRD-030,MCH-008,2025-08-28 19:44:33,80,2,SURFACE_DENT,10.1837,5.086,10.06,10.3,pass,INS-005,QMS
QI-0000851,RUN-000851,WO-000426,PRD-030,MCH-008,2025-08-28 20:50:01,125,7,SURFACE_DENT,10.2369,5.1153,10.06,10.3,pass,INS-002,QMS
QI-0000852,RUN-000852,WO-000426,PRD-030,MCH-012,2025-08-29 00:10:03,50,1,SCRATCH,10.1891,5.1129,10.06,10.3,pass,INS-016,QMS
QI-0000853,RUN-000853,WO-000427,PRD-063,MCH-012,2025-08-28 04:59:04,80,2,MISSING_PART,10.2788,5.1818,10.165,10.405,pass,INS-019,QMS
QI-0000854,RUN-000854,WO-000427,PRD-063,MCH-009,2025-08-28 09:11:09,125,6,DIMENSION,10.3139,5.167,10.165,10.405,pass,INS-014,QMS
QI-0000855,RUN-000855,WO-000428,PRD-066,MCH-015,2025-08-28 13:29:44,50,5,SOLDER_VOID,10.3494,5.2418,10.26,10.5,fail,INS-006,QMS
QI-0000856,RUN-000856,WO-000428,PRD-066,MCH-017,2025-08-28 17:11:29,50,5,SURFACE_DENT,10.3355,5.2231,10.26,10.5,fail,INS-010,QMS
QI-0000857,RUN-000857,WO-000429,PRD-066,MCH-016,2025-08-28 20:50:30,80,6,SURFACE_DENT,10.3708,5.252,10.26,10.5,fail,INS-015,QMS
QI-0000858,RUN-000858,WO-000429,PRD-066,MCH-013,2025-08-29 00:58:01,125,9,SOLDER_VOID,10.3892,5.2287,10.26,10.5,fail,INS-005,QMS
QI-0000859,RUN-000859,WO-000430,PRD-066,MCH-013,2025-08-28 08:23:04,125,9,SCRATCH,10.409,5.2316,10.26,10.5,fail,INS-021,QMS
QI-0000860,RUN-000860,WO-000430,PRD-066,MCH-016,2025-08-28 12:27:09,125,14,MISSING_PART,10.3986,5.1907,10.26,10.5,fail,INS-010,QMS
QI-0000861,RUN-000861,WO-000431,PRD-078,MCH-019,2025-08-28 18:10:24,125,4,CONTAMINATION,10.2333,5.1099,10.11,10.35,pass,INS-016,QMS
QI-0000862,RUN-000862,WO-000431,PRD-078,MCH-022,2025-08-28 21:25:49,80,4,SCRATCH,10.1738,5.1544,10.11,10.35,pass,INS-021,QMS
QI-0000863,RUN-000863,WO-000432,PRD-041,MCH-020,2025-08-28 21:17:02,100,7,SCRATCH,10.2767,5.1995,10.195,10.435,fail,INS-015,QMS
QI-0000864,RUN-000864,WO-000432,PRD-041,MCH-019,2025-08-29 01:03:04,100,7,SOLDER_VOID,10.3493,5.1877,10.195,10.435,fail,INS-001,QMS
QI-0000865,RUN-000865,WO-000433,PRD-041,MCH-022,2025-08-28 08:33:45,125,10,MISSING_PART,10.2799,5.1629,10.195,10.435,fail,INS-023,QMS
QI-0000866,RUN-000866,WO-000433,PRD-041,MCH-023,2025-08-28 11:54:30,125,5,SURFACE_DENT,10.3661,5.2042,10.195,10.435,pass,INS-010,QMS
QI-0000867,RUN-000867,WO-000434,PRD-033,MCH-030,2025-08-28 17:50:40,50,1,SOLDER_VOID,10.2599,5.1292,10.115,10.355,pass,INS-021,QMS
QI-0000868,RUN-000868,WO-000434,PRD-033,MCH-025,2025-08-28 21:32:20,200,6,SCRATCH,10.2056,5.1573,10.115,10.355,pass,INS-011,QMS
QI-0000869,RUN-000869,WO-000435,PRD-040,MCH-025,2025-08-28 21:43:16,50,5,SOLDER_VOID,10.3945,5.2933,10.3,10.54,fail,INS-015,QMS
QI-0000870,RUN-000870,WO-000435,PRD-040,MCH-027,2025-08-29 01:29:33,125,10,SOLDER_VOID,10.4301,5.2565,10.3,10.54,fail,INS-003,QMS
QI-0000871,RUN-000871,WO-000436,PRD-040,MCH-029,2025-08-28 11:34:50,100,10,MISSING_PART,10.4501,5.2991,10.3,10.54,fail,INS-021,QMS
QI-0000872,RUN-000872,WO-000436,PRD-040,MCH-028,2025-08-28 14:38:41,200,20,SCRATCH,10.4488,5.2021,10.3,10.54,fail,INS-023,QMS
QI-0000873,RUN-000873,WO-000437,PRD-034,MCH-036,2025-08-28 15:47:29,50,0,NONE,10.188,5.0667,10.01,10.25,pass,INS-017,QMS
QI-0000874,RUN-000874,WO-000437,PRD-034,MCH-032,2025-08-28 19:37:58,80,1,SCRATCH,10.0757,5.0862,10.01,10.25,pass,INS-005,QMS
QI-0000875,RUN-000875,WO-000438,PRD-034,MCH-033,2025-08-28 23:34:53,125,2,SOLDER_VOID,10.1538,5.052,10.01,10.25,pass,INS-009,QMS
QI-0000876,RUN-000876,WO-000438,PRD-034,MCH-036,2025-08-29 04:25:46,200,2,NONE,10.1343,5.063,10.01,10.25,pass,INS-022,QMS
QI-0000877,RUN-000877,WO-000439,PRD-034,MCH-036,2025-08-28 09:30:29,100,0,NONE,10.1397,5.0626,10.01,10.25,pass,INS-016,QMS
QI-0000878,RUN-000878,WO-000439,PRD-034,MCH-032,2025-08-28 13:57:59,100,3,DIMENSION,10.1157,5.0656,10.01,10.25,pass,INS-018,QMS
QI-0000879,RUN-000879,WO-000440,PRD-027,MCH-001,2025-08-29 12:59:23,50,2,CONTAMINATION,10.3429,5.2229,10.235,10.475,pass,INS-007,QMS
QI-0000880,RUN-000880,WO-000440,PRD-027,MCH-006,2025-08-29 16:59:47,125,2,CONTAMINATION,,5.1917,10.235,10.475,pass,INS-015,QMS
QI-0000881,RUN-000881,WO-000441,PRD-027,MCH-004,2025-08-30 01:16:49,100,4,NONE,10.379,5.2019,10.235,10.475,pass,INS-009,QMS
QI-0000882,RUN-000882,WO-000441,PRD-027,MCH-006,2025-08-30 05:15:39,50,3,CONTAMINATION,10.3978,5.1922,10.235,10.475,pass,INS-022,QMS
QI-0000883,RUN-000883,WO-000442,PRD-027,MCH-006,2025-08-29 05:02:46,125,7,SCRATCH,10.354,5.2137,10.235,10.475,pass,INS-007,QMS
QI-0000884,RUN-000884,WO-000442,PRD-027,MCH-004,2025-08-29 08:26:32,200,11,CONTAMINATION,10.3585,5.2134,10.235,10.475,pass,INS-021,QMS
QI-0000885,RUN-000885,WO-000443,PRD-008,MCH-011,2025-08-29 16:33:43,100,5,SOLDER_VOID,10.2311,5.0615,10.05,10.29,pass,INS-017,QMS
QI-0000886,RUN-000886,WO-000443,PRD-008,MCH-012,2025-08-29 20:59:26,100,2,CONTAMINATION,10.2026,5.097,10.05,10.29,pass,INS-023,QMS
QI-0000887,RUN-000887,WO-000444,PRD-004,MCH-008,2025-08-29 22:50:51,50,1,SCRATCH,10.199,5.0895,10.075,10.315,pass,INS-007,QMS
QI-0000888,RUN-000888,WO-000444,PRD-004,MCH-007,2025-08-30 02:46:43,200,5,CONTAMINATION,10.1927,5.1419,10.075,10.315,pass,INS-024,QMS
QI-0000889,RUN-000889,WO-000445,PRD-005,MCH-012,2025-08-29 08:09:23,100,4,DIMENSION,10.2582,5.1268,10.14,10.38,pass,INS-018,QMS
QI-0000890,RUN-000890,WO-000445,PRD-005,MCH-010,2025-08-29 12:08:46,200,10,CONTAMINATION,10.3048,5.1777,10.14,10.38,pass,INS-015,QMS
QI-0000891,RUN-000891,WO-000446,PRD-071,MCH-017,2025-08-29 15:57:17,50,3,SOLDER_VOID,10.2437,5.1766,10.19,10.43,pass,INS-001,QMS
QI-0000892,RUN-000892,WO-000446,PRD-071,MCH-015,2025-08-29 20:14:35,125,7,NONE,10.3167,5.1543,10.19,10.43,pass,INS-003,QMS
QI-0000893,RUN-000893,WO-000447,PRD-069,MCH-013,2025-08-30 01:14:26,200,20,CONTAMINATION,10.57,5.3099,10.38,10.62,fail,INS-010,QMS
QI-0000894,RUN-000894,WO-000447,PRD-069,MCH-018,2025-08-30 04:07:53,125,13,DIMENSION,10.5173,5.3119,10.38,10.62,fail,INS-021,QMS
QI-0000895,RUN-000895,WO-000448,PRD-071,MCH-015,2025-08-30 04:11:54,100,4,SURFACE_DENT,10.3279,5.2284,10.19,10.43,pass,INS-010,QMS
QI-0000896,RUN-000896,WO-000448,PRD-071,MCH-018,2025-08-30 07:55:49,125,5,SOLDER_VOID,10.3008,5.1992,10.19,10.43,pass,INS-020,QMS
QI-0000897,RUN-000897,WO-000449,PRD-021,MCH-019,2025-08-29 15:56:41,200,5,SCRATCH,10.1121,5.1349,10.03,10.27,pass,INS-007,QMS
QI-0000898,RUN-000898,WO-000449,PRD-021,MCH-020,2025-08-29 19:29:22,80,2,SOLDER_VOID,10.2399,5.0576,10.03,10.27,pass,INS-014,QMS
QI-0000899,RUN-000899,WO-000450,PRD-021,MCH-023,2025-08-30 00:33:46,50,1,SURFACE_DENT,10.1546,5.0826,10.03,10.27,pass,INS-013,QMS
QI-0000900,RUN-000900,WO-000450,PRD-021,MCH-022,2025-08-30 04:58:32,100,3,SCRATCH,10.2179,5.0557,10.03,10.27,pass,INS-012,QMS
QI-0000901,RUN-000901,WO-000451,PRD-024,MCH-023,2025-08-29 09:34:02,125,7,SURFACE_DENT,10.3598,5.1964,10.26,10.5,pass,INS-002,QMS
QI-0000902,RUN-000902,WO-000451,PRD-024,MCH-019,2025-08-29 13:08:04,80,7,CONTAMINATION,10.3441,5.2072,10.26,10.5,fail,INS-012,QMS
QI-0000903,RUN-000903,WO-000452,PRD-079,MCH-026,2025-08-29 14:26:19,200,9,NONE,10.1184,5.1153,10.045,10.285,pass,INS-023,QMS
QI-0000904,RUN-000904,WO-000452,PRD-079,MCH-030,2025-08-29 19:13:38,80,5,SURFACE_DENT,10.207,5.107,10.045,10.285,fail,INS-022,QMS
QI-0000905,RUN-000905,WO-000453,PRD-052,MCH-028,2025-08-29 23:37:24,200,14,SCRATCH,10.3238,5.2394,10.24,10.48,fail,INS-011,QMS
QI-0000906,RUN-000906,WO-000453,PRD-052,MCH-025,2025-08-30 02:54:49,125,7,SOLDER_VOID,,5.2698,10.24,10.48,pass,INS-012,QMS
QI-0000907,RUN-000907,WO-000454,PRD-070,MCH-027,2025-08-29 05:28:15,100,4,DIMENSION,10.1939,5.123,10.075,10.315,pass,INS-022,QMS
QI-0000908,RUN-000908,WO-000454,PRD-070,MCH-026,2025-08-29 09:54:30,200,6,SCRATCH,10.1597,5.1203,10.075,10.315,pass,INS-016,QMS
QI-0000909,RUN-000909,WO-000455,PRD-045,MCH-034,2025-08-29 16:30:59,50,0,NONE,10.134,5.057,10.005,10.245,pass,INS-004,QMS
QI-0000910,RUN-000910,WO-000455,PRD-045,MCH-036,2025-08-29 20:23:59,125,3,SURFACE_DENT,10.0978,5.0672,10.005,10.245,pass,INS-001,QMS
QI-0000911,RUN-000911,WO-000456,PRD-045,MCH-032,2025-08-29 21:49:14,125,3,SCRATCH,10.1022,5.068,10.005,10.245,pass,INS-008,QMS
QI-0000912,RUN-000912,WO-000456,PRD-045,MCH-033,2025-08-30 02:21:29,50,0,NONE,10.1765,5.078,10.005,10.245,pass,INS-006,QMS
QI-0000913,RUN-000913,WO-000457,PRD-040,MCH-031,2025-08-29 04:23:19,125,17,DIMENSION,10.3624,5.2485,10.3,10.54,fail,INS-016,QMS
QI-0000914,RUN-000914,WO-000457,PRD-040,MCH-035,2025-08-29 08:39:39,100,12,SCRATCH,10.3089,5.2904,10.3,10.54,fail,INS-001,QMS
QI-0000915,RUN-000915,WO-000458,PRD-044,MCH-001,2025-08-30 22:11:35,200,5,MISSING_PART,10.1244,5.0717,10.085,10.325,pass,INS-018,QMS
QI-0000916,RUN-000916,WO-000458,PRD-044,MCH-006,2025-08-31 01:33:11,50,0,NONE,10.1892,5.1427,10.085,10.325,pass,INS-014,QMS
QI-0000917,RUN-000917,WO-000459,PRD-001,MCH-003,2025-08-30 08:54:41,50,4,SOLDER_VOID,10.3672,5.2629,10.29,10.53,fail,INS-009,QMS
QI-0000918,RUN-000918,WO-000459,PRD-001,MCH-001,2025-08-30 12:54:22,100,7,SURFACE_DENT,10.3859,5.2871,10.29,10.53,fail,INS-014,QMS
QI-0000919,RUN-000919,WO-000460,PRD-020,MCH-007,2025-08-30 14:02:59,100,8,SURFACE_DENT,10.3665,5.2547,10.27,10.51,fail,INS-002,QMS
QI-0000920,RUN-000920,WO-000460,PRD-020,MCH-011,2025-08-30 16:42:58,100,4,DIMENSION,10.4277,5.2193,10.27,10.51,pass,INS-019,QMS
QI-0000921,RUN-000921,WO-000461,PRD-079,MCH-012,2025-08-31 00:16:19,100,4,DIMENSION,10.2341,5.1187,10.045,10.285,pass,INS-013,QMS
QI-0000922,RUN-000922,WO-000461,PRD-079,MCH-007,2025-08-31 03:55:39,125,8,SCRATCH,10.2487,5.0531,10.045,10.285,fail,INS-019,QMS
QI-0000923,RUN-000923,WO-000462,PRD-052,MCH-012,2025-08-30 09:06:34,80,7,CONTAMINATION,10.3256,5.2052,10.24,10.48,fail,INS-019,QMS
QI-0000924,RUN-000924,WO-000462,PRD-052,MCH-008,2025-08-30 11:41:09,125,14,CONTAMINATION,10.3364,5.2687,10.24,10.48,fail,INS-002,QMS
QI-0000925,RUN-000925,WO-000463,PRD-024,MCH-022,2025-08-30 09:58:36,50,3,SURFACE_DENT,10.4377,5.2277,10.26,10.5,pass,INS-006,QMS
QI-0000926,RUN-000926,WO-000463,PRD-024,MCH-023,2025-08-30 12:49:13,125,8,DIMENSION,10.4272,5.2283,10.26,10.5,fail,INS-023,QMS
QI-0000927,RUN-000927,WO-000464,PRD-063,MCH-028,2025-08-30 12:23:18,125,6,SURFACE_DENT,10.2544,5.1697,10.165,10.405,pass,INS-003,QMS
QI-0000928,RUN-000928,WO-000464,PRD-063,MCH-025,2025-08-30 15:41:37,50,3,SCRATCH,10.242,5.168,10.165,10.405,pass,INS-003,QMS
QI-0000929,RUN-000929,WO-000465,PRD-063,MCH-030,2025-08-30 23:23:41,100,6,DIMENSION,10.3269,5.174,10.165,10.405,pass,INS-023,QMS
QI-0000930,RUN-000930,WO-000465,PRD-063,MCH-029,2025-08-31 02:30:23,80,4,MISSING_PART,10.2653,5.152,10.165,10.405,pass,INS-022,QMS
QI-0000931,RUN-000931,WO-000466,PRD-073,MCH-031,2025-08-30 21:47:14,100,4,DIMENSION,10.1783,5.088,10.05,10.29,pass,INS-020,QMS
QI-0000932,RUN-000932,WO-000466,PRD-073,MCH-033,2025-08-31 01:01:28,125,4,DIMENSION,10.1644,5.1006,10.05,10.29,pass,INS-001,QMS
QI-0000933,RUN-000933,WO-000467,PRD-071,MCH-031,2025-08-30 06:18:30,100,6,SOLDER_VOID,10.2681,5.1708,10.19,10.43,pass,INS-003,QMS
