sales_order_id,late_delivery_flag,delay_days,root_cause,material_shortage_flag,quality_hold_flag,production_delay_days
SO-003456,1,2,material_shortage,0,0,3
SO-003457,1,4,quality_hold,0,0,6
SO-003458,1,1,production_delay,0,0,1
SO-003459,1,2,logistics,0,0,2
SO-003460,1,6,production_delay,0,0,5
SO-003461,1,5,material_shortage,0,0,6
SO-003462,1,6,material_shortage,0,0,6
SO-003463,1,2,quality_hold,0,0,2
SO-003464,1,7,quality_hold,0,0,6
SO-003465,1,4,logistics,0,0,2
SO-003466,1,4,material_shortage,0,0,4
SO-003468,1,3,material_shortage,0,0,2
SO-003469,1,1,production_delay,0,0,0
SO-003470,1,6,logistics,0,0,6
SO-003471,1,4,production_delay,0,0,3
SO-003472,1,3,production_delay,0,0,5
SO-003473,1,2,production_delay,0,0,2
SO-003474,1,3,production_delay,0,0,3
SO-003475,0,0,on_time,0,0,2
SO-003476,1,3,production_delay,0,0,1
SO-003477,1,5,logistics,0,0,7
SO-003478,1,4,logistics,0,0,2
SO-003479,1,4,production_delay,1,0,5
SO-003480,0,0,on_time,0,0,1
SO-003481,1,1,production_delay,0,0,2
SO-003482,1,8,production_delay,0,0,6
SO-003483,1,8,production_delay,0,0,6
SO-003484,1,7,logistics,0,0,7
SO-003485,1,6,quality_hold,0,0,5
SO-003487,1,4,production_delay,1,0,6
SO-003488,1,7,quality_hold,0,0,7
SO-003489,1,6,logistics,0,0,6
SO-003491,1,5,production_delay,0,0,7
SO-003492,1,4,production_delay,0,0,4
SO-003493,0,0,on_time,0,0,1
SO-003494,1,6,production_delay,0,0,4
SO-003495,1,7,material_shortage,0,0,5
SO-003496,1,9,logistics,0,0,7
SO-003497,0,0,on_time,0,0,-1
SO-003498,0,0,on_time,0,0,-1
SO-003499,1,8,production_delay,0,1,6
SO-003500,1,3,production_delay,0,0,5
SO-003501,1,3,material_shortage,0,0,4
SO-003502,1,4,logistics,0,0,4
SO-003503,1,4,production_delay,0,0,6
SO-003504,1,6,production_delay,0,0,6
SO-003505,1,6,production_delay,0,0,5
SO-003506,1,6,production_delay,0,0,4
SO-003507,1,8,quality_hold,0,0,7
SO-003508,1,1,production_delay,0,0,1
SO-003509,0,0,on_time,0,0,-1
SO-003510,0,0,on_time,0,0,-1
SO-003511,1,1,material_shortage,0,0,1
SO-003512,0,0,on_time,0,0,0
SO-003513,0,0,on_time,0,0,0
SO-003514,1,1,production_delay,0,0,0
SO-003515,1,4,production_delay,0,0,5
SO-003516,0,0,on_time,0,0,0
SO-003517,1,10,logistics,0,1,10
SO-003518,1,6,logistics,0,0,7
SO-003519,1,10,quality_hold,0,1,9
SO-003520,0,0,on_time,0,0,0
SO-003521,1,3,logistics,0,1,2
SO-003522,1,2,logistics,0,0,0
SO-003523,1,1,quality_hold,0,0,2
SO-003524,0,0,on_time,0,0,0
SO-003525,0,0,on_time,0,0,-1
SO-003526,1,6,logistics,0,0,6
SO-003527,0,0,on_time,0,0,-1
SO-003528,1,7,production_delay,0,0,7
SO-003529,1,4,production_delay,0,0,4
SO-003530,1,4,production_delay,0,0,5
SO-003531,1,1,logistics,0,0,3
SO-003532,1,7,production_delay,1,0,7
SO-003533,1,6,production_delay,0,0,6
SO-003534,0,0,on_time,0,0,2
SO-003535,1,3,logistics,0,0,5
SO-003536,1,6,quality_hold,0,1,4
SO-003537,0,0,on_time,0,0,0
SO-003538,1,5,production_delay,0,0,7
SO-003539,1,3,quality_hold,0,0,5
SO-003540,1,2,production_delay,0,0,1
SO-003541,1,4,logistics,0,0,4
SO-003542,1,5,material_shortage,0,0,6
SO-003543,0,0,on_time,0,0,1
SO-003544,0,0,on_time,0,0,0
SO-003545,1,5,logistics,0,0,3
SO-003548,1,6,material_shortage,0,0,5
SO-003549,1,5,production_delay,0,1,6
SO-003550,1,3,production_delay,0,0,5
SO-003551,1,6,quality_hold,0,0,4
SO-003552,1,12,material_shortage,1,0,10
SO-003553,1,6,logistics,0,0,4
SO-003554,1,4,production_delay,0,0,6
SO-003555,1,1,production_delay,0,0,1
SO-003556,1,6,production_delay,0,0,4
SO-003557,1,7,quality_hold,0,0,7
SO-003558,1,5,material_shortage,0,0,5
SO-003559,1,1,material_shortage,0,0,0
SO-003560,1,7,production_delay,0,0,5
SO-003561,1,5,production_delay,0,0,6
SO-003562,0,0,on_time,0,0,0
SO-003563,1,5,production_delay,0,0,7
SO-003564,1,1,logistics,0,0,0
SO-003565,1,8,logistics,0,0,7
SO-003566,1,4,production_delay,0,0,4
SO-003567,1,7,production_delay,0,0,6
SO-003569,1,8,production_delay,0,1,9
SO-003570,1,2,production_delay,0,1,3
SO-003571,1,9,logistics,0,1,7
SO-003572,0,0,on_time,0,0,-1
SO-003573,0,0,on_time,0,0,2
SO-003574,0,0,on_time,0,0,2
SO-003575,1,4,production_delay,0,0,6
SO-003576,1,12,production_delay,0,1,10
SO-003577,0,0,on_time,0,0,2
SO-003578,0,0,on_time,0,0,0
SO-003579,1,1,production_delay,0,0,-1
SO-003580,0,0,on_time,0,0,0
SO-003581,0,0,on_time,0,0,2
SO-003582,1,6,production_delay,0,0,6
SO-003583,0,0,on_time,0,0,1
SO-003584,1,5,production_delay,0,0,4
SO-003585,1,6,production_delay,0,0,6
SO-003586,1,5,production_delay,0,0,7
SO-003588,0,0,on_time,0,0,0
SO-003589,1,12,quality_hold,1,0,11
SO-003590,1,3,logistics,0,0,1
SO-003591,1,3,quality_hold,0,0,4
SO-003592,1,1,production_delay,0,0,3
SO-003593,1,6,production_delay,0,0,6
SO-003594,1,2,logistics,0,0,2
SO-003595,1,1,material_shortage,0,0,1
SO-003596,1,1,logistics,0,0,1
SO-003597,1,9,logistics,0,0,7
SO-003598,1,1,production_delay,0,1,2
SO-003599,1,4,logistics,0,0,6
SO-003600,1,7,production_delay,1,0,6
SO-003601,0,0,on_time,0,0,-1
SO-003602,0,0,on_time,0,0,-1
SO-003603,0,0,on_time,0,1,2
SO-003604,1,5,logistics,0,0,3
SO-003605,1,7,quality_hold,0,0,6
SO-003606,0,0,on_time,0,0,-1
SO-003607,1,7,production_delay,0,0,7
SO-003608,1,7,quality_hold,0,1,9
SO-003609,1,2,production_delay,0,0,2
SO-003610,0,0,on_time,0,0,1
SO-003611,1,1,production_delay,0,0,3
SO-003612,1,7,production_delay,0,0,6
SO-003613,1,3,logistics,0,0,1
SO-003614,1,3,logistics,0,0,3
SO-003615,0,0,on_time,0,0,-1
SO-003616,1,4,logistics,0,0,2
SO-003618,1,10,quality_hold,0,1,8
SO-003619,1,2,production_delay,0,0,0
SO-003620,1,6,production_delay,1,0,5
SO-003621,1,7,quality_hold,0,0,7
SO-003622,1,6,production_delay,0,0,4
SO-003624,1,6,production_delay,0,0,6
SO-003625,1,1,quality_hold,0,0,3
SO-003626,1,1,logistics,0,0,2
SO-003627,1,5,production_delay,0,0,7
SO-003628,1,2,logistics,0,0,2
SO-003629,0,0,on_time,0,0,2
SO-003630,1,3,logistics,0,0,4
SO-003631,1,1,production_delay,0,0,3
SO-003632,1,2,material_shortage,0,0,1
SO-003633,1,7,production_delay,1,0,7
SO-003634,1,5,production_delay,0,0,7
SO-003635,0,0,on_time,0,0,-1
SO-003636,0,0,on_time,0,0,-1
SO-003637,1,8,logistics,0,0,6
SO-003639,1,8,material_shortage,0,0,6
SO-003640,0,0,on_time,0,0,-1
SO-003641,1,2,logistics,0,0,3
SO-003642,1,5,production_delay,0,0,5
SO-003643,1,4,material_shortage,0,0,2
SO-003644,1,6,logistics,0,0,4
SO-003645,1,1,quality_hold,0,0,3
SO-003646,0,0,on_time,0,0,0
SO-003647,1,2,production_delay,0,0,1
SO-003648,1,3,production_delay,0,0,3
SO-003649,1,8,production_delay,0,0,6
SO-003650,1,2,production_delay,0,0,2
SO-003651,1,4,production_delay,0,0,4
SO-003652,1,4,material_shortage,0,0,4
SO-003653,0,0,on_time,0,0,-1
SO-003654,0,0,on_time,0,0,0
SO-003655,1,4,production_delay,0,0,4
SO-003656,1,8,production_delay,1,0,6
SO-003657,1,9,production_delay,0,1,8
SO-003658,1,3,material_shortage,0,0,5
SO-003659,1,5,logistics,0,0,3
SO-003660,1,3,quality_hold,0,0,2
SO-003661,1,5,production_delay,0,0,5
SO-003662,1,1,production_delay,0,0,0
SO-003663,1,1,logistics,0,0,-1
SO-003664,0,0,on_time,0,0,-1
SO-003665,1,5,production_delay,0,0,5
SO-003666,1,3,material_shortage,0,0,5
SO-003667,1,8,production_delay,0,0,6
SO-003668,1,7,quality_hold,0,0,5
SO-003669,1,3,production_delay,0,0,1
SO-003670,1,1,production_delay,0,0,2
SO-003671,1,4,quality_hold,0,0,6
SO-003672,0,0,on_time,0,0,-1
SO-003673,1,1,production_delay,0,0,0
SO-003674,1,4,production_delay,0,0,4
SO-003675,1,1,production_delay,0,0,1
SO-003676,0,0,on_time,0,0,2
SO-003677,0,0,on_time,0,0,-1
SO-003678,1,3,logistics,0,0,1
SO-003679,0,0,on_time,0,0,0
SO-003680,1,5,logistics,0,0,5
SO-003681,1,2,logistics,0,0,3
SO-003682,1,2,production_delay,0,0,3
SO-003683,1,7,production_delay,0,0,7
SO-003684,0,0,on_time,0,0,-1
SO-003685,1,8,logistics,0,0,7
SO-003686,0,0,on_time,0,0,-1
SO-003687,1,15,quality_hold,1,1,13
SO-003688,1,6,production_delay,0,0,4
SO-003689,1,5,production_delay,0,0,7
SO-003691,1,3,production_delay,0,0,3
SO-003692,1,3,logistics,0,0,5
SO-003693,1,5,production_delay,0,0,7
SO-003694,1,3,material_shortage,1,0,5
SO-003695,1,2,material_shortage,0,0,2
SO-003696,0,0,on_time,0,0,0
SO-003697,0,0,on_time,0,0,-1
SO-003698,0,0,on_time,0,0,0
SO-003699,1,2,logistics,0,1,2
SO-003700,1,7,production_delay,0,0,6
SO-003701,1,2,production_delay,0,0,2
SO-003702,1,9,logistics,0,0,7
SO-003704,1,1,logistics,0,0,3
SO-003705,1,5,quality_hold,0,0,7
SO-003706,1,5,logistics,0,0,6
SO-003707,1,4,production_delay,0,0,6
SO-003708,1,7,logistics,0,1,6
SO-003709,1,2,logistics,0,0,2
SO-003710,1,8,production_delay,1,0,8
SO-003711,1,3,quality_hold,0,0,1
SO-003712,0,0,on_time,0,0,2
SO-003713,1,2,production_delay,0,0,2
SO-003714,1,4,quality_hold,0,0,4
SO-003715,1,6,production_delay,0,0,7
SO-003716,1,5,logistics,0,0,6
SO-003717,1,1,material_shortage,0,0,1
SO-003718,1,6,production_delay,0,0,6
SO-003719,0,0,on_time,0,0,0
SO-003720,1,2,production_delay,0,0,4
SO-003721,1,6,production_delay,0,0,6
SO-003722,1,1,production_delay,0,0,2
SO-003723,0,0,on_time,0,0,1
SO-003724,1,2,material_shortage,0,0,3
SO-003725,1,6,logistics,0,0,4
SO-003726,1,3,material_shortage,0,0,3
SO-003727,1,6,production_delay,0,0,7
SO-003728,1,3,quality_hold,0,0,3
SO-003729,0,0,on_time,0,0,0
SO-003730,1,2,production_delay,0,0,2
SO-003731,1,6,production_delay,0,0,4
SO-003732,1,4,quality_hold,0,0,2
SO-003733,1,7,material_shortage,1,0,7
SO-003734,1,5,logistics,0,0,5
SO-003735,0,0,on_time,0,0,-1
SO-003736,1,9,material_shortage,0,1,9
SO-003737,1,3,logistics,0,0,5
SO-003738,1,3,production_delay,0,0,1
SO-003739,0,0,on_time,0,0,0
SO-003740,1,11,production_delay,0,1,9
SO-003741,1,3,logistics,0,0,3
SO-003742,1,7,logistics,0,0,7
SO-003743,1,6,production_delay,0,0,6
SO-003744,1,4,production_delay,0,0,4
SO-003745,0,0,on_time,0,0,1
SO-003746,1,5,logistics,0,0,6
SO-003749,1,10,material_shortage,0,1,10
SO-003750,0,0,on_time,0,0,0
SO-003751,1,4,logistics,0,0,3
SO-003752,0,0,on_time,0,0,-1
SO-003753,1,3,production_delay,0,0,2
SO-003754,0,0,on_time,0,0,1
SO-003755,0,0,on_time,0,0,1
SO-003756,0,0,on_time,0,0,1
SO-003757,1,7,quality_hold,0,0,7
SO-003758,1,6,production_delay,0,0,6
SO-003759,1,7,material_shortage,0,0,7
SO-003760,1,1,material_shortage,0,0,1
SO-003761,1,7,quality_hold,0,1,5
SO-003762,1,4,production_delay,0,0,5
SO-003763,1,6,logistics,0,0,5
SO-003764,1,7,production_delay,0,0,5
SO-003765,1,3,production_delay,0,0,3
SO-003766,1,3,production_delay,0,1,2
SO-003767,1,5,production_delay,0,0,3
SO-003768,1,5,production_delay,0,0,7
SO-003769,1,1,material_shortage,0,0,0
SO-003770,1,3,quality_hold,0,0,5
SO-003771,1,3,production_delay,0,1,5
SO-003772,1,5,logistics,0,0,6
SO-003773,1,1,production_delay,0,0,2
SO-003774,1,2,logistics,0,0,4
SO-003776,1,4,production_delay,0,0,4
SO-003777,1,6,logistics,0,0,6
SO-003778,1,6,logistics,0,0,7
SO-003779,1,4,logistics,0,0,2
SO-003780,1,4,quality_hold,0,0,3
SO-003781,1,8,production_delay,1,0,8
SO-003782,0,0,on_time,0,0,-1
SO-003783,0,0,on_time,0,0,-1
SO-003784,0,0,on_time,0,0,-1
SO-003785,1,9,logistics,0,0,7
SO-003786,1,3,production_delay,0,0,3
SO-003787,0,0,on_time,0,0,1
SO-003788,1,7,quality_hold,0,0,5
SO-003789,1,5,production_delay,0,0,4
SO-003790,0,0,on_time,0,0,-1
SO-003791,1,7,logistics,0,0,6
SO-003792,1,1,production_delay,0,0,1
SO-003793,1,5,production_delay,0,0,4
SO-003794,0,0,on_time,0,0,-1
SO-003795,1,5,quality_hold,0,0,4
SO-003796,1,10,production_delay,0,1,10
SO-003797,1,3,production_delay,1,0,4
SO-003798,1,2,production_delay,0,0,2
SO-003799,1,2,logistics,0,0,0
SO-003800,1,3,production_delay,0,0,2
SO-003801,1,5,logistics,0,1,5
SO-003802,1,5,production_delay,0,0,4
SO-003803,1,6,production_delay,0,0,5
SO-003804,1,2,production_delay,0,0,3
SO-003805,0,0,on_time,0,0,-1
SO-003806,1,2,quality_hold,0,0,4
SO-003807,1,5,logistics,0,0,3
SO-003809,0,0,on_time,0,0,-1
SO-003810,1,7,production_delay,0,0,7
SO-003811,0,0,on_time,0,0,0
SO-003812,1,1,production_delay,0,0,0
SO-003813,1,6,material_shortage,0,0,7
SO-003814,1,5,quality_hold,0,0,6
SO-003815,0,0,on_time,0,0,-1
SO-003816,1,3,production_delay,0,0,3
SO-003817,1,4,logistics,0,0,5
SO-003818,0,0,on_time,0,0,0
SO-003819,1,1,production_delay,0,0,1
SO-003820,0,0,on_time,0,0,-1
SO-003821,1,1,production_delay,0,0,1
SO-003822,1,5,production_delay,0,0,3
SO-003823,0,0,on_time,0,0,0
SO-003824,1,5,material_shortage,0,0,6
SO-003825,1,7,logistics,0,0,6
SO-003826,1,2,logistics,0,0,2
SO-003827,1,2,production_delay,0,0,2
SO-003828,1,4,production_delay,0,0,2
SO-003829,1,5,quality_hold,0,1,6
SO-003830,1,4,material_shortage,0,0,3
SO-003831,1,7,production_delay,0,1,7
SO-003832,1,2,production_delay,0,0,2
SO-003834,0,0,on_time,0,0,0
SO-003835,1,2,logistics,0,0,3
SO-003836,1,4,production_delay,0,0,4
SO-003837,1,7,production_delay,0,0,5
SO-003838,1,6,logistics,0,0,7
SO-003839,1,1,material_shortage,0,0,3
SO-003840,1,6,quality_hold,0,0,6
SO-003841,1,4,production_delay,0,0,6
SO-003842,1,6,logistics,0,0,6
SO-003843,1,10,production_delay,0,1,10
SO-003844,1,4,logistics,0,0,4
SO-003845,1,5,material_shortage,0,0,5
SO-003846,0,0,on_time,0,0,0
SO-003847,0,0,on_time,0,0,-1
SO-003848,0,0,on_time,0,0,0
SO-003849,1,8,material_shortage,1,0,8
SO-003850,1,1,material_shortage,0,0,1
SO-003851,1,5,production_delay,0,0,6
SO-003852,1,4,material_shortage,0,0,2
SO-003853,1,5,quality_hold,1,0,5
SO-003854,1,9,production_delay,0,0,7
SO-003855,1,4,logistics,0,0,5
SO-003856,0,0,on_time,0,0,2
SO-003857,1,5,logistics,0,0,7
SO-003858,1,3,quality_hold,0,0,4
SO-003859,1,4,material_shortage,0,0,2
SO-003860,1,2,quality_hold,0,0,4
SO-003861,1,4,logistics,0,1,6
SO-003862,1,2,production_delay,1,0,3
SO-003863,1,4,production_delay,0,0,2
SO-003864,0,0,on_time,0,0,1
SO-003865,1,6,production_delay,0,0,6
SO-003866,0,0,on_time,0,0,-1
SO-003867,1,6,material_shortage,0,1,6
SO-003868,1,3,production_delay,0,0,3
SO-003869,1,4,quality_hold,0,0,6
SO-003870,1,5,quality_hold,0,0,3
SO-003871,0,0,on_time,0,0,-1
SO-003873,1,4,quality_hold,0,0,4
SO-003874,1,8,production_delay,1,0,8
SO-003875,0,0,on_time,0,0,0
SO-003876,1,2,logistics,0,0,2
SO-003877,1,2,production_delay,0,0,3
SO-003878,1,5,material_shortage,0,0,5
SO-003879,0,0,on_time,0,0,0
SO-003880,1,4,logistics,0,0,3
SO-003881,1,8,production_delay,0,0,7
SO-003882,1,6,logistics,0,0,6
SO-003884,0,0,on_time,0,0,-1
SO-003885,1,2,material_shortage,0,0,1
SO-003886,1,6,production_delay,0,0,6
SO-003887,1,2,production_delay,0,0,3
SO-003889,0,0,on_time,0,0,0
SO-003890,1,2,logistics,0,0,2
SO-003891,1,5,logistics,0,0,4
SO-003892,0,0,on_time,0,0,0
SO-003893,1,4,quality_hold,0,0,6
SO-003894,1,4,logistics,0,0,5
SO-003895,1,7,logistics,0,0,6
SO-003896,1,1,production_delay,0,0,1
SO-003897,1,7,logistics,0,0,7
SO-003898,1,1,logistics,0,0,-1
SO-003899,1,3,quality_hold,0,0,4
SO-003900,1,3,production_delay,0,0,5
SO-003901,1,6,logistics,0,0,6
SO-003902,1,2,quality_hold,0,1,2
SO-003903,0,0,on_time,0,0,1
SO-003904,0,0,on_time,0,0,-1
SO-003905,1,6,production_delay,0,0,5
SO-003906,0,0,on_time,0,0,-1
SO-003907,1,2,material_shortage,0,0,2
SO-003908,1,4,production_delay,0,0,2
SO-003909,0,0,on_time,0,0,-1
SO-003911,1,7,logistics,0,0,5
SO-003912,0,0,on_time,0,0,1
SO-003913,1,5,logistics,0,0,4
SO-003914,1,4,logistics,0,0,3
SO-003915,1,3,quality_hold,0,0,4
SO-003917,1,10,logistics,1,0,9
SO-003918,1,1,quality_hold,0,0,-1
SO-003919,1,5,production_delay,0,0,4
SO-003920,1,2,production_delay,0,0,3
SO-003921,1,6,logistics,0,0,7
SO-003922,1,6,quality_hold,0,0,6
SO-003923,1,1,production_delay,0,0,1
SO-003924,1,5,logistics,0,0,3
SO-003925,1,4,logistics,0,0,2
SO-003926,1,1,logistics,0,0,1
SO-003927,1,11,production_delay,0,1,9
SO-003928,1,9,material_shortage,1,0,11
SO-003929,1,7,production_delay,1,0,6
SO-003930,1,1,logistics,0,0,-1
SO-003931,1,2,logistics,0,0,0
SO-003932,1,3,production_delay,0,0,2
SO-003933,1,6,production_delay,0,0,7
SO-003934,1,7,production_delay,0,0,7
SO-003935,1,8,production_delay,0,0,7
SO-003936,1,6,quality_hold,0,0,6
SO-003937,1,7,quality_hold,0,0,7
SO-003938,1,6,logistics,0,0,6
SO-003939,1,3,production_delay,0,0,5
SO-003940,1,6,quality_hold,0,0,4
SO-003941,1,7,quality_hold,0,0,7
SO-003942,1,4,logistics,0,0,2
SO-003943,1,4,quality_hold,0,0,4
SO-003944,1,4,production_delay,0,0,4
SO-003945,1,6,logistics,0,1,6
SO-003946,1,6,material_shortage,0,0,5
SO-003947,1,1,logistics,0,0,-1
SO-003948,0,0,on_time,0,0,0
SO-003949,0,0,on_time,0,0,0
SO-003950,1,3,production_delay,0,0,3
SO-003951,1,7,production_delay,0,0,6
SO-003952,0,0,on_time,0,0,-1
SO-003953,1,2,logistics,0,0,2
SO-003954,1,7,material_shortage,1,0,7
SO-003955,1,2,production_delay,0,0,3
SO-003956,1,7,logistics,0,0,7
SO-003957,1,4,logistics,0,0,2
SO-003958,1,8,material_shortage,0,0,6
SO-003959,1,2,production_delay,0,0,0
SO-003960,0,0,on_time,0,0,-1
SO-003961,0,0,on_time,0,0,2
SO-003962,1,4,logistics,0,0,6
SO-003963,1,3,logistics,0,0,2
SO-003964,1,8,logistics,1,0,8
SO-003966,1,4,logistics,0,0,4
SO-003967,1,9,logistics,0,0,7
SO-003968,0,0,on_time,0,0,1
SO-003969,1,5,material_shortage,0,0,7
SO-003970,0,0,on_time,0,0,1
SO-003971,1,4,production_delay,0,0,6
SO-003972,1,5,production_delay,0,0,5
SO-003973,1,6,production_delay,0,1,5
SO-003974,1,3,production_delay,0,0,3
SO-003975,1,4,production_delay,0,0,3
SO-003976,0,0,on_time,0,0,-1
SO-003977,1,4,logistics,0,0,4
SO-003978,1,1,logistics,0,0,3
SO-003979,1,1,production_delay,0,0,2
SO-003981,1,6,quality_hold,0,1,4
SO-003982,1,6,quality_hold,0,0,7
SO-003983,0,0,on_time,0,0,-1
SO-003984,1,4,production_delay,0,0,4
SO-003985,1,7,production_delay,0,0,7
SO-003986,1,8,production_delay,1,0,8
SO-003987,1,5,production_delay,0,0,5
SO-003988,0,0,on_time,0,0,-1
SO-003989,1,6,quality_hold,0,0,5
SO-003990,1,4,quality_hold,0,0,5
SO-003991,1,6,quality_hold,0,0,7
SO-003992,1,7,production_delay,0,0,7
SO-003993,1,6,production_delay,0,0,4
SO-003994,1,2,quality_hold,0,0,4
SO-003995,1,2,production_delay,0,1,4
SO-003996,0,0,on_time,0,0,1
SO-003997,1,5,quality_hold,0,0,5
SO-003998,1,9,logistics,1,0,10
SO-003999,1,12,logistics,1,0,10
SO-004000,1,7,production_delay,1,0,8
SO-004002,1,5,logistics,0,0,7
SO-004003,1,1,material_shortage,0,0,1
SO-004005,0,0,on_time,0,0,1
SO-004006,1,1,logistics,0,0,-1
SO-004007,1,3,material_shortage,0,0,3
SO-004008,1,1,production_delay,0,0,1
SO-004009,1,3,production_delay,0,0,5
SO-004010,1,12,production_delay,0,1,10
SO-004011,1,6,logistics,0,0,6
SO-004012,1,1,production_delay,0,0,1
SO-004013,1,2,production_delay,0,0,1
SO-004014,1,1,quality_hold,0,0,3
SO-004015,1,10,production_delay,1,0,11
SO-004016,1,3,production_delay,0,0,1
SO-004017,1,4,logistics,0,0,3
SO-004018,1,2,material_shortage,0,0,2
SO-004019,1,2,production_delay,0,0,2
SO-004020,1,2,production_delay,0,0,0
SO-004021,1,1,production_delay,0,0,1
SO-004022,1,3,logistics,0,0,4
SO-004023,1,6,production_delay,0,0,4
SO-004024,1,3,production_delay,0,0,4
SO-004025,0,0,on_time,0,0,0
SO-004026,1,1,production_delay,0,0,0
SO-004027,0,0,on_time,0,0,1
SO-004028,1,5,material_shortage,1,0,6
SO-004029,1,1,material_shortage,0,0,2
SO-004030,1,3,logistics,0,0,4
SO-004031,1,3,production_delay,0,0,2
SO-004032,1,6,logistics,0,0,5
SO-004033,1,7,production_delay,0,0,7
SO-004034,1,4,logistics,0,0,2
SO-004035,1,8,material_shortage,0,1,8
SO-004036,1,1,production_delay,0,0,-1
SO-004037,1,7,production_delay,0,0,6
SO-004039,1,6,production_delay,0,0,4
SO-004040,0,0,on_time,0,0,-1
SO-004041,1,3,logistics,0,0,3
SO-004042,1,1,logistics,0,0,-1
SO-004043,0,0,on_time,0,0,-1
SO-004044,1,4,logistics,0,0,6
SO-004045,0,0,on_time,0,0,-1
SO-004046,1,3,production_delay,0,0,2
SO-004047,1,2,logistics,0,0,4
SO-004049,1,2,production_delay,0,0,2
SO-004050,0,0,on_time,0,0,1
SO-004051,1,6,production_delay,0,0,6
SO-004052,1,5,material_shortage,0,0,5
SO-004053,1,7,material_shortage,0,0,7
SO-004054,1,1,production_delay,0,0,1
SO-004055,1,3,material_shortage,0,0,1
SO-004056,1,5,production_delay,0,0,5
SO-004057,0,0,on_time,0,0,-1
SO-004058,1,1,production_delay,0,0,3
SO-004059,1,2,quality_hold,0,0,1
SO-004060,1,3,quality_hold,0,0,1
SO-004061,1,8,production_delay,0,0,6
SO-004062,1,11,quality_hold,0,1,9
SO-004063,0,0,on_time,0,0,-1
SO-004064,1,7,production_delay,0,1,8
SO-004065,1,1,production_delay,0,0,2
SO-004066,0,0,on_time,0,0,-1
SO-004067,1,10,material_shortage,1,0,11
SO-004068,1,7,logistics,0,0,7
SO-004069,1,1,logistics,0,0,3
SO-004071,1,5,quality_hold,0,0,3
SO-004072,1,3,production_delay,0,0,3
SO-004073,1,1,material_shortage,0,0,0
SO-004074,1,2,material_shortage,0,0,1
SO-004075,1,2,production_delay,0,0,2
SO-004076,1,5,production_delay,1,0,5
SO-004077,1,6,production_delay,0,0,5
SO-004078,1,2,material_shortage,1,0,4
SO-004079,0,0,on_time,0,0,0
SO-004080,1,6,material_shortage,0,0,6
SO-004081,1,5,production_delay,0,0,5
SO-004082,1,6,logistics,0,0,6
SO-004083,1,1,material_shortage,0,0,0
SO-004084,1,2,production_delay,0,0,3
SO-004085,0,0,on_time,0,0,-1
SO-004086,0,0,on_time,0,0,-1
SO-004087,0,0,on_time,0,0,1
SO-004088,1,4,material_shortage,0,0,4
SO-004089,0,0,on_time,0,0,0
SO-004090,1,5,production_delay,1,0,4
SO-004091,1,1,production_delay,0,0,0
SO-004092,1,5,logistics,1,0,6
SO-004093,0,0,on_time,0,0,0
SO-004094,1,8,production_delay,0,0,7
SO-004095,0,0,on_time,0,0,0
SO-004096,1,5,production_delay,0,0,6
SO-004097,0,0,on_time,0,0,0
SO-004098,0,0,on_time,0,0,-1
SO-004099,1,3,production_delay,0,0,3
SO-004100,1,3,production_delay,0,0,3
SO-004101,1,1,material_shortage,0,0,1
SO-004102,1,5,logistics,0,0,6
SO-004103,1,3,production_delay,0,0,2
SO-004104,1,5,quality_hold,0,0,5
SO-004105,1,9,production_delay,0,0,7
SO-004106,1,3,logistics,0,0,1
SO-004107,1,4,logistics,0,0,6
SO-004108,0,0,on_time,0,0,-1
SO-004109,1,4,production_delay,0,0,5
SO-004110,1,1,production_delay,0,0,2
SO-004111,1,7,production_delay,0,0,6
SO-004112,0,0,on_time,0,0,0
SO-004113,1,3,quality_hold,0,0,4
SO-004114,0,0,on_time,0,0,0
SO-004115,0,0,on_time,0,0,0
SO-004116,1,3,logistics,0,1,2
SO-004117,1,2,logistics,0,0,2
SO-004118,1,1,production_delay,0,0,2
SO-004119,1,1,production_delay,0,0,1
SO-004120,1,4,production_delay,0,0,6
SO-004122,1,2,logistics,0,0,2
SO-004123,1,4,production_delay,0,0,2
SO-004124,1,3,quality_hold,0,0,3
SO-004125,1,5,logistics,0,0,4
SO-004126,1,9,production_delay,0,0,7
SO-004127,1,9,logistics,0,0,7
SO-004128,1,10,logistics,1,0,8
SO-004129,1,4,production_delay,0,0,4
SO-004130,1,9,logistics,0,0,7
SO-004131,1,4,production_delay,0,0,4
SO-004132,0,0,on_time,0,0,1
SO-004133,0,0,on_time,0,0,1
SO-004134,1,8,logistics,0,0,7
SO-004135,1,2,logistics,0,0,3
SO-004137,1,5,production_delay,0,0,6
SO-004138,0,0,on_time,0,0,0
SO-004139,1,7,production_delay,0,0,5
SO-004140,1,1,production_delay,0,0,1
SO-004141,1,10,material_shortage,0,1,9
SO-004142,1,2,material_shortage,0,0,1
SO-004143,1,4,logistics,0,0,2
SO-004145,1,1,material_shortage,0,0,2
SO-004146,1,5,material_shortage,0,0,7
SO-004147,1,1,production_delay,0,0,0
SO-004148,1,3,production_delay,0,0,1
SO-004149,1,6,material_shortage,0,0,5
SO-004150,1,3,logistics,0,0,1
SO-004151,1,2,quality_hold,0,0,2
SO-004152,1,1,logistics,0,0,3
SO-004153,1,3,material_shortage,0,0,1
SO-004154,1,8,production_delay,0,0,6
