run_id,defect_rate,high_defect_risk,dominant_defect_code,risk_prob
RUN-003658,0.016,0,SOLDER_VOID,0.1552
RUN-003659,0.0375,0,DIMENSION,0.2925
RUN-003660,0.055,1,SOLDER_VOID,0.2735
RUN-003661,0.04,0,DIMENSION,0.2114
RUN-003662,0.02,0,NONE,0.2518
RUN-003663,0.04,0,DIMENSION,0.2555
RUN-003664,0.045,0,DIMENSION,0.2596
RUN-003665,0.06,1,SOLDER_VOID,0.2426
RUN-003666,0.055,1,SURFACE_DENT,0.2985
RUN-003667,0.032,0,SOLDER_VOID,0.2465
RUN-003668,0.03,0,CONTAMINATION,0.2633
RUN-003669,0.04,0,SOLDER_VOID,0.2435
RUN-003670,0.0,0,NONE,0.1281
RUN-003671,0.0375,0,SOLDER_VOID,0.2539
RUN-003672,0.04,0,MISSING_PART,0.1639
RUN-003673,0.0375,0,MISSING_PART,0.1501
RUN-003674,0.048,0,MISSING_PART,0.2305
RUN-003675,0.0375,0,DIMENSION,0.1494
RUN-003676,0.0625,1,DIMENSION,0.2322
RUN-003677,0.08,1,SOLDER_VOID,0.437
RUN-003678,0.06,1,SURFACE_DENT,0.297
RUN-003679,0.05,0,DIMENSION,0.3334
RUN-003680,0.05,0,SCRATCH,0.2937
RUN-003681,0.06,1,SURFACE_DENT,0.3062
RUN-003682,0.04,0,SOLDER_VOID,0.2783
RUN-003683,0.055,1,DIMENSION,0.4267
RUN-003684,0.032,0,SOLDER_VOID,0.2536
RUN-003685,0.032,0,DIMENSION,0.1821
RUN-003686,0.04,0,MISSING_PART,0.2626
RUN-003687,0.02,0,MISSING_PART,0.1069
RUN-003688,0.02,0,DIMENSION,0.1849
RUN-003689,0.04,0,CONTAMINATION,0.2624
RUN-003690,0.05,0,DIMENSION,0.3097
RUN-003691,0.045,0,NONE,0.2019
RUN-003692,0.048,0,SOLDER_VOID,0.1998
RUN-003693,0.08,1,SOLDER_VOID,0.4773
RUN-003694,0.056,1,SCRATCH,0.3237
RUN-003695,0.02,0,DIMENSION,0.0623
RUN-003696,0.01,0,MISSING_PART,0.048
RUN-003697,0.0875,1,SCRATCH,0.5546
RUN-003698,0.08,1,SURFACE_DENT,0.4993
RUN-003699,0.104,1,MISSING_PART,0.7441
RUN-003700,0.1,1,SOLDER_VOID,0.7441
RUN-003701,0.1,1,CONTAMINATION,0.6562
RUN-003702,0.1,1,SOLDER_VOID,0.5276
RUN-003703,0.06,1,CONTAMINATION,0.4361
RUN-003704,0.11,1,CONTAMINATION,0.7436
RUN-003705,0.024,0,MISSING_PART,0.1629
RUN-003706,0.06,1,SCRATCH,0.18
RUN-003707,0.02,0,SOLDER_VOID,0.1835
RUN-003708,0.02,0,DIMENSION,0.1502
RUN-003709,0.04,0,SURFACE_DENT,0.225
RUN-003710,0.03,1,SURFACE_DENT,0.225
RUN-003711,0.035,0,SOLDER_VOID,0.1642
RUN-003712,0.02,0,SCRATCH,0.2699
RUN-003713,0.04,0,CONTAMINATION,0.2763
RUN-003714,0.02,1,DIMENSION,0.188
RUN-003715,0.045,0,SURFACE_DENT,0.1436
RUN-003716,0.024,0,CONTAMINATION,0.1268
RUN-003717,0.01,0,SOLDER_VOID,0.1188
RUN-003718,0.032,0,SOLDER_VOID,0.1412
RUN-003719,0.02,0,MISSING_PART,0.1283
RUN-003720,0.015,0,SURFACE_DENT,0.0811
RUN-003721,0.04,0,CONTAMINATION,0.1864
RUN-003722,0.024,0,DIMENSION,0.1864
RUN-003723,0.056,1,CONTAMINATION,0.2673
RUN-003724,0.04,0,SURFACE_DENT,0.2215
RUN-003725,0.04,0,DIMENSION,0.2299
RUN-003726,0.04,0,MISSING_PART,0.216
RUN-003727,0.06,1,SURFACE_DENT,0.2456
RUN-003728,0.06,1,SOLDER_VOID,0.2015
RUN-003729,0.03,0,SCRATCH,0.0905
RUN-003730,0.025,0,SOLDER_VOID,0.0642
RUN-003731,0.04,0,SOLDER_VOID,0.2606
RUN-003732,0.065,1,MISSING_PART,0.2967
RUN-003733,0.0125,0,DIMENSION,0.0759
RUN-003734,0.0,0,NONE,0.0611
RUN-003735,0.02,0,SURFACE_DENT,0.1601
RUN-003736,0.03,0,CONTAMINATION,0.1612
RUN-003737,0.04,0,SCRATCH,0.1558
RUN-003738,0.0375,0,DIMENSION,0.1644
RUN-003739,0.1,1,SURFACE_DENT,0.4572
RUN-003740,0.096,1,SOLDER_VOID,0.5423
RUN-003741,0.075,1,CONTAMINATION,0.3838
RUN-003742,0.04,0,SURFACE_DENT,0.296
RUN-003743,0.0375,0,SOLDER_VOID,0.2486
RUN-003744,0.072,1,SCRATCH,0.3804
RUN-003745,0.05,0,SCRATCH,0.2636
RUN-003746,0.072,1,DIMENSION,0.2941
RUN-003747,0.0375,0,SOLDER_VOID,0.1486
RUN-003748,0.0125,0,SOLDER_VOID,0.1734
RUN-003749,0.04,0,CONTAMINATION,0.1734
RUN-003750,0.03,0,SOLDER_VOID,0.1436
RUN-003751,0.024,0,DIMENSION,0.1887
RUN-003752,0.016,0,SOLDER_VOID,0.1486
RUN-003753,0.02,0,SOLDER_VOID,0.051
RUN-003754,0.0,0,NONE,0.0524
RUN-003755,0.015,0,SOLDER_VOID,0.0573
RUN-003756,0.025,0,SOLDER_VOID,0.0583
RUN-003757,0.0125,0,SCRATCH,0.0522
RUN-003758,0.0,0,NONE,0.0336
RUN-003759,0.08,1,MISSING_PART,0.4853
RUN-003760,0.04,0,SCRATCH,0.4455
RUN-003761,0.072,1,MISSING_PART,0.5132
RUN-003762,0.08,1,CONTAMINATION,0.5012
RUN-003763,0.03,0,MISSING_PART,0.1866
RUN-003764,0.03,0,SURFACE_DENT,0.2202
RUN-003765,0.04,0,SCRATCH,0.2216
RUN-003766,0.01,0,DIMENSION,0.0637
RUN-003767,0.04,0,CONTAMINATION,0.2174
RUN-003768,0.04,0,SOLDER_VOID,0.2329
RUN-003769,0.02,0,CONTAMINATION,0.2227
RUN-003770,0.0375,0,SCRATCH,0.2617
RUN-003771,0.04,0,MISSING_PART,0.1587
RUN-003772,0.04,0,MISSING_PART,0.2322
RUN-003773,0.03,0,SCRATCH,0.2715
RUN-003774,0.056,1,SOLDER_VOID,0.2888
RUN-003775,0.03,0,SOLDER_VOID,0.1062
RUN-003776,0.0125,0,SCRATCH,0.1436
RUN-003777,0.024,0,CONTAMINATION,0.1601
RUN-003778,0.0375,0,NONE,0.1548
RUN-003779,0.04,0,SURFACE_DENT,0.1307
RUN-003780,0.0,0,NONE,0.1502
RUN-003781,0.075,1,SCRATCH,0.3242
RUN-003782,0.0625,1,NONE,0.326
RUN-003783,0.016,0,MISSING_PART,0.093
RUN-003784,0.05,0,SOLDER_VOID,0.2405
RUN-003785,0.0375,0,SOLDER_VOID,0.2399
RUN-003786,0.05,0,SCRATCH,0.2758
RUN-003787,0.05,0,SOLDER_VOID,0.2632
RUN-003788,0.05,0,CONTAMINATION,0.2804
RUN-003789,0.055,1,DIMENSION,0.2392
RUN-003790,0.024,0,SOLDER_VOID,0.1695
RUN-003791,0.02,0,DIMENSION,0.0446
RUN-003792,0.02,0,SOLDER_VOID,0.038
RUN-003793,0.11,1,CONTAMINATION,0.6418
RUN-003794,0.1,1,NONE,0.6175
RUN-003795,0.04,0,SOLDER_VOID,0.2094
RUN-003796,0.04,0,SURFACE_DENT,0.1936
RUN-003797,0.056,1,SURFACE_DENT,0.2261
RUN-003798,0.0,0,NONE,0.1308
RUN-003799,0.08,1,MISSING_PART,0.4768
RUN-003800,0.07,1,DIMENSION,0.4503
RUN-003801,0.06,1,SOLDER_VOID,0.3804
RUN-003802,0.05,0,SOLDER_VOID,0.447
RUN-003803,0.085,1,SURFACE_DENT,0.5006
RUN-003804,0.065,1,CONTAMINATION,0.3491
RUN-003805,0.025,0,CONTAMINATION,0.0351
RUN-003806,0.0,0,NONE,0.0337
RUN-003807,0.02,0,CONTAMINATION,0.0528
RUN-003808,0.0,0,NONE,0.0438
RUN-003809,0.0,0,NONE,0.0353
RUN-003810,0.0125,0,CONTAMINATION,0.0344
RUN-003811,0.035,0,SCRATCH,0.1507
RUN-003812,0.0375,0,MISSING_PART,0.1874
RUN-003813,0.04,0,SOLDER_VOID,0.0766
RUN-003814,0.02,0,SOLDER_VOID,0.157
RUN-003815,0.024,0,SCRATCH,0.1507
RUN-003816,0.015,0,SOLDER_VOID,0.1183
RUN-003817,0.08,1,SOLDER_VOID,0.5527
RUN-003818,0.0875,1,SOLDER_VOID,0.5426
RUN-003819,0.01,0,SURFACE_DENT,0.2033
RUN-003820,0.04,0,MISSING_PART,0.2187
RUN-003821,0.085,1,NONE,0.442
RUN-003822,0.05,0,SOLDER_VOID,0.4106
RUN-003823,0.035,0,SOLDER_VOID,0.1356
RUN-003824,0.025,0,DIMENSION,0.1347
RUN-003825,0.02,0,DIMENSION,0.1163
RUN-003826,0.02,0,SURFACE_DENT,0.1375
RUN-003827,0.0125,0,DIMENSION,0.1356
RUN-003828,0.02,0,DIMENSION,0.1375
RUN-003829,0.048,0,SOLDER_VOID,0.2573
RUN-003830,0.03,0,NONE,0.2585
RUN-003831,0.008,0,DIMENSION,0.0585
RUN-003832,0.04,0,DIMENSION,0.0462
RUN-003833,0.02,0,MISSING_PART,0.0476
RUN-003834,0.02,0,SOLDER_VOID,0.0504
RUN-003835,0.13,1,SURFACE_DENT,0.7429
RUN-003836,0.096,1,SCRATCH,0.7335
RUN-003837,0.0375,0,SOLDER_VOID,0.1978
RUN-003838,0.025,0,SCRATCH,0.1409
RUN-003839,0.072,1,CONTAMINATION,0.4178
RUN-003840,0.05,0,SURFACE_DENT,0.4013
RUN-003841,0.035,0,MISSING_PART,0.1629
RUN-003842,0.0,0,NONE,0.0513
RUN-003843,0.01,0,DIMENSION,0.029
RUN-003844,0.025,0,DIMENSION,0.0398
RUN-003845,0.0125,0,DIMENSION,0.0295
RUN-003846,0.01,0,DIMENSION,0.0201
RUN-003847,0.1375,1,CONTAMINATION,0.7428
RUN-003848,0.08,1,MISSING_PART,0.7011
RUN-003849,0.02,0,MISSING_PART,0.1556
RUN-003850,0.048,0,SURFACE_DENT,0.1819
RUN-003851,0.04,0,SOLDER_VOID,0.1904
RUN-003852,0.0125,0,MISSING_PART,0.1424
RUN-003853,0.04,0,SURFACE_DENT,0.2348
RUN-003854,0.03,0,NONE,0.2064
RUN-003855,0.045,0,MISSING_PART,0.1695
RUN-003856,0.05,0,SOLDER_VOID,0.1945
RUN-003857,0.04,0,SOLDER_VOID,0.2663
RUN-003858,0.06,1,SCRATCH,0.2929
RUN-003859,0.055,1,SCRATCH,0.4029
RUN-003860,0.0875,1,SURFACE_DENT,0.4265
RUN-003861,0.032,0,DIMENSION,0.2298
RUN-003862,0.07,1,SOLDER_VOID,0.4442
RUN-003863,0.075,1,SOLDER_VOID,0.4184
RUN-003864,0.08,1,DIMENSION,0.3952
RUN-003865,0.02,0,SOLDER_VOID,0.2003
RUN-003866,0.0625,1,DIMENSION,0.2354
RUN-003867,0.05,0,SCRATCH,0.1477
RUN-003868,0.0375,0,MISSING_PART,0.1725
RUN-003869,0.075,1,MISSING_PART,0.4173
RUN-003870,0.08,1,DIMENSION,0.5893
RUN-003871,0.0125,0,SOLDER_VOID,0.1578
RUN-003872,0.04,0,MISSING_PART,0.1469
RUN-003873,0.0,0,NONE,0.1386
RUN-003874,0.02,0,CONTAMINATION,0.0886
RUN-003875,0.0125,0,SURFACE_DENT,0.1223
RUN-003876,0.02,0,DIMENSION,0.1415
RUN-003877,0.02,0,DIMENSION,0.1436
RUN-003878,0.072,1,NONE,0.3014
RUN-003879,0.04,0,SOLDER_VOID,0.3022
RUN-003880,0.035,0,CONTAMINATION,0.2283
RUN-003881,0.055,1,SOLDER_VOID,0.3292
RUN-003882,0.04,0,CONTAMINATION,0.2718
RUN-003883,0.07,1,DIMENSION,0.4031
RUN-003884,0.04,0,MISSING_PART,0.3299
RUN-003885,0.08,1,NONE,0.4235
RUN-003886,0.1,1,DIMENSION,0.455
RUN-003887,0.08,1,MISSING_PART,0.3424
RUN-003888,0.06,1,SCRATCH,0.3742
RUN-003889,0.04,0,DIMENSION,0.1139
RUN-003890,0.0,0,NONE,0.0405
RUN-003891,0.0625,1,CONTAMINATION,0.3975
RUN-003892,0.075,1,MISSING_PART,0.3282
RUN-003893,0.11,1,CONTAMINATION,0.7278
RUN-003894,0.08,1,DIMENSION,0.519
RUN-003895,0.048,0,SURFACE_DENT,0.182
RUN-003896,0.04,0,SURFACE_DENT,0.2647
RUN-003897,0.02,0,MISSING_PART,0.1159
RUN-003898,0.025,0,SOLDER_VOID,0.1655
RUN-003899,0.005,0,SCRATCH,0.063
RUN-003900,0.01,0,CONTAMINATION,0.0486
RUN-003901,0.0,0,NONE,0.0598
RUN-003902,0.016,0,DIMENSION,0.0585
RUN-003903,0.024,0,SURFACE_DENT,0.1109
RUN-003904,0.032,0,SURFACE_DENT,0.1677
RUN-003905,0.0125,0,SURFACE_DENT,0.114
RUN-003906,0.025,0,CONTAMINATION,0.1086
RUN-003907,0.04,0,DIMENSION,0.4154
RUN-003908,0.04,0,SCRATCH,0.2235
RUN-003909,0.08,1,CONTAMINATION,0.3622
RUN-003910,0.05,0,SOLDER_VOID,0.3727
RUN-003911,0.0,0,NONE,0.123
RUN-003912,0.0375,0,SCRATCH,0.1629
RUN-003913,0.0,0,NONE,0.0712
RUN-003914,0.02,0,SCRATCH,0.0622
RUN-003915,0.075,1,SCRATCH,0.3305
RUN-003916,0.0625,1,SCRATCH,0.4289
RUN-003917,0.04,0,SOLDER_VOID,0.148
RUN-003918,0.0,0,NONE,0.1269
RUN-003919,0.016,0,MISSING_PART,0.0285
RUN-003920,0.024,0,CONTAMINATION,0.055
RUN-003921,0.04,0,SURFACE_DENT,0.1677
RUN-003922,0.01,0,MISSING_PART,0.1143
RUN-003923,0.008,0,SCRATCH,0.0192
RUN-003924,0.0,0,NONE,0.0542
RUN-003925,0.02,0,DIMENSION,0.043
RUN-003926,0.005,0,MISSING_PART,0.021
RUN-003927,0.0,0,NONE,0.0254
RUN-003928,0.04,0,SOLDER_VOID,0.0265
RUN-003929,0.0375,0,SCRATCH,0.1191
RUN-003930,0.016,0,SOLDER_VOID,0.2885
RUN-003931,0.1,1,DIMENSION,0.6724
RUN-003932,0.11,1,SURFACE_DENT,0.7307
RUN-003933,0.104,1,DIMENSION,0.6671
RUN-003934,0.11,1,DIMENSION,0.6617
RUN-003935,0.088,1,DIMENSION,0.5965
RUN-003936,0.1,1,MISSING_PART,0.6671
RUN-003937,0.04,0,SCRATCH,0.3632
RUN-003938,0.07,1,SOLDER_VOID,0.4466
RUN-003939,0.08,1,SCRATCH,0.4163
RUN-003940,0.1,1,SCRATCH,0.4369
RUN-003941,0.03,0,SURFACE_DENT,0.1715
RUN-003942,0.04,0,NONE,0.387
RUN-003943,0.135,1,CONTAMINATION,0.8526
RUN-003944,0.14,1,SURFACE_DENT,0.8492
RUN-003945,0.13,1,DIMENSION,0.892
RUN-003946,0.13,1,SURFACE_DENT,0.8188
RUN-003947,0.105,1,DIMENSION,0.7217
RUN-003948,0.15,1,SURFACE_DENT,0.8573
RUN-003949,0.025,0,DIMENSION,0.1554
RUN-003950,0.06,1,SCRATCH,0.1859
RUN-003951,0.04,0,MISSING_PART,0.3252
RUN-003952,0.05,0,SOLDER_VOID,0.2668
RUN-003953,0.0375,0,CONTAMINATION,0.1462
RUN-003954,0.0125,0,SCRATCH,0.1001
RUN-003955,0.025,0,CONTAMINATION,0.1676
RUN-003956,0.02,0,MISSING_PART,0.1556
RUN-003957,0.04,0,SCRATCH,0.1735
RUN-003958,0.05,0,DIMENSION,0.2364
RUN-003959,0.07,1,CONTAMINATION,0.4209
RUN-003960,0.08,1,CONTAMINATION,0.3951
RUN-003961,0.0,0,NONE,0.0301
RUN-003962,0.005,0,NONE,0.0407
RUN-003963,0.03,0,DIMENSION,0.1323
RUN-003964,0.01,0,SURFACE_DENT,0.0581
RUN-003965,0.01,0,CONTAMINATION,0.0227
RUN-003966,0.01,0,DIMENSION,0.0252
RUN-003967,0.07,1,SOLDER_VOID,0.4968
RUN-003968,0.06,1,DIMENSION,0.2856
RUN-003969,0.07,1,SOLDER_VOID,0.4305
RUN-003970,0.0625,1,DIMENSION,0.4665
RUN-003971,0.096,1,DIMENSION,0.4932
RUN-003972,0.08,1,CONTAMINATION,0.449
RUN-003973,0.0625,1,SURFACE_DENT,0.3641
RUN-003974,0.056,1,CONTAMINATION,0.3901
RUN-003975,0.025,0,DIMENSION,0.2319
RUN-003976,0.08,1,SCRATCH,0.4285
RUN-003977,0.075,1,MISSING_PART,0.3447
RUN-003978,0.04,0,SCRATCH,0.3687
RUN-003979,0.075,1,DIMENSION,0.3887
RUN-003980,0.0875,1,SURFACE_DENT,0.5218
RUN-003981,0.0875,1,DIMENSION,0.5479
RUN-003982,0.1375,1,SURFACE_DENT,0.739
RUN-003983,0.02,0,CONTAMINATION,0.1102
RUN-003984,0.03,0,SURFACE_DENT,0.1237
RUN-003985,0.04,0,SURFACE_DENT,0.2003
RUN-003986,0.04,0,NONE,0.2537
RUN-003987,0.06,1,DIMENSION,0.259
RUN-003988,0.0375,0,CONTAMINATION,0.2017
RUN-003989,0.1,1,NONE,0.5231
RUN-003990,0.06,1,MISSING_PART,0.5092
RUN-003991,0.04,0,SOLDER_VOID,0.3156
RUN-003992,0.06,1,MISSING_PART,0.3681
RUN-003993,0.032,0,NONE,0.2222
RUN-003994,0.072,1,CONTAMINATION,0.4669
RUN-003995,0.12,1,MISSING_PART,0.4908
RUN-003996,0.06,1,MISSING_PART,0.3868
RUN-003997,0.04,0,MISSING_PART,0.2486
RUN-003998,0.056,1,DIMENSION,0.3763
RUN-003999,0.056,1,DIMENSION,0.3782
RUN-004000,0.065,1,SCRATCH,0.3993
RUN-004001,0.07,1,SCRATCH,0.4282
RUN-004002,0.0625,1,CONTAMINATION,0.4105
RUN-004003,0.01,0,SCRATCH,0.0341
RUN-004004,0.0,0,NONE,0.0337
RUN-004005,0.0625,1,SOLDER_VOID,0.4513
RUN-004006,0.08,1,MISSING_PART,0.5393
RUN-004007,0.05,0,SCRATCH,0.2403
RUN-004008,0.024,0,SCRATCH,0.1026
RUN-004009,0.15,1,DIMENSION,0.8722
RUN-004010,0.14,1,SCRATCH,0.8573
RUN-004011,0.1375,1,SOLDER_VOID,0.8607
RUN-004012,0.136,1,NONE,0.8048
RUN-004013,0.0625,1,SCRATCH,0.3932
RUN-004014,0.05,0,SCRATCH,0.3677
RUN-004015,0.04,1,CONTAMINATION,0.1565
RUN-004016,0.0375,0,NONE,0.1662
RUN-004017,0.05,0,DIMENSION,0.2543
RUN-004018,0.05,0,DIMENSION,0.208
RUN-004019,0.03,0,SOLDER_VOID,0.1439
RUN-004020,0.02,0,SOLDER_VOID,0.0516
RUN-004021,0.0625,1,SCRATCH,0.4019
RUN-004022,0.07,1,DIMENSION,0.4212
RUN-004023,0.0125,0,CONTAMINATION,0.0757
RUN-004024,0.0,0,NONE,0.0485
RUN-004025,0.035,0,DIMENSION,0.247
RUN-004026,0.025,0,SCRATCH,0.1247
RUN-004027,0.08,1,SCRATCH,0.474
RUN-004028,0.064,1,SURFACE_DENT,0.4039
RUN-004029,0.025,0,DIMENSION,0.1983
RUN-004030,0.0375,0,MISSING_PART,0.0752
RUN-004031,0.015,0,DIMENSION,0.1159
RUN-004032,0.04,0,SCRATCH,0.2325
RUN-004033,0.025,0,SOLDER_VOID,0.1535
RUN-004034,0.0125,0,SOLDER_VOID,0.1538
RUN-004035,0.05,0,SURFACE_DENT,0.1959
RUN-004036,0.01,0,NONE,0.0799
RUN-004037,0.128,1,NONE,0.7642
RUN-004038,0.125,1,SCRATCH,0.758
RUN-004039,0.01,0,SCRATCH,0.1537
RUN-004040,0.03,0,SOLDER_VOID,0.1677
RUN-004041,0.032,0,DIMENSION,0.1878
RUN-004042,0.024,0,CONTAMINATION,0.1601
RUN-004043,0.03,0,SCRATCH,0.2544
RUN-004044,0.04,0,SOLDER_VOID,0.2484
RUN-004045,0.0,0,NONE,0.0168
RUN-004046,0.008,0,SOLDER_VOID,0.0353
RUN-004047,0.0,0,NONE,0.0348
RUN-004048,0.01,0,MISSING_PART,0.0281
RUN-004049,0.06,1,SOLDER_VOID,0.3742
RUN-004050,0.06,1,SOLDER_VOID,0.3181
RUN-004051,0.064,1,SCRATCH,0.3358
RUN-004052,0.032,0,DIMENSION,0.1987
RUN-004053,0.04,0,MISSING_PART,0.3181
RUN-004054,0.045,0,SURFACE_DENT,0.2768
RUN-004055,0.024,0,SOLDER_VOID,0.0382
RUN-004056,0.0125,0,SURFACE_DENT,0.1181
RUN-004057,0.05,0,CONTAMINATION,0.1345
RUN-004058,0.03,0,SURFACE_DENT,0.1413
RUN-004059,0.04,0,SCRATCH,0.1586
RUN-004060,0.015,0,MISSING_PART,0.0906
RUN-004061,0.0375,0,CONTAMINATION,0.1971
RUN-004062,0.02,0,CONTAMINATION,0.1971
RUN-004063,0.02,0,SOLDER_VOID,0.0565
RUN-004064,0.01,0,SURFACE_DENT,0.1163
RUN-004065,0.07,1,DIMENSION,0.3698
RUN-004066,0.07,1,SURFACE_DENT,0.4828
RUN-004067,0.03,0,SCRATCH,0.2239
RUN-004068,0.04,0,SURFACE_DENT,0.2779
RUN-004069,0.05,1,SCRATCH,0.4669
RUN-004070,0.085,1,CONTAMINATION,0.4709
RUN-004071,0.065,1,SURFACE_DENT,0.3442
RUN-004072,0.048,0,DIMENSION,0.2891
RUN-004073,0.08,1,SOLDER_VOID,0.4333
RUN-004074,0.09,1,SURFACE_DENT,0.5505
RUN-004075,0.1,1,MISSING_PART,0.5271
RUN-004076,0.096,1,NONE,0.5129
RUN-004077,0.0625,1,MISSING_PART,0.3287
RUN-004078,0.05,0,MISSING_PART,0.3649
RUN-004079,0.048,0,NONE,0.2503
RUN-004080,0.05,0,CONTAMINATION,0.2626
RUN-004081,0.024,0,SOLDER_VOID,0.2175
RUN-004082,0.04,0,SOLDER_VOID,0.1869
RUN-004083,0.0375,0,MISSING_PART,0.2965
RUN-004084,0.01,0,CONTAMINATION,0.0869
RUN-004085,0.072,1,SCRATCH,0.5524
RUN-004086,0.11,1,MISSING_PART,0.6166
RUN-004087,0.1,1,SOLDER_VOID,0.6037
RUN-004088,0.06,1,MISSING_PART,0.353
RUN-004089,0.088,1,SCRATCH,0.5992
RUN-004090,0.07,1,SOLDER_VOID,0.4646
RUN-004091,0.03,0,NONE,0.1939
RUN-004092,0.04,0,DIMENSION,0.2067
RUN-004093,0.03,0,SCRATCH,0.1375
RUN-004094,0.025,0,SURFACE_DENT,0.1239
RUN-004095,0.02,0,SCRATCH,0.0457
RUN-004096,0.0125,0,SOLDER_VOID,0.0434
RUN-004097,0.02,0,SOLDER_VOID,0.1327
RUN-004098,0.03,0,SCRATCH,0.2712
RUN-004099,0.056,1,SURFACE_DENT,0.2497
RUN-004100,0.05,0,DIMENSION,0.2619
RUN-004101,0.015,0,SOLDER_VOID,0.0555
RUN-004102,0.01,0,SURFACE_DENT,0.0457
RUN-004103,0.07,1,MISSING_PART,0.4126
RUN-004104,0.04,0,SCRATCH,0.2449
RUN-004105,0.04,0,SCRATCH,0.1109
RUN-004106,0.04,0,SURFACE_DENT,0.1376
RUN-004107,0.06,1,DIMENSION,0.2443
RUN-004108,0.04,0,CONTAMINATION,0.2384
RUN-004109,0.03,0,SCRATCH,0.1268
RUN-004110,0.015,0,SURFACE_DENT,0.1447
RUN-004111,0.05,0,DIMENSION,0.3031
RUN-004112,0.02,0,CONTAMINATION,0.1441
RUN-004113,0.04,0,SCRATCH,0.2553
RUN-004114,0.035,0,DIMENSION,0.2463
RUN-004115,0.025,0,CONTAMINATION,0.1937
RUN-004116,0.025,0,DIMENSION,0.1511
RUN-004117,0.125,1,SCRATCH,0.8258
RUN-004118,0.135,1,SCRATCH,0.8326
RUN-004119,0.016,0,MISSING_PART,0.1513
RUN-004120,0.025,0,CONTAMINATION,0.2146
RUN-004121,0.024,0,SCRATCH,0.0989
RUN-004122,0.008,0,NONE,0.1889
RUN-004123,0.04,0,SCRATCH,0.171
RUN-004124,0.0,0,NONE,0.1158
RUN-004125,0.02,0,DIMENSION,0.111
RUN-004126,0.05,0,SURFACE_DENT,0.1306
RUN-004127,0.088,1,MISSING_PART,0.4569
RUN-004128,0.125,1,MISSING_PART,0.7025
RUN-004129,0.12,1,DIMENSION,0.7703
RUN-004130,0.12,1,SCRATCH,0.6519
RUN-004131,0.13,1,CONTAMINATION,0.7348
RUN-004132,0.08,1,CONTAMINATION,0.7441
RUN-004133,0.03,0,SURFACE_DENT,0.1798
RUN-004134,0.0375,0,NONE,0.271
RUN-004135,0.0,0,NONE,0.0912
RUN-004136,0.032,1,MISSING_PART,0.2585
RUN-004137,0.05,0,CONTAMINATION,0.1229
RUN-004138,0.056,1,DIMENSION,0.271
RUN-004139,0.04,0,DIMENSION,0.2586
RUN-004140,0.048,0,SCRATCH,0.2987
RUN-004141,0.07,1,SOLDER_VOID,0.2774
RUN-004142,0.04,0,SOLDER_VOID,0.218
RUN-004143,0.04,0,DIMENSION,0.3151
RUN-004144,0.048,0,SOLDER_VOID,0.3338
RUN-004145,0.025,0,SOLDER_VOID,0.2313
RUN-004146,0.035,0,CONTAMINATION,0.1977
RUN-004147,0.0,0,NONE,0.0632
RUN-004148,0.0125,0,MISSING_PART,0.1339
RUN-004149,0.01,0,MISSING_PART,0.179
RUN-004150,0.025,0,CONTAMINATION,0.2088
RUN-004151,0.08,1,NONE,0.517
RUN-004152,0.105,1,DIMENSION,0.5905
RUN-004153,0.04,0,SOLDER_VOID,0.2687
RUN-004154,0.0375,0,MISSING_PART,0.2409
RUN-004155,0.055,1,SOLDER_VOID,0.2494
RUN-004156,0.05,0,SURFACE_DENT,0.2305
RUN-004157,0.035,0,SURFACE_DENT,0.1935
RUN-004158,0.0125,0,SOLDER_VOID,0.1013
RUN-004159,0.08,1,MISSING_PART,0.5545
RUN-004160,0.096,1,SURFACE_DENT,0.5446
RUN-004161,0.128,1,SCRATCH,0.5127
RUN-004162,0.0875,1,SURFACE_DENT,0.4939
RUN-004163,0.048,0,DIMENSION,0.3346
RUN-004164,0.0625,1,DIMENSION,0.3805
RUN-004165,0.06,1,CONTAMINATION,0.4026
RUN-004166,0.06,1,SURFACE_DENT,0.4282
RUN-004167,0.04,0,MISSING_PART,0.1147
RUN-004168,0.02,0,SOLDER_VOID,0.1139
RUN-004169,0.05,0,SCRATCH,0.2392
RUN-004170,0.02,0,SOLDER_VOID,0.1978
RUN-004171,0.045,0,SCRATCH,0.2953
RUN-004172,0.045,0,SURFACE_DENT,0.2779
RUN-004173,0.04,1,MISSING_PART,0.241
RUN-004174,0.08,1,DIMENSION,0.3177
RUN-004175,0.04,0,NONE,0.1302
RUN-004176,0.06,1,SOLDER_VOID,0.2981
RUN-004177,0.06,1,SURFACE_DENT,0.2239
RUN-004178,0.035,0,DIMENSION,0.2211
RUN-004179,0.016,0,CONTAMINATION,0.2211
RUN-004180,0.0125,0,SURFACE_DENT,0.1799
RUN-004181,0.048,0,CONTAMINATION,0.3668
RUN-004182,0.08,1,CONTAMINATION,0.4176
RUN-004183,0.08,1,DIMENSION,0.4203
RUN-004184,0.06,1,SURFACE_DENT,0.2599
RUN-004185,0.06,1,MISSING_PART,0.478
RUN-004186,0.05,0,SCRATCH,0.313
RUN-004187,0.04,0,SCRATCH,0.2748
RUN-004188,0.04,0,SURFACE_DENT,0.304
RUN-004189,0.016,0,SCRATCH,0.2371
RUN-004190,0.04,0,SURFACE_DENT,0.2314
RUN-004191,0.064,1,SCRATCH,0.2595
RUN-004192,0.05,0,MISSING_PART,0.2107
