tx_id,block_timestamp,material_lot_id,supplier_id,product_id,plant_id,event_type,quantity,quality_certificate_id,previous_hash,transaction_hash,smart_contract_id
TX-0000891,2026-05-20 18:32:00,LOT-SUP-013-20260520-033,SUP-013,PRD-062,P03,finished_goods,7436,,01014691c929cc93,0e86720b52cd657e,SC-011
TX-0000892,2025-12-31 01:25:00,LOT-SUP-006-20251231-017,SUP-006,PRD-052,P03,line_release,9413,QCERT-00323,0e86720b52cd657e,c67246c617aa1425,SC-005
TX-0000893,2026-02-03 03:57:00,LOT-SUP-007-20260203-035,SUP-007,PRD-073,P02,material_received,19878,,c67246c617aa1425,77c427186d4f8965,SC-004
TX-0000894,2025-10-26 19:22:00,LOT-SUP-015-20251026-034,SUP-015,PRD-047,P01,shipment_handover,9656,,77c427186d4f8965,051a9b825bc90e44,SC-003
TX-0000895,2025-12-16 23:55:00,LOT-SUP-011-20251216-025,SUP-011,PRD-017,P01,finished_goods,23015,,051a9b825bc90e44,5afe5532dbb97d86,SC-001
TX-0000896,2026-04-15 02:38:00,LOT-SUP-004-20260415-053,SUP-004,PRD-066,P03,shipment_handover,20691,,5afe5532dbb97d86,4080d8f29213abd9,SC-008
TX-0000897,2025-10-05 12:23:00,LOT-SUP-012-20251005-047,SUP-012,PRD-015,P03,finished_goods,554,,4080d8f29213abd9,79f8f1c2acc6a601,SC-002
TX-0000898,2025-09-15 23:28:00,LOT-SUP-015-20250915-026,SUP-015,PRD-021,P01,finished_goods,7124,,79f8f1c2acc6a601,b33ec945fa53353f,SC-012
TX-0000899,2026-01-14 10:30:00,LOT-SUP-004-20260114-019,SUP-004,PRD-066,P01,shipment_handover,12526,,b33ec945fa53353f,7c266a820f15b751,SC-007
TX-0000900,2026-03-15 23:21:00,LOT-SUP-008-20260315-022,SUP-008,PRD-053,P01,shipment_handover,17561,,7c266a820f15b751,0075b235502358a7,SC-011
TX-0000901,2025-12-16 02:30:00,LOT-SUP-015-20251216-015,SUP-015,PRD-004,P01,material_received,14381,,0075b235502358a7,232fa35f884e01d0,SC-001
TX-0000902,2025-10-03 10:29:00,LOT-SUP-001-20251003-013,SUP-001,PRD-011,P03,line_release,13416,QCERT-00083,232fa35f884e01d0,28a4a744dc12c9ff,SC-002
TX-0000903,2025-11-12 17:05:00,LOT-SUP-007-20251112-033,SUP-007,PRD-055,P03,material_received,19419,,28a4a744dc12c9ff,643361ab14ff3111,SC-004
TX-0000904,2025-12-11 21:35:00,LOT-SUP-006-20251211-041,SUP-006,PRD-049,P03,line_release,15412,QCERT-00483,643361ab14ff3111,d9dc6655c3c36c79,SC-011
TX-0000905,2025-08-24 13:48:00,LOT-SUP-007-20250824-022,SUP-007,PRD-055,P01,shipment_handover,8837,,d9dc6655c3c36c79,84f64c9084b5cdb9,SC-008
TX-0000906,2025-08-19 01:21:00,LOT-SUP-011-20250819-034,SUP-011,PRD-017,P03,quality_certificate,20634,QCERT-00407,84f64c9084b5cdb9,df5f805aa06ad985,SC-011
TX-0000907,2026-04-22 09:18:00,LOT-SUP-008-20260422-044,SUP-008,PRD-044,P01,line_release,10890,QCERT-00334,df5f805aa06ad985,7220b68d3481167f,SC-007
TX-0000908,2026-06-06 17:37:00,LOT-SUP-001-20260606-046,SUP-001,PRD-067,P01,material_received,15177,,7220b68d3481167f,7ec9515eda0232df,SC-004
TX-0000909,2026-01-29 06:32:00,LOT-SUP-008-20260129-002,SUP-008,PRD-033,P02,material_received,3908,,7ec9515eda0232df,feb731795664d5c4,SC-010
TX-0000910,2025-09-09 05:24:00,LOT-SUP-005-20250909-044,SUP-005,PRD-038,P01,line_release,966,QCERT-00024,feb731795664d5c4,8e172fbcdaaa96bd,SC-010
TX-0000911,2025-08-18 18:05:00,LOT-SUP-008-20250818-055,SUP-008,PRD-044,P01,material_received,11587,,8e172fbcdaaa96bd,f91d58844b2187d0,SC-008
TX-0000912,2026-03-11 00:19:00,LOT-SUP-001-20260311-016,SUP-001,PRD-068,P02,quality_certificate,24243,QCERT-00870,f91d58844b2187d0,49f2106ba94dad8a,SC-005
TX-0000913,2026-01-04 07:19:00,LOT-SUP-004-20260104-040,SUP-004,PRD-050,P02,line_release,12265,QCERT-00797,49f2106ba94dad8a,b58fb1d0ee10d7c7,SC-012
TX-0000914,2026-07-15 07:32:00,LOT-SUP-017-20260715-033,SUP-017,PRD-030,P02,quality_certificate,16699,QCERT-00334,b58fb1d0ee10d7c7,e4a9dfdb9b6e3c3a,SC-004
TX-0000915,2025-08-26 09:51:00,LOT-SUP-017-20250826-032,SUP-017,PRD-009,P03,material_received,3764,,e4a9dfdb9b6e3c3a,6a4dafcbe3e20d93,SC-011
TX-0000916,2026-02-07 11:58:00,LOT-SUP-017-20260207-056,SUP-017,PRD-030,P02,line_release,22513,QCERT-00427,6a4dafcbe3e20d93,afb19e76a36a3665,SC-001
TX-0000917,2025-12-29 22:23:00,LOT-SUP-008-20251229-009,SUP-008,PRD-053,P03,material_received,15414,,afb19e76a36a3665,b7681cd6571234f2,SC-011
TX-0000918,2026-02-03 03:59:00,LOT-SUP-006-20260203-024,SUP-006,PRD-040,P01,material_received,532,,b7681cd6571234f2,6e6f39ec64af4cdc,SC-003
TX-0000919,2026-07-19 05:31:00,LOT-SUP-004-20260719-002,SUP-004,PRD-069,P01,line_release,24788,QCERT-00238,6e6f39ec64af4cdc,e5a8f856a84208ae,SC-004
TX-0000920,2025-10-12 17:02:00,LOT-SUP-003-20251012-056,SUP-003,PRD-078,P01,quality_certificate,14121,QCERT-00011,e5a8f856a84208ae,b39e9843d2936b38,SC-010
TX-0000921,2025-08-29 16:18:00,LOT-SUP-009-20250829-021,SUP-009,PRD-077,P01,shipment_handover,9646,,b39e9843d2936b38,d8cb4c169746f6e3,SC-005
TX-0000922,2025-11-29 07:56:00,LOT-SUP-002-20251129-005,SUP-002,PRD-027,P01,finished_goods,11625,,d8cb4c169746f6e3,4fe880c88b8001ac,SC-011
TX-0000923,2026-02-18 13:07:00,LOT-SUP-004-20260218-058,SUP-004,PRD-050,P01,line_release,15422,QCERT-00438,4fe880c88b8001ac,1c6a1c19fcce16bd,SC-001
TX-0000924,2026-02-12 23:33:00,LOT-SUP-006-20260212-053,SUP-006,PRD-052,P01,material_received,12859,,1c6a1c19fcce16bd,d90b99342f21415c,SC-008
TX-0000925,2026-03-31 13:29:00,LOT-SUP-008-20260331-004,SUP-008,PRD-002,P02,quality_certificate,18407,QCERT-00073,d90b99342f21415c,179d20239afd7f6a,SC-008
TX-0000926,2026-07-19 07:35:00,LOT-SUP-005-20260719-025,SUP-005,PRD-023,P02,material_received,13745,,179d20239afd7f6a,f535066f89dba1fa,SC-008
TX-0000927,2025-08-13 14:52:00,LOT-SUP-015-20250813-026,SUP-015,PRD-021,P02,finished_goods,16499,,f535066f89dba1fa,311e74740b033165,SC-011
TX-0000928,2025-10-02 03:41:00,LOT-SUP-008-20251002-008,SUP-008,PRD-026,P02,shipment_handover,5464,,311e74740b033165,19e70545fd2e422e,SC-005
TX-0000929,2026-01-15 06:15:00,LOT-SUP-002-20260115-033,SUP-002,PRD-042,P01,material_received,18603,,19e70545fd2e422e,84bde75fc9a3992a,SC-012
TX-0000930,2026-06-27 18:18:00,LOT-SUP-003-20260627-050,SUP-003,PRD-020,P03,shipment_handover,8583,,84bde75fc9a3992a,13b1cb0f4ed375ba,SC-010
TX-0000931,2026-01-24 11:46:00,LOT-SUP-016-20260124-055,SUP-016,PRD-080,P01,line_release,11881,QCERT-00160,13b1cb0f4ed375ba,c693ca0530ee0aee,SC-001
TX-0000932,2026-04-16 12:42:00,LOT-SUP-016-20260416-053,SUP-016,PRD-063,P01,line_release,10621,QCERT-00667,c693ca0530ee0aee,cf7105929f277f61,SC-006
TX-0000933,2026-03-14 13:03:00,LOT-SUP-014-20260314-008,SUP-014,PRD-036,P01,quality_certificate,5674,QCERT-00848,cf7105929f277f61,7a0ffd79c353bb90,SC-009
TX-0000934,2025-08-15 22:48:00,LOT-SUP-014-20250815-013,SUP-014,PRD-036,P02,material_received,16653,,7a0ffd79c353bb90,10cce14461a231b2,SC-012
TX-0000935,2026-05-29 00:30:00,LOT-SUP-016-20260529-001,SUP-016,PRD-080,P01,line_release,18170,QCERT-00239,10cce14461a231b2,38f9e32a24f93566,SC-001
TX-0000936,2026-03-14 16:14:00,LOT-SUP-003-20260314-023,SUP-003,PRD-020,P03,material_received,11065,,38f9e32a24f93566,0b53f2dc3866a8fb,SC-001
TX-0000937,2026-02-08 03:12:00,LOT-SUP-005-20260208-001,SUP-005,PRD-023,P02,quality_certificate,21848,QCERT-00015,0b53f2dc3866a8fb,2c6ac2c433d43cb6,SC-009
TX-0000938,2026-05-21 00:03:00,LOT-SUP-004-20260521-001,SUP-004,PRD-069,P03,line_release,5746,QCERT-00679,2c6ac2c433d43cb6,e6c8db7c8bcca5dc,SC-008
TX-0000939,2026-04-21 02:00:00,LOT-SUP-004-20260421-059,SUP-004,PRD-069,P03,finished_goods,24588,,e6c8db7c8bcca5dc,dead71e02a468305,SC-012
TX-0000940,2026-07-24 11:20:00,LOT-SUP-013-20260724-050,SUP-013,PRD-079,P01,finished_goods,6472,,dead71e02a468305,5689fb413851188b,SC-001
TX-0000941,2026-04-11 03:01:00,LOT-SUP-014-20260411-033,SUP-014,PRD-036,P01,finished_goods,19828,,5689fb413851188b,ba805805a5f7268d,SC-003
TX-0000942,2025-12-16 03:51:00,LOT-SUP-009-20251216-001,SUP-009,PRD-018,P01,quality_certificate,3064,QCERT-00044,ba805805a5f7268d,cede84555f3c977c,SC-002
TX-0000943,2026-07-02 20:56:00,LOT-SUP-009-20260702-005,SUP-009,PRD-051,P01,quality_certificate,24993,QCERT-00804,cede84555f3c977c,9bd111fd6d41e08a,SC-008
TX-0000944,2025-09-14 01:39:00,LOT-SUP-016-20250914-014,SUP-016,PRD-080,P03,shipment_handover,22064,,9bd111fd6d41e08a,88be352ab5885475,SC-005
TX-0000945,2025-12-07 08:10:00,LOT-SUP-004-20251207-053,SUP-004,PRD-050,P03,material_received,5837,,88be352ab5885475,2efe8884c07bf73d,SC-006
TX-0000946,2026-01-19 01:03:00,LOT-SUP-017-20260119-007,SUP-017,PRD-061,P01,quality_certificate,14759,QCERT-00383,2efe8884c07bf73d,b19a0cce36fbce17,SC-001
TX-0000947,2025-08-02 19:07:00,LOT-SUP-005-20250802-012,SUP-005,PRD-016,P01,line_release,21129,QCERT-00779,b19a0cce36fbce17,dc7201e4ae922e02,SC-009
TX-0000948,2025-08-16 22:07:00,LOT-SUP-002-20250816-029,SUP-002,PRD-027,P01,line_release,8796,QCERT-00446,dc7201e4ae922e02,4b9dc3db1e07a3d1,SC-004
TX-0000949,2026-06-10 00:52:00,LOT-SUP-005-20260610-019,SUP-005,PRD-038,P03,quality_certificate,8460,QCERT-00760,4b9dc3db1e07a3d1,8d8cf0d752c497fe,SC-002
TX-0000950,2026-04-24 10:51:00,LOT-SUP-009-20260424-027,SUP-009,PRD-032,P02,quality_certificate,15724,QCERT-00192,8d8cf0d752c497fe,6dc633e116cce550,SC-002
TX-0000951,2026-05-15 23:39:00,LOT-SUP-010-20260515-050,SUP-010,PRD-076,P03,shipment_handover,7065,,6dc633e116cce550,d724e915e28534a3,SC-002
TX-0000952,2025-09-15 00:41:00,LOT-SUP-013-20250915-004,SUP-013,PRD-054,P03,line_release,5730,QCERT-00491,d724e915e28534a3,f1658180998906f3,SC-010
TX-0000953,2026-07-03 08:42:00,LOT-SUP-018-20260703-020,SUP-018,PRD-019,P03,quality_certificate,14099,QCERT-00803,f1658180998906f3,5801dab1a585ff3e,SC-012
TX-0000954,2026-04-01 19:12:00,LOT-SUP-003-20260401-024,SUP-003,PRD-020,P03,material_received,6480,,5801dab1a585ff3e,2595f9c408dbe1ce,SC-004
TX-0000955,2026-03-14 20:29:00,LOT-SUP-003-20260314-034,SUP-003,PRD-078,P03,material_received,16906,,2595f9c408dbe1ce,a8ce6452f0b0e14a,SC-004
TX-0000956,2026-07-03 02:32:00,LOT-SUP-005-20260703-006,SUP-005,PRD-024,P01,line_release,11439,QCERT-00511,a8ce6452f0b0e14a,df192f0de252526a,SC-011
TX-0000957,2026-05-05 06:13:00,LOT-SUP-016-20260505-047,SUP-016,PRD-080,P03,line_release,24882,QCERT-00600,df192f0de252526a,020e8692d0644c63,SC-003
TX-0000958,2025-11-05 08:31:00,LOT-SUP-006-20251105-050,SUP-006,PRD-049,P03,line_release,18596,QCERT-00119,020e8692d0644c63,306132b008db8bdc,SC-009
TX-0000959,2025-12-16 23:10:00,LOT-SUP-015-20251216-032,SUP-015,PRD-074,P02,quality_certificate,18801,QCERT-00022,306132b008db8bdc,279646f0f5a422c0,SC-012
TX-0000960,2026-04-16 06:27:00,LOT-SUP-004-20260416-054,SUP-004,PRD-057,P02,line_release,3254,QCERT-00502,279646f0f5a422c0,576d520f9a2c2cbb,SC-003
TX-0000961,2026-04-10 03:30:00,LOT-SUP-015-20260410-051,SUP-015,PRD-074,P03,material_received,18220,,576d520f9a2c2cbb,002760e389c8eb7e,SC-001
TX-0000962,2026-05-11 09:49:00,LOT-SUP-001-20260511-023,SUP-001,PRD-011,P03,line_release,17552,QCERT-00666,002760e389c8eb7e,2ef22bd22f3591ed,SC-001
TX-0000963,2026-05-26 06:36:00,LOT-SUP-009-20260526-050,SUP-009,PRD-077,P03,shipment_handover,20204,,2ef22bd22f3591ed,683e2ba20bcdddaa,SC-003
TX-0000964,2025-09-29 12:04:00,LOT-SUP-003-20250929-029,SUP-003,PRD-035,P02,finished_goods,19106,,683e2ba20bcdddaa,a8a7f8a172004be4,SC-010
TX-0000965,2026-01-27 06:06:00,LOT-SUP-013-20260127-051,SUP-013,PRD-058,P03,shipment_handover,17971,,a8a7f8a172004be4,f5509a15d7790f5f,SC-012
TX-0000966,2025-11-07 17:50:00,LOT-SUP-001-20251107-003,SUP-001,PRD-067,P02,finished_goods,22963,,f5509a15d7790f5f,1572cbb9eef49183,SC-005
TX-0000967,2025-11-11 06:07:00,LOT-SUP-004-20251111-055,SUP-004,PRD-069,P03,shipment_handover,7600,,1572cbb9eef49183,1b4f55fa10ce6032,SC-001
TX-0000968,2026-01-20 21:12:00,LOT-SUP-008-20260120-055,SUP-008,PRD-033,P03,finished_goods,16507,,1b4f55fa10ce6032,4bdfe5afe146049b,SC-010
TX-0000969,2026-03-15 01:24:00,LOT-SUP-007-20260315-051,SUP-007,PRD-055,P03,finished_goods,18061,,4bdfe5afe146049b,b0389ce6c6e1ffbf,SC-012
TX-0000970,2026-02-01 13:53:00,LOT-SUP-016-20260201-021,SUP-016,PRD-080,P02,quality_certificate,3225,QCERT-00578,b0389ce6c6e1ffbf,665471b14903bbed,SC-004
TX-0000971,2026-03-26 10:46:00,LOT-SUP-002-20260326-015,SUP-002,PRD-042,P01,shipment_handover,11833,,665471b14903bbed,8e43115ce3f9380d,SC-005
TX-0000972,2025-12-23 09:25:00,LOT-SUP-016-20251223-034,SUP-016,PRD-080,P01,finished_goods,24882,,8e43115ce3f9380d,66f88e8659ffa0ed,SC-012
TX-0000973,2025-10-23 05:19:00,LOT-SUP-016-20251023-039,SUP-016,PRD-043,P01,shipment_handover,7334,,66f88e8659ffa0ed,5de2444e1555cdab,SC-004
TX-0000974,2025-11-21 15:49:00,LOT-SUP-008-20251121-059,SUP-008,PRD-033,P02,line_release,1089,QCERT-00691,5de2444e1555cdab,931cb0ce44cec59f,SC-001
TX-0000975,2025-10-17 03:41:00,LOT-SUP-002-20251017-021,SUP-002,PRD-042,P01,material_received,19851,,931cb0ce44cec59f,aedf4dd47f062067,SC-002
TX-0000976,2026-04-04 00:52:00,LOT-SUP-013-20260404-025,SUP-013,PRD-054,P01,line_release,24149,QCERT-00158,aedf4dd47f062067,e87c531cdf6d1765,SC-011
TX-0000977,2026-05-22 20:49:00,LOT-SUP-008-20260522-033,SUP-008,PRD-033,P03,finished_goods,14535,,e87c531cdf6d1765,53fde78fd4bfe6a6,SC-010
TX-0000978,2025-12-30 20:38:00,LOT-SUP-015-20251230-009,SUP-015,PRD-004,P03,quality_certificate,23962,QCERT-00309,53fde78fd4bfe6a6,1767977ea4028308,SC-010
TX-0000979,2025-11-19 22:10:00,LOT-SUP-004-20251119-059,SUP-004,PRD-059,P02,finished_goods,22209,,1767977ea4028308,3d1d57de627655fd,SC-006
TX-0000980,2026-02-25 06:04:00,LOT-SUP-010-20260225-050,SUP-010,PRD-076,P03,material_received,11492,,3d1d57de627655fd,accee4404592304f,SC-009
TX-0000981,2025-11-05 20:03:00,LOT-SUP-001-20251105-024,SUP-001,PRD-046,P01,material_received,17625,,accee4404592304f,f814e8d847f0aaad,SC-003
TX-0000982,2025-10-03 14:35:00,LOT-SUP-004-20251003-027,SUP-004,PRD-057,P02,quality_certificate,13452,QCERT-00006,f814e8d847f0aaad,0463d22348259aaa,SC-011
TX-0000983,2026-03-30 06:20:00,LOT-SUP-004-20260330-024,SUP-004,PRD-069,P02,material_received,8399,,0463d22348259aaa,a6b57b1b92e51a3a,SC-010
TX-0000984,2025-09-12 17:48:00,LOT-SUP-002-20250912-043,SUP-002,PRD-027,P02,shipment_handover,9948,,a6b57b1b92e51a3a,9e8829fa7df22e80,SC-003
TX-0000985,2026-01-24 06:47:00,LOT-SUP-009-20260124-042,SUP-009,PRD-034,P03,finished_goods,19586,,9e8829fa7df22e80,4d44e8991c31ab4d,SC-007
TX-0000986,2026-02-16 05:48:00,LOT-SUP-008-20260216-052,SUP-008,PRD-007,P01,material_received,20985,,4d44e8991c31ab4d,5576d4271ffea678,SC-009
TX-0000987,2026-02-02 13:33:00,LOT-SUP-002-20260202-026,SUP-002,PRD-064,P01,finished_goods,6591,,5576d4271ffea678,c1d40a0e120e2899,SC-005
TX-0000988,2025-09-20 07:45:00,LOT-SUP-015-20250920-045,SUP-015,PRD-047,P02,quality_certificate,9852,QCERT-00499,c1d40a0e120e2899,eae12c3171fa81d8,SC-006
TX-0000989,2026-07-03 07:29:00,LOT-SUP-008-20260703-036,SUP-008,PRD-037,P01,shipment_handover,1747,,eae12c3171fa81d8,97f130b7f48356e8,SC-007
TX-0000990,2025-11-22 05:18:00,LOT-SUP-005-20251122-030,SUP-005,PRD-024,P02,quality_certificate,18877,QCERT-00061,97f130b7f48356e8,ba491dd12aa60128,SC-011
TX-0000991,2026-02-21 02:21:00,LOT-SUP-015-20260221-003,SUP-015,PRD-004,P03,finished_goods,16556,,ba491dd12aa60128,f09d671ab384d2b3,SC-006
TX-0000992,2026-05-06 18:20:00,LOT-SUP-010-20260506-060,SUP-010,PRD-028,P03,material_received,12135,,f09d671ab384d2b3,56b801d6b763f25a,SC-008
TX-0000993,2025-10-17 23:20:00,LOT-SUP-014-20251017-038,SUP-014,PRD-025,P03,finished_goods,21861,,56b801d6b763f25a,0ddca2f0cd85b6c4,SC-002
TX-0000994,2025-12-27 05:25:00,LOT-SUP-003-20251227-055,SUP-003,PRD-020,P01,line_release,15309,QCERT-00280,0ddca2f0cd85b6c4,16edb29139aa6c2d,SC-011
TX-0000995,2026-04-12 14:46:00,LOT-SUP-003-20260412-033,SUP-003,PRD-060,P03,shipment_handover,14939,,16edb29139aa6c2d,52f5a16b11f54699,SC-010
TX-0000996,2025-11-11 19:05:00,LOT-SUP-015-20251111-018,SUP-015,PRD-074,P01,quality_certificate,18653,QCERT-00549,52f5a16b11f54699,a027f642384b4f2e,SC-004
TX-0000997,2026-03-02 04:06:00,LOT-SUP-005-20260302-014,SUP-005,PRD-005,P03,finished_goods,16380,,a027f642384b4f2e,8eb9f440aebcfc80,SC-001
TX-0000998,2026-03-16 18:17:00,LOT-SUP-002-20260316-015,SUP-002,PRD-064,P02,material_received,21452,,8eb9f440aebcfc80,5db70fe65efa4221,SC-010
TX-0000999,2025-09-21 03:23:00,LOT-SUP-001-20250921-048,SUP-001,PRD-011,P03,shipment_handover,670,,5db70fe65efa4221,750ac175db4a4fd7,SC-010
TX-0001000,2026-04-06 19:01:00,LOT-SUP-004-20260406-051,SUP-004,PRD-050,P02,quality_certificate,10618,QCERT-00191,750ac175db4a4fd7,5374a2979eb4d55f,SC-001
TX-0001001,2025-10-08 21:07:00,LOT-SUP-012-20251008-005,SUP-012,PRD-012,P02,finished_goods,22333,,5374a2979eb4d55f,2b785227d943258d,SC-001
TX-0001002,2026-07-02 17:01:00,LOT-SUP-009-20260702-017,SUP-009,PRD-039,P01,material_received,19090,,2b785227d943258d,30f91f9dbffdb491,SC-003
TX-0001003,2026-05-28 14:28:00,LOT-SUP-016-20260528-022,SUP-016,PRD-008,P02,material_received,12304,,30f91f9dbffdb491,f8bd2e85422c1c74,SC-004
TX-0001004,2025-10-14 15:39:00,LOT-SUP-013-20251014-039,SUP-013,PRD-054,P01,material_received,17678,,f8bd2e85422c1c74,53da83af9af11f00,SC-008
TX-0001005,2026-06-27 02:44:00,LOT-SUP-008-20260627-005,SUP-008,PRD-044,P02,line_release,18720,QCERT-00093,53da83af9af11f00,f494a1b43e76909e,SC-011
TX-0001006,2026-04-16 19:33:00,LOT-SUP-007-20260416-003,SUP-007,PRD-073,P03,material_received,14031,,f494a1b43e76909e,299d41cf93b95255,SC-010
TX-0001007,2025-11-26 10:57:00,LOT-SUP-013-20251126-033,SUP-013,PRD-058,P01,material_received,18396,,299d41cf93b95255,d48a397b0e8d0eb3,SC-007
TX-0001008,2025-10-12 06:23:00,LOT-SUP-015-20251012-033,SUP-015,PRD-004,P01,finished_goods,731,,d48a397b0e8d0eb3,e90900f9a58d6c63,SC-003
TX-0001009,2025-09-29 04:22:00,LOT-SUP-002-20250929-007,SUP-002,PRD-027,P01,line_release,22266,QCERT-00098,e90900f9a58d6c63,435a0f5739636241,SC-008
TX-0001010,2026-07-18 02:11:00,LOT-SUP-007-20260718-004,SUP-007,PRD-055,P03,shipment_handover,2461,,435a0f5739636241,5d0a041f5c2b2041,SC-006
TX-0001011,2025-11-24 06:36:00,LOT-SUP-011-20251124-024,SUP-011,PRD-017,P03,line_release,19217,QCERT-00296,5d0a041f5c2b2041,0975e9e25a544639,SC-008
TX-0001012,2025-12-31 23:58:00,LOT-SUP-002-20251231-020,SUP-002,PRD-001,P01,finished_goods,11535,,0975e9e25a544639,2f876c51a5836cfe,SC-009
TX-0001013,2025-10-29 00:00:00,LOT-SUP-008-20251029-054,SUP-008,PRD-037,P01,material_received,21838,,2f876c51a5836cfe,c587caa9886f2fbb,SC-011
TX-0001014,2025-09-20 15:07:00,LOT-SUP-015-20250920-026,SUP-015,PRD-031,P02,finished_goods,19023,,c587caa9886f2fbb,2bbee85d16a1ab3a,SC-007
TX-0001015,2026-01-09 10:25:00,LOT-SUP-008-20260109-037,SUP-008,PRD-053,P02,material_received,5822,,2bbee85d16a1ab3a,cf6ebb497e472e1f,SC-002
TX-0001016,2026-02-06 01:40:00,LOT-SUP-015-20260206-015,SUP-015,PRD-021,P02,material_received,597,,cf6ebb497e472e1f,01425d18cfa583af,SC-012
TX-0001017,2026-02-03 07:29:00,LOT-SUP-006-20260203-026,SUP-006,PRD-049,P02,shipment_handover,7154,,01425d18cfa583af,e3b99c28eb72a61c,SC-011
TX-0001018,2026-02-08 00:01:00,LOT-SUP-003-20260208-022,SUP-003,PRD-078,P03,quality_certificate,6121,QCERT-00686,e3b99c28eb72a61c,6e42ea276db5480f,SC-010
TX-0001019,2025-11-26 03:33:00,LOT-SUP-004-20251126-033,SUP-004,PRD-069,P03,shipment_handover,7919,,6e42ea276db5480f,e180b2c024a1fdc7,SC-002
TX-0001020,2026-04-12 06:20:00,LOT-SUP-004-20260412-019,SUP-004,PRD-057,P03,shipment_handover,14300,,e180b2c024a1fdc7,7c4a4567a3ce7acb,SC-001
TX-0001021,2025-12-17 13:01:00,LOT-SUP-005-20251217-009,SUP-005,PRD-041,P01,material_received,19086,,7c4a4567a3ce7acb,b208d0ece1217752,SC-003
TX-0001022,2026-07-11 07:54:00,LOT-SUP-007-20260711-044,SUP-007,PRD-070,P01,finished_goods,18314,,b208d0ece1217752,38ebb8e356d6c0c5,SC-011
TX-0001023,2026-03-16 19:35:00,LOT-SUP-011-20260316-035,SUP-011,PRD-075,P03,material_received,3192,,38ebb8e356d6c0c5,f64ca306280feda6,SC-001
TX-0001024,2026-06-22 09:42:00,LOT-SUP-008-20260622-030,SUP-008,PRD-002,P03,line_release,17592,QCERT-00849,f64ca306280feda6,bcac107c28a837f3,SC-001
TX-0001025,2026-04-05 18:12:00,LOT-SUP-014-20260405-045,SUP-014,PRD-036,P01,quality_certificate,18696,QCERT-00385,bcac107c28a837f3,b3ad5a86803ed51b,SC-004
TX-0001026,2026-01-18 08:17:00,LOT-SUP-005-20260118-056,SUP-005,PRD-014,P03,material_received,18313,,b3ad5a86803ed51b,40aa4847e16d2f0b,SC-002
TX-0001027,2025-08-18 16:00:00,LOT-SUP-015-20250818-043,SUP-015,PRD-047,P02,finished_goods,2765,,40aa4847e16d2f0b,ea604c73ecef4277,SC-008
TX-0001028,2026-06-09 03:12:00,LOT-SUP-009-20260609-026,SUP-009,PRD-051,P01,quality_certificate,23726,QCERT-00783,ea604c73ecef4277,3ee2c4176b63a45e,SC-009
TX-0001029,2025-11-04 01:21:00,LOT-SUP-011-20251104-035,SUP-011,PRD-075,P01,shipment_handover,20866,,3ee2c4176b63a45e,863f02c1caecc6f0,SC-003
TX-0001030,2025-11-24 10:56:00,LOT-SUP-008-20251124-014,SUP-008,PRD-007,P02,finished_goods,14094,,863f02c1caecc6f0,46cc2c355beef03c,SC-001
TX-0001031,2025-12-31 15:12:00,LOT-SUP-015-20251231-016,SUP-015,PRD-021,P03,finished_goods,16021,,46cc2c355beef03c,beeb4b23e7707fb1,SC-012
TX-0001032,2026-07-30 06:46:00,LOT-SUP-010-20260730-040,SUP-010,PRD-045,P01,material_received,15111,,beeb4b23e7707fb1,7080f5a4956c5aaf,SC-006
TX-0001033,2025-10-19 22:23:00,LOT-SUP-008-20251019-003,SUP-008,PRD-044,P01,quality_certificate,16051,QCERT-00744,7080f5a4956c5aaf,3f819ecbe8eb36b7,SC-007
TX-0001034,2026-02-14 10:38:00,LOT-SUP-006-20260214-049,SUP-006,PRD-040,P02,quality_certificate,1858,QCERT-00353,3f819ecbe8eb36b7,926a781182ddfb8a,SC-006
TX-0001035,2026-05-18 18:47:00,LOT-SUP-007-20260518-020,SUP-007,PRD-055,P02,finished_goods,12337,,926a781182ddfb8a,fd84a02a1e0dab93,SC-004
TX-0001036,2026-06-21 13:21:00,LOT-SUP-010-20260621-053,SUP-010,PRD-028,P02,finished_goods,16351,,fd84a02a1e0dab93,921739fb46cfa438,SC-010
TX-0001037,2026-07-04 14:52:00,LOT-SUP-005-20260704-002,SUP-005,PRD-023,P01,quality_certificate,3987,QCERT-00369,921739fb46cfa438,e755223a3d3bf70e,SC-004
TX-0001038,2025-10-12 11:08:00,LOT-SUP-013-20251012-039,SUP-013,PRD-079,P02,shipment_handover,9077,,e755223a3d3bf70e,de659fdfb9d8adcc,SC-008
TX-0001039,2026-07-03 10:42:00,LOT-SUP-003-20260703-026,SUP-003,PRD-035,P01,shipment_handover,7956,,de659fdfb9d8adcc,4fe0ad25ad06a04d,SC-007
TX-0001040,2025-12-30 05:22:00,LOT-SUP-016-20251230-033,SUP-016,PRD-080,P01,finished_goods,8787,,4fe0ad25ad06a04d,df52088280ce46bb,SC-008
TX-0001041,2026-03-16 15:28:00,LOT-SUP-005-20260316-038,SUP-005,PRD-014,P02,material_received,9656,,df52088280ce46bb,d0f98d28d4fadd20,SC-005
TX-0001042,2025-09-14 04:32:00,LOT-SUP-007-20250914-029,SUP-007,PRD-073,P03,shipment_handover,15355,,d0f98d28d4fadd20,163075305e580a83,SC-006
