date,plant_id,line_id,planned_quantity,good_quantity,scrap_quantity,rework_quantity,runtime_minutes,downtime_minutes,energy_kwh,availability,performance,quality,oee,energy_intensity_kwh_per_good_unit
2025-12-06,P03,L05,9661,8676,70,14,412.55,36.51,887.54,0.2957,0.898,0.992,0.2635,0.1023
2025-12-06,P03,L06,34764,32725,1414,470,796.62,93.86,3236.9,0.5711,0.9413,0.9586,0.5153,0.09891
2025-12-07,P01,L01,25917,24735,670,345,791.34,87.13,2621.03,0.5673,0.9544,0.9736,0.5271,0.10596
2025-12-07,P01,L02,21440,20356,836,307,391.89,54.34,2762.88,0.2809,0.9494,0.9606,0.2562,0.13573
2025-12-07,P02,L03,50635,45679,1708,473,1177.04,154.47,7290.84,0.8438,0.9021,0.964,0.7337,0.15961
2025-12-07,P02,L04,8656,8701,270,134,434.87,0.0,1106.19,0.3117,1.0052,0.9699,0.3039,0.12713
2025-12-07,P03,L05,8016,7232,204,80,396.58,57.28,1107.25,0.2843,0.9022,0.9726,0.2494,0.1531
2025-12-07,P03,L06,67989,62113,2659,783,1294.66,76.73,7111.94,0.9281,0.9136,0.9589,0.8131,0.1145
2025-12-08,P01,L01,56768,51156,1567,655,1196.58,157.93,5693.29,0.8578,0.9011,0.9703,0.75,0.11129
2025-12-08,P01,L02,82984,76352,2826,940,1307.65,46.95,8212.01,0.9374,0.9201,0.9643,0.8317,0.10755
2025-12-08,P02,L03,49416,42344,818,311,1226.98,129.67,5236.23,0.8796,0.8569,0.981,0.7394,0.12366
2025-12-08,P02,L04,34110,32056,459,171,1248.08,119.27,3051.24,0.8947,0.9398,0.9859,0.8289,0.09518
2025-12-08,P03,L05,40589,37555,1170,499,1202.2,139.42,3605.18,0.8618,0.9253,0.9698,0.7733,0.096
2025-12-08,P03,L06,79178,74457,2413,1059,1222.55,141.42,8170.06,0.8764,0.9404,0.9686,0.7983,0.10973
2025-12-09,P01,L01,50726,45036,1664,618,1210.28,159.38,5771.33,0.8676,0.8878,0.9644,0.7428,0.12815
2025-12-09,P01,L02,73465,64006,2501,968,1235.86,137.33,8985.53,0.8859,0.8712,0.9624,0.7428,0.14039
2025-12-09,P02,L03,45245,43303,1845,841,1263.54,96.14,6102.82,0.9058,0.9571,0.9591,0.8315,0.14093
2025-12-09,P02,L04,29112,25995,819,367,1260.83,113.4,3427.98,0.9038,0.8929,0.9695,0.7824,0.13187
2025-12-09,P03,L05,47429,42682,2114,646,1243.18,124.54,6486.8,0.8912,0.8999,0.9528,0.7641,0.15198
2025-12-09,P03,L06,72963,66506,1427,648,1193.18,154.66,5684.98,0.8553,0.9115,0.979,0.7633,0.08548
2025-12-10,P01,L01,66114,63112,1804,661,1235.1,128.1,6533.83,0.8854,0.9546,0.9722,0.8217,0.10353
2025-12-10,P01,L02,79176,72871,2541,965,1245.66,139.23,8986.53,0.8929,0.9204,0.9663,0.7941,0.12332
2025-12-10,P02,L03,55769,51224,2125,811,1191.05,203.69,5410.43,0.8538,0.9185,0.9602,0.753,0.10562
2025-12-10,P02,L04,29326,27274,1083,492,1287.46,86.2,2871.96,0.9229,0.93,0.9618,0.8255,0.1053
2025-12-10,P03,L05,50492,44602,1309,564,1270.27,98.2,4070.77,0.9106,0.8833,0.9715,0.7814,0.09127
2025-12-10,P03,L06,91157,84678,3517,1431,1174.42,159.61,15450.6,0.8419,0.9289,0.9601,0.7509,0.18246
2025-12-11,P01,L01,49934,45904,2078,866,1221.29,132.76,6379.21,0.8755,0.9193,0.9567,0.77,0.13897
2025-12-11,P01,L02,78463,71714,945,367,1293.18,90.63,6784.86,0.927,0.914,0.987,0.8363,0.09461
2025-12-11,P02,L03,52583,45954,1627,400,1216.93,136.35,4480.34,0.8724,0.8739,0.9658,0.7363,0.0975
2025-12-11,P02,L04,34995,32241,1459,540,1237.26,93.37,3439.52,0.8869,0.9213,0.9567,0.7817,0.10668
2025-12-11,P03,L05,33995,32077,1285,462,1197.21,166.64,4801.06,0.8582,0.9436,0.9615,0.7786,0.14967
2025-12-11,P03,L06,73477,67019,2507,1044,1245.57,101.65,8691.92,0.8929,0.9121,0.9639,0.785,0.12969
2025-12-12,P01,L01,59026,52383,1584,635,1193.94,143.93,6459.14,0.8559,0.8875,0.9706,0.7373,0.12331
2025-12-12,P01,L02,73931,69498,1460,548,1230.52,123.8,10052.57,0.8821,0.94,0.9794,0.8121,0.14465
2025-12-12,P02,L03,52062,47030,1888,802,1219.52,151.9,6538.91,0.8742,0.9033,0.9614,0.7592,0.13904
2025-12-12,P02,L04,31104,28352,790,292,1212.85,129.78,3978.82,0.8694,0.9115,0.9729,0.771,0.14034
2025-12-12,P03,L05,38915,35699,330,153,1254.15,76.17,3178.98,0.899,0.9174,0.9908,0.8172,0.08905
2025-12-12,P03,L06,79144,70432,2983,836,1151.13,179.46,11470.27,0.8252,0.8899,0.9594,0.7045,0.16286
2025-12-13,P01,L01,30223,28002,749,373,761.88,110.7,4311.23,0.5461,0.9265,0.9739,0.4928,0.15396
2025-12-13,P01,L02,14354,14016,499,132,424.28,34.3,1134.25,0.3041,0.9765,0.9656,0.2868,0.08093
2025-12-13,P02,L03,21864,21661,495,200,807.77,82.91,2491.13,0.579,0.9907,0.9777,0.5609,0.11501
2025-12-13,P02,L04,12841,12188,203,88,842.83,60.12,1493.86,0.6042,0.9491,0.9836,0.5641,0.12257
2025-12-13,P03,L05,27777,26465,1017,391,769.91,134.29,3282.83,0.5519,0.9528,0.963,0.5064,0.12404
2025-12-13,P03,L06,27909,27982,1022,347,388.24,67.21,4131.15,0.2783,1.0026,0.9648,0.2692,0.14764
2025-12-14,P01,L01,13042,11734,310,123,445.17,9.9,1196.06,0.3191,0.8997,0.9743,0.2797,0.10193
2025-12-14,P02,L03,28755,26903,359,127,909.5,9.05,3223.92,0.652,0.9356,0.9868,0.6019,0.11984
2025-12-14,P02,L04,8758,7331,287,152,410.77,36.19,883.73,0.2945,0.8371,0.9623,0.2372,0.12055
2025-12-14,P03,L05,19510,17705,615,244,835.11,75.67,2498.62,0.5986,0.9075,0.9664,0.525,0.14112
2025-12-15,P01,L01,61833,55072,1340,449,1198.17,138.71,7250.89,0.8589,0.8907,0.9762,0.7468,0.13166
2025-12-15,P01,L02,81008,74693,701,277,1218.75,155.01,8139.84,0.8737,0.922,0.9907,0.7981,0.10898
2025-12-15,P02,L03,60109,52493,2411,644,1185.71,155.05,6475.25,0.85,0.8733,0.9561,0.7097,0.12335
2025-12-15,P02,L04,28148,25289,1869,723,1215.1,133.84,2710.6,0.871,0.8984,0.9312,0.7287,0.10718
2025-12-15,P03,L05,43477,37799,1186,511,1194.96,162.13,4301.07,0.8566,0.8694,0.9696,0.7221,0.11379
2025-12-15,P03,L06,76882,69680,3363,1163,1151.22,193.21,10539.32,0.8253,0.9063,0.954,0.7135,0.15125
2025-12-16,P01,L01,65048,60562,1036,438,1290.06,66.07,6649.31,0.9248,0.931,0.9832,0.8465,0.10979
2025-12-16,P01,L02,82577,76858,3076,784,1179.28,166.43,9776.57,0.8454,0.9307,0.9615,0.7565,0.1272
2025-12-16,P02,L03,41462,38401,1069,312,1184.12,167.38,4138.35,0.8488,0.9262,0.9729,0.7649,0.10777
2025-12-16,P02,L04,28365,25172,887,396,1213.94,137.11,3303.26,0.8702,0.8874,0.966,0.746,0.13123
2025-12-16,P03,L05,56653,50800,2239,729,1199.71,128.24,6948.79,0.86,0.8967,0.9578,0.7386,0.13679
2025-12-16,P03,L06,85782,77738,1268,449,1113.33,248.9,5169.74,0.7981,0.9062,0.984,0.7116,0.0665
2025-12-17,P01,L01,63266,59485,1703,731,1201.02,146.42,6465.94,0.8609,0.9402,0.9722,0.787,0.1087
2025-12-17,P01,L02,81655,77244,3414,1523,1218.48,155.1,9441.1,0.8735,0.946,0.9577,0.7913,0.12222
2025-12-17,P02,L03,46412,44356,844,247,1243.91,130.68,5384.39,0.8917,0.9557,0.9813,0.8363,0.12139
2025-12-17,P02,L04,34416,31018,805,257,1236.5,138.17,4127.81,0.8864,0.9013,0.9747,0.7787,0.13308
2025-12-17,P03,L05,45671,40088,1394,596,1150.25,186.55,5750.6,0.8245,0.8778,0.9664,0.6994,0.14345
2025-12-17,P03,L06,90487,83849,3239,967,1203.75,162.91,13439.65,0.8629,0.9266,0.9628,0.7699,0.16028
2025-12-18,P01,L01,55041,52866,1211,511,1226.52,163.52,6375.32,0.8792,0.9605,0.9776,0.8256,0.12059
2025-12-18,P01,L02,64566,56260,3404,1509,1205.01,157.77,7930.89,0.8638,0.8714,0.9429,0.7097,0.14097
2025-12-18,P02,L03,49495,48388,1518,630,1283.3,88.48,5459.01,0.9199,0.9776,0.9696,0.872,0.11282
2025-12-18,P02,L04,38156,33036,1428,587,1171.94,180.29,3233.43,0.8401,0.8658,0.9586,0.6972,0.09788
2025-12-18,P03,L05,35613,31268,990,323,1223.0,124.09,3918.01,0.8767,0.878,0.9693,0.7461,0.1253
2025-12-18,P03,L06,72817,69650,1315,403,1226.29,114.39,6113.28,0.8791,0.9565,0.9815,0.8252,0.08777
2025-12-19,P01,L01,55458,51775,1632,760,1142.83,216.46,5487.24,0.8192,0.9336,0.9694,0.7415,0.10598
2025-12-19,P01,L02,76982,69940,3504,1355,1240.47,144.6,9178.44,0.8892,0.9085,0.9523,0.7693,0.13123
2025-12-19,P02,L03,65085,64188,1621,674,1259.07,95.7,7115.57,0.9026,0.9862,0.9754,0.8682,0.11086
2025-12-19,P02,L04,33617,32405,1198,421,1273.69,68.8,4658.19,0.913,0.9639,0.9643,0.8487,0.14375
2025-12-19,P03,L05,50710,48649,1605,605,1186.5,177.81,7269.07,0.8505,0.9594,0.9681,0.7899,0.14942
2025-12-19,P03,L06,81985,77969,2434,1105,1236.47,125.93,10226.14,0.8864,0.951,0.9697,0.8174,0.13116
2025-12-20,P01,L01,28154,26707,791,262,828.08,56.93,3179.43,0.5936,0.9486,0.9712,0.5469,0.11905
2025-12-20,P01,L02,51806,50471,1605,540,1244.61,123.04,4333.67,0.8922,0.9742,0.9692,0.8424,0.08586
2025-12-20,P02,L03,20062,19011,537,217,830.36,90.28,2146.99,0.5952,0.9476,0.9725,0.5486,0.11293
2025-12-20,P02,L04,16779,15276,605,232,787.24,138.72,2239.65,0.5643,0.9104,0.9619,0.4942,0.14661
2025-12-20,P03,L05,25140,23673,1100,271,846.28,57.2,2800.69,0.6067,0.9416,0.9556,0.5459,0.11831
2025-12-21,P01,L01,29224,26849,900,415,827.54,58.12,2675.51,0.5932,0.9187,0.9676,0.5273,0.09965
2025-12-21,P01,L02,57438,50763,2379,901,1230.93,142.7,5573.93,0.8824,0.8838,0.9552,0.7449,0.1098
2025-12-21,P02,L03,23243,21316,825,258,843.2,67.31,2758.78,0.6044,0.9171,0.9627,0.5337,0.12942
2025-12-21,P02,L04,6378,6031,135,65,450.32,0.0,621.08,0.3228,0.9456,0.9781,0.2986,0.10298
2025-12-21,P03,L05,30301,28649,976,305,1259.03,122.95,3170.35,0.9025,0.9455,0.9671,0.8252,0.11066
2025-12-21,P03,L06,22536,19221,496,206,449.26,0.0,1446.86,0.322,0.8529,0.9748,0.2678,0.07528
2025-12-22,P01,L01,58135,54467,1780,867,1219.24,134.63,6015.89,0.874,0.9369,0.9684,0.7929,0.11045
2025-12-22,P01,L02,64529,59206,2154,882,1304.05,76.7,5802.16,0.9348,0.9175,0.9649,0.8276,0.098
2025-12-22,P02,L03,49859,45784,1726,640,1251.41,90.09,6590.57,0.8971,0.9183,0.9637,0.7938,0.14395
2025-12-22,P02,L04,36421,31949,1405,467,1227.36,147.46,3290.83,0.8798,0.8772,0.9579,0.7393,0.103
2025-12-22,P03,L05,49304,44259,2127,730,1208.34,157.01,5310.23,0.8662,0.8977,0.9541,0.7419,0.11998
2025-12-22,P03,L06,82454,72926,2083,841,1267.96,93.78,10047.43,0.9089,0.8844,0.9722,0.7816,0.13778
2025-12-23,P01,L01,58379,54492,2442,1157,1162.12,171.04,5100.43,0.8331,0.9334,0.9571,0.7442,0.0936
2025-12-23,P01,L02,79795,70481,2305,778,1220.47,112.69,9991.76,0.8749,0.8833,0.9683,0.7483,0.14177
2025-12-23,P02,L03,45111,40563,1459,628,1192.59,156.96,5815.26,0.8549,0.8992,0.9653,0.742,0.14336
2025-12-23,P02,L04,29993,27485,1265,524,1185.73,173.83,2917.98,0.85,0.9164,0.956,0.7446,0.10617
2025-12-23,P03,L05,42603,37010,1025,488,1207.75,129.13,4880.94,0.8658,0.8687,0.9731,0.7318,0.13188
2025-12-23,P03,L06,78520,75148,1874,839,1143.95,186.05,9899.57,0.82,0.9571,0.9757,0.7657,0.13173
2025-12-24,P01,L01,46117,44687,1470,671,1262.51,101.69,5599.84,0.905,0.969,0.9682,0.849,0.12531
2025-12-24,P01,L02,93125,90678,3681,1736,1202.26,170.58,13616.1,0.8618,0.9737,0.961,0.8065,0.15016
2025-12-24,P02,L03,45780,43645,1747,660,1249.48,117.77,5135.0,0.8957,0.9534,0.9615,0.821,0.11765
2025-12-24,P02,L04,30213,26264,1966,881,1153.81,184.47,2564.84,0.8271,0.8693,0.9304,0.6689,0.09766
2025-12-24,P03,L05,43224,39077,1615,403,1186.83,172.92,5711.66,0.8508,0.9041,0.9603,0.7386,0.14616
2025-12-24,P03,L06,69267,62018,2413,890,1295.51,56.37,7552.44,0.9287,0.8953,0.9625,0.8004,0.12178
2025-12-25,P01,L01,57252,50427,2025,681,1189.24,174.84,5697.97,0.8525,0.8808,0.9614,0.7219,0.11299
2025-12-25,P01,L02,76171,67884,1952,709,1250.92,107.94,8711.64,0.8967,0.8912,0.972,0.7768,0.12833
2025-12-25,P02,L03,54594,49476,1837,589,1160.68,209.09,7521.48,0.832,0.9063,0.9642,0.727,0.15202
2025-12-25,P02,L04,42133,36917,3153,1257,1208.25,126.57,3013.23,0.8661,0.8762,0.9213,0.6992,0.08162
2025-12-25,P03,L05,41672,37964,865,344,1201.7,144.15,4671.43,0.8614,0.911,0.9777,0.7673,0.12305
2025-12-25,P03,L06,91424,84022,4230,1027,1231.96,106.87,13555.03,0.8831,0.919,0.9521,0.7727,0.16133
2025-12-26,P01,L01,59296,53618,1128,297,1246.7,80.02,7009.1,0.8937,0.9042,0.9794,0.7915,0.13072
2025-12-26,P01,L02,81203,71431,2328,926,1181.65,184.51,9696.08,0.8471,0.8797,0.9684,0.7216,0.13574
2025-12-26,P02,L03,43812,41485,1106,374,1215.76,128.98,5321.49,0.8715,0.9469,0.974,0.8038,0.12827
2025-12-26,P02,L04,30893,27768,1013,306,1254.27,134.81,3982.59,0.8991,0.8988,0.9648,0.7797,0.14342
2025-12-26,P03,L05,49162,44515,1210,558,1176.84,165.11,5071.38,0.8436,0.9055,0.9735,0.7437,0.11393
2025-12-26,P03,L06,80725,73780,2965,735,1208.28,130.65,8210.01,0.8662,0.914,0.9614,0.761,0.11128
2025-12-27,P01,L01,44312,38809,3635,1212,1249.23,133.35,3803.79,0.8955,0.8758,0.9144,0.7171,0.09801
2025-12-27,P01,L02,41570,40441,1068,422,815.8,93.23,4661.14,0.5848,0.9728,0.9743,0.5543,0.11526
2025-12-27,P02,L03,17835,16466,543,228,786.82,122.74,2165.89,0.564,0.9232,0.9681,0.5041,0.13154
2025-12-27,P02,L04,6483,5905,268,135,408.6,42.44,793.96,0.2929,0.9108,0.9566,0.2552,0.13445
2025-12-27,P03,L06,61854,54703,2432,999,1264.45,96.78,4948.58,0.9064,0.8844,0.9574,0.7675,0.09046
2025-12-28,P01,L01,31994,29697,1007,397,777.09,122.77,3564.57,0.5571,0.9282,0.9672,0.5001,0.12003
2025-12-28,P01,L02,18019,15950,306,107,385.3,65.61,1746.33,0.2762,0.8852,0.9812,0.2399,0.10949
2025-12-28,P02,L03,16506,16641,399,145,424.55,38.82,2630.55,0.3043,1.0082,0.9766,0.2996,0.15808
2025-12-28,P02,L04,15304,13951,365,123,862.31,45.11,1849.81,0.6181,0.9116,0.9745,0.5491,0.13259
2025-12-28,P03,L05,24688,23284,493,216,1201.25,151.67,2874.31,0.8611,0.9431,0.9793,0.7953,0.12345
2025-12-28,P03,L06,26251,24918,469,210,444.7,20.3,3020.55,0.3188,0.9492,0.9815,0.297,0.12122
2025-12-29,P01,L01,50398,45105,1684,723,1205.44,166.85,4868.5,0.8641,0.895,0.964,0.7455,0.10794
2025-12-29,P01,L02,70118,63982,2030,888,1184.15,163.84,7699.53,0.8489,0.9125,0.9692,0.7508,0.12034
2025-12-29,P02,L03,41211,37899,1508,557,1161.44,171.53,4961.9,0.8326,0.9196,0.9617,0.7364,0.13092
2025-12-29,P02,L04,41832,40605,1365,529,1273.01,53.15,5404.87,0.9126,0.9707,0.9675,0.857,0.13311
2025-12-29,P03,L05,39654,35971,1606,455,1241.71,118.78,5078.17,0.8901,0.9071,0.9573,0.7729,0.14117
2025-12-29,P03,L06,86241,78782,2339,1010,1121.01,196.29,10691.37,0.8036,0.9135,0.9712,0.7129,0.13571
2025-12-30,P01,L01,49259,44956,1743,674,1159.78,167.35,5249.04,0.8314,0.9126,0.9627,0.7304,0.11676
2025-12-30,P01,L02,79114,76550,2507,860,1273.45,73.41,8769.14,0.9129,0.9676,0.9683,0.8553,0.11455
2025-12-30,P02,L03,42556,38332,1618,494,1224.95,125.85,5339.82,0.8781,0.9007,0.9595,0.7589,0.1393
2025-12-30,P02,L04,28297,26307,764,237,1250.55,103.71,3394.43,0.8965,0.9297,0.9718,0.8099,0.12903
2025-12-30,P03,L05,38122,33517,929,218,1280.84,72.07,3783.5,0.9182,0.8792,0.973,0.7855,0.11288
2025-12-30,P03,L06,77676,69787,2036,747,1244.47,96.02,6310.38,0.8921,0.8984,0.9717,0.7788,0.09042
2025-12-31,P01,L01,69984,62529,1863,795,1257.54,123.12,7739.79,0.9015,0.8935,0.9711,0.7821,0.12378
2025-12-31,P01,L02,65373,57676,1824,778,1288.76,52.5,8295.99,0.9238,0.8823,0.9693,0.7901,0.14384
2025-12-31,P02,L03,46890,41695,1284,327,1197.9,158.38,4277.56,0.8587,0.8892,0.9701,0.7408,0.10259
2025-12-31,P02,L04,31980,30487,854,329,1317.32,65.04,3715.79,0.9443,0.9533,0.9728,0.8757,0.12188
2025-12-31,P03,L05,49094,44832,1610,641,1123.08,223.58,7092.13,0.8051,0.9132,0.9653,0.7097,0.15819
2025-12-31,P03,L06,102659,93956,2915,1024,1174.3,188.01,8453.46,0.8418,0.9152,0.9699,0.7472,0.08997
2026-01-01,P01,L01,66827,62485,2684,1143,1247.87,121.18,7629.48,0.8945,0.935,0.9588,0.802,0.1221
2026-01-01,P01,L02,92898,84316,2377,760,1222.35,148.07,10829.05,0.8762,0.9076,0.9726,0.7735,0.12843
2026-01-01,P02,L03,49572,47179,1242,360,1297.15,85.33,5305.0,0.9299,0.9517,0.9743,0.8623,0.11244
2026-01-01,P02,L04,27568,26824,883,395,1273.98,105.09,3410.48,0.9132,0.973,0.9681,0.8603,0.12714
2026-01-01,P03,L05,44992,41995,1250,540,1144.6,223.33,6871.94,0.8205,0.9334,0.9711,0.7437,0.16364
2026-01-01,P03,L06,91101,82234,2990,1239,1196.57,155.59,9859.75,0.8578,0.9027,0.9649,0.7471,0.1199
2026-01-02,P01,L01,45320,43638,1420,575,1198.96,153.23,5554.53,0.8595,0.9629,0.9685,0.8015,0.12729
2026-01-02,P01,L02,69376,66030,1968,630,1322.45,26.5,7810.89,0.948,0.9518,0.9711,0.8762,0.11829
2026-01-02,P02,L03,56764,53015,1434,485,1116.7,225.38,8092.38,0.8005,0.934,0.9737,0.7279,0.15264
2026-01-02,P02,L04,40807,38054,842,385,1262.41,72.27,3313.26,0.9049,0.9325,0.9784,0.8256,0.08707
2026-01-02,P03,L05,46193,43188,1376,493,1263.48,92.78,4217.5,0.9057,0.9349,0.9691,0.8207,0.09765
2026-01-02,P03,L06,85129,79145,3479,1319,1183.89,177.63,11318.02,0.8487,0.9297,0.9579,0.7558,0.143
2026-01-03,P01,L01,11986,10168,280,81,458.05,6.95,1029.67,0.3284,0.8483,0.9732,0.2711,0.10127
2026-01-03,P01,L02,19125,16183,661,213,405.05,57.77,2184.73,0.2904,0.8462,0.9608,0.2361,0.135
2026-01-03,P02,L03,10506,10008,265,80,438.29,20.09,1536.87,0.3142,0.9526,0.9742,0.2916,0.15356
2026-01-03,P02,L04,8172,7119,213,98,417.58,32.01,786.48,0.2993,0.8711,0.9709,0.2532,0.11048
2026-01-03,P03,L05,15888,13776,556,287,733.4,146.68,1706.66,0.5257,0.8671,0.9612,0.4382,0.12389
2026-01-03,P03,L06,70431,66109,1507,533,1306.39,44.84,8211.29,0.9365,0.9386,0.9777,0.8594,0.12421
2026-01-04,P01,L01,12994,11853,364,146,420.3,41.55,1726.88,0.3013,0.9122,0.9702,0.2666,0.14569
2026-01-04,P01,L02,18706,15590,750,251,394.23,46.8,2195.88,0.2826,0.8334,0.9541,0.2247,0.14085
2026-01-04,P02,L03,22671,20664,598,177,760.74,142.55,2880.67,0.5453,0.9115,0.9719,0.4831,0.13941
2026-01-04,P02,L04,9367,8917,254,124,446.68,0.0,941.54,0.3202,0.952,0.9723,0.2964,0.10559
2026-01-04,P03,L05,18608,17566,478,230,787.97,109.12,1927.62,0.5649,0.944,0.9735,0.5191,0.10974
2026-01-04,P03,L06,13382,12480,437,164,371.54,93.46,1846.37,0.2663,0.9326,0.9662,0.24,0.14795
2026-01-05,P01,L01,57679,54130,1686,820,1239.78,132.19,6453.65,0.8887,0.9385,0.9698,0.8089,0.11922
2026-01-05,P01,L02,76105,69156,2273,912,1236.39,127.8,8126.33,0.8863,0.9087,0.9682,0.7797,0.11751
2026-01-05,P02,L03,37851,34811,772,272,1235.97,115.97,3419.85,0.886,0.9197,0.9783,0.7972,0.09824
2026-01-05,P02,L04,37678,34216,905,349,1241.39,111.91,3677.34,0.8899,0.9081,0.9742,0.7873,0.10747
2026-01-05,P03,L05,45217,40759,1459,672,1179.59,167.5,5888.95,0.8456,0.9014,0.9654,0.7359,0.14448
2026-01-05,P03,L06,76467,69511,2363,1028,1297.2,82.1,7934.39,0.9299,0.909,0.9671,0.8175,0.11415
2026-01-06,P01,L01,50215,44800,2151,732,1280.08,80.49,7769.35,0.9176,0.8922,0.9542,0.7812,0.17342
2026-01-06,P01,L02,84449,73337,2938,1301,1194.27,153.56,8218.84,0.8561,0.8684,0.9615,0.7148,0.11207
2026-01-06,P02,L03,50533,46745,1792,731,1159.34,193.5,6791.5,0.8311,0.925,0.9631,0.7404,0.14529
2026-01-06,P02,L04,34671,32151,1216,377,1209.4,165.83,4085.57,0.867,0.9273,0.9636,0.7746,0.12707
2026-01-06,P03,L05,43745,40539,1879,911,1325.96,30.26,3821.45,0.9505,0.9267,0.9557,0.8418,0.09427
2026-01-06,P03,L06,93203,82535,2932,1054,1174.23,173.98,13281.43,0.8417,0.8855,0.9657,0.7198,0.16092
2026-01-07,P01,L01,45115,42999,1149,441,1206.89,157.43,5829.98,0.8652,0.9531,0.974,0.8031,0.13558
2026-01-07,P01,L02,72135,64099,2691,908,1279.87,99.48,7834.17,0.9175,0.8886,0.9597,0.7824,0.12222
2026-01-07,P02,L03,53320,50723,1899,730,1273.73,97.4,6669.58,0.9131,0.9513,0.9639,0.8373,0.13149
2026-01-07,P02,L04,33331,30986,845,314,1231.57,136.3,2925.38,0.8828,0.9296,0.9735,0.7989,0.09441
2026-01-07,P03,L05,44440,40550,1727,649,1273.11,92.33,5036.49,0.9126,0.9125,0.9592,0.7987,0.1242
2026-01-07,P03,L06,73846,70128,2568,1144,1217.71,148.21,9300.11,0.8729,0.9497,0.9647,0.7997,0.13262
2026-01-08,P01,L01,49033,46111,2341,863,1290.79,73.01,6244.03,0.9253,0.9404,0.9517,0.8281,0.13541
2026-01-08,P01,L02,72567,66827,2776,811,1256.1,98.2,7499.85,0.9004,0.9209,0.9601,0.7961,0.11223
2026-01-08,P02,L03,56346,51006,1500,588,1237.54,120.57,4269.0,0.8871,0.9052,0.9714,0.7801,0.0837
2026-01-08,P02,L04,27323,25366,923,329,1125.35,221.93,3963.72,0.8067,0.9284,0.9649,0.7226,0.15626
2026-01-08,P03,L05,43583,39299,2002,910,1282.89,75.0,6851.12,0.9196,0.9017,0.9515,0.789,0.17433
2026-01-08,P03,L06,64079,60015,1119,441,1271.33,85.55,5905.94,0.9113,0.9366,0.9817,0.8379,0.09841
2026-01-09,P01,L01,44760,39901,1739,495,1305.76,42.04,4031.62,0.936,0.8914,0.9582,0.7996,0.10104
2026-01-09,P01,L02,77523,68683,2745,1076,1195.39,171.56,8268.1,0.8569,0.886,0.9616,0.73,0.12038
2026-01-09,P02,L03,56859,53752,1005,432,1231.64,118.86,6981.63,0.8829,0.9454,0.9816,0.8193,0.12989
2026-01-09,P02,L04,40162,36436,1413,679,1253.53,102.84,5358.83,0.8986,0.9072,0.9627,0.7848,0.14708
2026-01-09,P03,L05,35868,35320,1140,487,1298.83,81.36,4541.49,0.9311,0.9847,0.9687,0.8882,0.12858
2026-01-09,P03,L06,87014,78441,2852,1011,1215.52,135.59,12869.27,0.8713,0.9015,0.9649,0.7579,0.16406
2026-01-10,P01,L02,13876,12393,101,21,401.9,60.0,1307.37,0.2881,0.8931,0.9919,0.2552,0.10549
2026-01-10,P02,L03,40897,37054,870,282,1153.75,164.28,3176.01,0.8271,0.906,0.9771,0.7322,0.08571
2026-01-10,P02,L04,16363,15157,648,315,834.43,52.8,1814.62,0.5982,0.9263,0.959,0.5314,0.11972
2026-01-10,P03,L05,21579,20068,613,171,780.33,141.75,3286.64,0.5594,0.93,0.9704,0.5048,0.16378
2026-01-10,P03,L06,18529,16818,676,271,464.35,0.0,2454.4,0.3329,0.9077,0.9614,0.2905,0.14594
2026-01-11,P01,L01,40030,36553,1235,456,1213.8,159.56,4445.19,0.8701,0.9131,0.9673,0.7686,0.12161
2026-01-11,P01,L02,33930,30193,943,373,867.99,58.93,3686.7,0.6222,0.8899,0.9697,0.5369,0.1221
2026-01-11,P02,L03,39676,37779,869,279,1243.14,126.34,3921.14,0.8911,0.9522,0.9775,0.8294,0.10379
2026-01-11,P02,L04,12732,12167,258,131,808.69,71.19,1279.02,0.5797,0.9556,0.9792,0.5425,0.10512
2026-01-11,P03,L05,9497,9046,482,197,375.5,60.12,821.17,0.2692,0.9525,0.9494,0.2434,0.09078
2026-01-11,P03,L06,47150,45790,1254,527,907.48,22.52,4784.66,0.6505,0.9712,0.9733,0.6149,0.10449
2026-01-12,P01,L01,51714,48531,1078,426,1263.82,87.24,4117.14,0.906,0.9384,0.9783,0.8317,0.08484
2026-01-12,P01,L02,77559,69638,2239,929,1239.14,119.69,6721.13,0.8883,0.8979,0.9688,0.7727,0.09652
2026-01-12,P02,L03,53061,49468,1721,634,1249.78,100.32,7625.55,0.8959,0.9323,0.9664,0.8072,0.15415
2026-01-12,P02,L04,27934,25563,691,236,1166.97,188.89,3853.75,0.8365,0.9151,0.9737,0.7454,0.15075
2026-01-12,P03,L05,38320,36603,1400,534,1234.04,95.29,4672.43,0.8846,0.9552,0.9632,0.8139,0.12765
2026-01-12,P03,L06,77649,75625,1797,562,1287.52,86.48,8694.09,0.923,0.9739,0.9768,0.878,0.11496
2026-01-13,P01,L01,49997,42804,1930,658,1283.77,59.35,5065.66,0.9203,0.8561,0.9569,0.7539,0.11835
2026-01-13,P01,L02,67058,64567,1719,632,1212.97,131.48,8386.79,0.8695,0.9629,0.9741,0.8155,0.12989
2026-01-13,P02,L03,39597,37431,1477,675,1260.49,116.26,4099.16,0.9036,0.9453,0.962,0.8217,0.10951
2026-01-13,P02,L04,37987,35855,1444,466,1114.91,238.13,4783.66,0.7992,0.9439,0.9613,0.7252,0.13342
