run_id,work_order_id,machine_id,batch_id,run_start_datetime,run_end_datetime,input_quantity,output_quantity,scrap_quantity,rework_quantity,setup_minutes,runtime_minutes,idle_minutes,speed_actual_ppm,speed_standard_ppm,operator_id,material_lot_id,run_status,source_system
RUN-002351,WO-001176,MCH-028,BATCH-001175,2025-10-14 01:45:00,2025-10-14 05:31:59,6224,5891,159,62,23.08,227.0,4.73,4.232,3.762,,LOT-SUP-008-20251014-14,completed,MES
RUN-002352,WO-001176,MCH-025,BATCH-001176,2025-10-14 05:35:59,2025-10-14 09:27:59,6033,5712,219,69,25.83,232.0,4.73,4.011,3.762,OP-0046,LOT-SUP-008-20251014-11,completed,MES
RUN-002353,WO-001177,MCH-036,BATCH-001176,2025-10-14 10:10:00,2025-10-14 13:34:45,11851,11347,262,98,27.66,204.76,2.28,1.631,1.665,OP-0043,LOT-SUP-015-20251014-10,completed,MES
RUN-002354,WO-001177,MCH-034,BATCH-001177,2025-10-14 13:44:45,2025-10-14 17:16:30,11644,11636,331,82,24.48,211.76,2.28,1.88,1.665,OP-0047,LOT-SUP-015-20251014-13,completed,MES
RUN-002355,WO-001178,MCH-036,BATCH-001177,2025-10-14 19:12:00,2025-10-14 23:11:32,13692,12848,513,141,17.51,239.55,13.53,1.837,1.665,OP-0019,LOT-SUP-015-20251014-14,completed,MES
RUN-002356,WO-001178,MCH-035,BATCH-001178,2025-10-14 23:14:32,2025-10-15 03:16:05,12289,11349,410,162,21.36,241.55,13.53,1.373,1.665,OP-0022,LOT-SUP-015-20251014-17,completed,MES
RUN-002357,WO-001179,MCH-036,BATCH-001178,2025-10-14 23:09:00,2025-10-15 03:07:12,10860,9998,319,161,16.92,238.2,6.44,1.874,1.665,OP-0063,LOT-SUP-015-20251014-18,completed,MES
RUN-002358,WO-001179,MCH-034,BATCH-001179,2025-10-15 03:07:12,2025-10-15 07:07:24,11702,10757,276,129,13.0,240.2,6.44,2.027,1.665,OP-0066,LOT-SUP-015-20251014-03,completed,MES
RUN-002359,WO-001180,MCH-005,BATCH-001179,2025-10-15 10:55:00,2025-10-15 14:43:00,10721,9913,326,84,24.47,228.01,11.21,1.049,1.168,OP-0002,LOT-SUP-004-20251015-18,completed,MES
RUN-002360,WO-001180,MCH-006,BATCH-001180,2025-10-15 14:43:00,2025-10-15 18:34:01,10849,10500,329,121,18.35,231.01,11.21,1.09,1.168,OP-0054,LOT-SUP-004-20251015-04,completed,MES
RUN-002361,WO-001181,MCH-005,BATCH-001180,2025-10-15 14:45:00,2025-10-15 18:12:43,10708,10592,287,98,18.46,207.72,7.61,2.29,2.07,OP-0064,LOT-SUP-001-20251015-03,completed,MES
RUN-002362,WO-001181,MCH-004,BATCH-001181,2025-10-15 18:12:43,2025-10-15 21:36:26,10032,9665,250,81,24.69,203.72,7.61,2.388,2.07,OP-0040,LOT-SUP-001-20251015-09,completed,MES
RUN-002363,WO-001182,MCH-001,BATCH-001181,2025-10-15 07:26:00,2025-10-15 10:46:38,7185,6691,286,116,35.99,200.65,10.9,1.483,1.258,OP-0025,LOT-SUP-006-20251015-07,completed,MES
RUN-002364,WO-001182,MCH-002,BATCH-001182,2025-10-15 10:42:38,2025-10-15 14:02:17,7002,6808,316,106,34.0,199.65,10.9,1.335,1.258,OP-0029,LOT-SUP-006-20251015-02,completed,MES
RUN-002365,WO-001183,MCH-007,BATCH-001182,2025-10-15 11:02:00,2025-10-15 15:02:20,16508,15047,455,185,15.61,240.35,11.14,1.525,1.56,OP-0013,LOT-SUP-005-20251015-11,open,MES
RUN-002366,WO-001183,MCH-011,BATCH-001183,2025-10-15 15:07:20,2025-10-15 19:16:41,15729,15596,405,159,16.31,249.35,11.14,1.467,1.56,OP-0040,LOT-SUP-005-20251015-01,open,MES
RUN-002367,WO-001184,MCH-008,BATCH-001183,2025-10-15 18:45:00,2025-10-15 22:26:03,14336,13071,429,112,26.06,221.06,6.12,1.528,1.56,OP-0012,LOT-SUP-005-20251015-17,completed,MES
RUN-002368,WO-001184,MCH-007,BATCH-001184,2025-10-15 22:28:03,2025-10-16 02:00:06,12983,12433,404,192,22.68,212.06,6.12,1.784,1.56,OP-0007,LOT-SUP-005-20251015-01,completed,MES
RUN-002369,WO-001185,MCH-011,BATCH-001184,2025-10-14 23:45:00,2025-10-15 03:59:01,13101,11817,540,200,13.89,254.03,3.79,1.64,1.56,OP-0066,LOT-SUP-005-20251015-02,completed,MES
RUN-002370,WO-001185,MCH-012,BATCH-001185,2025-10-15 03:59:01,2025-10-15 08:09:03,13390,12704,652,292,8.48,250.03,3.79,1.589,1.56,,LOT-SUP-005-20251015-11,completed,MES
RUN-002371,WO-001186,MCH-017,BATCH-001185,2025-10-15 11:08:00,2025-10-15 14:33:41,7691,7041,293,139,38.37,205.69,6.6,1.341,1.256,OP-0044,LOT-SUP-004-20251015-16,completed,MES
RUN-002372,WO-001186,MCH-015,BATCH-001186,2025-10-15 14:38:41,2025-10-15 17:58:23,7476,7229,251,53,41.6,199.69,6.6,1.447,1.256,OP-0068,LOT-SUP-004-20251015-12,completed,MES
RUN-002373,WO-001187,MCH-017,BATCH-001186,2025-10-15 16:40:00,2025-10-15 19:52:09,8876,8156,326,167,29.48,192.16,4.2,1.565,1.778,OP-0014,LOT-SUP-016-20251015-03,completed,MES
RUN-002374,WO-001187,MCH-016,BATCH-001187,2025-10-15 19:59:09,2025-10-15 23:06:19,8085,7500,306,61,27.73,187.16,4.2,1.755,1.778,OP-0018,LOT-SUP-016-20251015-17,completed,MES
RUN-002375,WO-001188,MCH-017,BATCH-001187,2025-10-15 04:23:00,2025-10-15 07:58:50,6986,6816,348,139,16.6,215.84,8.91,1.727,1.778,OP-0065,LOT-SUP-016-20251015-17,completed,MES
RUN-002376,WO-001188,MCH-013,BATCH-001188,2025-10-15 08:00:50,2025-10-15 11:24:40,6902,6411,294,56,21.0,203.84,8.91,1.556,1.778,OP-0039,LOT-SUP-016-20251015-13,completed,MES
RUN-002377,WO-001189,MCH-021,BATCH-001188,2025-10-15 14:00:00,2025-10-15 17:37:34,5210,4823,136,48,25.08,217.57,1.83,1.63,1.403,OP-0049,LOT-SUP-012-20251015-10,completed,MES
RUN-002378,WO-001189,MCH-022,BATCH-001189,2025-10-15 17:49:34,2025-10-15 21:32:08,5134,4961,120,53,25.45,222.57,1.83,1.562,1.403,OP-0029,LOT-SUP-012-20251015-14,completed,MES
RUN-002379,WO-001190,MCH-021,BATCH-001189,2025-10-15 14:45:00,2025-10-15 18:17:06,5194,4960,135,70,31.21,212.11,3.64,1.3,1.403,OP-0057,LOT-SUP-012-20251015-03,completed,MES
RUN-002380,WO-001190,MCH-020,BATCH-001190,2025-10-15 18:20:06,2025-10-15 21:58:13,4973,4560,178,69,30.36,218.11,3.64,1.491,1.403,OP-0036,LOT-SUP-012-20251015-02,completed,MES
RUN-002381,WO-001191,MCH-023,BATCH-001190,2025-10-15 00:53:00,2025-10-15 04:30:00,5254,4783,190,55,36.94,217.0,9.64,1.978,1.767,OP-0065,LOT-SUP-003-20251015-02,completed,MES
RUN-002382,WO-001191,MCH-021,BATCH-001191,2025-10-15 04:44:00,2025-10-15 08:19:00,4773,4583,229,60,33.28,215.0,9.64,1.818,1.767,OP-0062,LOT-SUP-003-20251015-14,completed,MES
RUN-002383,WO-001192,MCH-025,BATCH-001191,2025-10-15 13:08:00,2025-10-15 16:31:53,6615,6149,218,73,25.0,203.9,5.09,1.26,1.415,OP-0020,LOT-SUP-010-20251015-15,completed,MES
RUN-002384,WO-001192,MCH-026,BATCH-001192,2025-10-15 16:33:53,2025-10-15 19:44:47,6777,6618,130,61,23.79,190.9,5.09,1.3,1.415,OP-0070,LOT-SUP-010-20251015-09,completed,MES
RUN-002385,WO-001193,MCH-028,BATCH-001192,2025-10-15 17:59:00,2025-10-15 21:30:52,6455,6405,164,64,17.33,211.87,0.97,1.214,1.415,OP-0050,LOT-SUP-010-20251015-01,completed,MES
RUN-002386,WO-001193,MCH-030,BATCH-001193,2025-10-15 21:41:52,2025-10-16 01:18:44,6316,5933,161,82,20.28,216.87,0.97,1.583,1.415,OP-0028,LOT-SUP-010-20251015-06,completed,MES
RUN-002387,WO-001194,MCH-030,BATCH-001193,2025-10-15 01:08:00,2025-10-15 04:58:49,8643,8236,376,203,22.17,230.82,6.18,1.161,1.415,OP-0024,LOT-SUP-010-20251015-18,completed,MES
RUN-002388,WO-001194,MCH-025,BATCH-001194,2025-10-15 05:06:49,2025-10-15 09:08:38,7705,7202,241,47,25.07,241.82,6.18,1.55,1.415,OP-0043,LOT-SUP-010-20251015-02,completed,MES
RUN-002389,WO-001195,MCH-031,BATCH-001194,2025-10-15 06:45:00,2025-10-15 09:48:17,12080,11328,410,192,50.85,183.3,2.77,0.882,1.015,OP-0011,LOT-SUP-010-20251015-09,completed,MES
RUN-002390,WO-001195,MCH-034,BATCH-001195,2025-10-15 09:50:17,2025-10-15 12:41:35,11298,11193,398,209,45.97,171.3,2.77,1.002,1.015,OP-0033,LOT-SUP-010-20251015-13,completed,MES
RUN-002391,WO-001196,MCH-034,BATCH-001195,2025-10-15 21:14:00,2025-10-16 01:01:12,17570,17039,683,258,25.02,227.21,5.72,1.151,1.015,OP-0032,LOT-SUP-010-20251015-16,completed,MES
RUN-002392,WO-001196,MCH-031,BATCH-001196,2025-10-16 01:07:12,2025-10-16 04:58:24,14635,14604,532,135,23.25,231.21,5.72,1.121,1.015,OP-0056,LOT-SUP-010-20251015-13,completed,MES
RUN-002393,WO-001197,MCH-031,BATCH-001196,2025-10-15 04:18:00,2025-10-15 07:21:28,12999,12780,400,67,31.53,183.47,13.96,1.419,1.415,OP-0052,LOT-SUP-010-20251015-01,completed,MES
RUN-002394,WO-001197,MCH-036,BATCH-001197,2025-10-15 07:36:28,2025-10-15 10:46:56,13352,12149,401,90,32.14,190.47,13.96,1.414,1.415,OP-0030,LOT-SUP-010-20251015-18,completed,MES
RUN-002395,WO-001198,MCH-006,BATCH-001197,2025-10-16 13:45:00,2025-10-16 17:10:54,7241,7189,282,83,21.36,205.9,0.95,1.632,1.572,OP-0058,LOT-SUP-002-20251016-01,completed,MES
RUN-002396,WO-001198,MCH-001,BATCH-001198,2025-10-16 17:20:54,2025-10-16 20:54:48,7295,6631,221,73,21.77,213.9,0.95,1.352,1.572,OP-0010,LOT-SUP-002-20251016-13,completed,MES
RUN-002397,WO-001199,MCH-004,BATCH-001198,2025-10-16 22:11:00,2025-10-17 01:42:51,11371,10961,332,168,34.84,211.86,4.72,1.441,1.572,,LOT-SUP-002-20251016-10,completed,MES
RUN-002398,WO-001199,MCH-005,BATCH-001199,2025-10-17 01:50:51,2025-10-17 05:17:42,10504,10300,285,97,39.32,206.86,4.72,1.291,1.572,OP-0054,LOT-SUP-002-20251016-07,completed,MES
RUN-002399,WO-001200,MCH-002,BATCH-001199,2025-10-16 04:45:00,2025-10-16 08:20:07,7015,6563,254,61,36.78,215.12,13.68,1.297,1.572,OP-0038,LOT-SUP-002-20251016-17,completed,MES
RUN-002400,WO-001200,MCH-003,BATCH-001200,2025-10-16 08:20:07,2025-10-16 11:45:14,7161,7005,295,137,37.33,205.12,13.68,1.714,1.572,,LOT-SUP-002-20251016-01,completed,MES
RUN-002401,WO-001201,MCH-009,BATCH-001200,2025-10-16 08:45:00,2025-10-16 12:20:27,8171,7518,288,97,26.24,215.46,4.94,1.748,1.826,OP-0040,LOT-SUP-009-20251016-08,completed,MES
RUN-002402,WO-001201,MCH-008,BATCH-001201,2025-10-16 12:28:27,2025-10-16 15:56:55,7675,7287,244,84,22.92,208.46,4.94,1.962,1.826,OP-0041,LOT-SUP-009-20251016-11,completed,MES
RUN-002403,WO-001202,MCH-009,BATCH-001201,2025-10-16 18:10:00,2025-10-16 21:38:22,10006,9599,331,86,25.58,208.38,6.78,1.739,1.826,OP-0034,LOT-SUP-009-20251016-07,completed,MES
RUN-002404,WO-001202,MCH-012,BATCH-001202,2025-10-16 21:47:22,2025-10-17 01:25:45,10469,10311,412,187,21.03,218.38,6.78,1.531,1.826,OP-0012,LOT-SUP-009-20251016-14,completed,MES
RUN-002405,WO-001203,MCH-007,BATCH-001202,2025-10-16 01:51:00,2025-10-16 05:27:51,9185,8460,163,39,22.1,216.86,10.05,3.596,3.289,OP-0041,LOT-SUP-001-20251016-09,completed,MES
RUN-002406,WO-001203,MCH-011,BATCH-001203,2025-10-16 05:26:51,2025-10-16 09:02:42,9563,9022,295,151,26.0,215.86,10.05,3.59,3.289,OP-0061,LOT-SUP-001-20251016-18,completed,MES
RUN-002407,WO-001204,MCH-016,BATCH-001203,2025-10-16 10:49:00,2025-10-16 14:22:58,7244,6839,208,32,27.54,213.98,0.0,1.482,1.572,OP-0018,LOT-SUP-002-20251016-05,completed,MES
RUN-002408,WO-001204,MCH-017,BATCH-001204,2025-10-16 14:34:58,2025-10-16 18:23:57,7661,7515,227,39,22.21,228.98,0.0,1.324,1.572,OP-0017,LOT-SUP-002-20251016-11,completed,MES
RUN-002409,WO-001205,MCH-018,BATCH-001204,2025-10-16 18:15:00,2025-10-16 22:08:31,8153,8027,276,60,35.82,233.53,12.07,1.438,1.542,OP-0015,LOT-SUP-008-20251016-13,completed,MES
RUN-002410,WO-001205,MCH-014,BATCH-001205,2025-10-16 22:04:31,2025-10-17 01:58:03,7910,7594,224,53,38.54,233.53,12.07,1.402,1.542,OP-0040,LOT-SUP-008-20251016-17,completed,MES
RUN-002411,WO-001206,MCH-013,BATCH-001205,2025-10-16 00:23:00,2025-10-16 03:59:10,6357,5815,215,88,17.38,216.17,2.96,1.331,1.293,OP-0057,LOT-SUP-005-20251016-02,completed,MES
RUN-002412,WO-001206,MCH-016,BATCH-001206,2025-10-16 04:02:10,2025-10-16 07:39:20,6057,5817,242,80,20.68,217.17,2.96,1.496,1.293,OP-0012,LOT-SUP-005-20251016-06,completed,MES
RUN-002413,WO-001207,MCH-020,BATCH-001206,2025-10-16 09:45:00,2025-10-16 13:33:45,5780,5405,108,43,32.02,228.76,8.5,1.531,1.47,OP-0068,LOT-SUP-014-20251016-11,completed,MES
RUN-002414,WO-001207,MCH-019,BATCH-001207,2025-10-16 13:32:45,2025-10-16 17:18:30,5404,4961,157,65,32.78,225.76,8.5,1.578,1.47,OP-0045,LOT-SUP-014-20251016-02,completed,MES
RUN-002415,WO-001208,MCH-022,BATCH-001207,2025-10-16 19:45:00,2025-10-16 23:24:29,4958,4889,113,49,23.51,219.5,0.0,1.413,1.47,OP-0050,LOT-SUP-014-20251016-13,completed,MES
RUN-002416,WO-001208,MCH-024,BATCH-001208,2025-10-16 23:34:29,2025-10-17 03:13:59,4941,4826,143,27,26.83,219.5,0.0,1.486,1.47,OP-0029,LOT-SUP-014-20251016-07,completed,MES
RUN-002417,WO-001209,MCH-023,BATCH-001208,2025-10-15 23:57:00,2025-10-16 03:39:32,4903,4504,69,32,24.44,222.54,10.68,1.961,2.03,OP-0035,LOT-SUP-002-20251016-14,completed,MES
RUN-002418,WO-001209,MCH-020,BATCH-001209,2025-10-16 03:39:32,2025-10-16 07:10:05,4894,4608,83,22,25.11,210.54,10.68,2.067,2.03,OP-0055,LOT-SUP-002-20251016-15,completed,MES
RUN-002419,WO-001210,MCH-028,BATCH-001209,2025-10-16 09:45:00,2025-10-16 13:29:18,9344,9171,110,32,25.12,224.31,5.86,2.403,2.078,OP-0023,LOT-SUP-014-20251016-10,completed,MES
RUN-002420,WO-001210,MCH-026,BATCH-001210,2025-10-16 13:36:18,2025-10-16 17:24:37,7920,7837,99,48,25.74,228.31,5.86,2.345,2.078,OP-0068,LOT-SUP-014-20251016-01,completed,MES
RUN-002421,WO-001211,MCH-030,BATCH-001210,2025-10-16 20:45:00,2025-10-17 00:22:22,10987,10444,305,60,25.4,217.38,7.56,2.212,2.043,OP-0007,LOT-SUP-008-20251016-07,completed,MES
RUN-002422,WO-001211,MCH-026,BATCH-001211,2025-10-17 00:25:22,2025-10-17 04:09:45,9394,9081,270,76,21.39,224.38,7.56,2.352,2.043,OP-0033,LOT-SUP-008-20251016-09,completed,MES
RUN-002423,WO-001212,MCH-028,BATCH-001211,2025-10-16 06:41:00,2025-10-16 10:28:21,10859,10692,455,213,34.5,227.36,10.45,1.012,1.21,OP-0067,LOT-SUP-013-20251016-06,completed,MES
RUN-002424,WO-001212,MCH-026,BATCH-001212,2025-10-16 10:24:21,2025-10-16 14:03:43,10436,10152,376,150,36.01,219.36,10.45,1.19,1.21,OP-0022,LOT-SUP-013-20251016-17,completed,MES
RUN-002425,WO-001213,MCH-033,BATCH-001212,2025-10-16 07:48:00,2025-10-16 11:33:54,14270,13765,437,99,31.63,225.91,5.03,0.98,0.97,OP-0067,LOT-SUP-013-20251016-12,completed,MES
RUN-002426,WO-001213,MCH-031,BATCH-001213,2025-10-16 11:33:54,2025-10-16 15:09:49,14326,13709,287,94,33.13,215.91,5.03,0.991,0.97,OP-0023,LOT-SUP-013-20251016-12,completed,MES
RUN-002427,WO-001214,MCH-033,BATCH-001213,2025-10-16 17:09:00,2025-10-16 20:32:52,10724,10320,205,52,32.45,203.87,0.0,1.493,1.751,OP-0049,LOT-SUP-008-20251016-13,completed,MES
RUN-002428,WO-001214,MCH-031,BATCH-001214,2025-10-16 20:47:52,2025-10-17 00:21:44,9337,8915,107,48,33.03,213.87,0.0,1.593,1.751,,LOT-SUP-008-20251016-06,completed,MES
RUN-002429,WO-001215,MCH-034,BATCH-001214,2025-10-16 23:00:00,2025-10-17 02:50:10,14431,13866,534,97,30.87,230.17,0.0,1.883,1.751,OP-0069,LOT-SUP-008-20251016-17,completed,MES
RUN-002430,WO-001215,MCH-033,BATCH-001215,2025-10-17 02:48:10,2025-10-17 06:23:20,14430,14054,357,119,29.5,215.17,0.0,1.567,1.751,OP-0071,LOT-SUP-008-20251016-16,completed,MES
RUN-002431,WO-001216,MCH-005,BATCH-001215,2025-10-17 11:45:00,2025-10-17 15:32:08,9131,8725,197,107,37.85,227.15,0.0,1.358,1.477,OP-0057,LOT-SUP-015-20251017-07,completed,MES
RUN-002432,WO-001216,MCH-001,BATCH-001216,2025-10-17 15:28:08,2025-10-17 18:59:17,8884,8642,157,29,35.23,211.15,0.0,1.432,1.477,OP-0035,LOT-SUP-015-20251017-13,completed,MES
RUN-002433,WO-001217,MCH-003,BATCH-001216,2025-10-17 19:24:00,2025-10-17 22:54:03,7949,7648,216,51,16.48,210.06,9.22,1.213,1.477,OP-0072,LOT-SUP-015-20251017-11,completed,MES
RUN-002434,WO-001217,MCH-002,BATCH-001217,2025-10-17 22:56:03,2025-10-18 02:20:07,7567,7256,179,56,15.42,204.06,9.22,1.322,1.477,OP-0070,LOT-SUP-015-20251017-07,completed,MES
RUN-002435,WO-001218,MCH-005,BATCH-001217,2025-10-17 00:45:00,2025-10-17 04:07:35,9551,9355,89,17,31.56,202.6,5.38,1.692,1.477,OP-0039,LOT-SUP-015-20251017-15,completed,MES
RUN-002436,WO-001218,MCH-006,BATCH-001218,2025-10-17 04:05:35,2025-10-17 07:22:11,10411,10115,240,109,29.73,196.6,5.38,1.373,1.477,OP-0013,LOT-SUP-015-20251017-04,completed,MES
RUN-002437,WO-001219,MCH-008,BATCH-001218,2025-10-17 08:45:00,2025-10-17 12:42:06,16964,16077,368,131,24.96,237.11,0.0,4.064,3.704,OP-0053,LOT-SUP-017-20251017-03,completed,MES
RUN-002438,WO-001219,MCH-012,BATCH-001219,2025-10-17 12:47:06,2025-10-17 16:49:12,15405,14087,414,166,25.44,242.11,0.0,3.999,3.704,OP-0005,LOT-SUP-017-20251017-13,completed,MES
RUN-002439,WO-001220,MCH-009,BATCH-001219,2025-10-17 18:52:00,2025-10-17 22:40:19,14796,14245,147,69,20.49,228.32,9.57,2.487,2.289,OP-0037,LOT-SUP-010-20251017-05,completed,MES
RUN-002440,WO-001220,MCH-007,BATCH-001220,2025-10-17 22:54:19,2025-10-18 02:59:38,15153,14045,249,38,23.14,245.32,9.57,2.578,2.289,OP-0065,LOT-SUP-010-20251017-15,completed,MES
RUN-002441,WO-001221,MCH-008,BATCH-001220,2025-10-17 01:45:00,2025-10-17 05:26:55,15074,14838,223,67,18.86,221.92,16.2,1.883,2.289,OP-0025,LOT-SUP-010-20251017-14,completed,MES
RUN-002442,WO-001221,MCH-012,BATCH-001221,2025-10-17 05:33:55,2025-10-17 09:26:50,14436,13616,299,142,19.94,232.92,16.2,2.162,2.289,OP-0051,LOT-SUP-010-20251017-11,completed,MES
RUN-002443,WO-001222,MCH-015,BATCH-001221,2025-10-17 12:26:00,2025-10-17 16:21:18,7821,7589,163,63,16.29,235.32,0.0,1.717,1.751,OP-0021,LOT-SUP-008-20251017-06,completed,MES
RUN-002444,WO-001222,MCH-014,BATCH-001222,2025-10-17 16:17:18,2025-10-17 20:06:37,7395,7277,138,75,19.25,229.32,0.0,1.787,1.751,OP-0071,LOT-SUP-008-20251017-01,completed,MES
RUN-002445,WO-001223,MCH-014,BATCH-001222,2025-10-17 20:15:00,2025-10-17 23:44:52,8959,8570,84,20,25.02,209.87,6.41,1.773,1.751,OP-0027,LOT-SUP-008-20251017-04,completed,MES
RUN-002446,WO-001223,MCH-013,BATCH-001223,2025-10-17 23:47:52,2025-10-18 03:04:44,8105,7534,112,32,24.58,196.87,6.41,1.805,1.751,OP-0051,LOT-SUP-008-20251017-10,completed,MES
RUN-002447,WO-001224,MCH-014,BATCH-001223,2025-10-17 05:54:00,2025-10-17 09:43:40,9341,9323,309,116,20.8,229.68,10.96,1.127,0.997,,LOT-SUP-003-20251017-06,completed,MES
RUN-002448,WO-001224,MCH-017,BATCH-001224,2025-10-17 09:54:40,2025-10-17 13:55:21,8437,7757,311,147,23.19,240.68,10.96,0.93,0.997,OP-0035,LOT-SUP-003-20251017-14,completed,MES
RUN-002449,WO-001225,MCH-020,BATCH-001224,2025-10-17 08:19:00,2025-10-17 11:49:17,4632,4413,132,64,28.8,210.29,8.59,1.535,1.665,,LOT-SUP-015-20251017-12,completed,MES
RUN-002450,WO-001225,MCH-019,BATCH-001225,2025-10-17 11:59:17,2025-10-17 15:43:34,4310,3882,132,54,26.26,224.29,8.59,1.952,1.665,OP-0053,LOT-SUP-015-20251017-05,completed,MES
RUN-002451,WO-001226,MCH-022,BATCH-001225,2025-10-17 23:16:00,2025-10-18 03:09:07,5544,5482,183,70,23.45,233.12,9.51,1.008,1.193,OP-0002,LOT-SUP-002-20251017-10,completed,MES
RUN-002452,WO-001226,MCH-019,BATCH-001226,2025-10-18 03:14:07,2025-10-18 06:57:14,4716,4336,185,72,21.59,223.12,9.51,1.158,1.193,OP-0051,LOT-SUP-002-20251017-04,completed,MES
RUN-002453,WO-001227,MCH-022,BATCH-001226,2025-10-17 01:58:00,2025-10-17 05:19:47,5367,5337,133,45,19.59,201.79,10.36,1.881,1.794,OP-0043,LOT-SUP-001-20251017-03,completed,MES
RUN-002454,WO-001227,MCH-021,BATCH-001227,2025-10-17 05:33:47,2025-10-17 09:06:34,5344,5227,116,63,21.9,212.79,10.36,2.007,1.794,OP-0072,LOT-SUP-001-20251017-16,completed,MES
RUN-002455,WO-001228,MCH-027,BATCH-001227,2025-10-17 13:51:00,2025-10-17 17:07:46,5938,5649,134,54,32.78,196.78,12.75,0.828,0.97,OP-0026,LOT-SUP-013-20251017-04,completed,MES
RUN-002456,WO-001228,MCH-030,BATCH-001228,2025-10-17 17:12:46,2025-10-17 20:38:33,5694,5300,127,25,34.59,205.78,12.75,1.089,0.97,OP-0030,LOT-SUP-013-20251017-06,completed,MES
RUN-002457,WO-001229,MCH-026,BATCH-001228,2025-10-17 19:08:00,2025-10-17 22:25:39,5729,5484,153,46,32.84,197.66,9.63,1.066,0.97,OP-0068,LOT-SUP-013-20251017-18,completed,MES
RUN-002458,WO-001229,MCH-025,BATCH-001229,2025-10-17 22:31:39,2025-10-18 01:53:19,6133,6122,250,93,29.61,201.66,9.63,0.933,0.97,OP-0020,LOT-SUP-013-20251017-03,completed,MES
RUN-002459,WO-001230,MCH-025,BATCH-001229,2025-10-17 05:24:00,2025-10-17 09:13:27,7722,7455,291,49,20.26,229.45,5.71,2.646,2.251,OP-0052,LOT-SUP-007-20251017-04,completed,MES
RUN-002460,WO-001230,MCH-028,BATCH-001230,2025-10-17 09:11:27,2025-10-17 12:46:54,7340,6899,188,41,21.67,215.45,5.71,1.943,2.251,OP-0050,LOT-SUP-007-20251017-11,completed,MES
RUN-002461,WO-001231,MCH-034,BATCH-001230,2025-10-17 07:14:00,2025-10-17 10:41:50,14855,13718,550,222,24.32,207.84,3.36,1.343,1.458,OP-0046,LOT-SUP-005-20251017-07,completed,MES
RUN-002462,WO-001231,MCH-033,BATCH-001231,2025-10-17 10:46:50,2025-10-17 14:18:40,16425,15534,433,198,23.03,211.84,3.36,1.55,1.458,OP-0047,LOT-SUP-005-20251017-09,completed,MES
RUN-002463,WO-001232,MCH-033,BATCH-001231,2025-10-17 17:50:00,2025-10-17 21:43:08,14529,14284,453,140,24.15,233.14,8.78,1.417,1.458,OP-0006,LOT-SUP-005-20251017-08,completed,MES
RUN-002464,WO-001232,MCH-032,BATCH-001232,2025-10-17 21:51:08,2025-10-18 01:39:17,12914,12041,441,158,22.4,228.14,8.78,1.702,1.458,OP-0029,LOT-SUP-005-20251017-16,completed,MES
RUN-002465,WO-001233,MCH-035,BATCH-001232,2025-10-17 01:54:00,2025-10-17 05:30:56,18736,17821,1005,501,41.07,216.95,13.71,1.683,1.458,OP-0021,LOT-SUP-005-20251017-14,completed,MES
RUN-002466,WO-001233,MCH-031,BATCH-001233,2025-10-17 05:33:56,2025-10-17 09:13:53,18088,16560,456,141,34.16,219.95,13.71,1.687,1.458,OP-0071,LOT-SUP-005-20251017-03,completed,MES
RUN-002467,WO-001234,MCH-004,BATCH-001233,2025-10-18 12:45:00,2025-10-18 16:08:57,6783,6648,149,51,30.99,203.96,0.0,1.385,1.213,OP-0029,LOT-SUP-015-20251018-03,completed,MES
RUN-002468,WO-001234,MCH-006,BATCH-001234,2025-10-18 16:23:57,2025-10-18 19:53:54,7309,7053,239,40,31.17,209.96,0.0,1.328,1.213,OP-0001,LOT-SUP-015-20251018-13,completed,MES
RUN-002469,WO-001235,MCH-002,BATCH-001234,2025-10-18 04:31:00,2025-10-18 08:20:43,8299,7716,197,84,16.23,229.72,0.0,2.291,2.2,OP-0013,LOT-SUP-009-20251018-04,completed,MES
RUN-002470,WO-001235,MCH-006,BATCH-001235,2025-10-18 08:25:43,2025-10-18 12:19:26,8893,8765,225,72,15.49,233.72,0.0,2.444,2.2,OP-0061,LOT-SUP-009-20251018-14,completed,MES
RUN-002471,WO-001236,MCH-011,BATCH-001235,2025-10-18 12:45:00,2025-10-18 16:05:53,9659,8706,184,87,23.68,200.89,3.06,1.721,1.751,OP-0020,LOT-SUP-008-20251018-18,completed,MES
RUN-002472,WO-001236,MCH-008,BATCH-001236,2025-10-18 16:16:53,2025-10-18 19:49:46,8833,8501,115,48,18.93,212.89,3.06,1.541,1.751,OP-0070,LOT-SUP-008-20251018-18,completed,MES
RUN-002473,WO-001237,MCH-010,BATCH-001236,2025-10-18 20:45:00,2025-10-19 00:03:24,8058,8012,150,34,26.37,198.4,5.7,2.445,2.129,OP-0052,LOT-SUP-013-20251018-18,completed,MES
RUN-002474,WO-001237,MCH-008,BATCH-001237,2025-10-19 00:12:24,2025-10-19 03:26:48,8060,8038,161,50,28.21,194.4,5.7,2.357,2.129,OP-0028,LOT-SUP-013-20251018-11,completed,MES
RUN-002475,WO-001238,MCH-016,BATCH-001237,2025-10-18 08:31:00,2025-10-18 12:29:37,5910,5337,153,74,23.11,238.62,12.65,1.412,1.584,OP-0002,LOT-SUP-015-20251018-18,completed,MES
