machine_id,plant_id,line_id,feature_date,avg_temperature_24h,avg_vibration_24h,max_vibration_24h,alarm_count_24h,downtime_count_7d,runtime_hours_since_maintenance,machine_age_years,maintenance_overdue_flag,failure_within_24h,failure_within_7d
MCH-009,P01,L02,2025-12-17,52.465,2.569,9.051,1,6,1079.48,6.6,0,0,0
MCH-009,P01,L02,2025-12-18,53.687,2.359,3.212,0,7,1181.41,6.6,0,0,0
MCH-009,P01,L02,2025-12-19,53.292,2.571,9.773,1,6,1140.57,6.6,0,0,0
MCH-009,P01,L02,2025-12-20,48.853,2.227,3.385,0,6,1124.55,6.6,0,0,0
MCH-009,P01,L02,2025-12-21,51.318,2.097,2.912,0,6,1137.75,6.6,0,0,0
MCH-009,P01,L02,2025-12-22,53.771,2.261,3.449,0,7,1182.29,6.6,0,0,0
MCH-009,P01,L02,2025-12-23,53.081,2.216,2.979,0,5,1199.99,6.6,0,0,0
MCH-009,P01,L02,2025-12-24,51.033,2.357,3.433,0,5,1131.34,6.6,0,0,0
MCH-009,P01,L02,2025-12-25,52.627,2.186,3.082,0,6,1165.54,6.6,0,0,0
MCH-009,P01,L02,2025-12-26,55.338,2.346,2.969,0,7,0.0,6.6,0,0,0
MCH-009,P01,L02,2025-12-27,46.691,2.119,2.969,0,8,16.76,6.6,0,0,0
MCH-009,P01,L02,2025-12-28,49.01,2.085,3.033,0,8,29.44,6.6,0,0,0
MCH-009,P01,L02,2025-12-29,56.754,2.359,3.083,1,10,49.72,6.6,0,0,0
MCH-009,P01,L02,2025-12-30,54.772,2.428,3.143,0,10,54.4,6.6,0,0,0
MCH-009,P01,L02,2025-12-31,55.119,2.255,2.95,0,8,82.88,6.6,0,0,0
MCH-009,P01,L02,2026-01-01,53.03,2.119,3.233,0,6,95.53,6.6,0,0,0
MCH-009,P01,L02,2026-01-02,50.363,2.236,3.19,0,5,110.0,6.6,0,0,0
MCH-009,P01,L02,2026-01-03,48.679,2.104,3.246,0,4,135.15,6.6,0,0,0
MCH-009,P01,L02,2026-01-04,48.892,2.238,3.44,0,5,123.96,6.6,0,0,0
MCH-009,P01,L02,2026-01-05,52.832,2.367,3.526,0,2,172.48,6.6,0,0,0
MCH-009,P01,L02,2026-01-06,50.419,2.232,3.032,0,3,177.63,6.6,0,0,0
MCH-009,P01,L02,2026-01-07,51.674,2.231,3.056,0,5,203.19,6.6,0,0,0
MCH-009,P01,L02,2026-01-08,52.401,2.233,3.333,0,5,177.34,6.6,0,0,0
MCH-009,P01,L02,2026-01-09,52.517,2.19,3.013,0,5,201.98,6.6,0,0,0
MCH-009,P01,L02,2026-01-10,46.594,2.147,3.455,0,5,259.03,6.6,0,0,0
MCH-009,P01,L02,2026-01-11,53.873,2.306,3.014,0,4,250.85,6.6,0,0,0
MCH-009,P01,L02,2026-01-12,51.214,2.194,2.676,0,6,274.79,6.6,0,0,0
MCH-009,P01,L02,2026-01-13,51.524,2.421,6.657,1,7,303.51,6.6,0,0,0
MCH-009,P01,L02,2026-01-14,51.252,2.061,2.902,0,5,301.79,6.6,0,0,0
MCH-009,P01,L02,2026-01-15,52.428,2.372,3.136,0,5,284.23,6.6,0,0,0
MCH-009,P01,L02,2026-01-16,53.222,2.505,5.787,1,6,309.65,6.6,0,0,0
MCH-009,P01,L02,2026-01-17,49.45,2.145,3.671,0,6,383.39,6.6,0,0,0
MCH-009,P01,L02,2026-01-18,47.478,2.167,3.115,0,6,400.07,6.6,0,0,0
MCH-009,P01,L02,2026-01-19,50.776,2.267,2.945,0,5,402.35,6.6,0,0,0
MCH-009,P01,L02,2026-01-20,51.151,1.999,2.897,0,3,408.63,6.6,0,0,0
MCH-009,P01,L02,2026-01-21,50.799,2.14,3.013,0,4,371.53,6.6,0,0,0
MCH-009,P01,L02,2026-01-22,54.308,2.21,3.499,0,5,398.31,6.6,0,0,0
MCH-009,P01,L02,2026-01-23,53.495,2.334,3.035,0,4,473.98,6.6,0,0,0
MCH-009,P01,L02,2026-01-24,48.904,2.048,2.902,0,4,437.06,6.6,0,0,0
MCH-009,P01,L02,2026-01-25,47.501,2.039,2.709,0,4,461.49,6.6,0,0,0
MCH-009,P01,L02,2026-01-26,54.924,2.182,2.882,0,3,516.23,6.6,0,0,0
MCH-009,P01,L02,2026-01-27,53.101,2.238,3.094,0,4,450.55,6.6,0,0,0
MCH-009,P01,L02,2026-01-28,51.51,2.113,3.126,0,3,490.21,6.6,0,0,0
MCH-009,P01,L02,2026-01-29,55.291,2.365,3.326,0,2,595.17,6.6,0,0,0
MCH-009,P01,L02,2026-01-30,53.551,2.707,9.705,1,3,602.24,6.6,0,0,0
MCH-009,P01,L02,2026-01-31,50.47,2.191,3.157,0,4,502.25,6.6,0,0,0
MCH-009,P01,L02,2026-02-01,49.864,2.147,3.325,0,5,518.09,6.6,0,0,0
MCH-009,P01,L02,2026-02-02,53.498,2.442,3.383,0,7,603.79,6.6,0,0,0
MCH-009,P01,L02,2026-02-03,51.221,2.282,3.407,0,6,598.45,6.6,0,0,0
MCH-009,P01,L02,2026-02-04,52.756,2.397,3.126,0,7,574.93,6.6,0,0,0
MCH-009,P01,L02,2026-02-05,49.709,2.31,3.386,0,8,684.15,6.6,0,0,0
MCH-009,P01,L02,2026-02-06,53.702,2.359,3.336,0,7,716.08,6.6,0,0,0
MCH-009,P01,L02,2026-02-07,48.073,1.995,2.805,0,6,664.04,6.6,0,0,0
MCH-009,P01,L02,2026-02-08,47.714,2.047,2.822,0,5,730.47,6.6,0,0,0
MCH-009,P01,L02,2026-02-09,53.226,2.291,3.48,0,4,693.6,6.6,0,0,0
MCH-009,P01,L02,2026-02-10,51.615,2.347,3.241,0,4,671.68,6.6,0,0,0
MCH-009,P01,L02,2026-02-11,55.284,2.436,7.493,1,3,690.29,6.6,0,0,0
MCH-009,P01,L02,2026-02-12,53.324,2.357,3.285,0,2,763.34,6.6,0,0,0
MCH-009,P01,L02,2026-02-13,51.387,2.153,3.048,0,4,672.27,6.6,0,0,0
MCH-009,P01,L02,2026-02-14,51.574,2.369,3.463,0,4,877.9,6.6,0,0,0
MCH-009,P01,L02,2026-02-15,49.213,2.204,3.323,0,4,871.26,6.6,0,0,0
MCH-009,P01,L02,2026-02-16,51.121,2.34,3.416,0,4,780.68,6.6,0,0,0
MCH-009,P01,L02,2026-02-17,54.775,2.324,3.243,0,4,921.33,6.6,0,0,0
MCH-009,P01,L02,2026-02-18,52.472,2.132,3.49,0,5,837.84,6.6,0,0,0
MCH-009,P01,L02,2026-02-19,54.622,2.253,2.878,1,5,816.55,6.6,0,0,0
MCH-009,P01,L02,2026-02-20,52.289,2.224,3.073,0,4,831.11,6.6,0,0,0
MCH-009,P01,L02,2026-02-21,50.025,2.232,3.061,0,4,886.21,6.6,0,0,0
MCH-009,P01,L02,2026-02-22,48.878,2.243,3.131,0,5,883.53,6.6,0,0,0
MCH-009,P01,L02,2026-02-23,53.225,2.194,3.279,0,5,959.34,6.6,0,0,0
MCH-009,P01,L02,2026-02-24,53.123,2.143,2.829,0,5,971.34,6.6,0,0,0
MCH-009,P01,L02,2026-02-25,50.784,2.19,3.57,0,5,953.76,6.6,0,0,0
MCH-009,P01,L02,2026-02-26,49.632,2.203,2.784,0,5,1073.08,6.6,0,0,0
MCH-009,P01,L02,2026-02-27,52.131,2.18,2.917,0,5,919.27,6.6,0,0,0
MCH-009,P01,L02,2026-02-28,49.675,2.256,3.259,0,6,991.41,6.6,0,0,0
MCH-009,P01,L02,2026-03-01,47.141,2.263,3.65,0,5,956.87,6.6,0,0,0
MCH-009,P01,L02,2026-03-02,53.707,2.436,3.255,0,6,1059.12,6.6,0,0,0
MCH-009,P01,L02,2026-03-03,54.354,2.337,3.134,0,7,0.0,6.6,0,0,0
MCH-009,P01,L02,2026-03-04,52.935,2.343,3.294,0,7,15.47,6.6,0,0,0
MCH-009,P01,L02,2026-03-05,53.467,2.217,3.053,0,6,31.54,6.6,0,0,0
MCH-009,P01,L02,2026-03-06,52.469,2.366,3.257,0,6,49.79,6.6,0,0,0
MCH-009,P01,L02,2026-03-07,49.823,2.232,3.022,0,6,60.99,6.6,0,0,0
MCH-009,P01,L02,2026-03-08,47.637,2.12,2.757,0,7,71.77,6.6,0,0,0
MCH-009,P01,L02,2026-03-09,52.308,2.462,6.261,1,6,82.59,6.6,0,0,0
MCH-009,P01,L02,2026-03-10,52.646,2.088,3.05,0,5,97.66,6.6,0,0,0
MCH-009,P01,L02,2026-03-11,52.044,2.335,3.623,0,4,126.48,6.6,0,0,0
MCH-009,P01,L02,2026-03-12,53.779,2.384,3.397,0,4,129.04,6.6,0,0,0
MCH-009,P01,L02,2026-03-13,49.969,2.186,3.525,0,4,146.11,6.6,0,0,0
MCH-009,P01,L02,2026-03-14,48.868,2.053,2.744,0,3,161.15,6.6,0,0,0
MCH-009,P01,L02,2026-03-15,47.046,2.143,3.186,0,3,177.38,6.6,0,0,0
MCH-009,P01,L02,2026-03-16,50.316,2.133,2.906,0,4,221.79,6.6,0,0,0
MCH-009,P01,L02,2026-03-17,49.74,2.285,3.259,0,5,195.63,6.6,0,0,0
MCH-009,P01,L02,2026-03-18,54.601,2.531,7.861,1,5,206.33,6.6,0,0,0
MCH-009,P01,L02,2026-03-19,54.527,2.396,3.511,0,5,255.02,6.6,0,0,0
MCH-009,P01,L02,2026-03-20,51.528,2.276,2.817,0,4,233.23,6.6,0,0,0
MCH-009,P01,L02,2026-03-21,47.69,2.099,3.28,1,4,247.03,6.6,0,0,0
MCH-009,P01,L02,2026-03-22,48.315,2.087,3.437,0,3,312.47,6.6,0,0,0
MCH-009,P01,L02,2026-03-23,52.885,2.307,3.324,0,2,332.56,6.6,0,0,0
MCH-009,P01,L02,2026-03-24,52.482,2.329,3.368,0,1,323.78,6.6,0,0,0
MCH-009,P01,L02,2026-03-25,53.232,2.223,3.341,0,2,371.18,6.6,0,0,0
MCH-009,P01,L02,2026-03-26,55.186,2.266,3.374,0,3,340.59,6.6,0,0,0
MCH-009,P01,L02,2026-03-27,53.738,2.297,2.908,0,4,363.91,6.6,0,0,0
MCH-009,P01,L02,2026-03-28,47.774,1.944,2.652,0,4,420.45,6.6,0,0,0
MCH-009,P01,L02,2026-03-29,46.823,2.058,2.995,0,4,438.08,6.6,0,0,0
MCH-009,P01,L02,2026-03-30,53.534,2.42,3.448,0,4,375.15,6.6,0,0,0
MCH-009,P01,L02,2026-03-31,54.005,2.275,3.173,0,4,381.24,6.6,0,0,0
MCH-009,P01,L02,2026-04-01,49.926,2.165,3.112,0,3,479.98,6.6,0,0,0
MCH-009,P01,L02,2026-04-02,53.382,2.173,3.019,0,2,503.52,6.6,0,0,0
MCH-009,P01,L02,2026-04-03,55.98,2.591,4.673,1,1,422.8,6.6,0,0,0
MCH-009,P01,L02,2026-04-04,47.247,2.13,3.148,0,1,451.65,6.6,0,0,0
MCH-009,P01,L02,2026-04-05,50.262,2.294,3.255,0,1,526.19,6.6,0,0,0
MCH-009,P01,L02,2026-04-06,53.468,2.4,3.187,0,1,464.88,6.6,0,0,0
MCH-009,P01,L02,2026-04-07,52.606,2.336,3.264,0,2,493.65,6.6,0,0,0
MCH-009,P01,L02,2026-04-08,50.525,2.181,2.936,0,3,537.9,6.6,0,0,0
MCH-009,P01,L02,2026-04-09,50.842,2.2,3.456,0,5,623.76,6.6,0,0,0
MCH-009,P01,L02,2026-04-10,51.163,2.257,3.251,0,5,658.72,6.6,0,0,0
MCH-009,P01,L02,2026-04-11,49.693,2.189,2.936,0,5,598.06,6.6,0,0,0
MCH-009,P01,L02,2026-04-12,44.258,2.157,2.962,0,5,677.56,6.6,0,0,0
MCH-009,P01,L02,2026-04-13,51.868,2.315,3.047,0,6,708.08,6.6,0,0,0
MCH-009,P01,L02,2026-04-14,52.665,2.121,3.522,0,6,620.7,6.6,0,0,0
MCH-009,P01,L02,2026-04-15,52.255,2.252,3.098,0,5,673.45,6.6,0,0,0
MCH-009,P01,L02,2026-04-16,53.815,2.316,3.411,0,4,631.47,6.6,0,0,0
MCH-009,P01,L02,2026-04-17,52.599,2.235,3.115,0,5,665.05,6.6,0,0,0
MCH-009,P01,L02,2026-04-18,49.591,2.365,7.163,1,5,738.15,6.6,0,0,0
MCH-009,P01,L02,2026-04-19,50.163,2.139,2.901,0,6,751.75,6.6,0,0,0
MCH-009,P01,L02,2026-04-20,54.652,2.523,3.634,0,5,841.5,6.6,0,0,0
MCH-009,P01,L02,2026-04-21,53.023,2.294,3.15,0,4,694.67,6.6,0,0,0
MCH-009,P01,L02,2026-04-22,52.639,2.506,8.562,2,6,695.71,6.6,0,0,0
MCH-009,P01,L02,2026-04-23,54.108,2.411,3.303,0,5,820.88,6.6,0,0,0
MCH-009,P01,L02,2026-04-24,50.546,2.134,3.12,0,6,831.49,6.6,0,0,0
MCH-009,P01,L02,2026-04-25,47.91,2.469,7.516,1,6,767.33,6.6,0,0,0
MCH-009,P01,L02,2026-04-26,47.816,1.836,2.663,1,5,888.11,6.6,0,0,0
MCH-009,P01,L02,2026-04-27,52.594,2.388,3.481,0,4,878.82,6.6,0,0,0
MCH-009,P01,L02,2026-04-28,52.101,2.46,3.243,0,6,919.02,6.6,0,0,0
MCH-009,P01,L02,2026-04-29,53.148,2.132,3.486,0,4,933.08,6.6,0,0,0
MCH-009,P01,L02,2026-04-30,53.241,2.311,3.283,0,6,849.29,6.6,0,0,0
MCH-009,P01,L02,2026-05-01,51.985,2.415,3.565,0,4,1000.67,6.6,0,0,0
MCH-009,P01,L02,2026-05-02,47.734,1.955,2.932,0,5,982.8,6.6,0,0,0
MCH-009,P01,L02,2026-05-03,50.927,2.148,2.959,0,5,1047.37,6.6,0,0,0
MCH-009,P01,L02,2026-05-04,52.565,2.305,3.747,0,8,1036.15,6.6,0,0,0
MCH-009,P01,L02,2026-05-05,53.206,2.414,3.422,0,8,1088.78,6.6,0,0,0
MCH-009,P01,L02,2026-05-06,51.537,2.191,3.245,0,9,1046.71,6.6,0,0,0
MCH-009,P01,L02,2026-05-07,51.527,2.19,3.417,0,9,1011.71,6.6,0,0,0
MCH-009,P01,L02,2026-05-08,51.339,2.284,4.023,0,9,903.08,6.6,0,0,0
MCH-009,P01,L02,2026-05-09,48.884,1.992,2.76,0,9,969.93,6.6,0,0,0
MCH-009,P01,L02,2026-05-10,53.928,2.191,3.412,1,9,1020.3,6.6,0,0,0
MCH-009,P01,L02,2026-05-11,52.329,2.399,3.392,0,6,1202.39,6.6,0,0,0
MCH-009,P01,L02,2026-05-12,53.159,2.471,3.618,0,5,1068.14,6.6,0,0,0
MCH-009,P01,L02,2026-05-13,53.764,2.368,3.277,0,4,1069.96,6.6,0,0,0
MCH-009,P01,L02,2026-05-14,53.102,2.356,3.225,0,3,1158.56,6.6,0,0,0
MCH-009,P01,L02,2026-05-15,53.661,2.294,3.265,0,4,1204.99,6.6,0,0,0
MCH-009,P01,L02,2026-05-16,50.435,2.306,3.009,0,4,1162.95,6.6,0,0,0
MCH-009,P01,L02,2026-05-17,47.582,2.218,3.176,0,4,1170.94,6.6,0,0,0
MCH-009,P01,L02,2026-05-18,52.65,2.062,3.418,0,4,1196.15,6.6,0,0,0
MCH-009,P01,L02,2026-05-19,53.324,2.232,3.441,0,6,1191.37,6.6,0,0,0
MCH-009,P01,L02,2026-05-20,52.209,2.368,3.463,0,6,1168.12,6.6,0,0,0
MCH-009,P01,L02,2026-05-21,52.341,2.219,2.845,0,6,0.0,6.6,0,0,0
MCH-009,P01,L02,2026-05-22,53.141,2.438,4.944,1,6,17.33,6.6,0,0,0
MCH-009,P01,L02,2026-05-23,53.056,2.86,3.65,1,5,32.56,6.6,0,0,1
MCH-009,P01,L02,2026-05-24,54.313,3.426,4.953,0,6,49.24,6.6,0,0,1
MCH-009,P01,L02,2026-05-25,61.92,4.269,5.172,0,8,60.17,6.6,0,0,1
MCH-009,P01,L02,2026-05-26,60.683,5.131,16.53,1,5,80.7,6.6,0,0,1
MCH-009,P01,L02,2026-05-27,64.307,5.832,16.282,1,5,85.59,6.6,0,0,1
MCH-009,P01,L02,2026-05-28,69.414,5.774,6.701,1,4,98.58,6.6,0,0,1
MCH-009,P01,L02,2026-05-29,71.099,6.665,7.427,1,3,130.28,6.6,0,1,1
MCH-009,P01,L02,2026-05-30,65.317,7.007,8.128,0,4,0.0,6.6,0,1,1
MCH-009,P01,L02,2026-05-31,49.424,2.136,2.836,0,4,16.94,6.6,0,0,0
MCH-009,P01,L02,2026-06-01,55.221,2.592,6.175,1,4,27.52,6.6,0,0,0
MCH-009,P01,L02,2026-06-02,51.855,2.269,3.4,0,6,42.83,6.6,0,0,0
MCH-009,P01,L02,2026-06-03,55.302,2.389,3.231,0,7,66.61,6.6,0,0,0
MCH-009,P01,L02,2026-06-04,54.2,2.356,3.68,0,7,82.13,6.6,0,0,0
MCH-009,P01,L02,2026-06-05,50.547,2.244,2.984,0,7,102.96,6.6,0,0,0
MCH-009,P01,L02,2026-06-06,48.761,2.164,2.92,0,6,118.21,6.6,0,0,0
MCH-009,P01,L02,2026-06-07,49.952,2.098,3.475,0,6,113.24,6.6,0,0,0
MCH-009,P01,L02,2026-06-08,51.88,2.183,3.226,0,4,132.84,6.6,0,0,0
MCH-009,P01,L02,2026-06-09,53.216,2.27,3.138,0,2,142.86,6.6,0,0,0
MCH-009,P01,L02,2026-06-10,53.392,2.207,3.166,0,2,158.76,6.6,0,0,0
MCH-009,P01,L02,2026-06-11,54.255,2.358,3.688,0,3,197.43,6.6,0,0,0
MCH-009,P01,L02,2026-06-12,50.294,2.24,3.325,0,5,199.98,6.6,0,0,0
MCH-009,P01,L02,2026-06-13,48.475,2.223,3.232,0,5,205.51,6.6,0,0,0
MCH-009,P01,L02,2026-06-14,46.377,2.024,3.316,0,5,207.75,6.6,0,0,0
MCH-009,P01,L02,2026-06-15,53.016,2.566,5.616,1,6,234.0,6.6,0,0,0
MCH-009,P01,L02,2026-06-16,52.135,2.19,2.991,0,7,293.03,6.6,0,0,0
MCH-009,P01,L02,2026-06-17,53.75,2.314,3.307,0,7,262.31,6.6,0,0,0
MCH-009,P01,L02,2026-06-18,54.239,2.353,3.565,0,9,323.46,6.6,0,0,0
MCH-009,P01,L02,2026-06-19,52.756,2.209,3.453,0,7,319.74,6.6,0,0,0
MCH-009,P01,L02,2026-06-20,50.075,2.248,3.697,0,7,318.8,6.6,0,0,0
MCH-009,P01,L02,2026-06-21,46.396,2.177,3.256,0,6,300.45,6.6,0,0,0
MCH-009,P01,L02,2026-06-22,53.426,2.411,3.223,0,6,329.01,6.6,0,0,0
MCH-009,P01,L02,2026-06-23,53.938,2.465,3.494,0,7,386.3,6.6,0,0,0
MCH-009,P01,L02,2026-06-24,50.68,2.283,3.327,0,7,357.9,6.6,0,0,0
MCH-009,P01,L02,2026-06-25,53.613,2.308,3.017,0,4,361.64,6.6,0,0,0
MCH-009,P01,L02,2026-06-26,53.097,2.203,3.178,0,4,398.17,6.6,0,0,0
MCH-009,P01,L02,2026-06-27,49.531,2.037,3.125,0,4,408.37,6.6,0,0,0
MCH-009,P01,L02,2026-06-28,52.21,2.065,2.742,0,4,399.55,6.6,0,0,0
MCH-009,P01,L02,2026-06-29,51.197,2.316,3.231,0,3,464.32,6.6,0,0,0
MCH-009,P01,L02,2026-06-30,52.854,2.433,3.463,0,2,497.96,6.6,0,0,0
MCH-009,P01,L02,2026-07-01,54.596,2.326,3.618,0,1,522.78,6.6,0,0,0
MCH-009,P01,L02,2026-07-02,55.578,2.135,3.072,0,1,513.14,6.6,0,0,0
MCH-009,P01,L02,2026-07-03,55.98,2.337,4.017,0,2,522.4,6.6,0,0,0
MCH-009,P01,L02,2026-07-04,48.712,2.124,3.228,0,2,527.13,6.6,0,0,0
MCH-009,P01,L02,2026-07-05,50.05,2.107,2.65,0,2,552.35,6.6,0,0,0
MCH-009,P01,L02,2026-07-06,52.788,2.485,9.064,1,3,604.93,6.6,0,0,0
MCH-009,P01,L02,2026-07-07,52.957,2.309,3.58,0,2,520.97,6.6,0,0,0
MCH-009,P01,L02,2026-07-08,53.997,2.141,3.418,0,4,585.94,6.6,0,0,0
MCH-009,P01,L02,2026-07-09,53.189,2.146,3.266,0,5,669.9,6.6,0,0,0
MCH-009,P01,L02,2026-07-10,53.329,2.335,3.612,0,5,594.7,6.6,0,0,0
MCH-009,P01,L02,2026-07-11,50.913,2.38,3.579,0,5,589.77,6.6,0,0,0
MCH-009,P01,L02,2026-07-12,49.574,2.115,3.218,0,5,699.31,6.6,0,0,0
MCH-009,P01,L02,2026-07-13,48.725,2.163,3.335,0,5,616.44,6.6,0,0,0
MCH-009,P01,L02,2026-07-14,51.917,2.216,3.24,0,6,621.61,6.6,0,0,0
MCH-009,P01,L02,2026-07-15,54.059,2.38,3.238,0,5,693.65,6.6,0,0,0
MCH-009,P01,L02,2026-07-16,56.239,2.387,3.002,0,5,739.7,6.6,0,0,0
MCH-009,P01,L02,2026-07-17,49.06,2.209,2.943,0,4,822.86,6.6,0,0,0
MCH-009,P01,L02,2026-07-18,49.984,2.267,3.184,0,6,845.01,6.6,0,0,0
MCH-009,P01,L02,2026-07-19,48.547,2.131,2.881,0,8,727.95,6.6,0,0,0
MCH-009,P01,L02,2026-07-20,47.986,2.131,2.956,0,8,850.28,6.6,0,0,0
MCH-009,P01,L02,2026-07-21,53.026,2.409,3.5,0,8,836.6,6.6,0,0,0
MCH-009,P01,L02,2026-07-22,52.106,2.039,2.81,0,8,851.14,6.6,0,0,0
MCH-009,P01,L02,2026-07-23,54.506,2.293,3.132,0,8,942.08,6.6,0,0,0
MCH-009,P01,L02,2026-07-24,53.554,2.182,3.811,0,8,873.73,6.6,0,0,0
MCH-009,P01,L02,2026-07-25,50.215,2.177,3.023,1,7,834.83,6.6,0,0,0
MCH-009,P01,L02,2026-07-26,47.492,2.347,4.383,1,5,921.85,6.6,0,0,0
MCH-009,P01,L02,2026-07-27,55.626,2.37,3.397,0,6,954.49,6.6,0,0,0
MCH-009,P01,L02,2026-07-28,49.945,2.172,2.891,0,8,808.4,6.6,0,0,0
MCH-009,P01,L02,2026-07-29,53.231,2.256,2.923,0,8,0.0,6.6,0,0,0
MCH-009,P01,L02,2026-07-30,52.446,2.312,2.996,0,7,16.88,6.6,0,0,0
MCH-009,P01,L02,2026-07-31,54.51,2.271,2.991,0,8,29.31,6.6,0,0,0
MCH-010,P01,L02,2025-08-01,51.693,2.098,3.05,0,0,888.26,5.8,0,0,0
MCH-010,P01,L02,2025-08-02,51.061,2.273,3.51,0,1,1009.31,5.8,0,0,0
MCH-010,P01,L02,2025-08-03,50.592,2.203,3.023,0,1,1023.45,5.8,0,0,0
MCH-010,P01,L02,2025-08-04,53.027,2.246,3.053,0,2,932.64,5.8,0,0,0
MCH-010,P01,L02,2025-08-05,52.323,2.39,2.99,0,2,993.87,5.8,0,0,0
MCH-010,P01,L02,2025-08-06,53.603,2.443,3.225,0,2,1040.83,5.8,0,0,0
MCH-010,P01,L02,2025-08-07,54.889,2.423,3.301,0,3,1032.03,5.8,0,0,0
MCH-010,P01,L02,2025-08-08,53.389,2.307,3.167,0,3,1079.5,5.8,0,0,0
MCH-010,P01,L02,2025-08-09,47.705,2.006,2.95,1,3,970.3,5.8,0,0,0
MCH-010,P01,L02,2025-08-10,45.783,2.101,2.994,0,3,1040.54,5.8,0,0,0
MCH-010,P01,L02,2025-08-11,53.768,2.297,2.916,0,2,1152.77,5.8,0,0,0
MCH-010,P01,L02,2025-08-12,52.812,2.421,3.5,0,3,1198.8,5.8,0,0,0
MCH-010,P01,L02,2025-08-13,54.258,2.499,3.845,0,5,996.04,5.8,0,0,0
MCH-010,P01,L02,2025-08-14,54.029,2.252,2.906,0,5,1239.23,5.8,0,0,0
MCH-010,P01,L02,2025-08-15,52.688,2.234,3.248,0,6,1065.76,5.8,0,0,0
MCH-010,P01,L02,2025-08-16,51.429,2.284,3.423,0,5,1085.06,5.8,0,0,0
MCH-010,P01,L02,2025-08-17,46.226,1.804,2.799,0,5,1317.27,5.8,0,0,0
MCH-010,P01,L02,2025-08-18,53.029,2.155,3.445,0,5,1222.13,5.8,0,0,0
MCH-010,P01,L02,2025-08-19,54.249,2.204,2.938,0,4,1324.93,5.8,0,0,0
MCH-010,P01,L02,2025-08-20,51.735,2.021,3.043,0,3,1190.7,5.8,0,0,0
MCH-010,P01,L02,2025-08-21,53.875,2.335,3.207,0,5,1359.58,5.8,0,0,0
MCH-010,P01,L02,2025-08-22,54.518,2.273,3.356,0,4,1169.55,5.8,1,0,0
MCH-010,P01,L02,2025-08-23,48.284,2.08,2.752,0,6,1210.44,5.8,1,0,0
MCH-010,P01,L02,2025-08-24,49.484,2.133,2.975,0,8,1146.15,5.8,1,0,0
MCH-010,P01,L02,2025-08-25,52.732,2.236,3.323,0,9,1448.73,5.8,1,0,0
MCH-010,P01,L02,2025-08-26,54.774,2.146,3.063,0,9,1343.57,5.8,1,0,0
MCH-010,P01,L02,2025-08-27,54.549,2.349,3.342,0,8,1359.62,5.8,1,0,0
MCH-010,P01,L02,2025-08-28,53.824,2.285,3.186,0,5,1184.9,5.8,1,0,0
MCH-010,P01,L02,2025-08-29,52.758,2.333,3.503,0,5,1492.54,5.8,1,0,0
MCH-010,P01,L02,2025-08-30,48.353,2.282,3.688,0,3,1250.08,5.8,1,0,0
MCH-010,P01,L02,2025-08-31,50.004,2.183,3.06,0,1,1403.74,5.8,1,0,0
MCH-010,P01,L02,2025-09-01,53.919,2.294,3.26,0,0,1447.68,5.8,1,0,0
MCH-010,P01,L02,2025-09-02,54.263,2.34,3.208,1,1,1330.75,5.8,1,0,0
MCH-010,P01,L02,2025-09-03,51.577,2.308,3.682,0,4,1330.55,5.8,1,0,0
MCH-010,P01,L02,2025-09-04,52.407,2.406,3.282,0,4,1550.65,5.8,1,0,0
MCH-010,P01,L02,2025-09-05,54.945,2.273,3.304,0,4,1299.13,5.8,1,0,0
MCH-010,P01,L02,2025-09-06,48.939,1.932,2.926,0,4,1509.99,5.8,1,0,0
MCH-010,P01,L02,2025-09-07,49.391,2.145,3.337,0,4,1413.1,5.8,1,0,0
MCH-010,P01,L02,2025-09-08,55.388,2.314,3.452,1,4,1628.14,5.8,1,0,0
MCH-010,P01,L02,2025-09-09,52.831,2.241,3.593,0,4,0.0,5.8,0,0,0
MCH-010,P01,L02,2025-09-10,55.332,2.858,4.203,0,1,17.28,5.8,0,0,1
MCH-010,P01,L02,2025-09-11,59.961,3.29,4.03,2,1,33.93,5.8,0,0,1
MCH-010,P01,L02,2025-09-12,60.066,3.924,4.558,1,2,46.29,5.8,0,0,1
MCH-010,P01,L02,2025-09-13,56.641,4.49,5.658,0,3,59.06,5.8,0,0,1
MCH-010,P01,L02,2025-09-14,59.486,5.154,6.182,0,4,68.75,5.8,0,0,1
MCH-010,P01,L02,2025-09-15,66.25,6.11,6.912,0,5,86.49,5.8,0,0,1
MCH-010,P01,L02,2025-09-16,69.135,6.538,7.742,0,4,122.36,5.8,0,1,1
MCH-010,P01,L02,2025-09-17,73.003,7.133,7.692,0,4,0.0,5.8,0,1,1
MCH-010,P01,L02,2025-09-18,51.975,2.202,3.645,0,7,14.9,5.8,0,0,0
MCH-010,P01,L02,2025-09-19,53.779,2.328,3.472,0,6,31.44,5.8,0,0,0
MCH-010,P01,L02,2025-09-20,45.533,1.782,2.859,0,6,51.84,5.8,0,0,0
MCH-010,P01,L02,2025-09-21,46.322,1.864,2.486,0,6,69.7,5.8,0,0,0
MCH-010,P01,L02,2025-09-22,53.756,2.442,3.397,0,6,83.47,5.8,0,0,0
MCH-010,P01,L02,2025-09-23,51.683,2.246,3.544,0,6,83.98,5.8,0,0,0
MCH-010,P01,L02,2025-09-24,52.962,2.282,3.186,0,6,110.19,5.8,0,0,0
