downtime_id,event_id,machine_id,line_id,downtime_start,downtime_end,downtime_minutes,reason_code,severity,linked_work_order_id,recorded_by
DT-0000577,EVT-00002449,MCH-009,L02,2025-08-22 11:36:00,2025-08-22 11:58:50,22.84,JAM,medium,WO-000335,OP-0028
DT-0000578,EVT-00002453,MCH-007,L02,2025-08-22 14:33:00,2025-08-22 14:55:50,22.84,MICRO_STOP,medium,WO-000335,
DT-0000579,EVT-00002457,MCH-010,L02,2025-08-23 01:20:00,2025-08-23 01:46:09,26.15,UNKNOWN,medium,WO-000336,OP-0020
DT-0000580,EVT-00002460,MCH-007,L02,2025-08-22 21:53:00,2025-08-22 22:19:09,26.15,,medium,WO-000336,OP-0022
DT-0000581,EVT-00002463,MCH-012,L02,2025-08-22 04:15:00,2025-08-22 04:46:11,31.2,SENSOR_FAULT,medium,WO-000337,OP-0039
DT-0000582,EVT-00002466,MCH-009,L02,2025-08-22 06:35:00,2025-08-22 07:06:11,31.2,MICRO_STOP,medium,WO-000337,OP-0042
DT-0000583,EVT-00002469,MCH-018,L03,2025-08-22 18:10:00,2025-08-22 18:44:55,34.93,,medium,WO-000338,OP-0032
DT-0000584,EVT-00002473,MCH-017,L03,2025-08-22 17:50:00,2025-08-22 18:24:55,34.93,,medium,WO-000338,OP-0057
DT-0000585,EVT-00002477,MCH-015,L03,2025-08-22 19:43:00,2025-08-22 20:01:21,18.37,QUALITY_HOLD,medium,WO-000339,OP-0047
DT-0000586,EVT-00002480,MCH-013,L03,2025-08-22 18:45:00,2025-08-22 19:03:21,18.37,JAM,medium,WO-000339,OP-0067
DT-0000587,EVT-00002483,MCH-015,L03,2025-08-22 06:30:00,2025-08-22 06:45:54,15.9,QUALITY_HOLD,medium,WO-000340,OP-0051
DT-0000588,EVT-00002486,MCH-014,L03,2025-08-22 06:44:00,2025-08-22 06:59:54,15.9,QUALITY_HOLD,medium,WO-000340,OP-0028
DT-0000589,EVT-00002489,MCH-019,L04,2025-08-22 19:35:00,2025-08-22 20:14:58,39.97,SENSOR_FAULT,medium,WO-000341,OP-0037
DT-0000590,EVT-00002493,MCH-024,L04,2025-08-22 18:20:00,2025-08-22 18:59:58,39.97,UNKNOWN,medium,WO-000341,OP-0017
DT-0000591,EVT-00002497,MCH-023,L04,2025-08-23 00:04:00,2025-08-23 00:17:00,13.01,MATERIAL_WAIT,medium,WO-000342,OP-0071
DT-0000592,EVT-00002500,MCH-021,L04,2025-08-22 20:34:00,2025-08-22 20:47:00,13.01,UNKNOWN,medium,WO-000342,OP-0047
DT-0000593,EVT-00002503,MCH-019,L04,2025-08-23 04:22:00,2025-08-23 04:36:59,14.99,JAM,medium,WO-000343,OP-0030
DT-0000594,EVT-00002507,MCH-022,L04,2025-08-23 00:52:00,2025-08-23 01:06:59,14.99,MICRO_STOP,medium,WO-000343,OP-0025
DT-0000595,EVT-00002511,MCH-026,L05,2025-08-22 15:40:00,2025-08-22 16:04:41,24.69,JAM,medium,WO-000344,OP-0017
DT-0000596,EVT-00002514,MCH-029,L05,2025-08-22 17:14:00,2025-08-22 17:38:41,24.69,,medium,WO-000344,
DT-0000597,EVT-00002523,MCH-028,L05,2025-08-22 04:40:00,2025-08-22 04:52:24,12.4,MICRO_STOP,medium,WO-000346,OP-0067
DT-0000598,EVT-00002527,MCH-025,L05,2025-08-22 01:42:00,2025-08-22 01:54:24,12.4,UNKNOWN,medium,WO-000346,
DT-0000599,EVT-00002531,MCH-033,L06,2025-08-22 14:59:00,2025-08-22 15:13:05,14.09,QUALITY_HOLD,medium,WO-000347,OP-0032
DT-0000600,EVT-00002535,MCH-036,L06,2025-08-22 18:21:00,2025-08-22 18:35:05,14.09,,medium,WO-000347,OP-0058
DT-0000601,EVT-00002539,MCH-032,L06,2025-08-23 01:52:00,2025-08-23 02:21:54,29.9,JAM,medium,WO-000348,OP-0061
DT-0000602,EVT-00002543,MCH-031,L06,2025-08-23 01:43:00,2025-08-23 02:12:54,29.9,,medium,WO-000348,OP-0062
DT-0000603,EVT-00002547,MCH-032,L06,2025-08-22 10:26:00,2025-08-22 10:51:33,25.56,,medium,WO-000349,OP-0026
DT-0000604,EVT-00002551,MCH-031,L06,2025-08-22 10:41:00,2025-08-22 11:06:33,25.56,JAM,medium,WO-000349,OP-0002
DT-0000605,EVT-00002555,MCH-010,L02,2025-08-23 12:14:00,2025-08-23 12:38:45,24.75,MATERIAL_WAIT,medium,WO-000350,OP-0009
DT-0000606,EVT-00002559,MCH-011,L02,2025-08-23 10:52:00,2025-08-23 11:16:45,24.75,SENSOR_FAULT,medium,WO-000350,OP-0009
DT-0000607,EVT-00002563,MCH-009,L02,2025-08-23 06:35:00,2025-08-23 06:50:29,15.5,SENSOR_FAULT,medium,WO-000351,OP-0060
DT-0000608,EVT-00002567,MCH-007,L02,2025-08-23 03:46:00,2025-08-23 04:01:29,15.5,JAM,medium,WO-000351,OP-0011
DT-0000609,EVT-00002577,MCH-022,L04,2025-08-23 20:11:00,2025-08-23 20:25:47,14.79,QUALITY_HOLD,medium,WO-000353,OP-0054
DT-0000610,EVT-00002581,MCH-021,L04,2025-08-23 17:24:00,2025-08-23 17:38:47,14.79,MICRO_STOP,medium,WO-000353,OP-0027
DT-0000611,EVT-00002585,MCH-020,L04,2025-08-23 05:57:00,2025-08-23 06:22:38,25.64,MICRO_STOP,medium,WO-000354,OP-0031
DT-0000612,EVT-00002589,MCH-024,L04,2025-08-23 06:49:00,2025-08-23 07:14:38,25.64,JAM,medium,WO-000354,OP-0057
DT-0000613,EVT-00002599,MCH-031,L06,2025-08-24 00:00:00,2025-08-24 00:33:49,33.82,SENSOR_FAULT,medium,WO-000356,OP-0058
DT-0000614,EVT-00002603,MCH-032,L06,2025-08-24 01:18:00,2025-08-24 01:51:49,33.82,,medium,WO-000356,OP-0008
DT-0000615,EVT-00002607,MCH-035,L06,2025-08-23 05:56:00,2025-08-23 06:07:46,11.77,SENSOR_FAULT,medium,WO-000357,OP-0035
DT-0000616,EVT-00002610,MCH-036,L06,2025-08-23 05:25:00,2025-08-23 05:36:46,11.77,,medium,WO-000357,OP-0009
DT-0000617,EVT-00002613,MCH-005,L01,2025-08-24 12:45:00,2025-08-24 13:20:15,35.26,JAM,medium,WO-000358,OP-0070
DT-0000618,EVT-00002616,MCH-006,L01,2025-08-24 11:38:00,2025-08-24 12:13:15,35.26,,medium,WO-000358,OP-0071
DT-0000619,EVT-00002619,MCH-010,L02,2025-08-24 16:55:00,2025-08-24 17:21:45,26.76,MATERIAL_WAIT,medium,WO-000359,OP-0004
DT-0000620,EVT-00002623,MCH-009,L02,2025-08-24 12:36:00,2025-08-24 13:02:45,26.76,SENSOR_FAULT,medium,WO-000359,OP-0028
DT-0000621,EVT-00002627,MCH-011,L02,2025-08-25 01:50:00,2025-08-25 02:27:56,37.94,SENSOR_FAULT,medium,WO-000360,OP-0034
DT-0000622,EVT-00002631,MCH-010,L02,2025-08-24 22:48:00,2025-08-24 23:25:56,37.94,MATERIAL_WAIT,medium,WO-000360,OP-0012
DT-0000623,EVT-00002635,MCH-017,L03,2025-08-24 13:20:00,2025-08-24 13:31:29,11.49,MICRO_STOP,medium,WO-000361,OP-0069
DT-0000624,EVT-00002639,MCH-018,L03,2025-08-24 14:53:00,2025-08-24 15:04:29,11.49,JAM,medium,WO-000361,OP-0069
DT-0000625,EVT-00002643,MCH-017,L03,2025-08-24 18:57:00,2025-08-24 19:26:40,29.67,SENSOR_FAULT,medium,WO-000362,OP-0004
DT-0000626,EVT-00002647,MCH-016,L03,2025-08-24 21:25:00,2025-08-24 21:54:40,29.67,MATERIAL_WAIT,medium,WO-000362,OP-0001
DT-0000627,EVT-00002651,MCH-014,L03,2025-08-24 05:34:00,2025-08-24 05:53:19,19.32,QUALITY_HOLD,medium,WO-000363,OP-0054
DT-0000628,EVT-00002655,MCH-013,L03,2025-08-24 02:52:00,2025-08-24 03:11:19,19.32,QUALITY_HOLD,medium,WO-000363,OP-0001
DT-0000629,EVT-00002659,MCH-021,L04,2025-08-24 09:48:00,2025-08-24 10:14:12,26.21,MICRO_STOP,medium,WO-000364,OP-0063
DT-0000630,EVT-00002662,MCH-023,L04,2025-08-24 08:27:00,2025-08-24 08:53:12,26.21,SENSOR_FAULT,medium,WO-000364,OP-0061
DT-0000631,EVT-00002665,MCH-028,L05,2025-08-24 14:16:00,2025-08-24 14:57:18,41.31,MICRO_STOP,medium,WO-000365,OP-0057
DT-0000632,EVT-00002669,MCH-027,L05,2025-08-24 14:21:00,2025-08-24 15:02:18,41.31,MATERIAL_WAIT,medium,WO-000365,OP-0060
DT-0000633,EVT-00002673,MCH-025,L05,2025-08-24 19:49:00,2025-08-24 20:09:36,20.6,SENSOR_FAULT,medium,WO-000366,OP-0071
DT-0000634,EVT-00002677,MCH-028,L05,2025-08-24 20:43:00,2025-08-24 21:03:36,20.6,JAM,medium,WO-000366,OP-0021
DT-0000635,EVT-00002681,MCH-036,L06,2025-08-24 03:03:00,2025-08-24 03:19:58,16.98,UNKNOWN,medium,WO-000367,OP-0013
DT-0000636,EVT-00002685,MCH-031,L06,2025-08-24 04:12:00,2025-08-24 04:28:58,16.98,JAM,medium,WO-000367,OP-0063
DT-0000637,EVT-00002689,MCH-005,L01,2025-08-25 12:17:00,2025-08-25 12:32:30,15.51,,medium,WO-000368,OP-0015
DT-0000638,EVT-00002693,MCH-001,L01,2025-08-25 13:10:00,2025-08-25 13:25:30,15.51,SENSOR_FAULT,medium,WO-000368,OP-0038
DT-0000639,EVT-00002703,MCH-001,L01,2025-08-26 00:15:00,2025-08-26 00:53:17,38.28,JAM,medium,WO-000370,OP-0015
DT-0000640,EVT-00002707,MCH-004,L01,2025-08-26 04:03:00,2025-08-26 04:41:17,38.28,QUALITY_HOLD,medium,WO-000370,OP-0063
DT-0000641,EVT-00002711,MCH-012,L02,2025-08-25 15:23:00,2025-08-25 16:07:43,44.73,UNKNOWN,medium,WO-000371,OP-0003
DT-0000642,EVT-00002715,MCH-007,L02,2025-08-25 11:25:00,2025-08-25 12:09:43,44.73,JAM,medium,WO-000371,OP-0002
DT-0000643,EVT-00002719,MCH-010,L02,2025-08-25 22:37:00,2025-08-25 22:56:39,19.65,MATERIAL_WAIT,medium,WO-000372,OP-0029
DT-0000644,EVT-00002723,MCH-009,L02,2025-08-25 20:35:00,2025-08-25 20:54:39,19.65,MICRO_STOP,medium,WO-000372,OP-0029
DT-0000645,EVT-00002733,MCH-018,L03,2025-08-25 10:12:00,2025-08-25 10:31:45,19.77,QUALITY_HOLD,medium,WO-000374,OP-0004
DT-0000646,EVT-00002737,MCH-017,L03,2025-08-25 12:34:00,2025-08-25 12:53:45,19.77,SENSOR_FAULT,medium,WO-000374,OP-0027
DT-0000647,EVT-00002741,MCH-013,L03,2025-08-25 20:39:00,2025-08-25 21:13:10,34.18,JAM,medium,WO-000375,OP-0026
DT-0000648,EVT-00002745,MCH-014,L03,2025-08-25 20:56:00,2025-08-25 21:30:10,34.18,MATERIAL_WAIT,medium,WO-000375,OP-0052
DT-0000649,EVT-00002749,MCH-016,L03,2025-08-25 04:11:00,2025-08-25 04:22:00,11.0,SENSOR_FAULT,medium,WO-000376,OP-0061
DT-0000650,EVT-00002753,MCH-014,L03,2025-08-25 06:39:00,2025-08-25 06:50:00,11.0,MATERIAL_WAIT,medium,WO-000376,OP-0016
DT-0000651,EVT-00002763,MCH-022,L04,2025-08-25 20:51:00,2025-08-25 21:07:53,16.9,QUALITY_HOLD,medium,WO-000378,OP-0032
DT-0000652,EVT-00002766,MCH-023,L04,2025-08-26 00:51:00,2025-08-26 01:07:53,16.9,UNKNOWN,medium,WO-000378,OP-0060
DT-0000653,EVT-00002769,MCH-020,L04,2025-08-26 01:05:00,2025-08-26 01:28:33,23.56,JAM,medium,WO-000379,
DT-0000654,EVT-00002773,MCH-024,L04,2025-08-26 03:20:00,2025-08-26 03:43:33,23.56,JAM,medium,WO-000379,OP-0012
DT-0000655,EVT-00002777,MCH-026,L05,2025-08-25 15:02:00,2025-08-25 15:37:48,35.81,SENSOR_FAULT,medium,WO-000380,OP-0030
DT-0000656,EVT-00002781,MCH-027,L05,2025-08-25 14:25:00,2025-08-25 15:00:48,35.81,,medium,WO-000380,OP-0050
DT-0000657,EVT-00002785,MCH-027,L05,2025-08-25 18:59:00,2025-08-25 19:22:48,23.81,JAM,medium,WO-000381,OP-0004
DT-0000658,EVT-00002789,MCH-030,L05,2025-08-25 17:20:00,2025-08-25 17:43:48,23.81,UNKNOWN,medium,WO-000381,
DT-0000659,EVT-00002793,MCH-026,L05,2025-08-25 03:14:00,2025-08-25 03:26:43,12.73,UNKNOWN,medium,WO-000382,OP-0040
DT-0000660,EVT-00002797,MCH-028,L05,2025-08-25 02:30:00,2025-08-25 02:42:43,12.73,MATERIAL_WAIT,medium,WO-000382,OP-0015
DT-0000661,EVT-00002801,MCH-036,L06,2025-08-25 15:52:00,2025-08-25 16:25:42,33.7,QUALITY_HOLD,medium,WO-000383,OP-0014
DT-0000662,EVT-00002805,MCH-034,L06,2025-08-25 15:45:00,2025-08-25 16:18:42,33.7,UNKNOWN,medium,WO-000383,OP-0066
DT-0000663,EVT-00002809,MCH-031,L06,2025-08-25 18:25:00,2025-08-25 18:44:06,19.12,MATERIAL_WAIT,medium,WO-000384,OP-0034
DT-0000664,EVT-00002813,MCH-035,L06,2025-08-25 18:47:00,2025-08-25 19:06:06,19.12,MATERIAL_WAIT,medium,WO-000384,OP-0056
DT-0000665,EVT-00002817,MCH-031,L06,2025-08-25 08:46:00,2025-08-25 09:07:19,21.33,MATERIAL_WAIT,medium,WO-000385,OP-0015
DT-0000666,EVT-00002821,MCH-033,L06,2025-08-25 07:16:00,2025-08-25 07:37:19,21.33,MATERIAL_WAIT,medium,WO-000385,OP-0066
DT-0000667,EVT-00002825,MCH-002,L01,2025-08-26 12:11:00,2025-08-26 13:03:29,52.49,,medium,WO-000386,OP-0048
DT-0000668,EVT-00002829,MCH-004,L01,2025-08-26 12:33:00,2025-08-26 13:25:29,52.49,MATERIAL_WAIT,medium,WO-000386,OP-0069
DT-0000669,EVT-00002833,MCH-003,L01,2025-08-27 00:54:00,2025-08-27 01:25:32,31.55,MICRO_STOP,medium,WO-000387,OP-0057
DT-0000670,EVT-00002837,MCH-002,L01,2025-08-27 03:47:00,2025-08-27 04:18:32,31.55,SENSOR_FAULT,medium,WO-000387,OP-0035
DT-0000671,EVT-00002841,MCH-002,L01,2025-08-26 06:33:00,2025-08-26 06:55:34,22.57,UNKNOWN,medium,WO-000388,OP-0019
DT-0000672,EVT-00002845,MCH-006,L01,2025-08-26 08:06:00,2025-08-26 08:28:34,22.57,,medium,WO-000388,OP-0072
DT-0000673,EVT-00002849,MCH-009,L02,2025-08-26 11:56:00,2025-08-26 12:33:21,37.36,QUALITY_HOLD,medium,WO-000389,OP-0014
DT-0000674,EVT-00002852,MCH-008,L02,2025-08-26 11:36:00,2025-08-26 12:13:21,37.36,SENSOR_FAULT,medium,WO-000389,OP-0062
DT-0000675,EVT-00002855,MCH-007,L02,2025-08-26 21:46:00,2025-08-26 22:16:51,30.85,MATERIAL_WAIT,medium,WO-000390,OP-0069
DT-0000676,EVT-00002858,MCH-012,L02,2025-08-26 23:54:00,2025-08-27 00:24:51,30.85,UNKNOWN,medium,WO-000390,OP-0043
DT-0000677,EVT-00002867,MCH-017,L03,2025-08-26 12:50:00,2025-08-26 13:07:51,17.85,JAM,medium,WO-000392,OP-0030
DT-0000678,EVT-00002871,MCH-015,L03,2025-08-26 12:51:00,2025-08-26 13:08:51,17.85,JAM,medium,WO-000392,OP-0003
DT-0000679,EVT-00002875,MCH-015,L03,2025-08-27 01:47:00,2025-08-27 02:26:48,39.8,JAM,medium,WO-000393,OP-0036
DT-0000680,EVT-00002879,MCH-013,L03,2025-08-27 01:49:00,2025-08-27 02:28:48,39.8,MATERIAL_WAIT,medium,WO-000393,OP-0033
DT-0000681,EVT-00002883,MCH-014,L03,2025-08-26 01:32:00,2025-08-26 01:45:15,13.25,SENSOR_FAULT,medium,WO-000394,OP-0063
DT-0000682,EVT-00002887,MCH-018,L03,2025-08-26 02:01:00,2025-08-26 02:14:15,13.25,,medium,WO-000394,OP-0065
DT-0000683,EVT-00002891,MCH-019,L04,2025-08-26 18:02:00,2025-08-26 18:29:50,27.84,JAM,medium,WO-000395,OP-0011
DT-0000684,EVT-00002895,MCH-024,L04,2025-08-26 17:56:00,2025-08-26 18:23:50,27.84,MATERIAL_WAIT,medium,WO-000395,OP-0057
DT-0000685,EVT-00002899,MCH-019,L04,2025-08-26 20:41:00,2025-08-26 21:18:55,37.93,,medium,WO-000396,OP-0023
DT-0000686,EVT-00002903,MCH-024,L04,2025-08-26 19:44:00,2025-08-26 20:21:55,37.93,SENSOR_FAULT,medium,WO-000396,OP-0045
DT-0000687,EVT-00002913,MCH-030,L05,2025-08-26 14:12:00,2025-08-26 14:27:20,15.34,MICRO_STOP,medium,WO-000398,
DT-0000688,EVT-00002917,MCH-025,L05,2025-08-26 13:50:00,2025-08-26 14:05:20,15.34,MICRO_STOP,medium,WO-000398,OP-0053
DT-0000689,EVT-00002921,MCH-027,L05,2025-08-27 00:28:00,2025-08-27 01:00:29,32.5,JAM,medium,WO-000399,OP-0065
DT-0000690,EVT-00002925,MCH-025,L05,2025-08-27 00:15:00,2025-08-27 00:47:29,32.5,MICRO_STOP,medium,WO-000399,OP-0066
DT-0000691,EVT-00002929,MCH-030,L05,2025-08-26 05:50:00,2025-08-26 06:24:27,34.47,UNKNOWN,medium,WO-000400,OP-0009
DT-0000692,EVT-00002933,MCH-025,L05,2025-08-26 08:35:00,2025-08-26 09:09:27,34.47,MICRO_STOP,medium,WO-000400,OP-0009
DT-0000693,EVT-00002937,MCH-032,L06,2025-08-26 12:15:00,2025-08-26 13:04:29,49.49,SENSOR_FAULT,medium,WO-000401,OP-0007
DT-0000694,EVT-00002941,MCH-035,L06,2025-08-26 11:13:00,2025-08-26 12:02:29,49.49,SENSOR_FAULT,medium,WO-000401,OP-0011
DT-0000695,EVT-00002945,MCH-032,L06,2025-08-26 20:11:00,2025-08-26 20:30:18,19.31,MICRO_STOP,medium,WO-000402,OP-0068
DT-0000696,EVT-00002949,MCH-036,L06,2025-08-26 23:26:00,2025-08-26 23:45:18,19.31,MATERIAL_WAIT,medium,WO-000402,OP-0044
DT-0000697,EVT-00002953,MCH-036,L06,2025-08-26 10:36:00,2025-08-26 10:56:21,20.36,JAM,medium,WO-000403,OP-0060
DT-0000698,EVT-00002957,MCH-034,L06,2025-08-26 07:59:00,2025-08-26 08:19:21,20.36,JAM,medium,WO-000403,OP-0007
DT-0000699,EVT-00002961,MCH-005,L01,2025-08-27 09:43:00,2025-08-27 09:53:32,10.55,JAM,medium,WO-000404,OP-0014
DT-0000700,EVT-00002965,MCH-003,L01,2025-08-27 08:52:00,2025-08-27 09:02:32,10.55,SENSOR_FAULT,medium,WO-000404,OP-0064
DT-0000701,EVT-00002969,MCH-005,L01,2025-08-27 21:26:00,2025-08-27 21:51:49,25.82,JAM,medium,WO-000405,OP-0011
DT-0000702,EVT-00002973,MCH-001,L01,2025-08-27 20:20:00,2025-08-27 20:45:49,25.82,SENSOR_FAULT,medium,WO-000405,OP-0056
DT-0000703,EVT-00002977,MCH-003,L01,2025-08-27 07:46:00,2025-08-27 07:57:50,11.84,SENSOR_FAULT,medium,WO-000406,OP-0068
DT-0000704,EVT-00002981,MCH-002,L01,2025-08-27 07:07:00,2025-08-27 07:18:50,11.84,JAM,medium,WO-000406,OP-0022
DT-0000705,EVT-00002985,MCH-012,L02,2025-08-27 13:48:00,2025-08-27 14:32:34,44.57,MATERIAL_WAIT,medium,WO-000407,OP-0042
DT-0000706,EVT-00002989,MCH-009,L02,2025-08-27 13:11:00,2025-08-27 13:55:34,44.57,MICRO_STOP,medium,WO-000407,OP-0041
DT-0000707,EVT-00002993,MCH-007,L02,2025-08-28 01:36:00,2025-08-28 02:00:55,24.92,JAM,medium,WO-000408,OP-0038
DT-0000708,EVT-00002997,MCH-011,L02,2025-08-27 23:25:00,2025-08-27 23:49:55,24.92,,medium,WO-000408,OP-0038
DT-0000709,EVT-00003001,MCH-007,L02,2025-08-27 07:31:00,2025-08-27 07:52:01,21.02,QUALITY_HOLD,medium,WO-000409,OP-0037
DT-0000710,EVT-00003005,MCH-011,L02,2025-08-27 05:18:00,2025-08-27 05:39:01,21.02,UNKNOWN,medium,WO-000409,OP-0040
DT-0000711,EVT-00003009,MCH-017,L03,2025-08-27 14:53:00,2025-08-27 15:34:57,41.96,MATERIAL_WAIT,medium,WO-000410,OP-0015
DT-0000712,EVT-00003012,MCH-015,L03,2025-08-27 15:04:00,2025-08-27 15:45:57,41.96,JAM,medium,WO-000410,OP-0041
DT-0000713,EVT-00003015,MCH-014,L03,2025-08-27 18:37:00,2025-08-27 18:59:49,22.82,,medium,WO-000411,OP-0035
DT-0000714,EVT-00003018,MCH-015,L03,2025-08-27 16:58:00,2025-08-27 17:20:49,22.82,MATERIAL_WAIT,medium,WO-000411,OP-0012
DT-0000715,EVT-00003021,MCH-017,L03,2025-08-27 07:09:00,2025-08-27 07:27:11,18.19,,medium,WO-000412,OP-0040
DT-0000716,EVT-00003025,MCH-016,L03,2025-08-27 05:28:00,2025-08-27 05:46:11,18.19,UNKNOWN,medium,WO-000412,OP-0061
DT-0000717,EVT-00003035,MCH-024,L04,2025-08-28 02:27:00,2025-08-28 02:53:58,26.97,JAM,medium,WO-000414,OP-0051
DT-0000718,EVT-00003039,MCH-021,L04,2025-08-28 00:53:00,2025-08-28 01:19:58,26.97,JAM,medium,WO-000414,OP-0006
DT-0000719,EVT-00003047,MCH-025,L05,2025-08-27 17:16:00,2025-08-27 17:49:21,33.35,QUALITY_HOLD,medium,WO-000416,OP-0023
DT-0000720,EVT-00003051,MCH-028,L05,2025-08-27 15:03:00,2025-08-27 15:36:21,33.35,JAM,medium,WO-000416,OP-0071
DT-0000721,EVT-00003055,MCH-028,L05,2025-08-27 20:03:00,2025-08-27 20:30:18,27.31,JAM,medium,WO-000417,OP-0059
DT-0000722,EVT-00003058,MCH-029,L05,2025-08-27 20:27:00,2025-08-27 20:54:18,27.31,QUALITY_HOLD,medium,WO-000417,OP-0009
DT-0000723,EVT-00003061,MCH-030,L05,2025-08-27 05:34:00,2025-08-27 05:49:07,15.12,SENSOR_FAULT,medium,WO-000418,OP-0040
DT-0000724,EVT-00003064,MCH-025,L05,2025-08-27 04:06:00,2025-08-27 04:21:07,15.12,UNKNOWN,medium,WO-000418,OP-0040
DT-0000725,EVT-00003067,MCH-031,L06,2025-08-27 13:31:00,2025-08-27 13:53:58,22.97,UNKNOWN,medium,WO-000419,OP-0021
DT-0000726,EVT-00003071,MCH-035,L06,2025-08-27 13:00:00,2025-08-27 13:22:58,22.97,,medium,WO-000419,OP-0022
DT-0000727,EVT-00003075,MCH-031,L06,2025-08-27 20:37:00,2025-08-27 20:58:33,21.56,UNKNOWN,medium,WO-000420,OP-0019
DT-0000728,EVT-00003079,MCH-033,L06,2025-08-27 20:37:00,2025-08-27 20:58:33,21.56,UNKNOWN,medium,WO-000420,OP-0069
DT-0000729,EVT-00003083,MCH-031,L06,2025-08-27 05:58:00,2025-08-27 06:17:20,19.33,QUALITY_HOLD,medium,WO-000421,OP-0054
DT-0000730,EVT-00003087,MCH-033,L06,2025-08-27 06:13:00,2025-08-27 06:32:20,19.33,MICRO_STOP,medium,WO-000421,OP-0049
DT-0000731,EVT-00003091,MCH-006,L01,2025-08-28 20:02:00,2025-08-28 20:33:13,31.22,UNKNOWN,medium,WO-000422,OP-0062
DT-0000732,EVT-00003095,MCH-003,L01,2025-08-28 18:32:00,2025-08-28 19:03:13,31.22,UNKNOWN,medium,WO-000422,OP-0038
DT-0000733,EVT-00003099,MCH-002,L01,2025-08-28 21:49:00,2025-08-28 22:00:57,11.96,,medium,WO-000423,OP-0058
DT-0000734,EVT-00003103,MCH-003,L01,2025-08-28 21:09:00,2025-08-28 21:20:57,11.96,MATERIAL_WAIT,medium,WO-000423,OP-0011
DT-0000735,EVT-00003107,MCH-004,L01,2025-08-28 06:02:00,2025-08-28 06:33:13,31.23,JAM,medium,WO-000424,OP-0029
DT-0000736,EVT-00003111,MCH-003,L01,2025-08-28 05:58:00,2025-08-28 06:29:13,31.23,MICRO_STOP,medium,WO-000424,
DT-0000737,EVT-00003121,MCH-008,L02,2025-08-28 21:22:00,2025-08-28 21:51:56,29.94,SENSOR_FAULT,medium,WO-000426,OP-0004
DT-0000738,EVT-00003125,MCH-012,L02,2025-08-28 20:35:00,2025-08-28 21:04:56,29.94,QUALITY_HOLD,medium,WO-000426,OP-0053
DT-0000739,EVT-00003129,MCH-012,L02,2025-08-28 05:51:00,2025-08-28 06:48:49,57.82,JAM,medium,WO-000427,OP-0064
DT-0000740,EVT-00003133,MCH-009,L02,2025-08-28 04:01:00,2025-08-28 04:58:49,57.82,,medium,WO-000427,
DT-0000741,EVT-00003137,MCH-015,L03,2025-08-28 12:51:00,2025-08-28 12:59:51,8.86,MICRO_STOP,medium,WO-000428,OP-0024
DT-0000742,EVT-00003141,MCH-017,L03,2025-08-28 13:06:00,2025-08-28 13:14:51,8.86,SENSOR_FAULT,medium,WO-000428,
DT-0000743,EVT-00003145,MCH-016,L03,2025-08-28 18:50:00,2025-08-28 19:29:34,39.58,MATERIAL_WAIT,medium,WO-000429,OP-0018
DT-0000744,EVT-00003148,MCH-013,L03,2025-08-28 20:58:00,2025-08-28 21:37:34,39.58,JAM,medium,WO-000429,OP-0042
DT-0000745,EVT-00003151,MCH-013,L03,2025-08-28 09:05:00,2025-08-28 09:13:27,8.47,QUALITY_HOLD,medium,WO-000430,OP-0007
DT-0000746,EVT-00003155,MCH-016,L03,2025-08-28 08:50:00,2025-08-28 08:58:27,8.47,JAM,medium,WO-000430,OP-0011
DT-0000747,EVT-00003165,MCH-020,L04,2025-08-28 21:54:00,2025-08-28 22:37:41,43.69,MATERIAL_WAIT,medium,WO-000432,OP-0007
DT-0000748,EVT-00003169,MCH-019,L04,2025-08-28 20:51:00,2025-08-28 21:34:41,43.69,,medium,WO-000432,OP-0012
DT-0000749,EVT-00003173,MCH-022,L04,2025-08-28 08:13:00,2025-08-28 08:25:32,12.54,SENSOR_FAULT,medium,WO-000433,OP-0003
DT-0000750,EVT-00003176,MCH-023,L04,2025-08-28 05:24:00,2025-08-28 05:36:32,12.54,JAM,medium,WO-000433,OP-0025
DT-0000751,EVT-00003179,MCH-030,L05,2025-08-28 16:01:00,2025-08-28 16:41:36,40.62,QUALITY_HOLD,medium,WO-000434,OP-0019
DT-0000752,EVT-00003183,MCH-025,L05,2025-08-28 15:30:00,2025-08-28 16:10:36,40.62,MICRO_STOP,medium,WO-000434,OP-0071
DT-0000753,EVT-00003187,MCH-025,L05,2025-08-28 20:40:00,2025-08-28 21:05:59,25.99,MICRO_STOP,medium,WO-000435,OP-0010
DT-0000754,EVT-00003191,MCH-027,L05,2025-08-28 19:49:00,2025-08-28 20:14:59,25.99,JAM,medium,WO-000435,OP-0012
DT-0000755,EVT-00003195,MCH-029,L05,2025-08-28 12:58:00,2025-08-28 13:35:09,37.15,,medium,WO-000436,OP-0015
DT-0000756,EVT-00003199,MCH-028,L05,2025-08-28 11:49:00,2025-08-28 12:26:09,37.15,QUALITY_HOLD,medium,WO-000436,OP-0018
DT-0000757,EVT-00003203,MCH-036,L06,2025-08-28 13:47:00,2025-08-28 14:22:17,35.28,JAM,medium,WO-000437,OP-0061
DT-0000758,EVT-00003207,MCH-032,L06,2025-08-28 16:49:00,2025-08-28 17:24:17,35.28,JAM,medium,WO-000437,OP-0062
