work_order_id,sales_order_id,plant_id,line_id,product_id,planned_start_datetime,planned_end_datetime,actual_start_datetime,actual_end_datetime,planned_quantity,actual_quantity,rejected_quantity,rework_quantity,work_order_status,priority_level,operator_team_id,source_system,load_timestamp
WO-000866,,P03,L06,PRD-022,2025-09-24 17:00:00,2025-09-25 00:45:00,2025-09-24 17:13:00,2025-09-25 02:22:00,21232,19994,547,241,completed,normal,TEAM-D,MES,2026-07-09 13:20:34
WO-000867,,P03,L06,PRD-034,2025-09-24 01:00:00,2025-09-24 08:45:00,2025-09-24 02:06:00,2025-09-24 10:27:00,21246,20598,213,85,completed,normal,TEAM-D,MES,2026-07-09 13:20:34
WO-000868,SO-004180,P01,L01,PRD-046,2025-09-25 14:00:00,2025-09-25 21:45:00,2025-09-25 13:45:00,2025-09-25 22:28:00,24304,22705,679,335,completed,normal,TEAM-D,MES,2026-07-09 13:20:34
WO-000869,SO-000403,P01,L01,PRD-032,2025-09-25 22:00:00,2025-09-26 05:45:00,2025-09-25 22:00:00,2025-09-26 07:35:00,25137,25947,519,266,completed,normal,TEAM-A,MES,2026-07-09 13:20:34
WO-000870,SO-001368,P01,L01,PRD-032,2025-09-25 05:00:00,2025-09-25 12:45:00,2025-09-25 04:49:00,2025-09-25 13:30:00,22234,21284,1046,565,completed,normal,TEAM-C,MES,2026-07-09 13:20:34
WO-000871,SO-000887,P01,L02,PRD-030,2025-09-25 12:00:00,2025-09-25 19:45:00,2025-09-25 12:35:00,2025-09-25 20:40:00,30530,28329,1228,546,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000872,SO-002902,P01,L02,PRD-030,2025-09-25 21:00:00,2025-09-26 04:45:00,2025-09-25 21:12:00,2025-09-26 04:41:00,23773,22653,405,166,completed,normal,TEAM-C,MES,2026-07-09 13:20:34
WO-000873,SO-003448,P01,L02,PRD-024,2025-09-25 23:00:00,2025-09-26 06:45:00,2025-09-25 23:31:00,2025-09-26 08:21:00,22370,22922,810,319,completed,normal,TEAM-C,MES,2026-07-09 13:20:34
WO-000874,SO-000558,P02,L03,PRD-077,2025-09-25 12:00:00,2025-09-25 19:45:00,2025-09-25 11:45:00,2025-09-25 21:26:00,19145,19440,0,0,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000875,SO-000352,P02,L03,PRD-077,2025-09-25 21:00:00,2025-09-26 04:45:00,2025-09-25 21:19:00,2025-09-26 05:53:00,19043,17131,265,103,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000876,,P02,L03,PRD-077,2025-09-25 04:00:00,2025-09-25 11:45:00,2025-09-25 04:00:00,2025-09-25 12:36:00,19386,16767,653,265,completed,normal,TEAM-D,MES,2026-07-09 13:20:34
WO-000877,SO-000432,P02,L04,PRD-039,2025-09-25 13:00:00,2025-09-25 20:45:00,2025-09-25 12:45:00,2025-09-25 21:33:00,12032,11201,190,41,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000878,,P02,L04,PRD-013,2025-09-25 15:00:00,2025-09-25 22:45:00,2025-09-25 15:05:00,2025-09-25 23:05:00,14421,12435,558,280,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000879,SO-003978,P02,L04,PRD-046,2025-09-25 05:00:00,2025-09-25 12:45:00,2025-09-25 05:23:00,2025-09-25 14:12:00,12570,12966,325,169,completed,normal,TEAM-A,MES,2026-07-09 13:20:34
WO-000880,,P03,L05,PRD-013,2025-09-25 10:00:00,2025-09-25 17:45:00,2025-09-25 11:01:00,2025-09-25 19:51:00,18116,15913,255,60,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000881,SO-001063,P03,L05,PRD-075,2025-09-25 17:00:00,2025-09-26 00:45:00,2025-09-25 18:06:00,2025-09-26 03:43:00,15054,14378,228,63,completed,urgent,TEAM-A,MES,2026-07-09 13:20:34
WO-000882,,P03,L05,PRD-013,2025-09-25 02:00:00,2025-09-25 09:45:00,2025-09-25 02:45:00,2025-09-25 11:49:00,12964,12193,565,222,completed,normal,TEAM-A,MES,2026-07-09 13:20:34
WO-000883,,P03,L06,PRD-061,2025-09-25 12:00:00,2025-09-25 19:45:00,2025-09-25 11:45:00,2025-09-25 20:44:00,36994,32340,1198,636,completed,normal,TEAM-D,MES,2026-07-09 13:20:34
WO-000884,SO-000994,P03,L06,PRD-061,2025-09-25 15:00:00,2025-09-25 22:45:00,2025-09-25 15:09:00,2025-09-25 23:45:00,36550,34282,814,273,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000885,SO-002909,P03,L06,PRD-061,2025-09-25 01:00:00,2025-09-25 08:45:00,2025-09-25 00:45:00,2025-09-25 10:11:00,25727,25218,1044,314,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000886,,P01,L01,PRD-020,2025-09-26 12:00:00,2025-09-26 19:45:00,2025-09-26 11:45:00,2025-09-26 20:02:00,18595,19260,581,318,completed,normal,TEAM-D,MES,2026-07-09 13:20:34
WO-000887,SO-002717,P01,L01,PRD-052,2025-09-26 18:00:00,2025-09-27 01:45:00,2025-09-26 17:45:00,2025-09-27 01:18:00,16839,16083,692,183,completed,normal,TEAM-C,MES,2026-07-09 13:20:34
WO-000888,SO-002255,P01,L01,PRD-009,2025-09-26 04:00:00,2025-09-26 11:45:00,2025-09-26 04:38:00,2025-09-26 13:02:00,21838,21693,608,158,completed,urgent,TEAM-B,MES,2026-07-09 13:20:34
WO-000889,SO-003144,P01,L02,PRD-007,2025-09-26 07:00:00,2025-09-26 14:45:00,2025-09-26 07:00:00,2025-09-26 16:19:00,32455,32356,921,274,completed,normal,TEAM-D,MES,2026-07-09 13:20:34
WO-000890,,P01,L02,PRD-007,2025-09-26 16:00:00,2025-09-26 23:45:00,2025-09-26 16:41:00,2025-09-27 00:40:00,31979,31006,612,224,completed,urgent,TEAM-C,MES,2026-07-09 13:20:34
WO-000891,,P01,L02,PRD-007,2025-09-26 00:00:00,2025-09-26 07:45:00,2025-09-26 00:54:00,2025-09-26 10:30:00,35711,31671,507,102,completed,normal,TEAM-A,MES,2026-07-09 13:20:34
WO-000892,,P02,L03,PRD-027,2025-09-26 12:00:00,2025-09-26 19:45:00,2025-09-26 12:07:00,2025-09-26 20:18:00,16185,15025,491,242,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000893,SO-004280,P02,L03,PRD-003,2025-09-26 18:00:00,2025-09-27 01:45:00,2025-09-26 17:53:00,2025-09-27 03:13:00,18626,16125,405,175,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000894,SO-005105,P02,L03,PRD-003,2025-09-26 00:00:00,2025-09-26 07:45:00,2025-09-25 23:45:00,2025-09-26 08:43:00,21167,21936,1280,277,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000895,SO-001732,P02,L04,PRD-017,2025-09-26 10:00:00,2025-09-26 17:45:00,2025-09-26 10:21:00,2025-09-26 18:54:00,11462,10373,128,26,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000896,SO-001318,P02,L04,PRD-017,2025-09-26 18:00:00,2025-09-27 01:45:00,2025-09-26 17:58:00,2025-09-27 02:44:00,11671,11678,412,207,completed,normal,TEAM-D,MES,2026-07-09 13:20:34
WO-000897,SO-003848,P02,L04,PRD-017,2025-09-26 05:00:00,2025-09-26 12:45:00,2025-09-26 04:45:00,2025-09-26 14:01:00,11065,10752,322,76,completed,normal,TEAM-A,MES,2026-07-09 13:20:34
WO-000898,SO-002387,P03,L05,PRD-043,2025-09-26 12:00:00,2025-09-26 19:45:00,2025-09-26 11:45:00,2025-09-26 21:29:00,12864,12491,383,151,completed,normal,TEAM-C,MES,2026-07-09 13:20:34
WO-000899,SO-002270,P03,L05,PRD-043,2025-09-26 18:00:00,2025-09-27 01:45:00,2025-09-26 18:13:00,2025-09-27 02:47:00,11917,10873,368,177,completed,urgent,TEAM-C,MES,2026-07-09 13:20:34
WO-000900,SO-002261,P03,L05,PRD-043,2025-09-26 01:00:00,2025-09-26 08:45:00,2025-09-26 01:33:00,2025-09-26 09:48:00,12416,11740,280,97,completed,normal,TEAM-A,MES,2026-07-09 13:20:34
WO-000901,SO-001832,P03,L06,PRD-004,2025-09-26 14:00:00,2025-09-26 21:45:00,2025-09-26 14:18:00,2025-09-26 23:09:00,33120,31959,957,449,completed,normal,TEAM-A,MES,2026-07-09 13:20:34
WO-000902,SO-000418,P03,L06,PRD-004,2025-09-26 21:00:00,2025-09-27 04:45:00,2025-09-26 20:59:00,2025-09-27 05:57:00,27540,25989,933,235,completed,urgent,TEAM-C,MES,2026-07-09 13:20:34
WO-000903,SO-003280,P03,L06,PRD-004,2025-09-26 00:00:00,2025-09-26 07:45:00,2025-09-26 00:09:00,2025-09-26 08:56:00,32497,32422,1575,828,completed,urgent,TEAM-B,MES,2026-07-09 13:20:34
WO-000904,SO-000080,P01,L01,PRD-027,2025-09-27 11:00:00,2025-09-27 18:45:00,2025-09-27 11:03:00,2025-09-27 20:35:00,16954,16263,403,82,completed,normal,TEAM-A,MES,2026-07-09 13:20:34
WO-000905,SO-004083,P01,L01,PRD-016,2025-09-27 20:00:00,2025-09-28 03:45:00,2025-09-27 20:34:00,2025-09-28 05:36:00,12924,12376,234,120,completed,normal,TEAM-C,MES,2026-07-09 13:20:34
WO-000906,SO-002033,P01,L01,PRD-016,2025-09-27 02:00:00,2025-09-27 09:45:00,2025-09-27 02:01:00,2025-09-27 10:05:00,15932,15688,754,166,completed,normal,TEAM-A,MES,2026-07-09 13:20:34
WO-000907,SO-003190,P01,L02,PRD-017,2025-09-27 11:00:00,2025-09-27 18:45:00,2025-09-27 11:16:00,2025-09-27 19:42:00,21021,18409,686,151,completed,normal,TEAM-D,MES,2026-07-09 13:20:34
WO-000908,,P01,L02,PRD-017,2025-09-27 20:00:00,2025-09-28 03:45:00,2025-09-27 19:46:00,2025-09-28 03:56:00,17115,17420,375,87,completed,normal,TEAM-D,MES,2026-07-09 13:20:34
WO-000909,SO-000514,P01,L02,PRD-053,2025-09-27 00:00:00,2025-09-27 07:45:00,2025-09-27 00:35:00,2025-09-27 09:19:00,19703,17465,931,335,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000910,,P02,L03,PRD-069,2025-09-27 03:00:00,2025-09-27 10:45:00,2025-09-27 03:34:00,2025-09-27 12:23:00,11964,12240,567,204,completed,normal,TEAM-C,MES,2026-07-09 13:20:34
WO-000911,,P02,L04,PRD-078,2025-09-27 07:00:00,2025-09-27 14:45:00,2025-09-27 07:09:00,2025-09-27 15:28:00,8928,8063,173,59,completed,urgent,TEAM-D,MES,2026-07-09 13:20:34
WO-000912,SO-000238,P03,L05,PRD-010,2025-09-27 13:00:00,2025-09-27 20:45:00,2025-09-27 13:37:00,2025-09-27 22:37:00,9054,8666,338,156,completed,normal,TEAM-D,MES,2026-07-09 13:20:34
WO-000913,SO-004539,P03,L05,PRD-010,2025-09-27 20:00:00,2025-09-28 03:45:00,2025-09-27 20:57:00,2025-09-28 05:50:00,12064,10796,136,47,completed,urgent,TEAM-B,MES,2026-07-09 13:20:34
WO-000914,SO-004148,P03,L05,PRD-006,2025-09-27 23:00:00,2025-09-28 06:45:00,2025-09-27 23:20:00,2025-09-28 08:29:00,9535,8337,281,128,completed,normal,TEAM-C,MES,2026-07-09 13:20:34
WO-000915,SO-003359,P03,L06,PRD-004,2025-09-27 22:00:00,2025-09-28 05:45:00,2025-09-27 22:21:00,2025-09-28 07:47:00,19392,17687,453,231,completed,normal,TEAM-C,MES,2026-07-09 13:20:34
WO-000916,SO-002212,P01,L01,PRD-032,2025-09-28 07:00:00,2025-09-28 14:45:00,2025-09-28 07:12:00,2025-09-28 14:57:00,13748,12535,648,156,completed,normal,TEAM-D,MES,2026-07-09 13:20:34
WO-000917,SO-002501,P01,L01,PRD-032,2025-09-28 06:00:00,2025-09-28 13:45:00,2025-09-28 06:46:00,2025-09-28 15:19:00,17054,17319,1076,445,completed,urgent,TEAM-D,MES,2026-07-09 13:20:34
WO-000918,SO-000440,P01,L02,PRD-020,2025-09-28 09:00:00,2025-09-28 16:45:00,2025-09-28 08:45:00,2025-09-28 18:09:00,23514,20868,1012,292,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000919,SO-002828,P02,L03,PRD-048,2025-09-28 07:00:00,2025-09-28 14:45:00,2025-09-28 06:58:00,2025-09-28 15:24:00,11960,11682,304,163,completed,normal,TEAM-C,MES,2026-07-09 13:20:34
WO-000920,,P02,L03,PRD-048,2025-09-28 01:00:00,2025-09-28 08:45:00,2025-09-28 01:27:00,2025-09-28 10:11:00,13732,13882,401,214,completed,urgent,TEAM-B,MES,2026-07-09 13:20:34
WO-000921,SO-004550,P02,L04,PRD-024,2025-09-28 19:00:00,2025-09-29 02:45:00,2025-09-28 19:57:00,2025-09-29 04:03:00,11491,10090,177,81,completed,normal,TEAM-D,MES,2026-07-09 13:20:34
WO-000922,SO-000231,P02,L04,PRD-024,2025-09-28 03:00:00,2025-09-28 10:45:00,2025-09-28 02:45:00,2025-09-28 11:22:00,10657,10156,339,101,completed,normal,TEAM-D,MES,2026-07-09 13:20:34
WO-000923,SO-000253,P03,L05,PRD-073,2025-09-28 06:00:00,2025-09-28 13:45:00,2025-09-28 06:14:00,2025-09-28 15:20:00,13949,12598,236,53,completed,normal,TEAM-A,MES,2026-07-09 13:20:34
WO-000924,,P03,L06,PRD-064,2025-09-28 15:00:00,2025-09-28 22:45:00,2025-09-28 15:04:00,2025-09-28 23:29:00,16855,14670,584,245,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000925,SO-003853,P03,L06,PRD-024,2025-09-28 06:00:00,2025-09-28 13:45:00,2025-09-28 06:16:00,2025-09-28 14:42:00,17448,16168,676,166,completed,normal,TEAM-D,MES,2026-07-09 13:20:34
WO-000926,,P01,L01,PRD-072,2025-09-29 10:00:00,2025-09-29 17:45:00,2025-09-29 09:47:00,2025-09-29 18:24:00,19675,17982,412,83,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000927,SO-001893,P01,L01,PRD-072,2025-09-29 15:00:00,2025-09-29 22:45:00,2025-09-29 15:10:00,2025-09-30 00:01:00,15226,14067,237,74,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000928,SO-004384,P01,L01,PRD-072,2025-09-29 00:00:00,2025-09-29 07:45:00,2025-09-29 00:43:00,2025-09-29 09:49:00,18425,16583,571,215,completed,normal,TEAM-A,MES,2026-07-09 13:20:34
WO-000929,SO-003252,P01,L02,PRD-062,2025-09-29 08:00:00,2025-09-29 15:45:00,2025-09-29 08:29:00,2025-09-29 17:49:00,26505,23907,934,491,completed,normal,TEAM-D,MES,2026-07-09 13:20:34
WO-000930,SO-002777,P01,L02,PRD-062,2025-09-29 16:00:00,2025-09-29 23:45:00,2025-09-29 16:24:00,2025-09-30 00:09:00,27378,27781,1016,321,completed,urgent,TEAM-B,MES,2026-07-09 13:20:34
WO-000931,SO-002777,P01,L02,PRD-062,2025-09-29 02:00:00,2025-09-29 09:45:00,2025-09-29 02:49:00,2025-09-29 12:01:00,33452,33683,2017,861,completed,urgent,TEAM-C,MES,2026-07-09 13:20:34
WO-000932,SO-002464,P02,L03,PRD-002,2025-09-29 07:00:00,2025-09-29 14:45:00,2025-09-29 07:16:00,2025-09-29 16:04:00,15132,13978,625,167,completed,normal,TEAM-A,MES,2026-07-09 13:20:34
WO-000933,SO-000574,P02,L03,PRD-071,2025-09-29 22:00:00,2025-09-30 05:45:00,2025-09-29 21:45:00,2025-09-30 06:32:00,19592,18333,999,288,completed,normal,TEAM-A,MES,2026-07-09 13:20:34
WO-000934,SO-001903,P02,L03,PRD-053,2025-09-29 05:00:00,2025-09-29 12:45:00,2025-09-29 05:20:00,2025-09-29 14:02:00,16462,14528,582,286,completed,normal,TEAM-D,MES,2026-07-09 13:20:34
WO-000935,SO-001490,P02,L04,PRD-041,2025-09-29 12:00:00,2025-09-29 19:45:00,2025-09-29 12:23:00,2025-09-29 20:26:00,9877,10122,467,206,completed,normal,TEAM-C,MES,2026-07-09 13:20:34
WO-000936,SO-001189,P02,L04,PRD-041,2025-09-29 19:00:00,2025-09-30 02:45:00,2025-09-29 20:08:00,,9222,8994,433,119,open,urgent,TEAM-A,MES,2026-07-09 13:20:34
WO-000937,SO-000524,P02,L04,PRD-036,2025-09-29 03:00:00,2025-09-29 10:45:00,2025-09-29 03:46:00,2025-09-29 12:34:00,11899,11522,438,233,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000938,SO-004320,P03,L05,PRD-033,2025-09-29 08:00:00,2025-09-29 15:45:00,2025-09-29 07:45:00,2025-09-29 17:14:00,14498,13919,473,180,completed,normal,TEAM-C,MES,2026-07-09 13:20:34
WO-000939,SO-004102,P03,L05,PRD-033,2025-09-29 15:00:00,2025-09-29 22:45:00,29/09/2025 15:44,2025-09-30 00:16:00,13383,11922,469,94,completed,normal,TEAM-C,MES,2026-07-09 13:20:34
WO-000940,,P03,L05,PRD-071,2025-09-29 03:00:00,2025-09-29 10:45:00,2025-09-29 02:57:00,2025-09-29 11:28:00,18214,17678,530,140,completed,urgent,TEAM-D,MES,2026-07-09 13:20:34
WO-000941,SO-004937,P03,L06,PRD-009,2025-09-29 12:00:00,2025-09-29 19:45:00,2025-09-29 11:45:00,2025-09-29 19:51:00,28131,27467,1097,241,completed,normal,TEAM-C,MES,2026-07-09 13:20:34
WO-000942,SO-004564,P03,L06,PRD-006,2025-09-29 21:00:00,2025-09-30 04:45:00,2025-09-29 21:28:00,2025-09-30 06:01:00,30659,31857,660,340,completed,urgent,TEAM-A,MES,2026-07-09 13:20:34
WO-000943,,P03,L06,PRD-034,2025-09-29 03:00:00,2025-09-29 10:45:00,2025-09-29 02:45:00,2025-09-29 12:00:00,24620,24284,541,110,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000944,SO-003135,P01,L01,PRD-051,2025-09-30 10:00:00,2025-09-30 17:45:00,2025-09-30 09:52:00,2025-09-30 18:34:00,18918,19296,761,274,completed,urgent,TEAM-A,MES,2026-07-09 13:20:34
WO-000945,SO-002626,P01,L01,PRD-051,2025-09-30 20:00:00,2025-10-01 03:45:00,2025-09-30 20:04:00,2025-10-01 05:16:00,20374,18876,777,396,completed,urgent,TEAM-B,MES,2026-07-09 13:20:34
WO-000946,SO-000950,P01,L01,PRD-051,2025-09-30 00:00:00,2025-09-30 07:45:00,2025-09-29 23:45:00,2025-09-30 08:31:00,14418,14125,680,214,completed,normal,TEAM-A,MES,2026-07-09 13:20:34
WO-000947,SO-001140,P01,L02,PRD-015,2025-09-30 14:00:00,2025-09-30 21:45:00,2025-09-30 13:56:00,2025-09-30 22:45:00,28425,27264,1286,490,completed,urgent,TEAM-B,MES,2026-07-09 13:20:34
WO-000948,SO-000159,P01,L02,PRD-037,2025-09-30 18:00:00,2025-10-01 01:45:00,2025-09-30 18:14:00,2025-10-01 03:41:00,28618,26865,861,374,completed,normal,TEAM-A,MES,2026-07-09 13:20:34
WO-000949,SO-002404,P01,L02,PRD-007,2025-09-30 00:00:00,2025-09-30 07:45:00,2025-09-30 00:32:00,,28234,26125,714,284,open,urgent,TEAM-A,MES,2026-07-09 13:20:34
WO-000950,SO-002492,P02,L03,PRD-024,2025-09-30 13:00:00,2025-09-30 20:45:00,2025-09-30 12:45:00,2025-09-30 22:02:00,20283,20510,576,232,completed,normal,TEAM-C,MES,2026-07-09 13:20:34
WO-000951,,P02,L03,PRD-017,2025-09-30 17:00:00,2025-10-01 00:45:00,2025-09-30 16:45:00,2025-10-01 00:52:00,18077,17689,337,154,completed,normal,TEAM-A,MES,2026-07-09 13:20:34
WO-000952,SO-000644,P02,L03,PRD-044,2025-09-30 05:00:00,2025-09-30 12:45:00,2025-09-30 05:21:00,2025-09-30 14:02:00,17354,15616,321,142,completed,normal,TEAM-A,MES,2026-07-09 13:20:34
WO-000953,SO-000940,P02,L04,PRD-079,2025-09-30 13:00:00,2025-09-30 20:45:00,2025-09-30 13:14:00,2025-09-30 21:25:00,11202,10875,266,97,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000954,SO-003715,P02,L04,PRD-079,2025-09-30 19:00:00,2025-10-01 02:45:00,2025-09-30 19:09:00,2025-10-01 03:44:00,8096,8198,93,44,completed,normal,TEAM-A,MES,2026-07-09 13:20:34
WO-000955,SO-001460,P02,L04,PRD-079,2025-09-30 02:00:00,2025-09-30 09:45:00,2025-09-30 01:45:00,2025-09-30 09:38:00,9465,9203,339,93,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000956,SO-002556,P03,L05,PRD-033,2025-09-30 08:00:00,2025-09-30 15:45:00,2025-09-30 07:45:00,2025-09-30 16:08:00,12664,12117,267,145,completed,normal,TEAM-A,MES,2026-07-09 13:20:34
WO-000957,,P03,L05,PRD-033,2025-09-30 17:00:00,2025-10-01 00:45:00,2025-09-30 17:15:00,2025-10-01 01:55:00,16271,14167,501,104,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000958,SO-002720,P03,L05,PRD-033,2025-09-30 01:00:00,2025-09-30 08:45:00,2025-09-30 00:56:00,2025-09-30 09:50:00,16177,15768,661,255,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000959,SO-001581,P03,L06,PRD-069,2025-09-30 12:00:00,2025-09-30 19:45:00,2025-09-30 12:14:00,2025-09-30 20:47:00,23318,21770,706,336,completed,normal,TEAM-D,MES,2026-07-09 13:20:34
WO-000960,,P03,L06,PRD-066,2025-09-30 22:00:00,2025-10-01 05:45:00,2025-09-30 21:45:00,2025-10-01 06:35:00,23478,20636,703,165,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000961,SO-002284,P03,L06,PRD-016,2025-09-30 00:00:00,2025-09-30 07:45:00,2025-09-30 01:07:00,2025-09-30 10:32:00,23476,21392,1138,261,completed,urgent,TEAM-A,MES,2026-07-09 13:20:34
WO-000962,,P01,L01,PRD-061,2025-10-01 12:00:00,2025-10-01 19:45:00,2025-10-01 11:45:00,2025-10-01 19:39:00,22530,22671,468,173,completed,normal,TEAM-A,MES,2026-07-09 13:20:34
WO-000963,SO-002990,P01,L01,PRD-027,2025-10-01 22:00:00,2025-10-02 05:45:00,2025-10-01 21:50:00,2025-10-02 06:35:00,18257,17695,560,217,completed,normal,TEAM-A,MES,2026-07-09 13:20:34
WO-000964,,P01,L01,PRD-020,2025-10-01 03:00:00,2025-10-01 10:45:00,2025-10-01 02:45:00,2025-10-01 12:09:00,18927,18314,1229,297,completed,normal,TEAM-A,MES,2026-07-09 13:20:34
WO-000965,SO-003905,P01,L02,PRD-005,2025-10-01 09:00:00,2025-10-01 16:45:00,2025-10-01 08:47:00,2025-10-01 17:34:00,31667,29091,1180,259,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000966,,P01,L02,PRD-005,2025-10-01 15:00:00,2025-10-01 22:45:00,2025-10-01 14:45:00,2025-10-01 23:38:00,28419,28239,1284,613,completed,normal,TEAM-A,MES,2026-07-09 13:20:34
WO-000967,,P01,L02,PRD-005,2025-10-01 04:00:00,2025-10-01 11:45:00,2025-10-01 03:45:00,2025-10-01 12:32:00,28200,26740,1327,516,cancelled,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000968,SO-001149,P02,L03,PRD-063,2025-10-01 13:00:00,2025-10-01 20:45:00,2025-10-01 12:53:00,2025-10-01 21:46:00,12348,11233,264,96,completed,normal,TEAM-D,MES,2026-07-09 13:20:34
WO-000969,,P02,L03,PRD-063,2025-10-01 20:00:00,2025-10-02 03:45:00,2025-10-01 19:45:00,2025-10-02 04:59:00,15258,15197,309,73,completed,normal,TEAM-D,MES,2026-07-09 13:20:34
WO-000970,SO-004439,P02,L03,PRD-063,2025-10-01 04:00:00,2025-10-01 11:45:00,2025-10-01 05:05:00,2025-10-01 13:39:00,12383,10772,367,120,completed,normal,TEAM-C,MES,2026-07-09 13:20:34
WO-000971,SO-000327,P02,L04,PRD-029,2025-10-01 10:00:00,2025-10-01 17:45:00,2025-10-01 09:45:00,2025-10-01 17:59:00,11346,10521,155,46,completed,normal,TEAM-C,MES,2026-07-09 13:20:34
WO-000972,,P02,L04,PRD-035,2025-10-01 19:00:00,2025-10-02 02:45:00,2025-10-01 19:33:00,2025-10-02 04:35:00,15657,15081,655,165,completed,normal,TEAM-C,MES,2026-07-09 13:20:34
WO-000973,SO-001744,P02,L04,PRD-029,2025-10-01 01:00:00,2025-10-01 08:45:00,2025-10-01 00:49:00,2025-10-01 09:31:00,12152,10659,530,237,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000974,,P03,L05,PRD-062,2025-10-01 09:00:00,2025-10-01 16:45:00,2025-10-01 09:42:00,2025-10-01 19:19:00,10818,9693,309,158,completed,normal,TEAM-C,MES,2026-07-09 13:20:34
WO-000975,SO-002041,P03,L05,PRD-064,2025-10-01 17:00:00,2025-10-02 00:45:00,2025-10-01 18:06:00,2025-10-02 02:27:00,15294,14674,76,34,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000976,,P03,L05,PRD-064,2025-10-01 00:00:00,2025-10-01 07:45:00,2025-10-01 00:21:00,2025-10-01 08:19:00,10742,10437,292,68,completed,normal,TEAM-C,MES,2026-07-09 13:20:34
WO-000977,SO-002760,P03,L06,PRD-045,2025-10-01 14:00:00,2025-10-01 21:45:00,2025-10-01 13:57:00,2025-10-01 22:29:00,34284,35357,666,282,completed,normal,TEAM-A,MES,2026-07-09 13:20:34
WO-000978,SO-002760,P03,L06,PRD-045,2025-10-01 21:00:00,2025-10-02 04:45:00,2025-10-01 21:26:00,2025-10-02 05:42:00,26720,26294,216,68,completed,normal,TEAM-C,MES,2026-07-09 13:20:34
WO-000979,SO-004805,P03,L06,PRD-045,2025-10-01 23:00:00,2025-10-02 06:45:00,2025-10-01 23:16:00,2025-10-02 09:17:00,25729,25330,745,221,completed,normal,TEAM-D,MES,2026-07-09 13:20:34
WO-000980,SO-001315,P01,L01,PRD-051,2025-10-02 09:00:00,2025-10-02 16:45:00,2025-10-02 09:23:00,2025-10-02 18:42:00,17689,17650,602,122,completed,normal,TEAM-C,MES,2026-07-09 13:20:34
WO-000981,SO-002211,P01,L01,PRD-051,2025-10-02 22:00:00,2025-10-03 05:45:00,2025-10-02 22:21:00,2025-10-03 07:18:00,19621,17057,680,139,completed,normal,TEAM-C,MES,2026-07-09 13:20:34
WO-000982,SO-000562,P01,L01,PRD-051,2025-10-02 01:00:00,2025-10-02 08:45:00,2025-10-02 00:58:00,2025-10-02 10:11:00,19130,17190,450,121,completed,normal,TEAM-C,MES,2026-07-09 13:20:34
WO-000983,SO-003448,P01,L02,PRD-024,2025-10-02 12:00:00,2025-10-02 19:45:00,2025-10-02 12:07:00,2025-10-02 20:33:00,32658,30992,1185,280,completed,normal,TEAM-D,MES,2026-07-09 13:20:34
WO-000984,SO-004044,P01,L02,PRD-024,2025-10-02 20:00:00,2025-10-03 03:45:00,2025-10-02 20:09:00,2025-10-03 05:41:00,25853,23958,1010,432,completed,normal,TEAM-B,MES,2026-07-09 13:20:34
WO-000985,SO-002211,P01,L02,PRD-051,2025-10-02 04:00:00,2025-10-02 11:45:00,2025-10-02 03:45:00,2025-10-02 12:45:00,22359,20890,633,177,completed,normal,TEAM-C,MES,2026-07-09 13:20:34
WO-000986,SO-001847,P02,L03,PRD-044,2025-10-02 12:00:00,2025-10-02 19:45:00,2025-10-02 11:45:00,2025-10-02 21:01:00,16942,14919,263,105,completed,urgent,TEAM-C,MES,2026-07-09 13:20:34
