invoice_id,sales_order_id,invoice_date,customer_id,product_id,quantity,gross_amount,discount_amount,net_amount,standard_cost,margin_amount,payment_status
INV-001060,SO-001060,2/11/2025,CUST-0015,PRD-052,3696,2549833.44,50996.67,2498836.77,1685560.8,813275.97,paid
INV-001061,SO-001061,5/7/2026,CUST-0048,PRD-009,1086,286573.68,5731.47,280842.21,181166.52,99675.69,paid
INV-001062,SO-001062,14/6/2026,CUST-0064,PRD-007,2781,754485.3,75448.53,679036.77,655509.51,23527.26,overdue
INV-001063,SO-001063,21/4/2026,CUST-0101,PRD-075,4840,3219180.8,257534.46,2961646.34,1810208.4,1151437.94,paid
INV-001064,SO-001064,17/2/2026,CUST-0115,PRD-041,4254,3751772.76,0,3751772.76,2184216.3,1567556.46,open
INV-001065,SO-001065,26/11/2025,CUST-0045,PRD-001,6392,2289103.04,11445.52,2277657.52,1281723.84,995933.68,open
INV-001066,SO-001066,2/3/2026,CUST-0035,PRD-068,1681,440825.44,0,440825.44,375737.12,65088.32,paid
INV-001067,SO-001067,15/12/2025,CUST-0033,PRD-019,8645,3002840.75,75071.02,2927769.73,1614280.85,1313488.88,paid
INV-001068,SO-001068,16/12/2025,CUST-0001,PRD-035,1929,484738.41,14542.15,470196.26,344191.47,126004.79,open
INV-001069,SO-001069,15/1/2026,CUST-0003,PRD-039,6553,4129635.07,412963.51,3716671.56,2544529.9,1172141.66,paid
INV-001070,SO-001070,18/6/2026,CUST-0102,PRD-006,3432,1820470.08,145637.61,1674832.47,1037562.24,637270.23,paid
INV-001071,SO-001071,9/4/2026,CUST-0076,PRD-025,2135,403643.1,40364.31,363278.79,244927.2,118351.59,paid
INV-001072,SO-001072,5/11/2025,CUST-0118,PRD-069,6306,5776232.94,0,5776232.94,3873208.26,1903024.68,open
INV-001073,SO-001073,24/2/2026,CUST-0014,PRD-079,5942,2086414.46,20864.14,2065550.32,1154352.34,911197.98,paid
INV-001074,SO-001074,2/12/2025,CUST-0115,PRD-013,2051,797100.64,31884.03,765216.61,420208.88,345007.73,paid
INV-001075,SO-001075,17/4/2026,CUST-0117,PRD-021,4013,2193024.24,21930.24,2171094,1193867.5,977226.5,paid
INV-001076,SO-001076,23/6/2026,CUST-0108,PRD-054,3528,1561104.72,156110.47,1404994.25,1158030.72,246963.53,paid
INV-001077,SO-001077,9/6/2026,CUST-0032,PRD-006,4401,2490877.98,124543.9,2366334.08,1330510.32,1035823.76,paid
INV-001078,SO-001078,15/6/2026,CUST-0069,PRD-046,1047,808608.57,64688.69,743919.88,497984.61,245935.27,open
INV-001079,SO-001079,11/12/2025,CUST-0073,PRD-043,4114,1869360.46,28040.41,1841320.05,1414681.18,426638.87,paid
INV-001080,SO-001080,16/9/2025,CUST-0077,PRD-003,5803,2928774.1,87863.22,2840910.88,1638012.81,1202898.07,paid
INV-001081,SO-001081,23/12/2025,CUST-0061,PRD-019,5762,1771930.24,35438.6,1736491.64,1075938.26,660553.38,open
INV-001082,SO-001082,26/11/2025,CUST-0003,PRD-074,1843,580637.15,58063.71,522573.44,444033.99,78539.45,open
INV-001083,SO-001083,3/6/2026,CUST-0030,PRD-027,3096,2398904.64,23989.05,2374915.59,1540074.24,834841.35,paid
INV-001084,SO-001084,15/7/2026,CUST-0010,PRD-046,4185,3263379.3,97901.38,3165477.92,1990511.55,1174966.37,paid
INV-001086,SO-001086,24/3/2026,CUST-0026,PRD-043,5512,2408578.64,24085.79,2384492.85,1895411.44,489081.41,paid
INV-001087,SO-001087,27/4/2026,CUST-0039,PRD-078,4762,2892486.42,231398.91,2661087.51,1618318.08,1042769.43,paid
INV-001088,SO-001088,24/1/2026,CUST-0023,PRD-047,2993,2983631.91,0,2983631.91,1767456.29,1216175.62,overdue
INV-001089,SO-001089,5/1/2026,CUST-0109,PRD-019,2250,778342.5,15566.85,762775.65,420142.5,342633.15,open
INV-001090,SO-001090,31/5/2026,CUST-0045,PRD-053,4835,2581599.9,64540,2517059.9,1904748.25,612311.65,open
INV-001091,SO-001091,11/2/2026,CUST-0053,PRD-062,6189,331049.61,4965.74,326083.87,253996.56,72087.31,paid
INV-001092,SO-001092,3/12/2025,CUST-0019,PRD-038,2414,873023.1,8730.23,864292.87,699794.46,164498.41,paid
INV-001093,SO-001093,1/2/2026,CUST-0057,PRD-034,7586,3808323.72,95208.09,3713115.63,1999897.18,1713218.45,paid
INV-001094,SO-001094,6/7/2026,CUST-0064,PRD-001,2719,931556.59,27946.7,903609.89,545213.88,358396.01,open
INV-001096,SO-001096,26/10/2025,CUST-0037,PRD-023,1720,712286.4,28491.46,683794.94,639014.4,44780.54,paid
INV-001097,SO-001097,12/2/2026,CUST-0029,PRD-034,3740,1876844.2,18768.44,1858075.76,985976.2,872099.56,paid
INV-001098,SO-001098,3/7/2026,CUST-0015,PRD-052,3877,2790044.28,27900.44,2762143.84,1768105.85,994037.99,open
INV-001100,SO-001100,20/9/2025,CUST-0018,PRD-057,5871,2933856.12,73346.4,2860509.72,2134695.6,725814.12,paid
INV-001101,SO-001101,17/1/2026,CUST-0112,PRD-020,2403,1611571.95,128925.76,1482646.19,991333.62,491312.57,paid
INV-001102,SO-001102,4/10/2025,CUST-0068,PRD-048,6578,1618451.12,80922.56,1537528.56,995119.84,542408.72,overdue
INV-001103,SO-001103,3/5/2026,CUST-0073,PRD-042,2211,103253.7,0,103253.7,67170.18,36083.52,paid
INV-001104,SO-001104,3/6/2026,CUST-0024,PRD-064,10252,1161346.56,0,1161346.56,638289.52,523057.04,paid
INV-001105,SO-001105,14/3/2026,CUST-0057,PRD-042,3095,132558.85,6627.94,125930.91,94026.1,31904.81,paid
INV-001106,SO-001106,22/11/2025,CUST-0049,PRD-044,6493,4453808.42,0,4453808.42,2785886.58,1667921.84,paid
INV-001107,SO-001107,10/7/2026,CUST-0024,PRD-069,5699,5380368.91,0,5380368.91,3500382.79,1879986.12,paid
INV-001108,SO-001108,24/2/2026,CUST-0051,PRD-049,5029,1637542.98,32750.86,1604792.12,1247946.35,356845.77,open
INV-001109,SO-001109,17/6/2026,CUST-0039,PRD-054,7768,3179442.4,254355.39,2925087.01,2549768.32,375318.69,paid
INV-001110,SO-001110,2/5/2026,CUST-0009,PRD-075,2889,1787655.42,0,1787655.42,1080514.89,707140.53,open
INV-001111,SO-001111,29/9/2025,CUST-0045,PRD-032,4261,3022796.01,151139.8,2871656.21,2325994.68,545661.53,paid
INV-001112,SO-001112,23/3/2026,CUST-0091,PRD-030,3748,2243327.92,224332.79,2018995.13,1502460.76,516534.37,paid
INV-001113,SO-001113,19/11/2025,CUST-0030,PRD-040,7259,4571645.61,137149.37,4434496.24,3471253.8,963242.44,paid
INV-001114,SO-001114,7/6/2026,CUST-0054,PRD-026,4166,1333036.68,26660.73,1306375.95,1119779.14,186596.81,paid
INV-001115,SO-001115,9/3/2026,CUST-0084,PRD-012,5044,2251792.92,112589.65,2139203.27,1580638.28,558564.99,paid
INV-001116,SO-001116,29/1/2026,CUST-0088,PRD-069,9161,9372252.66,234306.32,9137946.34,5626777.81,3511168.53,paid
INV-001117,SO-001117,6/10/2025,CUST-0010,PRD-080,10316,7295062.56,729506.26,6565556.3,5311192.6,1254363.7,paid
INV-001118,SO-001118,21/4/2026,CUST-0022,PRD-014,1531,1067627.54,0,1067627.54,614359.68,453267.86,open
INV-001119,SO-001119,24/9/2025,CUST-0002,PRD-046,4416,3314914.56,99447.44,3215467.12,2100382.08,1115085.04,paid
INV-001120,SO-001120,8/11/2025,CUST-0002,PRD-070,2391,1416524.04,28330.48,1388193.56,783124.23,605069.33,paid
INV-001121,SO-001121,6/12/2025,CUST-0036,PRD-072,14752,9155828.8,915582.88,8240245.92,5851085.76,2389160.16,paid
INV-001122,SO-001122,26/2/2026,CUST-0105,PRD-061,2162,1014886.04,50744.3,964141.74,735858.32,228283.42,paid
INV-001123,SO-001123,16/2/2026,CUST-0065,PRD-035,3725,887630.25,8876.3,878753.95,664651.75,214102.2,paid
INV-001124,SO-001124,16/10/2025,CUST-0096,PRD-057,1834,909774.04,9097.74,900676.3,666842.4,233833.9,paid
INV-001125,SO-001125,18/7/2026,CUST-0100,PRD-038,5279,2080665.06,52016.63,2028648.43,1530329.31,498319.12,paid
INV-001126,SO-001126,20/10/2025,CUST-0011,PRD-032,1281,860383.65,8603.84,851779.81,699272.28,152507.53,paid
INV-001127,SO-001127,22/12/2025,CUST-0066,PRD-023,1253,510346.9,15310.41,495036.49,465514.56,29521.93,paid
INV-001128,SO-001128,21/10/2025,CUST-0037,PRD-064,4589,509746.12,20389.84,489356.28,285711.14,203645.14,open
INV-001129,SO-001129,3/4/2026,CUST-0114,PRD-076,1340,691373,0,691373,385611.8,305761.2,open
INV-001130,SO-001130,19/4/2026,CUST-0042,PRD-057,6565,3258866,162943.3,3095922.7,2387034,708888.7,paid
INV-001131,SO-001131,27/12/2025,CUST-0095,PRD-059,10097,3113107.04,0,3113107.04,2222854.55,890252.49,paid
INV-001132,SO-001132,6/10/2025,CUST-0039,PRD-031,7253,6370019.78,0,6370019.78,3781206.49,2588813.29,paid
INV-001133,SO-001133,29/5/2026,CUST-0026,PRD-023,12414,5870208.18,176106.25,5694101.93,4612049.28,1082052.65,open
INV-001134,SO-001134,25/9/2025,CUST-0001,PRD-044,9886,6335344.24,506827.54,5828516.7,4241687.16,1586829.54,paid
INV-001135,SO-001135,2/4/2026,CUST-0081,PRD-001,3402,1155387.24,0,1155387.24,682169.04,473218.2,paid
INV-001136,SO-001136,21/6/2026,CUST-0115,PRD-032,7963,5557059.18,55570.59,5501488.59,4346842.44,1154646.15,paid
INV-001137,SO-001137,1/2/2026,CUST-0063,PRD-041,3011,2470073.85,37051.11,2433022.74,1545997.95,887024.79,paid
INV-001138,SO-001138,7/1/2026,CUST-0046,PRD-003,4414,2202630.14,33039.45,2169590.69,1245939.78,923650.91,paid
INV-001139,SO-001139,20/10/2025,CUST-0057,PRD-055,1703,951977,47598.85,904378.15,649813.71,254564.44,open
INV-001140,SO-001140,26/4/2026,CUST-0033,PRD-015,3956,3755391.24,18776.96,3736614.28,2360505.64,1376108.64,paid
INV-001141,SO-001141,11/3/2026,CUST-0070,PRD-010,1711,764166.82,15283.34,748883.48,464125.86,284757.62,paid
INV-001142,SO-001142,4/1/2026,CUST-0029,PRD-011,6685,3333007.3,33330.07,3299677.23,2633890,665787.23,open
INV-001143,SO-001143,21/9/2025,CUST-0042,PRD-037,2054,296412.74,8892.38,287520.36,241817.42,45702.94,overdue
INV-001144,SO-001144,17/3/2026,CUST-0033,PRD-054,8617,3958305.12,19791.53,3938513.59,2828444.08,1110069.51,paid
INV-001145,SO-001145,4/4/2026,CUST-0112,PRD-014,1008,651974.4,65197.44,586776.96,404490.24,182286.72,paid
INV-001146,SO-001146,2/6/2026,CUST-0014,PRD-056,4286,1708228.16,85411.41,1622816.75,1073214.4,549602.35,paid
INV-001147,SO-001147,30/4/2026,CUST-0050,PRD-042,5693,241041.62,7231.25,233810.37,172953.34,60857.03,open
INV-001148,SO-001148,5/12/2025,CUST-0074,PRD-002,2237,1331238.7,26624.77,1304613.93,1051568.96,253044.97,paid
INV-001149,SO-001149,28/1/2026,CUST-0034,PRD-063,5359,3910623.07,195531.15,3715091.92,2781160.23,933931.69,overdue
INV-001150,SO-001150,2/10/2025,CUST-0039,PRD-051,8659,3891008.24,311280.66,3579727.58,2652511.47,927216.11,open
INV-001151,SO-001151,16/6/2026,CUST-0112,PRD-033,3061,1519082.47,0,1519082.47,850896.78,668185.69,paid
INV-001152,SO-001152,22/10/2025,CUST-0017,PRD-040,3298,1979525.56,29692.88,1949832.68,1577103.6,372729.08,paid
INV-001153,SO-001153,2/11/2025,CUST-0079,PRD-016,13412,2848306.44,227864.52,2620441.92,1757106.12,863335.8,open
INV-001154,SO-001154,10/1/2026,CUST-0082,PRD-030,1255,767143.85,7671.44,759472.41,503091.85,256380.56,overdue
INV-001155,SO-001155,24/2/2026,CUST-0046,PRD-026,5885,1737252,0,1737252,1581829.15,155422.85,paid
INV-001156,SO-001156,13/11/2025,CUST-0106,PRD-044,3048,2062246.32,61867.39,2000378.93,1307774.88,692604.05,open
INV-001157,SO-001157,18/4/2026,CUST-0016,PRD-011,4108,1769315.6,88465.78,1680849.82,1618552,62297.82,open
INV-001158,SO-001158,20/6/2026,CUST-0100,PRD-022,6086,2765600.12,138280.01,2627320.11,1621736.42,1005583.69,open
INV-001160,SO-001160,23/10/2025,CUST-0074,PRD-070,3660,1970836.8,19708.37,1951128.43,1198759.8,752368.63,paid
INV-001161,SO-001161,14/5/2026,CUST-0053,PRD-048,1941,494042.73,19761.71,474281.02,293634.48,180646.54,paid
INV-001162,SO-001162,19/1/2026,CUST-0038,PRD-022,12888,5785680.96,57856.81,5727824.15,3434265.36,2293558.79,overdue
INV-001163,SO-001163,16/7/2026,CUST-0017,PRD-045,1719,869229.54,13038.44,856191.1,654010.74,202180.36,paid
INV-001164,SO-001164,9/12/2025,CUST-0120,PRD-063,3565,2665978.3,213278.26,2452700.04,1850128.05,602571.99,open
INV-001165,SO-001165,26/12/2025,CUST-0029,PRD-079,18836,6994748.6,69947.49,6924801.11,3659269.72,3265531.39,open
INV-001166,SO-001166,16/12/2025,CUST-0102,PRD-011,5322,2452484.04,49049.68,2403434.36,2096868,306566.36,open
INV-001167,SO-001167,2/10/2025,CUST-0027,PRD-012,2184,1001211.12,20024.22,981186.9,684400.08,296786.82,paid
INV-001168,SO-001168,5/1/2026,CUST-0035,PRD-013,10431,3651788.79,109553.66,3542235.13,2137103.28,1405131.85,open
INV-001169,SO-001169,3/12/2025,CUST-0108,PRD-047,735,674347.8,13486.96,660860.84,434039.55,226821.29,paid
INV-001170,SO-001170,28/1/2026,CUST-0064,PRD-015,3152,3274518.24,327451.82,2947066.42,1880766.88,1066299.54,overdue
INV-001171,SO-001171,17/10/2025,CUST-0096,PRD-050,7661,3067311.18,306731.12,2760580.06,2072530.33,688049.73,open
INV-001172,SO-001172,24/5/2026,CUST-0044,PRD-047,6850,7245519,72455.19,7173063.81,4045130.5,3127933.31,overdue
INV-001173,SO-001173,27/9/2025,CUST-0065,PRD-002,1858,1278452.64,63922.63,1214530.01,873408.64,341121.37,open
INV-001174,SO-001174,13/1/2026,CUST-0021,PRD-050,1800,637686,0,637686,486954,150732,paid
INV-001175,SO-001175,27/10/2025,CUST-0075,PRD-062,4374,256578.84,2565.79,254013.05,179508.96,74504.09,paid
INV-001176,SO-001176,29/3/2026,CUST-0081,PRD-060,1987,1017900.36,0,1017900.36,730162.89,287737.47,paid
INV-001177,SO-001177,14/10/2025,CUST-0085,PRD-036,2130,169654.5,13572.36,156082.14,114807,41275.14,paid
INV-001178,SO-001178,9/1/2026,CUST-0078,PRD-045,1610,769934.2,0,769934.2,612540.6,157393.6,overdue
INV-001179,SO-001179,16/11/2025,CUST-0005,PRD-014,5136,3304348.32,330434.83,2973913.49,2060974.08,912939.41,overdue
INV-001180,SO-001180,6/10/2025,CUST-0028,PRD-046,1565,1210073.65,96805.89,1113267.76,744360.95,368906.81,paid
INV-001181,SO-001181,5/12/2025,CUST-0059,PRD-058,5056,2074476.8,103723.84,1970752.96,1528681.6,442071.36,open
INV-001183,SO-001183,7/10/2025,CUST-0115,PRD-017,3544,772379.36,11585.69,760793.67,547618.88,213174.79,paid
INV-001184,SO-001184,8/11/2025,CUST-0018,PRD-034,3175,1567084.75,62683.39,1504401.36,837025.25,667376.11,open
INV-001185,SO-001185,1/12/2025,CUST-0113,PRD-059,8566,2709340.14,108373.61,2600966.53,1885804.9,715161.63,open
INV-001186,SO-001186,31/3/2026,CUST-0082,PRD-050,2904,1122512.16,112251.22,1010260.94,785619.12,224641.82,open
INV-001187,SO-001187,18/2/2026,CUST-0030,PRD-043,1612,678071.68,6780.72,671290.96,554318.44,116972.52,paid
INV-001188,SO-001188,25/11/2025,CUST-0015,PRD-051,4710,1921868.4,96093.42,1825774.98,1442814.3,382960.68,paid
INV-001189,SO-001189,11/2/2026,CUST-0078,PRD-041,2469,1989297.99,59678.94,1929619.05,1267708.05,661911,open
INV-001190,SO-001190,17/5/2026,CUST-0017,PRD-052,12023,8193914.96,0,8193914.96,5483089.15,2710825.81,paid
INV-001191,SO-001191,28/2/2026,CUST-0094,PRD-027,2571,1985249.07,49631.23,1935617.84,1278918.24,656699.6,open
INV-001192,SO-001192,4/9/2025,CUST-0029,PRD-049,4422,1396511.82,139651.18,1256860.64,1097319.3,159541.34,paid
INV-001193,SO-001193,7/9/2025,CUST-0100,PRD-014,10525,7133845,356692.25,6777152.75,4223472,2553680.75,paid
INV-001194,SO-001194,21/1/2026,CUST-0045,PRD-062,740,42424.2,636.36,41787.84,30369.6,11418.24,paid
INV-001195,SO-001195,6/4/2026,CUST-0073,PRD-013,7067,2659736.12,66493.4,2593242.72,1447886.96,1145355.76,open
INV-001196,SO-001196,2/1/2026,CUST-0053,PRD-049,1720,532133.6,26606.68,505526.92,426818,78708.92,open
INV-001197,SO-001197,13/6/2026,CUST-0116,PRD-079,4592,1530789.12,15307.89,1515481.23,892087.84,623393.39,open
INV-001198,SO-001198,21/9/2025,CUST-0099,PRD-034,3158,1435153.1,14351.53,1420801.57,832543.54,588258.03,paid
INV-001199,SO-001199,25/9/2025,CUST-0086,PRD-048,1067,265725.68,0,265725.68,161415.76,104309.92,open
INV-001200,SO-001200,16/11/2025,CUST-0074,PRD-036,3986,300265.38,24021.23,276244.15,214845.4,61398.75,paid
INV-001201,SO-001201,3/10/2025,CUST-0092,PRD-059,3930,1078077.6,86246.21,991831.39,865189.5,126641.89,paid
INV-001202,SO-001202,4/10/2025,CUST-0095,PRD-016,42992,10171907.2,203438.14,9968469.06,5632381.92,4336087.14,open
INV-001204,SO-001204,15/6/2026,CUST-0097,PRD-077,1852,402865.56,0,402865.56,346620.32,56245.24,open
INV-001205,SO-001205,3/3/2026,CUST-0118,PRD-032,2430,1784203.2,89210.16,1694993.04,1326488.4,368504.64,overdue
INV-001207,SO-001207,28/11/2025,CUST-0005,PRD-045,5365,2535177.1,25351.77,2509825.33,2041167.9,468657.43,open
INV-001208,SO-001208,10/1/2026,CUST-0033,PRD-075,4740,3372699.6,84317.49,3288382.11,1772807.4,1515574.71,paid
INV-001209,SO-001209,1/12/2025,CUST-0025,PRD-044,5757,4150624.29,20753.12,4129871.17,2470098.42,1659772.75,paid
INV-001210,SO-001210,21/9/2025,CUST-0015,PRD-072,3241,1851518.48,185151.85,1666366.63,1285477.83,380888.8,open
INV-001211,SO-001211,12/12/2025,CUST-0094,PRD-023,1273,526640.1,21065.6,505574.5,472944.96,32629.54,open
INV-001212,SO-001212,5/6/2026,CUST-0095,PRD-002,8160,5552961.6,55529.62,5497431.98,3835852.8,1661579.18,open
INV-001213,SO-001213,6/9/2025,CUST-0006,PRD-052,1903,1225779.39,0,1225779.39,867863.15,357916.24,overdue
INV-001214,SO-001214,31/8/2025,CUST-0100,PRD-023,2857,1322019.61,0,1322019.61,1061432.64,260586.97,paid
INV-001215,SO-001215,22/4/2026,CUST-0002,PRD-041,10718,8713519.64,0,8713519.64,5503157.1,3210362.54,open
INV-001216,SO-001216,11/6/2026,CUST-0002,PRD-014,4087,2791175.78,279117.58,2512058.2,1640031.36,872026.84,paid
INV-001217,SO-001217,5/1/2026,CUST-0056,PRD-065,4450,4843914,96878.28,4747035.72,2765007.5,1982028.22,paid
INV-001218,SO-001218,2/10/2025,CUST-0005,PRD-022,2329,1158025.38,57901.27,1100124.11,620608.63,479515.48,paid
INV-001219,SO-001219,26/9/2025,CUST-0044,PRD-049,2572,830498.8,16609.98,813888.82,638241.8,175647.02,open
INV-001220,SO-001220,11/5/2026,CUST-0092,PRD-055,1984,1173099.52,93847.96,1079251.56,757034.88,322216.68,open
INV-001221,SO-001221,12/9/2025,CUST-0101,PRD-020,2226,1565456.76,125236.54,1440220.22,918314.04,521906.18,open
INV-001222,SO-001222,7/4/2026,CUST-0013,PRD-014,1128,751890.96,30075.64,721815.32,452643.84,269171.48,overdue
INV-001223,SO-001223,24/12/2025,CUST-0065,PRD-005,3703,791775.46,0,791775.46,596331.12,195444.34,open
INV-001224,SO-001224,28/2/2026,CUST-0103,PRD-037,8873,1282680.88,64134.04,1218546.84,1044618.29,173928.55,open
INV-001225,SO-001225,20/3/2026,CUST-0025,PRD-058,2174,945320.42,23633.01,921687.41,657308.9,264378.51,paid
INV-001226,SO-001226,6/1/2026,CUST-0079,PRD-016,6418,1493596.96,74679.85,1418917.11,840822.18,578094.93,paid
INV-001228,SO-001228,10/1/2026,CUST-0064,PRD-049,4576,1511544.32,45346.33,1466197.99,1135534.4,330663.59,open
INV-001229,SO-001229,9/5/2026,CUST-0093,PRD-049,5351,1878682.59,46967.06,1831715.53,1327850.65,503864.88,paid
INV-001230,SO-001230,18/1/2026,CUST-0022,PRD-008,4192,810523.2,24315.7,786207.5,468162.56,318044.94,paid
INV-001231,SO-001231,22/4/2026,CUST-0041,PRD-033,7748,3933969.52,0,3933969.52,2153789.04,1780180.48,open
INV-001232,SO-001232,1/9/2025,CUST-0058,PRD-053,17596,8774773.28,263243.2,8511530.08,6931944.2,1579585.88,paid
INV-001233,SO-001233,9/7/2026,CUST-0096,PRD-007,1580,482753.2,9655.06,473098.14,372421.8,100676.34,paid
INV-001234,SO-001234,26/12/2025,CUST-0113,PRD-049,8311,2836294.97,42544.42,2793750.55,2062374.65,731375.9,paid
INV-001235,SO-001235,16/6/2026,CUST-0084,PRD-061,3039,1432888.5,42986.65,1389901.84,1034354.04,355547.8,paid
INV-001236,SO-001236,30/8/2025,CUST-0047,PRD-004,3296,1746451.52,87322.58,1659128.94,1073012.8,586116.14,paid
INV-001237,SO-001237,2/2/2026,CUST-0071,PRD-034,3252,1703885.4,170388.54,1533496.86,857324.76,676172.1,paid
INV-001238,SO-001238,15/9/2025,CUST-0109,PRD-066,3414,362430.24,7248.6,355181.64,240140.76,115040.88,paid
INV-001239,SO-001239,21/6/2026,CUST-0098,PRD-023,4005,1730280.15,0,1730280.15,1487937.6,242342.55,paid
INV-001240,SO-001240,23/12/2025,CUST-0016,PRD-024,2132,1718349.36,85917.47,1632431.89,1050841.48,581590.41,open
INV-001241,SO-001241,21/2/2026,CUST-0047,PRD-031,4288,3588541.44,0,3588541.44,2235463.04,1353078.4,paid
INV-001242,SO-001242,22/5/2026,CUST-0116,PRD-078,10227,6190607.64,309530.38,5881077.26,3475543.68,2405533.58,paid
INV-001243,SO-001243,9/6/2026,CUST-0082,PRD-070,16228,8556537.56,0,8556537.56,5315156.84,3241380.72,paid
INV-001244,SO-001244,26/1/2026,CUST-0117,PRD-053,4354,2349418.4,0,2349418.4,1715258.3,634160.1,paid
INV-001246,SO-001246,28/4/2026,CUST-0072,PRD-042,3239,139503.73,6975.19,132528.54,98400.82,34127.72,paid
INV-001247,SO-001247,12/4/2026,CUST-0075,PRD-001,3955,1399951.35,111996.11,1287955.24,793056.6,494898.64,paid
INV-001248,SO-001248,25/5/2026,CUST-0101,PRD-066,1719,177761.79,0,177761.79,120914.46,56847.33,paid
INV-001249,SO-001249,8/4/2026,CUST-0029,PRD-057,5373,2575117.71,77253.53,2497864.18,1953622.8,544241.38,paid
INV-001250,SO-001250,3/6/2026,CUST-0094,PRD-020,3622,2666480.18,0,2666480.18,1494219.88,1172260.3,overdue
INV-001251,SO-001251,17/12/2025,CUST-0053,PRD-057,4623,2459297.31,122964.87,2336332.44,1680922.8,655409.64,paid
INV-001252,SO-001252,24/6/2026,CUST-0096,PRD-034,4470,2047528.2,61425.85,1986102.35,1178426.1,807676.25,paid
INV-001253,SO-001253,19/9/2025,CUST-0077,PRD-004,4432,2394077.76,71822.33,2322255.43,1442837.6,879417.83,open
INV-001254,SO-001254,31/5/2026,CUST-0055,PRD-021,2628,1509155.28,75457.76,1433697.52,781830,651867.52,overdue
INV-001255,SO-001255,3/3/2026,CUST-0110,PRD-005,3457,792551.82,0,792551.82,556715.28,235836.54,open
INV-001256,SO-001256,18/9/2025,CUST-0041,PRD-063,3809,2799729.27,27997.29,2771731.98,1976756.73,794975.25,paid
INV-001257,SO-001257,31/10/2025,CUST-0058,PRD-024,4888,4422515.76,0,4422515.76,2409246.32,2013269.44,paid
INV-001258,SO-001258,16/12/2025,CUST-0026,PRD-016,1103,242417.34,2424.17,239993.17,144504.03,95489.14,paid
INV-001259,SO-001259,29/4/2026,CUST-0050,PRD-012,6481,2852352.91,85570.59,2766782.32,2030950.97,735831.35,paid
INV-001260,SO-001260,30/10/2025,CUST-0054,PRD-055,10719,6990074.28,699007.43,6291066.85,4090048.83,2201018.02,open
INV-001261,SO-001261,23/2/2026,CUST-0002,PRD-072,2043,1147103.64,11471.04,1135632.6,810315.09,325317.51,paid
INV-001262,SO-001262,20/2/2026,CUST-0022,PRD-034,5050,2566157.5,0,2566157.5,1331331.5,1234826,open
INV-001263,SO-001263,11/7/2026,CUST-0084,PRD-043,1584,694013.76,69401.38,624612.38,544690.08,79922.3,open
INV-001264,SO-001264,12/10/2025,CUST-0073,PRD-015,2843,2935880.81,73397.02,2862483.79,1696389.67,1166094.12,overdue
INV-001265,SO-001265,1/7/2026,CUST-0067,PRD-037,2470,357236.1,10717.08,346519.02,290793.1,55725.92,open
INV-001266,SO-001266,4/10/2025,CUST-0025,PRD-017,2142,452904.48,11322.61,441581.87,330981.84,110600.03,paid
INV-001267,SO-001267,28/6/2026,CUST-0089,PRD-055,3356,2113508.12,42270.16,2071237.96,1280548.92,790689.04,paid
