date,product_id,machine_id,inspection_count,sample_size,defect_count,fail_count,defect_rate
2025-11-15,PRD-024,MCH-012,1,125,11,1,0.088
2025-11-15,PRD-024,MCH-007,1,80,7,1,0.0875
2025-11-15,PRD-066,MCH-016,1,125,6,0,0.048
2025-11-15,PRD-066,MCH-018,1,125,12,1,0.096
2025-11-15,PRD-036,MCH-020,1,50,3,0,0.06
2025-11-15,PRD-036,MCH-019,1,125,4,0,0.032
2025-11-15,PRD-049,MCH-021,1,100,13,1,0.13
2025-11-16,PRD-049,MCH-023,1,125,18,1,0.144
2025-11-15,PRD-015,MCH-028,1,100,7,1,0.07
2025-11-15,PRD-015,MCH-025,1,200,21,1,0.105
2025-11-15,PRD-048,MCH-034,1,125,4,0,0.032
2025-11-15,PRD-048,MCH-035,1,50,0,0,0.0
2025-11-16,PRD-032,MCH-006,1,50,1,0,0.02
2025-11-17,PRD-032,MCH-001,1,125,1,0,0.008
2025-11-16,PRD-020,MCH-010,1,100,7,1,0.07
2025-11-16,PRD-020,MCH-007,1,125,13,1,0.104
2025-11-16,PRD-028,MCH-013,1,80,3,0,0.0375
2025-11-16,PRD-028,MCH-017,1,50,1,0,0.02
2025-11-16,PRD-037,MCH-017,1,50,1,0,0.02
2025-11-16,PRD-037,MCH-016,1,125,6,0,0.048
2025-11-16,PRD-035,MCH-019,1,80,3,0,0.0375
2025-11-16,PRD-035,MCH-023,1,125,6,0,0.048
2025-11-16,PRD-062,MCH-033,2,130,14,2,0.10769
2025-11-17,PRD-062,MCH-032,1,200,18,1,0.09
2025-11-16,PRD-062,MCH-034,1,100,12,1,0.12
2025-11-17,PRD-028,MCH-001,1,50,2,0,0.04
2025-11-17,PRD-028,MCH-005,1,125,0,0,0.0
2025-11-17,PRD-064,MCH-001,1,200,5,0,0.025
2025-11-18,PRD-064,MCH-002,1,80,4,0,0.05
2025-11-17,PRD-077,MCH-001,1,200,1,0,0.005
2025-11-17,PRD-077,MCH-003,1,50,0,0,0.0
2025-11-17,PRD-035,MCH-008,2,325,13,0,0.04
2025-11-17,PRD-035,MCH-009,2,130,4,1,0.03077
2025-11-18,PRD-035,MCH-010,1,80,3,0,0.0375
2025-11-18,PRD-035,MCH-007,1,50,2,0,0.04
2025-11-17,PRD-017,MCH-013,1,125,4,0,0.032
2025-11-17,PRD-017,MCH-014,2,325,5,0,0.01538
2025-11-18,PRD-017,MCH-013,1,125,1,0,0.008
2025-11-18,PRD-017,MCH-018,1,200,0,0,0.0
2025-11-17,PRD-017,MCH-015,1,125,3,0,0.024
2025-11-17,PRD-046,MCH-023,1,100,6,0,0.06
2025-11-17,PRD-046,MCH-022,1,80,6,1,0.075
2025-11-17,PRD-032,MCH-019,1,125,5,0,0.04
2025-11-18,PRD-032,MCH-024,1,100,5,0,0.05
2025-11-17,PRD-037,MCH-021,1,125,4,0,0.032
2025-11-17,PRD-037,MCH-024,1,50,1,0,0.02
2025-11-17,PRD-015,MCH-027,1,50,3,0,0.06
2025-11-17,PRD-015,MCH-030,1,50,3,0,0.06
2025-11-17,PRD-033,MCH-028,1,125,6,0,0.048
2025-11-18,PRD-033,MCH-030,1,50,2,0,0.04
2025-11-17,PRD-012,MCH-027,1,80,1,0,0.0125
2025-11-17,PRD-012,MCH-030,1,100,1,0,0.01
2025-11-17,PRD-048,MCH-031,1,200,7,0,0.035
2025-11-17,PRD-048,MCH-032,1,50,2,0,0.04
2025-11-18,PRD-048,MCH-031,1,200,2,0,0.01
2025-11-18,PRD-048,MCH-032,1,50,1,0,0.02
2025-11-17,PRD-048,MCH-036,1,50,0,0,0.0
2025-11-17,PRD-048,MCH-035,1,100,1,0,0.01
2025-11-18,PRD-066,MCH-001,1,100,7,1,0.07
2025-11-18,PRD-066,MCH-002,1,125,9,1,0.072
2025-11-19,PRD-074,MCH-003,1,100,5,0,0.05
2025-11-19,PRD-074,MCH-005,1,100,4,0,0.04
2025-11-18,PRD-074,MCH-004,1,80,4,0,0.05
2025-11-18,PRD-074,MCH-003,1,200,12,0,0.06
2025-11-18,PRD-052,MCH-009,1,50,4,1,0.08
2025-11-18,PRD-052,MCH-011,1,80,8,1,0.1
2025-11-18,PRD-061,MCH-012,1,125,8,1,0.064
2025-11-19,PRD-061,MCH-008,1,80,4,0,0.05
2025-11-18,PRD-061,MCH-007,1,100,3,0,0.03
2025-11-18,PRD-061,MCH-010,1,125,6,0,0.048
2025-11-18,PRD-073,MCH-018,1,125,1,0,0.008
2025-11-18,PRD-073,MCH-017,1,100,5,0,0.05
2025-11-19,PRD-073,MCH-017,1,125,1,0,0.008
2025-11-19,PRD-073,MCH-018,1,100,1,0,0.01
2025-11-19,PRD-073,MCH-015,1,100,3,0,0.03
2025-11-19,PRD-073,MCH-016,1,50,1,0,0.02
2025-11-18,PRD-072,MCH-020,1,100,4,0,0.04
2025-11-18,PRD-072,MCH-023,2,130,6,0,0.04615
2025-11-18,PRD-072,MCH-022,1,50,3,0,0.06
2025-11-19,PRD-066,MCH-020,1,50,4,1,0.08
2025-11-19,PRD-066,MCH-019,1,100,6,0,0.06
2025-11-18,PRD-080,MCH-025,1,80,4,0,0.05
2025-11-18,PRD-080,MCH-029,1,100,2,0,0.02
2025-11-18,PRD-080,MCH-028,1,100,5,0,0.05
2025-11-19,PRD-080,MCH-030,1,200,10,0,0.05
2025-11-18,PRD-063,MCH-029,1,80,3,0,0.0375
2025-11-18,PRD-063,MCH-025,1,50,2,0,0.04
2025-11-18,PRD-056,MCH-033,1,125,3,0,0.024
2025-11-18,PRD-056,MCH-036,1,100,1,0,0.01
2025-11-18,PRD-022,MCH-035,1,100,4,0,0.04
2025-11-19,PRD-022,MCH-036,1,200,4,0,0.02
2025-11-18,PRD-059,MCH-033,1,50,1,0,0.02
2025-11-18,PRD-059,MCH-036,1,200,8,0,0.04
2025-11-19,PRD-013,MCH-001,2,150,4,0,0.02667
2025-11-19,PRD-013,MCH-006,1,50,1,0,0.02
2025-11-19,PRD-013,MCH-005,1,80,2,0,0.025
2025-11-19,PRD-013,MCH-002,1,80,1,0,0.0125
2025-11-19,PRD-013,MCH-003,1,80,1,0,0.0125
2025-11-19,PRD-052,MCH-011,1,50,5,1,0.1
2025-11-19,PRD-052,MCH-009,1,80,7,1,0.0875
2025-11-19,PRD-052,MCH-012,1,50,5,1,0.1
2025-11-20,PRD-052,MCH-007,2,150,9,1,0.06
2025-11-20,PRD-052,MCH-008,1,200,19,1,0.095
2025-11-19,PRD-023,MCH-015,1,200,5,0,0.025
2025-11-19,PRD-023,MCH-018,1,100,4,0,0.04
2025-11-19,PRD-057,MCH-018,1,100,4,0,0.04
2025-11-20,PRD-057,MCH-016,1,200,8,0,0.04
2025-11-19,PRD-066,MCH-013,1,100,8,1,0.08
2025-11-19,PRD-066,MCH-017,1,125,12,1,0.096
2025-11-19,PRD-078,MCH-019,1,50,1,0,0.02
2025-11-19,PRD-078,MCH-020,1,125,9,1,0.072
2025-11-19,PRD-052,MCH-020,1,125,9,1,0.072
2025-11-20,PRD-052,MCH-024,1,80,7,1,0.0875
2025-11-19,PRD-059,MCH-022,1,125,6,0,0.048
2025-11-19,PRD-059,MCH-024,1,125,7,0,0.056
2025-11-19,PRD-068,MCH-025,1,200,4,0,0.02
2025-11-19,PRD-068,MCH-027,1,80,6,1,0.075
2025-11-19,PRD-068,MCH-026,1,100,4,0,0.04
2025-11-20,PRD-068,MCH-027,1,80,4,0,0.05
2025-11-20,PRD-068,MCH-025,1,100,4,0,0.04
2025-11-20,PRD-068,MCH-028,1,125,6,0,0.048
2025-11-19,PRD-035,MCH-031,1,50,2,0,0.04
2025-11-19,PRD-035,MCH-035,1,125,8,1,0.064
2025-11-20,PRD-035,MCH-035,1,100,4,0,0.04
2025-11-20,PRD-035,MCH-033,1,50,1,0,0.02
2025-11-19,PRD-004,MCH-033,1,100,3,0,0.03
2025-11-19,PRD-004,MCH-035,1,50,0,0,0.0
2025-11-20,PRD-007,MCH-001,1,80,2,0,0.025
2025-11-20,PRD-007,MCH-004,1,125,3,0,0.024
2025-11-21,PRD-023,MCH-001,1,80,5,1,0.0625
2025-11-21,PRD-023,MCH-006,1,80,4,0,0.05
2025-11-20,PRD-080,MCH-006,1,50,1,0,0.02
2025-11-20,PRD-080,MCH-001,1,100,5,0,0.05
2025-11-20,PRD-004,MCH-008,1,200,5,0,0.025
2025-11-20,PRD-004,MCH-010,1,100,4,0,0.04
2025-11-20,PRD-051,MCH-009,1,200,7,0,0.035
2025-11-20,PRD-051,MCH-007,1,200,12,0,0.06
2025-11-20,PRD-053,MCH-011,1,200,14,1,0.07
2025-11-20,PRD-053,MCH-009,1,50,2,0,0.04
2025-11-20,PRD-058,MCH-015,1,50,6,1,0.12
2025-11-20,PRD-058,MCH-017,1,200,20,1,0.1
2025-11-20,PRD-028,MCH-015,2,250,12,0,0.048
2025-11-21,PRD-028,MCH-018,1,125,4,0,0.032
2025-11-20,PRD-028,MCH-016,1,50,2,0,0.04
2025-11-20,PRD-079,MCH-019,1,80,2,0,0.025
2025-11-20,PRD-079,MCH-020,2,280,12,2,0.04286
2025-11-20,PRD-079,MCH-021,1,80,3,0,0.0375
2025-11-21,PRD-079,MCH-022,1,200,11,0,0.055
2025-11-20,PRD-079,MCH-022,1,200,8,0,0.04
2025-11-20,PRD-008,MCH-026,2,100,2,0,0.02
2025-11-20,PRD-008,MCH-027,1,80,1,0,0.0125
2025-11-21,PRD-012,MCH-027,1,50,1,0,0.02
2025-11-21,PRD-012,MCH-029,1,100,0,0,0.0
2025-11-20,PRD-008,MCH-028,1,200,6,0,0.03
2025-11-20,PRD-013,MCH-031,2,300,12,0,0.04
2025-11-20,PRD-013,MCH-036,1,200,1,0,0.005
2025-11-20,PRD-006,MCH-033,1,100,4,0,0.04
2025-11-20,PRD-006,MCH-034,1,100,4,0,0.04
2025-11-20,PRD-013,MCH-034,1,80,3,0,0.0375
2025-11-21,PRD-020,MCH-005,1,125,11,1,0.088
2025-11-21,PRD-020,MCH-001,2,225,16,1,0.07111
2025-11-21,PRD-020,MCH-004,1,125,10,1,0.08
2025-11-21,PRD-079,MCH-006,1,100,5,0,0.05
2025-11-21,PRD-079,MCH-002,1,100,4,0,0.04
2025-11-21,PRD-015,MCH-007,1,200,14,1,0.07
2025-11-21,PRD-015,MCH-011,1,100,9,1,0.09
2025-11-21,PRD-015,MCH-012,1,125,5,0,0.04
2025-11-22,PRD-015,MCH-010,1,125,12,1,0.096
2025-11-21,PRD-079,MCH-012,1,200,9,0,0.045
2025-11-21,PRD-079,MCH-009,1,80,5,1,0.0625
2025-11-21,PRD-077,MCH-013,1,125,2,0,0.016
2025-11-21,PRD-077,MCH-016,2,175,3,0,0.01714
2025-11-21,PRD-070,MCH-015,1,100,2,0,0.02
2025-11-22,PRD-070,MCH-014,1,80,2,0,0.025
2025-11-21,PRD-077,MCH-018,1,200,1,0,0.005
2025-11-21,PRD-041,MCH-020,1,80,6,1,0.075
2025-11-21,PRD-041,MCH-022,1,50,4,1,0.08
2025-11-22,PRD-051,MCH-020,1,80,4,1,0.05
2025-11-22,PRD-051,MCH-023,1,80,2,0,0.025
2025-11-21,PRD-049,MCH-019,1,50,5,1,0.1
2025-11-21,PRD-049,MCH-020,1,80,11,1,0.1375
2025-11-21,PRD-077,MCH-029,1,100,2,0,0.02
2025-11-21,PRD-077,MCH-028,1,80,1,0,0.0125
2025-11-22,PRD-077,MCH-030,1,50,0,0,0.0
2025-11-22,PRD-077,MCH-027,1,50,1,0,0.02
2025-11-21,PRD-064,MCH-026,1,125,4,0,0.032
2025-11-21,PRD-064,MCH-027,1,100,2,0,0.02
2025-11-21,PRD-061,MCH-031,1,125,7,0,0.056
2025-11-21,PRD-061,MCH-032,1,200,16,1,0.08
2025-11-21,PRD-061,MCH-036,2,180,11,1,0.06111
2025-11-22,PRD-061,MCH-033,1,100,7,1,0.07
2025-11-21,PRD-061,MCH-034,1,200,10,0,0.05
2025-11-22,PRD-052,MCH-004,1,80,7,1,0.0875
2025-11-22,PRD-052,MCH-002,1,125,12,1,0.096
2025-11-22,PRD-020,MCH-001,1,100,7,1,0.07
2025-11-22,PRD-020,MCH-003,1,100,10,1,0.1
2025-11-22,PRD-022,MCH-010,2,200,8,0,0.04
2025-11-22,PRD-022,MCH-009,2,180,7,0,0.03889
2025-11-22,PRD-022,MCH-008,1,50,3,0,0.06
2025-11-22,PRD-022,MCH-011,1,125,5,0,0.04
2025-11-22,PRD-012,MCH-014,1,125,2,0,0.016
2025-11-23,PRD-012,MCH-013,1,50,1,0,0.02
2025-11-22,PRD-012,MCH-016,1,100,0,0,0.0
2025-11-22,PRD-012,MCH-013,1,80,0,0,0.0
2025-11-22,PRD-052,MCH-019,1,50,4,1,0.08
2025-11-22,PRD-052,MCH-024,1,200,13,1,0.065
2025-11-22,PRD-052,MCH-022,2,300,27,2,0.09
2025-11-23,PRD-052,MCH-021,1,100,8,1,0.08
2025-11-22,PRD-052,MCH-021,1,50,4,1,0.08
2025-11-22,PRD-031,MCH-027,1,80,4,0,0.05
2025-11-22,PRD-031,MCH-025,1,80,5,1,0.0625
2025-11-22,PRD-070,MCH-036,1,125,3,0,0.024
2025-11-22,PRD-070,MCH-032,1,100,3,0,0.03
2025-11-23,PRD-017,MCH-008,1,200,0,0,0.0
2025-11-23,PRD-017,MCH-010,1,100,3,0,0.03
2025-11-23,PRD-029,MCH-021,1,100,7,1,0.07
2025-11-24,PRD-029,MCH-022,1,100,2,0,0.02
2025-11-23,PRD-078,MCH-035,1,200,9,0,0.045
2025-11-23,PRD-078,MCH-031,1,125,5,0,0.04
2025-11-23,PRD-051,MCH-031,1,200,14,1,0.07
2025-11-24,PRD-051,MCH-033,1,200,6,0,0.03
2025-11-24,PRD-001,MCH-006,1,100,8,1,0.08
2025-11-24,PRD-001,MCH-005,1,125,11,1,0.088
2025-11-24,PRD-047,MCH-003,1,200,3,0,0.015
2025-11-25,PRD-047,MCH-001,1,50,1,0,0.02
2025-11-24,PRD-080,MCH-005,1,50,2,0,0.04
2025-11-24,PRD-080,MCH-006,1,125,3,0,0.024
2025-11-24,PRD-075,MCH-009,1,100,5,0,0.05
2025-11-24,PRD-075,MCH-011,2,400,16,0,0.04
2025-11-25,PRD-075,MCH-007,2,175,6,0,0.03429
2025-11-24,PRD-075,MCH-008,1,100,3,0,0.03
2025-11-24,PRD-075,MCH-010,1,50,2,0,0.04
2025-11-24,PRD-003,MCH-013,1,100,1,0,0.01
2025-11-24,PRD-003,MCH-015,1,125,5,0,0.04
2025-11-25,PRD-037,MCH-015,1,50,2,0,0.04
2025-11-25,PRD-037,MCH-016,1,125,6,0,0.048
2025-11-24,PRD-002,MCH-015,1,100,4,0,0.04
2025-11-24,PRD-002,MCH-016,1,100,0,0,0.0
2025-11-24,PRD-062,MCH-023,1,125,15,1,0.12
2025-11-24,PRD-062,MCH-020,1,125,11,1,0.088
2025-11-25,PRD-059,MCH-021,1,200,10,0,0.05
2025-11-25,PRD-059,MCH-019,1,80,3,0,0.0375
2025-11-24,PRD-062,MCH-021,1,200,21,1,0.105
2025-11-24,PRD-062,MCH-019,1,200,25,1,0.125
2025-11-24,PRD-020,MCH-026,1,200,11,0,0.055
2025-11-24,PRD-020,MCH-030,2,300,23,2,0.07667
2025-11-24,PRD-020,MCH-027,1,100,10,1,0.1
2025-11-25,PRD-020,MCH-025,1,200,12,0,0.06
2025-11-25,PRD-020,MCH-026,1,80,6,1,0.075
2025-11-24,PRD-012,MCH-033,2,250,3,0,0.012
2025-11-24,PRD-012,MCH-032,1,200,3,0,0.015
2025-11-25,PRD-012,MCH-033,1,125,2,0,0.016
2025-11-25,PRD-012,MCH-034,1,80,1,0,0.0125
2025-11-24,PRD-012,MCH-034,1,200,4,0,0.02
2025-11-25,PRD-007,MCH-005,1,200,4,0,0.02
2025-11-25,PRD-007,MCH-001,1,80,1,0,0.0125
2025-11-25,PRD-068,MCH-005,1,125,5,0,0.04
2025-11-26,PRD-068,MCH-002,1,125,7,0,0.056
2025-11-25,PRD-032,MCH-003,1,50,2,0,0.04
2025-11-25,PRD-032,MCH-002,1,100,3,0,0.03
2025-11-25,PRD-004,MCH-009,1,100,1,0,0.01
2025-11-25,PRD-004,MCH-008,1,200,7,0,0.035
2025-11-25,PRD-005,MCH-010,1,80,3,0,0.0375
2025-11-26,PRD-005,MCH-008,1,100,5,1,0.05
2025-11-25,PRD-075,MCH-008,1,125,8,1,0.064
2025-11-25,PRD-045,MCH-014,2,100,2,0,0.02
2025-11-25,PRD-045,MCH-013,1,200,3,0,0.015
2025-11-25,PRD-045,MCH-017,1,100,2,0,0.02
2025-11-26,PRD-045,MCH-013,1,200,2,0,0.01
2025-11-25,PRD-045,MCH-016,1,100,4,0,0.04
2025-11-25,PRD-041,MCH-019,1,80,5,1,0.0625
2025-11-25,PRD-041,MCH-023,1,50,3,0,0.06
2025-11-26,PRD-041,MCH-024,1,100,5,0,0.05
2025-11-26,PRD-041,MCH-020,1,200,13,1,0.065
2025-11-25,PRD-041,MCH-024,1,125,9,1,0.072
2025-11-25,PRD-041,MCH-022,1,80,3,0,0.0375
2025-11-25,PRD-079,MCH-029,1,80,5,1,0.0625
2025-11-25,PRD-079,MCH-030,1,200,13,1,0.065
2025-11-25,PRD-022,MCH-030,1,100,6,0,0.06
2025-11-26,PRD-022,MCH-029,1,80,2,0,0.025
2025-11-25,PRD-022,MCH-027,1,50,2,0,0.04
2025-11-25,PRD-022,MCH-028,1,50,1,0,0.02
2025-11-25,PRD-054,MCH-031,1,100,8,1,0.08
2025-11-25,PRD-054,MCH-034,1,50,5,1,0.1
2025-11-25,PRD-024,MCH-035,1,80,8,1,0.1
2025-11-26,PRD-024,MCH-031,1,50,5,1,0.1
2025-11-25,PRD-024,MCH-034,1,100,8,1,0.08
2025-11-25,PRD-024,MCH-031,1,80,7,1,0.0875
2025-11-26,PRD-023,MCH-002,2,225,15,1,0.06667
2025-11-26,PRD-023,MCH-006,1,125,5,0,0.04
2025-11-27,PRD-023,MCH-002,1,50,3,0,0.06
2025-11-27,PRD-023,MCH-005,1,100,5,0,0.05
2025-11-26,PRD-023,MCH-001,1,100,5,0,0.05
2025-11-26,PRD-053,MCH-012,1,125,3,0,0.024
2025-11-26,PRD-053,MCH-009,1,125,2,0,0.016
2025-11-26,PRD-005,MCH-011,1,80,3,0,0.0375
2025-11-27,PRD-005,MCH-012,1,200,11,0,0.055
2025-11-26,PRD-035,MCH-009,1,50,2,0,0.04
2025-11-26,PRD-035,MCH-010,1,50,1,0,0.02
2025-11-26,PRD-023,MCH-017,2,150,5,0,0.03333
2025-11-26,PRD-023,MCH-018,1,200,9,0,0.045
2025-11-26,PRD-050,MCH-015,1,50,3,0,0.06
2025-11-26,PRD-050,MCH-017,1,200,11,0,0.055
2025-11-26,PRD-023,MCH-013,1,125,4,0,0.032
2025-11-26,PRD-078,MCH-023,1,50,2,0,0.04
2025-11-26,PRD-078,MCH-022,1,50,0,0,0.0
2025-11-26,PRD-078,MCH-019,1,80,3,0,0.0375
2025-11-27,PRD-078,MCH-021,1,125,5,0,0.04
2025-11-26,PRD-078,MCH-024,1,80,3,0,0.0375
2025-11-26,PRD-078,MCH-021,1,125,6,0,0.048
2025-11-26,PRD-033,MCH-030,1,80,3,0,0.0375
2025-11-26,PRD-033,MCH-027,1,80,5,1,0.0625
2025-11-26,PRD-071,MCH-029,1,125,10,1,0.08
2025-11-26,PRD-071,MCH-026,1,50,3,0,0.06
2025-11-26,PRD-071,MCH-025,1,100,5,0,0.05
2025-11-26,PRD-071,MCH-030,1,100,5,0,0.05
2025-11-26,PRD-051,MCH-035,2,250,14,0,0.056
2025-11-26,PRD-051,MCH-034,1,100,4,0,0.04
2025-11-27,PRD-009,MCH-036,1,200,11,0,0.055
2025-11-27,PRD-009,MCH-031,1,125,4,0,0.032
2025-11-26,PRD-051,MCH-032,1,125,4,0,0.032
2025-11-27,PRD-032,MCH-001,1,200,4,0,0.02
2025-11-27,PRD-032,MCH-005,1,50,1,0,0.02
2025-11-28,PRD-059,MCH-001,1,200,8,0,0.04
2025-11-28,PRD-059,MCH-003,1,100,5,0,0.05
2025-11-27,PRD-032,MCH-003,1,200,9,0,0.045
2025-11-27,PRD-032,MCH-002,1,125,6,0,0.048
2025-11-27,PRD-001,MCH-007,1,50,4,1,0.08
2025-11-27,PRD-001,MCH-010,1,125,7,0,0.056
2025-11-28,PRD-012,MCH-011,1,100,2,0,0.02
2025-11-28,PRD-012,MCH-010,1,200,2,0,0.01
2025-11-27,PRD-001,MCH-012,1,80,7,1,0.0875
2025-11-27,PRD-001,MCH-011,1,50,4,1,0.08
2025-11-27,PRD-069,MCH-018,3,375,30,2,0.08
2025-11-27,PRD-069,MCH-017,1,50,5,1,0.1
2025-11-27,PRD-069,MCH-016,1,50,5,1,0.1
2025-11-27,PRD-069,MCH-013,1,200,22,1,0.11
2025-11-27,PRD-037,MCH-022,1,125,3,0,0.024
2025-11-27,PRD-037,MCH-023,1,100,6,0,0.06
2025-11-28,PRD-037,MCH-023,1,100,2,0,0.02
2025-11-28,PRD-037,MCH-020,1,50,1,0,0.02
2025-11-27,PRD-035,MCH-024,1,100,4,0,0.04
2025-11-27,PRD-035,MCH-023,1,200,6,1,0.03
2025-11-27,PRD-068,MCH-025,1,200,7,0,0.035
2025-11-27,PRD-068,MCH-029,1,200,4,0,0.02
2025-11-27,PRD-068,MCH-027,1,100,4,0,0.04
2025-11-28,PRD-068,MCH-026,1,200,4,1,0.02
2025-11-27,PRD-070,MCH-027,1,200,9,0,0.045
2025-11-27,PRD-070,MCH-029,1,125,3,0,0.024
2025-11-27,PRD-013,MCH-033,1,100,1,0,0.01
2025-11-27,PRD-013,MCH-035,1,125,4,0,0.032
2025-11-28,PRD-013,MCH-032,1,100,2,0,0.02
2025-11-28,PRD-013,MCH-031,1,200,3,0,0.015
2025-11-27,PRD-059,MCH-035,1,50,2,0,0.04
2025-11-27,PRD-059,MCH-034,1,125,3,0,0.024
2025-11-28,PRD-047,MCH-006,1,125,7,0,0.056
2025-11-28,PRD-047,MCH-004,2,225,11,0,0.04889
2025-11-29,PRD-047,MCH-002,1,125,5,0,0.04
2025-11-29,PRD-047,MCH-004,1,50,2,0,0.04
2025-11-28,PRD-047,MCH-001,1,50,3,0,0.06
2025-11-28,PRD-017,MCH-008,2,325,6,0,0.01846
2025-11-28,PRD-017,MCH-011,1,200,5,0,0.025
2025-11-28,PRD-031,MCH-009,1,200,8,0,0.04
2025-11-29,PRD-031,MCH-008,1,200,13,1,0.065
2025-11-28,PRD-017,MCH-012,1,80,1,0,0.0125
2025-11-28,PRD-044,MCH-015,2,300,8,0,0.02667
2025-11-28,PRD-044,MCH-018,1,100,3,0,0.03
2025-11-28,PRD-044,MCH-014,1,80,3,0,0.0375
2025-11-28,PRD-024,MCH-013,1,100,10,1,0.1
2025-11-28,PRD-024,MCH-018,1,125,12,1,0.096
2025-11-28,PRD-079,MCH-024,1,200,15,1,0.075
2025-11-28,PRD-079,MCH-021,1,50,2,0,0.04
2025-11-28,PRD-079,MCH-023,1,80,3,0,0.0375
2025-11-29,PRD-079,MCH-022,1,125,9,1,0.072
2025-11-28,PRD-005,MCH-019,1,100,5,0,0.05
2025-11-28,PRD-005,MCH-024,1,125,9,1,0.072
2025-11-28,PRD-044,MCH-026,1,80,3,0,0.0375
2025-11-28,PRD-044,MCH-025,1,80,1,0,0.0125
2025-11-28,PRD-044,MCH-029,2,175,4,0,0.02286
2025-11-29,PRD-044,MCH-028,1,100,3,0,0.03
2025-11-28,PRD-044,MCH-028,1,125,3,0,0.024
2025-11-28,PRD-034,MCH-032,1,100,2,0,0.02
2025-11-28,PRD-034,MCH-035,1,200,0,0,0.0
2025-11-29,PRD-034,MCH-033,1,200,3,0,0.015
2025-11-29,PRD-034,MCH-032,1,80,2,0,0.025
2025-11-28,PRD-034,MCH-033,1,80,1,0,0.0125
2025-11-28,PRD-034,MCH-031,1,80,0,0,0.0
2025-11-29,PRD-001,MCH-004,2,325,25,2,0.07692
2025-11-29,PRD-001,MCH-001,1,100,4,0,0.04
2025-11-30,PRD-001,MCH-003,1,125,10,1,0.08
2025-11-29,PRD-022,MCH-007,2,200,4,0,0.02
2025-11-29,PRD-022,MCH-011,1,200,6,0,0.03
2025-11-29,PRD-022,MCH-008,1,50,2,0,0.04
2025-11-29,PRD-043,MCH-015,1,50,2,0,0.04
2025-11-30,PRD-043,MCH-016,1,125,5,0,0.04
2025-11-29,PRD-010,MCH-020,2,300,8,0,0.02667
2025-11-29,PRD-010,MCH-021,1,80,3,0,0.0375
2025-11-30,PRD-010,MCH-021,1,125,5,0,0.04
2025-11-30,PRD-010,MCH-022,1,200,8,0,0.04
2025-11-29,PRD-010,MCH-023,1,125,7,0,0.056
2025-11-29,PRD-070,MCH-030,1,100,3,0,0.03
2025-11-29,PRD-070,MCH-026,1,80,1,0,0.0125
2025-11-30,PRD-070,MCH-028,1,125,3,0,0.024
2025-11-30,PRD-070,MCH-029,1,80,3,0,0.0375
2025-11-30,PRD-007,MCH-025,1,100,4,0,0.04
2025-11-30,PRD-007,MCH-028,1,50,0,0,0.0
2025-11-30,PRD-014,MCH-032,1,80,6,1,0.075
2025-11-30,PRD-014,MCH-031,1,80,5,1,0.0625
2025-11-29,PRD-078,MCH-034,1,125,2,0,0.016
2025-11-29,PRD-078,MCH-031,1,80,4,0,0.05
2025-11-30,PRD-023,MCH-006,3,380,19,1,0.05
2025-11-30,PRD-023,MCH-003,1,80,4,0,0.05
2025-12-01,PRD-023,MCH-004,1,200,10,0,0.05
2025-11-30,PRD-023,MCH-001,1,125,3,0,0.024
2025-12-01,PRD-045,MCH-013,1,100,2,0,0.02
2025-12-01,PRD-045,MCH-015,1,100,2,0,0.02
2025-11-30,PRD-040,MCH-020,1,100,11,1,0.11
2025-11-30,PRD-040,MCH-021,1,100,10,1,0.1
2025-11-30,PRD-022,MCH-030,1,200,8,0,0.04
2025-11-30,PRD-022,MCH-025,1,100,4,0,0.04
2025-11-30,PRD-075,MCH-025,1,125,7,0,0.056
2025-12-01,PRD-075,MCH-027,1,200,0,0,0.0
2025-11-30,PRD-066,MCH-034,1,125,10,1,0.08
2025-11-30,PRD-066,MCH-032,1,100,7,1,0.07
2025-12-01,PRD-066,MCH-036,1,50,3,1,0.06
2025-12-01,PRD-066,MCH-035,1,200,10,0,0.05
2025-11-30,PRD-066,MCH-031,1,200,17,1,0.085
2025-11-30,PRD-066,MCH-035,1,200,13,1,0.065
2025-12-01,PRD-077,MCH-002,1,80,2,0,0.025
2025-12-01,PRD-077,MCH-006,2,150,0,0,0.0
2025-12-01,PRD-034,MCH-001,1,50,1,0,0.02
2025-12-02,PRD-034,MCH-004,1,50,0,0,0.0
2025-12-01,PRD-077,MCH-003,1,80,1,0,0.0125
2025-12-01,PRD-008,MCH-007,1,200,7,0,0.035
2025-12-01,PRD-008,MCH-011,2,280,6,0,0.02143
2025-12-01,PRD-008,MCH-008,2,225,7,0,0.03111
2025-12-02,PRD-008,MCH-010,1,50,1,0,0.02
2025-12-01,PRD-015,MCH-018,1,50,4,1,0.08
2025-12-01,PRD-015,MCH-013,1,80,7,1,0.0875
2025-12-01,PRD-044,MCH-015,1,100,1,0,0.01
2025-12-02,PRD-044,MCH-018,1,125,5,0,0.04
2025-12-01,PRD-027,MCH-017,1,200,17,1,0.085
2025-12-01,PRD-027,MCH-018,1,80,4,0,0.05
2025-12-01,PRD-013,MCH-019,1,200,7,0,0.035
2025-12-01,PRD-013,MCH-024,2,130,3,0,0.02308
2025-12-01,PRD-013,MCH-022,2,180,3,0,0.01667
2025-12-02,PRD-013,MCH-023,1,50,1,0,0.02
2025-12-01,PRD-050,MCH-030,1,125,6,0,0.048
