event_id,machine_id,line_id,event_start,event_end,state_code,reason_code,operator_id,linked_work_order_id,source_system
EVT-00002611,MCH-005,L01,2025-08-24 07:45:00,2025-08-24 08:22:20,SETUP,TOOL_CHANGE,OP-0070,WO-000358,SCADA
EVT-00002612,MCH-005,L01,2025-08-24 08:22:20,2025-08-24 11:20:04,RUNNING,NORMAL,OP-0070,WO-000358,SCADA
EVT-00002613,MCH-005,L01,2025-08-24 12:45:00,2025-08-24 13:20:15,DOWN,JAM,OP-0070,WO-000358,SCADA
EVT-00002614,MCH-006,L01,2025-08-24 07:45:00,2025-08-24 08:22:20,SETUP,TOOL_CHANGE,OP-0071,WO-000358,SCADA
EVT-00002615,MCH-006,L01,2025-08-24 08:22:20,2025-08-24 15:06:08,RUNNING,NORMAL,OP-0071,WO-000358,SCADA
EVT-00002616,MCH-006,L01,2025-08-24 11:38:00,2025-08-24 12:13:15,DOWN,,OP-0071,WO-000358,SCADA
EVT-00002617,MCH-010,L02,2025-08-24 11:08:00,2025-08-24 11:52:29,SETUP,TOOL_CHANGE,OP-0004,WO-000359,SCADA
EVT-00002618,MCH-010,L02,2025-08-24 11:52:29,2025-08-24 14:29:59,RUNNING,NORMAL,OP-0004,WO-000359,SCADA
EVT-00002619,MCH-010,L02,2025-08-24 16:55:00,2025-08-24 17:21:45,DOWN,MATERIAL_WAIT,OP-0004,WO-000359,SCADA
EVT-00002620,MCH-010,L02,2025-08-24 14:29:59,2025-08-24 14:45:46,IDLE,NO_DEMAND,OP-0004,WO-000359,SCADA
EVT-00002621,MCH-009,L02,2025-08-24 11:08:00,2025-08-24 11:52:29,SETUP,TOOL_CHANGE,OP-0028,WO-000359,SCADA
EVT-00002622,MCH-009,L02,2025-08-24 11:52:29,2025-08-24 18:14:58,RUNNING,NORMAL,OP-0028,WO-000359,SCADA
EVT-00002623,MCH-009,L02,2025-08-24 12:36:00,2025-08-24 13:02:45,DOWN,SENSOR_FAULT,OP-0028,WO-000359,SCADA
EVT-00002624,MCH-009,L02,2025-08-24 18:14:58,2025-08-24 18:30:45,IDLE,NO_DEMAND,OP-0028,WO-000359,SCADA
EVT-00002625,MCH-011,L02,2025-08-24 20:07:00,2025-08-24 21:15:56,SETUP,TOOL_CHANGE,OP-0034,WO-000360,SCADA
EVT-00002626,MCH-011,L02,2025-08-24 21:15:56,2025-08-24 23:28:35,RUNNING,NORMAL,OP-0034,WO-000360,SCADA
EVT-00002627,MCH-011,L02,2025-08-25 01:50:00,2025-08-25 02:27:56,DOWN,SENSOR_FAULT,OP-0034,WO-000360,SCADA
EVT-00002628,MCH-011,L02,2025-08-24 23:28:35,2025-08-24 23:37:10,IDLE,NO_DEMAND,OP-0034,WO-000360,SCADA
EVT-00002629,MCH-010,L02,2025-08-24 20:07:00,2025-08-24 21:15:56,SETUP,TOOL_CHANGE,OP-0012,WO-000360,SCADA
EVT-00002630,MCH-010,L02,2025-08-24 21:15:56,2025-08-25 03:11:11,RUNNING,NORMAL,OP-0012,WO-000360,SCADA
EVT-00002631,MCH-010,L02,2025-08-24 22:48:00,2025-08-24 23:25:56,DOWN,MATERIAL_WAIT,OP-0012,WO-000360,SCADA
EVT-00002632,MCH-010,L02,2025-08-25 03:11:11,2025-08-25 03:19:46,IDLE,NO_DEMAND,OP-0012,WO-000360,SCADA
EVT-00002633,MCH-017,L03,2025-08-24 11:27:00,2025-08-24 12:10:17,SETUP,TOOL_CHANGE,OP-0069,WO-000361,SCADA
EVT-00002634,MCH-017,L03,2025-08-24 12:10:17,2025-08-24 15:24:52,RUNNING,NORMAL,OP-0069,WO-000361,SCADA
EVT-00002635,MCH-017,L03,2025-08-24 13:20:00,2025-08-24 13:31:29,DOWN,MICRO_STOP,OP-0069,WO-000361,SCADA
EVT-00002636,MCH-017,L03,2025-08-24 15:24:52,2025-08-24 15:46:08,IDLE,NO_DEMAND,OP-0069,WO-000361,SCADA
EVT-00002637,MCH-018,L03,2025-08-24 11:27:00,2025-08-24 12:10:17,SETUP,TOOL_CHANGE,OP-0069,WO-000361,SCADA
EVT-00002638,MCH-018,L03,2025-08-24 12:10:17,2025-08-24 19:22:44,RUNNING,NORMAL,OP-0069,WO-000361,SCADA
EVT-00002639,MCH-018,L03,2025-08-24 14:53:00,2025-08-24 15:04:29,DOWN,JAM,OP-0069,WO-000361,SCADA
EVT-00002640,MCH-018,L03,2025-08-24 19:22:44,2025-08-24 19:44:00,IDLE,NO_DEMAND,OP-0069,WO-000361,SCADA
EVT-00002641,MCH-017,L03,2025-08-24 15:45:00,2025-08-24 16:39:26,SETUP,TOOL_CHANGE,OP-0004,WO-000362,SCADA
EVT-00002642,MCH-017,L03,2025-08-24 16:39:26,2025-08-24 19:09:06,RUNNING,NORMAL,OP-0004,WO-000362,SCADA
EVT-00002643,MCH-017,L03,2025-08-24 18:57:00,2025-08-24 19:26:40,DOWN,SENSOR_FAULT,OP-0004,WO-000362,SCADA
EVT-00002644,MCH-017,L03,2025-08-24 19:09:06,2025-08-24 19:14:18,IDLE,NO_DEMAND,OP-0004,WO-000362,SCADA
EVT-00002645,MCH-016,L03,2025-08-24 15:45:00,2025-08-24 16:39:26,SETUP,TOOL_CHANGE,OP-0001,WO-000362,SCADA
EVT-00002646,MCH-016,L03,2025-08-24 16:39:26,2025-08-24 22:23:12,RUNNING,NORMAL,OP-0001,WO-000362,SCADA
EVT-00002647,MCH-016,L03,2025-08-24 21:25:00,2025-08-24 21:54:40,DOWN,MATERIAL_WAIT,OP-0001,WO-000362,SCADA
EVT-00002648,MCH-016,L03,2025-08-24 22:23:12,2025-08-24 22:28:24,IDLE,NO_DEMAND,OP-0001,WO-000362,SCADA
EVT-00002649,MCH-014,L03,2025-08-23 23:45:00,2025-08-24 00:21:38,SETUP,TOOL_CHANGE,OP-0054,WO-000363,SCADA
EVT-00002650,MCH-014,L03,2025-08-24 00:21:38,2025-08-24 03:20:21,RUNNING,NORMAL,OP-0054,WO-000363,SCADA
EVT-00002651,MCH-014,L03,2025-08-24 05:34:00,2025-08-24 05:53:19,DOWN,QUALITY_HOLD,OP-0054,WO-000363,SCADA
EVT-00002652,MCH-014,L03,2025-08-24 03:20:21,2025-08-24 03:42:27,IDLE,NO_DEMAND,OP-0054,WO-000363,SCADA
EVT-00002653,MCH-013,L03,2025-08-23 23:45:00,2025-08-24 00:21:38,SETUP,TOOL_CHANGE,OP-0001,WO-000363,SCADA
EVT-00002654,MCH-013,L03,2025-08-24 00:21:38,2025-08-24 07:14:43,RUNNING,NORMAL,OP-0001,WO-000363,SCADA
EVT-00002655,MCH-013,L03,2025-08-24 02:52:00,2025-08-24 03:11:19,DOWN,QUALITY_HOLD,OP-0001,WO-000363,SCADA
EVT-00002656,MCH-013,L03,2025-08-24 07:14:43,2025-08-24 07:36:49,IDLE,NO_DEMAND,OP-0001,WO-000363,SCADA
EVT-00002657,MCH-021,L04,2025-08-24 04:15:00,2025-08-24 05:21:19,SETUP,TOOL_CHANGE,OP-0063,WO-000364,SCADA
EVT-00002658,MCH-021,L04,2025-08-24 05:21:19,2025-08-24 08:03:37,RUNNING,NORMAL,OP-0063,WO-000364,SCADA
EVT-00002659,MCH-021,L04,2025-08-24 09:48:00,2025-08-24 10:14:12,DOWN,MICRO_STOP,OP-0063,WO-000364,SCADA
EVT-00002660,MCH-023,L04,2025-08-24 04:15:00,2025-08-24 05:21:19,SETUP,TOOL_CHANGE,OP-0061,WO-000364,SCADA
EVT-00002661,MCH-023,L04,2025-08-24 05:21:19,2025-08-24 11:43:14,RUNNING,NORMAL,OP-0061,WO-000364,SCADA
EVT-00002662,MCH-023,L04,2025-08-24 08:27:00,2025-08-24 08:53:12,DOWN,SENSOR_FAULT,OP-0061,WO-000364,SCADA
EVT-00002663,MCH-028,L05,2025-08-24 09:03:00,2025-08-24 10:17:48,SETUP,TOOL_CHANGE,OP-0057,WO-000365,SCADA
EVT-00002664,MCH-028,L05,2025-08-24 10:17:48,2025-08-24 12:18:16,RUNNING,NORMAL,OP-0057,WO-000365,SCADA
EVT-00002665,MCH-028,L05,2025-08-24 14:16:00,2025-08-24 14:57:18,DOWN,MICRO_STOP,OP-0057,WO-000365,SCADA
EVT-00002666,MCH-028,L05,2025-08-24 12:18:16,2025-08-24 12:36:42,IDLE,NO_DEMAND,OP-0057,WO-000365,SCADA
EVT-00002667,MCH-027,L05,2025-08-24 09:03:00,2025-08-24 10:17:48,SETUP,TOOL_CHANGE,OP-0060,WO-000365,SCADA
EVT-00002668,MCH-027,L05,2025-08-24 10:17:48,2025-08-24 15:49:33,RUNNING,NORMAL,OP-0060,WO-000365,SCADA
EVT-00002669,MCH-027,L05,2025-08-24 14:21:00,2025-08-24 15:02:18,DOWN,MATERIAL_WAIT,OP-0060,WO-000365,SCADA
EVT-00002670,MCH-027,L05,2025-08-24 15:49:33,2025-08-24 16:07:59,IDLE,NO_DEMAND,OP-0060,WO-000365,SCADA
EVT-00002671,MCH-025,L05,2025-08-24 17:37:00,2025-08-24 18:41:26,SETUP,TOOL_CHANGE,OP-0071,WO-000366,SCADA
EVT-00002672,MCH-025,L05,2025-08-24 18:41:26,2025-08-24 21:23:10,RUNNING,NORMAL,OP-0071,WO-000366,SCADA
EVT-00002673,MCH-025,L05,2025-08-24 19:49:00,2025-08-24 20:09:36,DOWN,SENSOR_FAULT,OP-0071,WO-000366,SCADA
EVT-00002674,MCH-025,L05,2025-08-24 21:23:10,2025-08-24 21:32:46,IDLE,NO_DEMAND,OP-0071,WO-000366,SCADA
EVT-00002675,MCH-028,L05,2025-08-24 17:37:00,2025-08-24 18:41:26,SETUP,TOOL_CHANGE,OP-0021,WO-000366,SCADA
EVT-00002676,MCH-028,L05,2025-08-24 18:41:26,2025-08-25 00:45:21,RUNNING,NORMAL,OP-0021,WO-000366,SCADA
EVT-00002677,MCH-028,L05,2025-08-24 20:43:00,2025-08-24 21:03:36,DOWN,JAM,OP-0021,WO-000366,SCADA
EVT-00002678,MCH-028,L05,2025-08-25 00:45:21,2025-08-25 00:54:57,IDLE,NO_DEMAND,OP-0021,WO-000366,SCADA
EVT-00002679,MCH-036,L06,2025-08-24 01:49:00,2025-08-24 02:15:45,SETUP,TOOL_CHANGE,OP-0013,WO-000367,SCADA
EVT-00002680,MCH-036,L06,2025-08-24 02:15:45,2025-08-24 05:19:08,RUNNING,NORMAL,OP-0013,WO-000367,SCADA
EVT-00002681,MCH-036,L06,2025-08-24 03:03:00,2025-08-24 03:19:58,DOWN,UNKNOWN,OP-0013,WO-000367,SCADA
EVT-00002682,MCH-036,L06,2025-08-24 05:19:08,2025-08-24 05:29:52,IDLE,NO_DEMAND,OP-0013,WO-000367,SCADA
EVT-00002683,MCH-031,L06,2025-08-24 01:49:00,2025-08-24 02:15:45,SETUP,TOOL_CHANGE,OP-0063,WO-000367,SCADA
EVT-00002684,MCH-031,L06,2025-08-24 02:15:45,2025-08-24 08:46:16,RUNNING,NORMAL,OP-0063,WO-000367,SCADA
EVT-00002685,MCH-031,L06,2025-08-24 04:12:00,2025-08-24 04:28:58,DOWN,JAM,OP-0063,WO-000367,SCADA
EVT-00002686,MCH-031,L06,2025-08-24 08:46:16,2025-08-24 08:57:00,IDLE,NO_DEMAND,OP-0063,WO-000367,SCADA
EVT-00002687,MCH-005,L01,2025-08-25 08:08:00,2025-08-25 09:22:02,SETUP,TOOL_CHANGE,OP-0015,WO-000368,SCADA
EVT-00002688,MCH-005,L01,2025-08-25 09:22:02,2025-08-25 11:45:58,RUNNING,NORMAL,OP-0015,WO-000368,SCADA
EVT-00002689,MCH-005,L01,2025-08-25 12:17:00,2025-08-25 12:32:30,DOWN,,OP-0015,WO-000368,SCADA
EVT-00002690,MCH-005,L01,2025-08-25 11:45:58,2025-08-25 12:04:21,IDLE,NO_DEMAND,OP-0015,WO-000368,SCADA
EVT-00002691,MCH-001,L01,2025-08-25 08:08:00,2025-08-25 09:22:02,SETUP,TOOL_CHANGE,OP-0038,WO-000368,SCADA
EVT-00002692,MCH-001,L01,2025-08-25 09:22:02,2025-08-25 15:22:56,RUNNING,NORMAL,OP-0038,WO-000368,SCADA
EVT-00002693,MCH-001,L01,2025-08-25 13:10:00,2025-08-25 13:25:30,DOWN,SENSOR_FAULT,OP-0038,WO-000368,SCADA
EVT-00002694,MCH-001,L01,2025-08-25 15:22:56,2025-08-25 15:41:19,IDLE,NO_DEMAND,OP-0038,WO-000368,SCADA
EVT-00002695,MCH-002,L01,2025-08-25 19:09:00,2025-08-25 20:16:55,SETUP,TOOL_CHANGE,OP-0001,WO-000369,SCADA
EVT-00002696,MCH-002,L01,2025-08-25 20:16:55,2025-08-25 22:47:02,RUNNING,NORMAL,OP-0001,WO-000369,SCADA
EVT-00002697,MCH-002,L01,2025-08-25 22:47:02,2025-08-25 22:56:10,IDLE,NO_DEMAND,OP-0001,WO-000369,SCADA
EVT-00002698,MCH-005,L01,2025-08-25 19:09:00,2025-08-25 20:16:55,SETUP,TOOL_CHANGE,OP-0028,WO-000369,SCADA
EVT-00002699,MCH-005,L01,2025-08-25 20:16:55,2025-08-26 02:12:04,RUNNING,NORMAL,OP-0028,WO-000369,SCADA
EVT-00002700,MCH-005,L01,2025-08-26 02:12:04,2025-08-26 02:21:12,IDLE,NO_DEMAND,OP-0028,WO-000369,SCADA
EVT-00002701,MCH-001,L01,2025-08-25 23:00:00,2025-08-25 23:56:51,SETUP,TOOL_CHANGE,OP-0015,WO-000370,SCADA
EVT-00002702,MCH-001,L01,2025-08-25 23:56:51,2025-08-26 02:15:17,RUNNING,NORMAL,OP-0015,WO-000370,SCADA
EVT-00002703,MCH-001,L01,2025-08-26 00:15:00,2025-08-26 00:53:17,DOWN,JAM,OP-0015,WO-000370,SCADA
EVT-00002704,MCH-001,L01,2025-08-26 02:15:17,2025-08-26 02:32:15,IDLE,NO_DEMAND,OP-0015,WO-000370,SCADA
EVT-00002705,MCH-004,L01,2025-08-25 23:00:00,2025-08-25 23:56:51,SETUP,TOOL_CHANGE,OP-0063,WO-000370,SCADA
EVT-00002706,MCH-004,L01,2025-08-25 23:56:51,2025-08-26 05:52:34,RUNNING,NORMAL,OP-0063,WO-000370,SCADA
EVT-00002707,MCH-004,L01,2025-08-26 04:03:00,2025-08-26 04:41:17,DOWN,QUALITY_HOLD,OP-0063,WO-000370,SCADA
EVT-00002708,MCH-004,L01,2025-08-26 05:52:34,2025-08-26 06:09:32,IDLE,NO_DEMAND,OP-0063,WO-000370,SCADA
EVT-00002709,MCH-012,L02,2025-08-25 10:07:00,2025-08-25 10:20:47,SETUP,TOOL_CHANGE,OP-0003,WO-000371,SCADA
EVT-00002710,MCH-012,L02,2025-08-25 10:20:47,2025-08-25 14:12:52,RUNNING,NORMAL,OP-0003,WO-000371,SCADA
EVT-00002711,MCH-012,L02,2025-08-25 15:23:00,2025-08-25 16:07:43,DOWN,UNKNOWN,OP-0003,WO-000371,SCADA
EVT-00002712,MCH-012,L02,2025-08-25 14:12:52,2025-08-25 14:28:26,IDLE,NO_DEMAND,OP-0003,WO-000371,SCADA
EVT-00002713,MCH-007,L02,2025-08-25 10:07:00,2025-08-25 10:20:47,SETUP,TOOL_CHANGE,OP-0002,WO-000371,SCADA
EVT-00002714,MCH-007,L02,2025-08-25 10:20:47,2025-08-25 18:07:45,RUNNING,NORMAL,OP-0002,WO-000371,SCADA
EVT-00002715,MCH-007,L02,2025-08-25 11:25:00,2025-08-25 12:09:43,DOWN,JAM,OP-0002,WO-000371,SCADA
EVT-00002716,MCH-007,L02,2025-08-25 18:07:45,2025-08-25 18:23:19,IDLE,NO_DEMAND,OP-0002,WO-000371,SCADA
EVT-00002717,MCH-010,L02,2025-08-25 17:45:00,2025-08-25 18:16:43,SETUP,TOOL_CHANGE,OP-0029,WO-000372,SCADA
EVT-00002718,MCH-010,L02,2025-08-25 18:16:43,2025-08-25 21:26:58,RUNNING,NORMAL,OP-0029,WO-000372,SCADA
EVT-00002719,MCH-010,L02,2025-08-25 22:37:00,2025-08-25 22:56:39,DOWN,MATERIAL_WAIT,OP-0029,WO-000372,SCADA
EVT-00002720,MCH-010,L02,2025-08-25 21:26:58,2025-08-25 21:36:36,IDLE,NO_DEMAND,OP-0029,WO-000372,SCADA
EVT-00002721,MCH-009,L02,2025-08-25 17:45:00,2025-08-25 18:16:43,SETUP,TOOL_CHANGE,OP-0029,WO-000372,SCADA
EVT-00002722,MCH-009,L02,2025-08-25 18:16:43,2025-08-26 00:54:57,RUNNING,NORMAL,OP-0029,WO-000372,SCADA
EVT-00002723,MCH-009,L02,2025-08-25 20:35:00,2025-08-25 20:54:39,DOWN,MICRO_STOP,OP-0029,WO-000372,SCADA
EVT-00002724,MCH-009,L02,2025-08-26 00:54:57,2025-08-26 01:04:35,IDLE,NO_DEMAND,OP-0029,WO-000372,SCADA
EVT-00002725,MCH-010,L02,2025-08-25 06:28:00,2025-08-25 07:04:47,SETUP,TOOL_CHANGE,OP-0065,WO-000373,SCADA
EVT-00002726,MCH-010,L02,2025-08-25 07:04:47,2025-08-25 10:26:52,RUNNING,NORMAL,OP-0065,WO-000373,SCADA
EVT-00002727,MCH-010,L02,2025-08-25 10:26:52,2025-08-25 10:45:15,IDLE,NO_DEMAND,OP-0065,WO-000373,SCADA
EVT-00002728,MCH-011,L02,2025-08-25 06:28:00,2025-08-25 07:04:47,SETUP,TOOL_CHANGE,OP-0065,WO-000373,SCADA
EVT-00002729,MCH-011,L02,2025-08-25 07:04:47,2025-08-25 14:29:45,RUNNING,NORMAL,OP-0065,WO-000373,SCADA
EVT-00002730,MCH-011,L02,2025-08-25 14:29:45,2025-08-25 14:48:07,IDLE,NO_DEMAND,OP-0065,WO-000373,SCADA
EVT-00002731,MCH-018,L03,2025-08-25 08:08:00,2025-08-25 09:02:33,SETUP,TOOL_CHANGE,OP-0004,WO-000374,SCADA
EVT-00002732,MCH-018,L03,2025-08-25 09:02:33,2025-08-25 11:35:27,RUNNING,NORMAL,OP-0004,WO-000374,SCADA
EVT-00002733,MCH-018,L03,2025-08-25 10:12:00,2025-08-25 10:31:45,DOWN,QUALITY_HOLD,OP-0004,WO-000374,SCADA
EVT-00002734,MCH-018,L03,2025-08-25 11:35:27,2025-08-25 11:54:19,IDLE,NO_DEMAND,OP-0004,WO-000374,SCADA
EVT-00002735,MCH-017,L03,2025-08-25 08:08:00,2025-08-25 09:02:33,SETUP,TOOL_CHANGE,OP-0027,WO-000374,SCADA
EVT-00002736,MCH-017,L03,2025-08-25 09:02:33,2025-08-25 14:53:54,RUNNING,NORMAL,OP-0027,WO-000374,SCADA
EVT-00002737,MCH-017,L03,2025-08-25 12:34:00,2025-08-25 12:53:45,DOWN,SENSOR_FAULT,OP-0027,WO-000374,SCADA
EVT-00002738,MCH-017,L03,2025-08-25 14:53:54,2025-08-25 15:12:46,IDLE,NO_DEMAND,OP-0027,WO-000374,SCADA
EVT-00002739,MCH-013,L03,2025-08-25 16:55:00,2025-08-25 18:06:34,SETUP,TOOL_CHANGE,OP-0026,WO-000375,SCADA
EVT-00002740,MCH-013,L03,2025-08-25 18:06:34,2025-08-25 19:59:31,RUNNING,NORMAL,OP-0026,WO-000375,SCADA
EVT-00002741,MCH-013,L03,2025-08-25 20:39:00,2025-08-25 21:13:10,DOWN,JAM,OP-0026,WO-000375,SCADA
EVT-00002742,MCH-013,L03,2025-08-25 19:59:31,2025-08-25 20:18:48,IDLE,NO_DEMAND,OP-0026,WO-000375,SCADA
EVT-00002743,MCH-014,L03,2025-08-25 16:55:00,2025-08-25 18:06:34,SETUP,TOOL_CHANGE,OP-0052,WO-000375,SCADA
EVT-00002744,MCH-014,L03,2025-08-25 18:06:34,2025-08-25 23:27:03,RUNNING,NORMAL,OP-0052,WO-000375,SCADA
EVT-00002745,MCH-014,L03,2025-08-25 20:56:00,2025-08-25 21:30:10,DOWN,MATERIAL_WAIT,OP-0052,WO-000375,SCADA
EVT-00002746,MCH-014,L03,2025-08-25 23:27:03,2025-08-25 23:46:20,IDLE,NO_DEMAND,OP-0052,WO-000375,SCADA
EVT-00002747,MCH-016,L03,2025-08-25 01:45:00,2025-08-25 02:41:42,SETUP,TOOL_CHANGE,OP-0061,WO-000376,SCADA
EVT-00002748,MCH-016,L03,2025-08-25 02:41:42,2025-08-25 05:24:38,RUNNING,NORMAL,OP-0061,WO-000376,SCADA
EVT-00002749,MCH-016,L03,2025-08-25 04:11:00,2025-08-25 04:22:00,DOWN,SENSOR_FAULT,OP-0061,WO-000376,SCADA
EVT-00002750,MCH-016,L03,2025-08-25 05:24:38,2025-08-25 05:47:21,IDLE,NO_DEMAND,OP-0061,WO-000376,SCADA
EVT-00002751,MCH-014,L03,2025-08-25 01:45:00,2025-08-25 02:41:42,SETUP,TOOL_CHANGE,OP-0016,WO-000376,SCADA
EVT-00002752,MCH-014,L03,2025-08-25 02:41:42,2025-08-25 09:19:17,RUNNING,NORMAL,OP-0016,WO-000376,SCADA
EVT-00002753,MCH-014,L03,2025-08-25 06:39:00,2025-08-25 06:50:00,DOWN,MATERIAL_WAIT,OP-0016,WO-000376,SCADA
EVT-00002754,MCH-014,L03,2025-08-25 09:19:17,2025-08-25 09:41:59,IDLE,NO_DEMAND,OP-0016,WO-000376,SCADA
EVT-00002755,MCH-020,L04,2025-08-25 13:36:00,2025-08-25 14:10:10,SETUP,TOOL_CHANGE,OP-0006,WO-000377,SCADA
EVT-00002756,MCH-020,L04,2025-08-25 14:10:10,2025-08-25 17:11:56,RUNNING,NORMAL,OP-0006,WO-000377,SCADA
EVT-00002757,MCH-020,L04,2025-08-25 17:11:56,2025-08-25 17:30:58,IDLE,NO_DEMAND,OP-0006,WO-000377,SCADA
EVT-00002758,MCH-023,L04,2025-08-25 13:36:00,2025-08-25 14:10:10,SETUP,TOOL_CHANGE,OP-0050,WO-000377,SCADA
EVT-00002759,MCH-023,L04,2025-08-25 14:10:10,2025-08-25 21:03:53,RUNNING,NORMAL,OP-0050,WO-000377,SCADA
EVT-00002760,MCH-023,L04,2025-08-25 21:03:53,2025-08-25 21:22:54,IDLE,NO_DEMAND,OP-0050,WO-000377,SCADA
EVT-00002761,MCH-022,L04,2025-08-25 19:01:00,2025-08-25 20:06:13,SETUP,TOOL_CHANGE,OP-0032,WO-000378,SCADA
EVT-00002762,MCH-022,L04,2025-08-25 20:06:13,2025-08-25 22:46:29,RUNNING,NORMAL,OP-0032,WO-000378,SCADA
EVT-00002763,MCH-022,L04,2025-08-25 20:51:00,2025-08-25 21:07:53,DOWN,QUALITY_HOLD,OP-0032,WO-000378,SCADA
EVT-00002764,MCH-023,L04,2025-08-25 19:01:00,2025-08-25 20:06:13,SETUP,TOOL_CHANGE,OP-0060,WO-000378,SCADA
EVT-00002765,MCH-023,L04,2025-08-25 20:06:13,2025-08-26 02:28:58,RUNNING,NORMAL,OP-0060,WO-000378,SCADA
EVT-00002766,MCH-023,L04,2025-08-26 00:51:00,2025-08-26 01:07:53,DOWN,UNKNOWN,OP-0060,WO-000378,SCADA
EVT-00002767,MCH-020,L04,2025-08-25 23:15:00,2025-08-26 00:32:45,SETUP,TOOL_CHANGE,,WO-000379,SCADA
EVT-00002768,MCH-020,L04,2025-08-26 00:32:45,2025-08-26 02:29:03,RUNNING,NORMAL,,WO-000379,SCADA
EVT-00002769,MCH-020,L04,2025-08-26 01:05:00,2025-08-26 01:28:33,DOWN,JAM,,WO-000379,SCADA
EVT-00002770,MCH-020,L04,2025-08-26 02:29:03,2025-08-26 02:42:22,IDLE,NO_DEMAND,,WO-000379,SCADA
EVT-00002771,MCH-024,L04,2025-08-25 23:15:00,2025-08-26 00:32:45,SETUP,TOOL_CHANGE,OP-0012,WO-000379,SCADA
EVT-00002772,MCH-024,L04,2025-08-26 00:32:45,2025-08-26 05:36:07,RUNNING,NORMAL,OP-0012,WO-000379,SCADA
EVT-00002773,MCH-024,L04,2025-08-26 03:20:00,2025-08-26 03:43:33,DOWN,JAM,OP-0012,WO-000379,SCADA
EVT-00002774,MCH-024,L04,2025-08-26 05:36:07,2025-08-26 05:49:26,IDLE,NO_DEMAND,OP-0012,WO-000379,SCADA
EVT-00002775,MCH-026,L05,2025-08-25 12:10:00,2025-08-25 12:41:25,SETUP,TOOL_CHANGE,OP-0030,WO-000380,SCADA
EVT-00002776,MCH-026,L05,2025-08-25 12:41:25,2025-08-25 15:48:58,RUNNING,NORMAL,OP-0030,WO-000380,SCADA
EVT-00002777,MCH-026,L05,2025-08-25 15:02:00,2025-08-25 15:37:48,DOWN,SENSOR_FAULT,OP-0030,WO-000380,SCADA
EVT-00002778,MCH-026,L05,2025-08-25 15:48:58,2025-08-25 15:59:36,IDLE,NO_DEMAND,OP-0030,WO-000380,SCADA
EVT-00002779,MCH-027,L05,2025-08-25 12:10:00,2025-08-25 12:41:25,SETUP,TOOL_CHANGE,OP-0050,WO-000380,SCADA
EVT-00002780,MCH-027,L05,2025-08-25 12:41:25,2025-08-25 19:19:57,RUNNING,NORMAL,OP-0050,WO-000380,SCADA
EVT-00002781,MCH-027,L05,2025-08-25 14:25:00,2025-08-25 15:00:48,DOWN,,OP-0050,WO-000380,SCADA
EVT-00002782,MCH-027,L05,2025-08-25 19:19:57,2025-08-25 19:30:35,IDLE,NO_DEMAND,OP-0050,WO-000380,SCADA
EVT-00002783,MCH-027,L05,2025-08-25 14:45:00,2025-08-25 15:26:39,SETUP,TOOL_CHANGE,OP-0004,WO-000381,SCADA
EVT-00002784,MCH-027,L05,2025-08-25 15:26:39,2025-08-25 18:34:51,RUNNING,NORMAL,OP-0004,WO-000381,SCADA
EVT-00002785,MCH-027,L05,2025-08-25 18:59:00,2025-08-25 19:22:48,DOWN,JAM,OP-0004,WO-000381,SCADA
EVT-00002786,MCH-027,L05,2025-08-25 18:34:51,2025-08-25 18:55:31,IDLE,NO_DEMAND,OP-0004,WO-000381,SCADA
EVT-00002787,MCH-030,L05,2025-08-25 14:45:00,2025-08-25 15:26:39,SETUP,TOOL_CHANGE,,WO-000381,SCADA
EVT-00002788,MCH-030,L05,2025-08-25 15:26:39,2025-08-25 22:34:43,RUNNING,NORMAL,,WO-000381,SCADA
EVT-00002789,MCH-030,L05,2025-08-25 17:20:00,2025-08-25 17:43:48,DOWN,UNKNOWN,,WO-000381,SCADA
EVT-00002790,MCH-030,L05,2025-08-25 22:34:43,2025-08-25 22:55:23,IDLE,NO_DEMAND,,WO-000381,SCADA
EVT-00002791,MCH-026,L05,2025-08-25 00:58:00,2025-08-25 01:33:18,SETUP,TOOL_CHANGE,OP-0040,WO-000382,SCADA
EVT-00002792,MCH-026,L05,2025-08-25 01:33:18,2025-08-25 04:27:07,RUNNING,NORMAL,OP-0040,WO-000382,SCADA
EVT-00002793,MCH-026,L05,2025-08-25 03:14:00,2025-08-25 03:26:43,DOWN,UNKNOWN,OP-0040,WO-000382,SCADA
EVT-00002794,MCH-026,L05,2025-08-25 04:27:07,2025-08-25 04:44:17,IDLE,NO_DEMAND,OP-0040,WO-000382,SCADA
EVT-00002795,MCH-028,L05,2025-08-25 00:58:00,2025-08-25 01:33:18,SETUP,TOOL_CHANGE,OP-0015,WO-000382,SCADA
EVT-00002796,MCH-028,L05,2025-08-25 01:33:18,2025-08-25 08:22:14,RUNNING,NORMAL,OP-0015,WO-000382,SCADA
EVT-00002797,MCH-028,L05,2025-08-25 02:30:00,2025-08-25 02:42:43,DOWN,MATERIAL_WAIT,OP-0015,WO-000382,SCADA
EVT-00002798,MCH-028,L05,2025-08-25 08:22:14,2025-08-25 08:39:24,IDLE,NO_DEMAND,OP-0015,WO-000382,SCADA
EVT-00002799,MCH-036,L06,2025-08-25 13:35:00,2025-08-25 14:12:17,SETUP,TOOL_CHANGE,OP-0014,WO-000383,SCADA
