shipment_id,sales_order_id,order_line_id,customer_id,product_id,ship_date,promised_delivery_date,shipped_quantity,carrier,distance_km,late_delivery_flag,delay_days,root_cause,source_system
SHP-001531,SO-001531,SOL-001531-01,CUST-0057,PRD-050,2026-05-24,2026-05-23,2410,FedEx,6207,1,1,material_shortage,TMS
SHP-001532,SO-001532,SOL-001532-01,CUST-0078,PRD-045,2026-01-19,2026-01-19,2118,FedEx,5227,0,0,on_time,TMS
SHP-001533,SO-001533,SOL-001533-01,CUST-0061,PRD-080,2025-10-25,2025-10-22,1166,FedEx,6117,1,3,production_delay,TMS
SHP-001534,SO-001534,SOL-001534-01,CUST-0092,PRD-024,2026-03-10,2026-03-03,2135,LocalTruck,447,1,7,quality_hold,TMS
SHP-001535,SO-001535,SOL-001535-01,CUST-0040,PRD-017,2025-08-15,2025-08-17,6602,FedEx,9025,0,0,on_time,TMS
SHP-001536,SO-001536,SOL-001536-01,CUST-0005,PRD-038,2026-04-24,2026-04-22,4187,LocalTruck,6433,1,2,production_delay,TMS
SHP-001537,SO-001537,SOL-001537-01,CUST-0075,PRD-079,2026-01-15,2026-01-11,1676,OceanForwarder,3525,1,4,material_shortage,TMS
SHP-001538,SO-001538,SOL-001538-01,CUST-0047,PRD-007,2026-03-08,2026-03-01,8049,DHL,1088,1,7,production_delay,TMS
SHP-001539,SO-001539,SOL-001539-01,CUST-0029,PRD-036,2026-02-28,2026-02-20,5013,DHL,7254,1,8,production_delay,TMS
SHP-001540,SO-001540,SOL-001540-01,CUST-0101,PRD-041,2026-07-16,2026-07-14,3618,FedEx,1482,1,2,production_delay,TMS
SHP-001541,SO-001541,SOL-001541-01,CUST-0089,PRD-050,2025-12-18,2025-12-13,10204,LocalTruck,1551,1,5,production_delay,TMS
SHP-001542,SO-001542,SOL-001542-01,CUST-0098,PRD-068,2026-04-23,2026-04-18,1521,Kerry,2948,1,5,production_delay,TMS
SHP-001543,SO-001543,SOL-001543-01,CUST-0119,PRD-020,2026-01-03,2026-01-01,5622,LocalTruck,3335,1,2,production_delay,TMS
SHP-001544,SO-001544,SOL-001544-01,CUST-0080,PRD-017,2026-02-28,2026-02-25,9513,OceanForwarder,6773,1,3,material_shortage,TMS
SHP-001545,SO-001545,SOL-001545-01,CUST-0015,PRD-067,2026-01-08,2026-01-07,6451,OceanForwarder,1300,1,1,quality_hold,TMS
SHP-001546,SO-001546,SOL-001546-01,CUST-0113,PRD-052,2026-02-25,2026-02-17,7663,OceanForwarder,8812,1,8,logistics,TMS
SHP-001547,SO-001547,SOL-001547-01,CUST-0088,PRD-034,2026-04-16,2026-04-13,3543,FedEx,5125,1,3,production_delay,TMS
SHP-001548,SO-001548,SOL-001548-01,CUST-0096,PRD-040,2026-04-02,2026-03-24,9797,DHL,4524,1,9,logistics,TMS
SHP-001549,SO-001549,SOL-001549-01,CUST-0083,PRD-068,2026-06-21,2026-06-18,6762,OceanForwarder,4837,1,3,material_shortage,TMS
SHP-001550,SO-001550,SOL-001550-01,CUST-0116,PRD-011,2026-05-22,2026-05-22,3895,LocalTruck,98,0,0,on_time,TMS
SHP-001551,SO-001551,SOL-001551-01,CUST-0012,PRD-075,2026-04-04,2026-03-29,1352,LocalTruck,3153,1,6,production_delay,TMS
SHP-001552,SO-001552,SOL-001552-01,CUST-0055,PRD-080,2025-09-09,2025-09-04,2223,FedEx,6706,1,5,production_delay,TMS
SHP-001553,SO-001553,SOL-001553-01,CUST-0058,PRD-001,2025-12-07,2025-12-05,7023,Kerry,3281,1,2,production_delay,TMS
SHP-001554,SO-001554,SOL-001554-01,CUST-0029,PRD-007,2025-12-03,2025-12-04,3597,Kerry,5397,0,0,on_time,TMS
SHP-001555,SO-001555,SOL-001555-01,CUST-0094,PRD-014,2026-04-10,2026-04-06,7893,DHL,7484,1,4,logistics,TMS
SHP-001556,SO-001556,SOL-001556-01,CUST-0108,PRD-063,2025-08-19,2025-08-21,4727,FedEx,7817,0,0,on_time,TMS
SHP-001557,SO-001557,SOL-001557-01,CUST-0116,PRD-031,2026-04-18,2026-04-11,3183,OceanForwarder,9100,1,7,quality_hold,TMS
SHP-001558,SO-001558,SOL-001558-01,CUST-0002,PRD-024,2026-05-17,2026-05-14,953,Kerry,2993,1,3,production_delay,TMS
SHP-001559,SO-001559,SOL-001559-01,CUST-0034,PRD-020,2026-01-03,2025-12-30,1610,OceanForwarder,8699,1,4,logistics,TMS
SHP-001560,SO-001560,SOL-001560-01,CUST-0073,PRD-077,2026-01-26,2026-01-25,3014,FedEx,4711,1,1,production_delay,TMS
SHP-001561,SO-001561,SOL-001561-01,CUST-0078,PRD-020,2026-01-24,2026-01-22,3664,LocalTruck,1739,1,2,production_delay,TMS
SHP-001562,SO-001562,SOL-001562-01,CUST-0118,PRD-025,2026-02-27,2026-02-22,3834,FedEx,5287,1,5,production_delay,TMS
SHP-001563,SO-001563,SOL-001563-01,CUST-0076,PRD-060,2026-02-26,2026-02-27,8182,DHL,6590,0,0,on_time,TMS
SHP-001564,SO-001564,SOL-001564-01,CUST-0002,PRD-038,2026-01-06,2026-01-05,577,FedEx,7225,1,1,production_delay,TMS
SHP-001565,SO-001565,SOL-001565-01,CUST-0019,PRD-079,2025-09-09,2025-09-06,1481,FedEx,1982,1,3,production_delay,TMS
SHP-001566,SO-001566,SOL-001566-01,CUST-0008,PRD-030,2026-04-21,2026-04-17,764,LocalTruck,1192,1,4,logistics,TMS
SHP-001567,SO-001567,SOL-001567-01,CUST-0027,PRD-076,2026-02-24,2026-02-26,1386,Kerry,866,0,0,on_time,TMS
SHP-001568,SO-001568,SOL-001568-01,CUST-0074,PRD-025,2026-01-11,2026-01-10,1774,FedEx,1107,1,1,production_delay,TMS
SHP-001569,SO-001569,SOL-001569-01,CUST-0078,PRD-041,2026-02-03,2026-02-01,2132,FedEx,5581,1,2,material_shortage,TMS
SHP-001570,SO-001570,SOL-001570-01,CUST-0055,PRD-063,2026-05-27,2026-05-27,968,LocalTruck,3970,0,0,on_time,TMS
SHP-001571,SO-001571,SOL-001571-01,CUST-0092,PRD-007,2026-01-29,2026-01-30,3038,OceanForwarder,8266,0,0,on_time,TMS
SHP-001572,SO-001572,SOL-001572-01,CUST-0075,PRD-073,2026-07-02,2026-06-27,3562,Kerry,96,1,5,production_delay,TMS
SHP-001573,SO-001573,SOL-001573-01,CUST-0079,PRD-078,2025-09-07,2025-08-30,4497,LocalTruck,1074,1,8,production_delay,TMS
SHP-001574,SO-001574,SOL-001574-01,CUST-0083,PRD-031,2026-06-19,2026-06-12,2443,LocalTruck,4555,1,7,production_delay,TMS
SHP-001575,SO-001575,SOL-001575-01,CUST-0028,PRD-072,2026-06-28,2026-06-27,2444,OceanForwarder,4347,1,1,production_delay,TMS
SHP-001576,SO-001576,SOL-001576-01,CUST-0038,PRD-057,2025-12-26,2025-12-22,1855,DHL,6062,1,4,material_shortage,TMS
SHP-001577,SO-001577,SOL-001577-01,CUST-0102,PRD-020,2025-10-23,2025-10-20,6023,Kerry,4380,1,3,logistics,TMS
SHP-001578,SO-001578,SOL-001578-01,CUST-0116,PRD-032,2026-01-29,2026-01-26,2906,FedEx,689,1,3,production_delay,TMS
SHP-001579,SO-001579,SOL-001579-01,CUST-0011,PRD-025,2026-07-17,2026-07-09,1606,LocalTruck,7113,1,8,material_shortage,TMS
SHP-001580,SO-001580,SOL-001580-01,CUST-0099,PRD-014,2025-12-25,2025-12-23,10227,Kerry,3265,1,2,production_delay,TMS
SHP-001581,SO-001581,SOL-001581-01,CUST-0017,PRD-069,2026-01-18,2026-01-09,3182,Kerry,1005,1,9,production_delay,TMS
SHP-001582,SO-001582,SOL-001582-01,CUST-0100,PRD-021,2025-09-24,2025-09-25,3316,LocalTruck,754,0,0,on_time,TMS
SHP-001583,SO-001583,SOL-001583-01,CUST-0118,PRD-025,2026-01-05,2025-12-29,2409,FedEx,376,1,7,production_delay,TMS
SHP-001584,SO-001584,SOL-001584-01,CUST-0096,PRD-048,2026-05-12,2026-05-07,3995,Kerry,182,1,5,production_delay,TMS
SHP-001585,SO-001585,SOL-001585-01,CUST-0058,PRD-035,2026-06-30,2026-06-23,2072,LocalTruck,185,1,7,logistics,TMS
SHP-001586,SO-001586,SOL-001586-01,CUST-0069,PRD-051,2025-09-09,2025-08-29,3102,OceanForwarder,7189,1,11,material_shortage,TMS
SHP-001587,SO-001587,SOL-001587-01,CUST-0102,PRD-018,2026-06-08,2026-06-05,5476,Kerry,3691,1,3,production_delay,TMS
SHP-001588,SO-001588,SOL-001588-01,CUST-0097,PRD-072,2026-06-18,2026-06-14,3248,DHL,580,1,4,material_shortage,TMS
SHP-001589,SO-001589,SOL-001589-01,CUST-0113,PRD-034,2025-11-28,2025-11-28,7016,OceanForwarder,8329,0,0,on_time,TMS
SHP-001590,SO-001590,SOL-001590-01,CUST-0022,PRD-010,2025-10-05,2025-09-28,4495,DHL,4028,1,7,production_delay,TMS
SHP-001591,SO-001591,SOL-001591-01,CUST-0089,PRD-035,2025-11-13,2025-11-12,6463,Kerry,5665,1,1,production_delay,TMS
SHP-001592,SO-001592,SOL-001592-01,CUST-0012,PRD-031,2026-06-15,2026-06-14,3305,Kerry,3701,1,1,material_shortage,TMS
SHP-001593,SO-001593,SOL-001593-01,CUST-0072,PRD-038,2026-04-20,2026-04-16,4300,DHL,5119,1,4,material_shortage,TMS
SHP-001594,SO-001594,SOL-001594-01,CUST-0096,PRD-048,2026-02-22,2026-02-18,1539,LocalTruck,8782,1,4,material_shortage,TMS
SHP-001595,SO-001595,SOL-001595-01,CUST-0029,PRD-027,2026-06-22,2026-06-22,2518,OceanForwarder,7835,0,0,on_time,TMS
SHP-001596,SO-001596,SOL-001596-01,CUST-0120,PRD-042,2026-04-20,2026-04-17,2226,DHL,1883,1,3,quality_hold,TMS
SHP-001597,SO-001597,SOL-001597-01,CUST-0067,PRD-080,2026-05-13,2026-05-09,1990,Kerry,1745,1,4,production_delay,TMS
SHP-001598,SO-001598,SOL-001598-01,CUST-0013,PRD-018,2025-08-22,2025-08-20,779,DHL,610,1,2,quality_hold,TMS
SHP-001599,SO-001599,SOL-001599-01,CUST-0101,PRD-025,2025-09-16,2025-09-15,2340,LocalTruck,6004,1,1,production_delay,TMS
SHP-001600,SO-001600,SOL-001600-01,CUST-0035,PRD-080,2026-06-16,2026-06-14,2933,Kerry,8346,1,2,logistics,TMS
SHP-001601,SO-001601,SOL-001601-01,CUST-0056,PRD-016,2026-01-31,2026-01-23,6832,DHL,380,1,8,production_delay,TMS
SHP-001602,SO-001602,SOL-001602-01,CUST-0118,PRD-045,2025-11-02,2025-11-01,1762,FedEx,1273,1,1,material_shortage,TMS
SHP-001603,SO-001603,SOL-001603-01,CUST-0118,PRD-029,2025-12-08,2025-12-03,2255,LocalTruck,8217,1,5,material_shortage,TMS
SHP-001604,SO-001604,SOL-001604-01,CUST-0052,PRD-049,2026-05-10,2026-05-06,3834,OceanForwarder,2835,1,4,material_shortage,TMS
SHP-001605,SO-001605,SOL-001605-01,CUST-0113,PRD-035,2025-11-04,2025-11-04,3339,OceanForwarder,266,0,0,on_time,TMS
SHP-001606,SO-001606,SOL-001606-01,CUST-0050,PRD-015,2026-03-11,2026-03-10,3861,OceanForwarder,3546,1,1,logistics,TMS
SHP-001607,SO-001607,SOL-001607-01,CUST-0054,PRD-046,2026-03-13,2026-03-09,15200,FedEx,6508,1,4,production_delay,TMS
SHP-001608,SO-001608,SOL-001608-01,CUST-0003,PRD-010,2026-07-03,2026-07-02,2469,Kerry,8388,1,1,quality_hold,TMS
SHP-001609,SO-001609,SOL-001609-01,CUST-0007,PRD-012,2026-03-16,2026-03-15,2942,DHL,406,1,1,logistics,TMS
SHP-001610,SO-001610,SOL-001610-01,CUST-0111,PRD-060,2026-04-20,2026-04-20,5836,LocalTruck,6792,0,0,on_time,TMS
SHP-001611,SO-001611,SOL-001611-01,CUST-0087,PRD-054,2025-08-31,2025-08-25,4947,LocalTruck,6724,1,6,production_delay,TMS
SHP-001612,SO-001612,SOL-001612-01,CUST-0055,PRD-022,2025-12-23,2025-12-22,1493,LocalTruck,9182,1,1,production_delay,TMS
SHP-001613,SO-001613,SOL-001613-01,CUST-0037,PRD-078,2026-03-01,2026-02-17,2721,LocalTruck,4807,1,12,production_delay,TMS
SHP-001614,SO-001614,SOL-001614-01,CUST-0037,PRD-038,2026-04-02,2026-03-31,7069,LocalTruck,2242,1,2,production_delay,TMS
SHP-001615,SO-001615,SOL-001615-01,CUST-0088,PRD-073,2026-07-15,2026-07-08,1301,DHL,2038,1,7,quality_hold,TMS
SHP-001616,SO-001616,SOL-001616-01,CUST-0120,PRD-043,2025-10-10,2025-10-11,14695,Kerry,1665,0,0,on_time,TMS
SHP-001617,SO-001617,SOL-001617-01,CUST-0075,PRD-044,2025-10-24,2025-10-18,2740,OceanForwarder,2082,1,6,material_shortage,TMS
SHP-001618,SO-001618,SOL-001618-01,CUST-0110,PRD-041,2026-05-01,2026-05-01,5064,OceanForwarder,8711,0,0,on_time,TMS
SHP-001620,SO-001620,SOL-001620-01,CUST-0004,PRD-007,2026-06-04,2026-06-04,3277,LocalTruck,5065,0,0,on_time,TMS
SHP-001621,SO-001621,SOL-001621-01,CUST-0065,PRD-018,2026-02-17,2026-02-16,2504,OceanForwarder,5877,1,1,production_delay,TMS
SHP-001622,SO-001622,SOL-001622-01,CUST-0034,PRD-016,2025-10-28,2025-10-30,4672,DHL,1136,0,0,on_time,TMS
SHP-001623,SO-001623,SOL-001623-01,CUST-0047,PRD-040,2026-04-08,2026-04-06,7954,DHL,6576,1,2,production_delay,TMS
SHP-001624,SO-001624,SOL-001624-01,CUST-0011,PRD-052,2026-04-15,2026-04-14,5569,OceanForwarder,5804,1,1,logistics,TMS
SHP-001625,SO-001625,SOL-001625-01,CUST-0099,PRD-065,2026-04-14,2026-04-12,4450,OceanForwarder,2976,1,2,production_delay,TMS
SHP-001626,SO-001626,SOL-001626-01,CUST-0080,PRD-017,2025-11-15,2025-11-11,8277,LocalTruck,981,1,4,production_delay,TMS
SHP-001627,SO-001627,SOL-001627-01,CUST-0056,PRD-055,2026-06-06,2026-05-29,4616,OceanForwarder,6420,1,8,production_delay,TMS
SHP-001628,SO-001628,SOL-001628-01,CUST-0116,PRD-057,2025-09-17,2025-09-15,4926,OceanForwarder,3853,1,2,production_delay,TMS
SHP-001629,SO-001629,SOL-001629-01,CUST-0068,PRD-048,2026-01-15,2026-01-06,3961,Kerry,4687,1,9,logistics,TMS
SHP-001630,SO-001630,SOL-001630-01,CUST-0117,PRD-037,2025-09-26,2025-09-19,5614,Kerry,3741,1,7,logistics,TMS
SHP-001631,SO-001631,SOL-001631-01,CUST-0049,PRD-031,2025-10-17,2025-10-12,1503,FedEx,4307,1,5,production_delay,TMS
SHP-001632,SO-001632,SOL-001632-01,CUST-0110,PRD-003,2026-03-19,2026-03-18,1676,FedEx,7538,1,1,production_delay,TMS
SHP-001633,SO-001633,SOL-001633-01,CUST-0068,PRD-002,2026-05-01,2026-04-25,2536,Kerry,8523,1,6,production_delay,TMS
SHP-001634,SO-001634,SOL-001634-01,CUST-0017,PRD-015,2026-01-10,2026-01-05,600,OceanForwarder,3067,1,5,production_delay,TMS
SHP-001635,SO-001635,SOL-001635-01,CUST-0099,PRD-056,2025-11-04,2025-11-04,2035,DHL,4394,0,0,on_time,TMS
SHP-001636,SO-001636,SOL-001636-01,CUST-0071,PRD-065,2025-11-07,2025-11-05,2413,DHL,4307,1,2,logistics,TMS
SHP-001637,SO-001637,SOL-001637-01,CUST-0115,PRD-022,2026-05-26,2026-05-21,1392,OceanForwarder,765,1,5,production_delay,TMS
SHP-001638,SO-001638,SOL-001638-01,CUST-0104,PRD-030,2026-04-10,2026-04-04,3928,Kerry,1781,1,6,production_delay,TMS
SHP-001639,SO-001639,SOL-001639-01,CUST-0002,PRD-037,2025-12-02,2025-12-01,495,Kerry,5305,1,1,material_shortage,TMS
SHP-001640,SO-001640,SOL-001640-01,CUST-0097,PRD-054,2026-04-19,2026-04-11,13295,DHL,4367,1,8,production_delay,TMS
SHP-001641,SO-001641,SOL-001641-01,CUST-0058,PRD-019,2026-01-29,2026-01-25,4795,LocalTruck,1555,1,4,production_delay,TMS
SHP-001642,SO-001642,SOL-001642-01,CUST-0088,PRD-033,2026-01-24,2026-01-17,1530,Kerry,1402,1,7,logistics,TMS
SHP-001643,SO-001643,SOL-001643-01,CUST-0028,PRD-068,2025-11-30,2025-11-28,2374,FedEx,5677,1,2,production_delay,TMS
SHP-001644,SO-001644,SOL-001644-01,CUST-0096,PRD-057,2025-09-20,2025-09-17,2118,FedEx,6924,1,3,material_shortage,TMS
SHP-001645,SO-001645,SOL-001645-01,CUST-0051,PRD-004,2025-11-18,2025-11-13,5463,Kerry,2259,1,5,quality_hold,TMS
SHP-001646,SO-001646,SOL-001646-01,CUST-0081,PRD-053,2026-01-22,2026-01-19,2174,DHL,4893,1,3,material_shortage,TMS
SHP-001647,SO-001647,SOL-001647-01,CUST-0001,PRD-012,2025-12-29,2026-01-01,540,LocalTruck,7988,0,0,on_time,TMS
SHP-001648,SO-001648,SOL-001648-01,CUST-0021,PRD-019,2026-05-18,2026-05-11,2175,Kerry,2719,1,7,production_delay,TMS
SHP-001649,SO-001649,SOL-001649-01,CUST-0068,PRD-020,2025-12-22,2025-12-21,6133,DHL,6099,1,1,logistics,TMS
SHP-001650,SO-001650,SOL-001650-01,CUST-0112,PRD-028,2025-11-04,2025-10-28,2131,FedEx,4870,1,7,production_delay,TMS
SHP-001651,SO-001651,SOL-001651-01,CUST-0007,PRD-035,2026-05-18,2026-05-17,2583,OceanForwarder,3772,1,1,production_delay,TMS
SHP-001653,SO-001653,SOL-001653-01,CUST-0069,PRD-078,2026-04-10,2026-04-04,2485,LocalTruck,6036,1,6,production_delay,TMS
SHP-001654,SO-001654,SOL-001654-01,CUST-0010,PRD-074,2025-10-08,2025-09-30,10754,DHL,8483,1,8,production_delay,TMS
SHP-001655,SO-001655,SOL-001655-01,CUST-0102,PRD-012,2025-11-26,2025-11-19,5920,LocalTruck,2404,1,7,production_delay,TMS
SHP-001656,SO-001656,SOL-001656-01,CUST-0096,PRD-072,2026-02-10,2026-02-09,3046,OceanForwarder,7929,1,1,logistics,TMS
SHP-001657,SO-001657,SOL-001657-01,CUST-0108,PRD-013,2025-10-12,2025-10-07,2531,LocalTruck,62,1,5,logistics,TMS
SHP-001658,SO-001658,SOL-001658-01,CUST-0043,PRD-024,2026-07-13,2026-07-10,747,Kerry,4703,1,3,production_delay,TMS
SHP-001659,SO-001659,SOL-001659-01,CUST-0007,PRD-075,2025-12-04,2025-12-07,1816,DHL,6904,0,0,on_time,TMS
SHP-001660,SO-001660,SOL-001660-01,CUST-0053,PRD-034,2026-07-24,2026-07-20,3591,OceanForwarder,5015,1,4,production_delay,TMS
SHP-001661,SO-001661,SOL-001661-01,CUST-0064,PRD-029,2025-11-10,2025-11-10,3698,OceanForwarder,6151,0,0,on_time,TMS
SHP-001662,SO-001662,SOL-001662-01,CUST-0053,PRD-020,2025-12-24,2025-12-20,962,FedEx,1253,1,4,production_delay,TMS
SHP-001663,SO-001663,SOL-001663-01,CUST-0079,PRD-057,2026-02-07,2026-02-03,773,FedEx,8013,1,4,logistics,TMS
SHP-001664,SO-001664,SOL-001664-01,CUST-0021,PRD-032,2025-09-21,2025-09-20,13520,LocalTruck,1791,1,1,production_delay,TMS
SHP-001665,SO-001665,SOL-001665-01,CUST-0058,PRD-031,2026-06-15,2026-06-11,15503,LocalTruck,4651,1,4,logistics,TMS
SHP-001666,SO-001666,SOL-001666-01,CUST-0054,PRD-066,2026-02-08,2026-02-06,5540,LocalTruck,915,1,2,logistics,TMS
SHP-001667,SO-001667,SOL-001667-01,CUST-0052,PRD-060,2026-07-18,2026-07-15,11540,LocalTruck,4595,1,3,production_delay,TMS
SHP-001668,SO-001668,SOL-001668-01,CUST-0083,PRD-055,2026-01-01,2026-01-03,3482,LocalTruck,6517,0,0,on_time,TMS
SHP-001669,SO-001669,SOL-001669-01,CUST-0079,PRD-041,2026-01-15,2026-01-07,3850,OceanForwarder,8246,1,8,logistics,TMS
SHP-001671,SO-001671,SOL-001671-01,CUST-0046,PRD-006,2026-06-18,2026-06-11,1937,FedEx,557,1,7,material_shortage,TMS
SHP-001672,SO-001672,SOL-001672-01,CUST-0049,PRD-012,2026-07-19,2026-07-10,3819,DHL,5176,1,9,material_shortage,TMS
SHP-001673,SO-001673,SOL-001673-01,CUST-0067,PRD-027,2026-04-30,2026-04-26,2333,LocalTruck,2790,1,4,logistics,TMS
SHP-001674,SO-001674,SOL-001674-01,CUST-0058,PRD-042,2025-09-06,2025-09-02,7921,OceanForwarder,2927,1,4,production_delay,TMS
SHP-001675,SO-001675,SOL-001675-01,CUST-0008,PRD-052,2025-09-24,2025-09-19,4325,FedEx,8873,1,5,material_shortage,TMS
SHP-001676,SO-001676,SOL-001676-01,CUST-0044,PRD-076,2026-03-23,2026-03-23,1217,Kerry,1096,0,0,on_time,TMS
SHP-001677,SO-001677,SOL-001677-01,CUST-0021,PRD-040,2026-02-03,2026-02-03,2000,DHL,7185,0,0,on_time,TMS
SHP-001678,SO-001678,SOL-001678-01,CUST-0038,PRD-074,2025-10-08,2025-10-10,1853,DHL,7421,0,0,on_time,TMS
SHP-001679,SO-001679,SOL-001679-01,CUST-0111,PRD-074,2025-09-30,2025-09-29,3718,LocalTruck,4652,1,1,quality_hold,TMS
SHP-001680,SO-001680,SOL-001680-01,CUST-0027,PRD-013,2026-07-08,2026-07-06,2567,OceanForwarder,280,1,2,material_shortage,TMS
SHP-001681,SO-001681,SOL-001681-01,CUST-0092,PRD-004,2025-08-11,2025-08-13,2131,Kerry,1739,0,0,on_time,TMS
SHP-001682,SO-001682,SOL-001682-01,CUST-0061,PRD-034,2026-01-31,2026-02-01,5759,LocalTruck,772,0,0,on_time,TMS
SHP-001683,SO-001683,SOL-001683-01,CUST-0118,PRD-053,2026-05-21,2026-05-15,3400,FedEx,6577,1,6,logistics,TMS
SHP-001684,SO-001684,SOL-001684-01,CUST-0074,PRD-029,2025-09-20,2025-09-16,2331,Kerry,2086,1,4,logistics,TMS
SHP-001685,SO-001685,SOL-001685-01,CUST-0027,PRD-005,2025-11-15,2025-11-14,5816,Kerry,361,1,1,material_shortage,TMS
SHP-001686,SO-001686,SOL-001686-01,CUST-0031,PRD-032,2025-11-15,2025-11-11,2611,OceanForwarder,6510,1,4,material_shortage,TMS
SHP-001688,SO-001688,SOL-001688-01,CUST-0036,PRD-069,2026-04-07,2026-04-04,6981,LocalTruck,29,1,3,production_delay,TMS
SHP-001689,SO-001689,SOL-001689-01,CUST-0042,PRD-001,2026-04-10,2026-04-07,4126,FedEx,864,1,3,logistics,TMS
SHP-001690,SO-001690,SOL-001690-01,CUST-0003,PRD-032,2026-02-26,2026-02-23,3035,FedEx,8151,1,3,material_shortage,TMS
SHP-001691,SO-001691,SOL-001691-01,CUST-0001,PRD-066,2025-12-08,2025-11-28,2416,LocalTruck,5274,1,10,production_delay,TMS
SHP-001692,SO-001692,SOL-001692-01,CUST-0110,PRD-038,2026-04-30,2026-04-24,4958,OceanForwarder,422,1,6,production_delay,TMS
SHP-001693,SO-001693,SOL-001693-01,CUST-0116,PRD-016,2026-05-26,2026-05-22,2830,Kerry,1640,1,4,logistics,TMS
SHP-001694,SO-001694,SOL-001694-01,CUST-0096,PRD-070,2025-12-31,2025-12-30,2701,FedEx,8709,1,1,production_delay,TMS
SHP-001695,SO-001695,SOL-001695-01,CUST-0105,PRD-025,2026-06-04,2026-05-26,5106,Kerry,295,1,9,production_delay,TMS
SHP-001696,SO-001696,SOL-001696-01,CUST-0048,PRD-007,2026-07-07,2026-07-05,1853,OceanForwarder,9065,1,2,material_shortage,TMS
SHP-001697,SO-001697,SOL-001697-01,CUST-0089,PRD-005,2025-10-17,2025-10-17,6196,FedEx,5652,0,0,on_time,TMS
SHP-001698,SO-001698,SOL-001698-01,CUST-0040,PRD-004,2026-06-11,2026-06-04,5794,OceanForwarder,4377,1,7,quality_hold,TMS
SHP-001699,SO-001699,SOL-001699-01,CUST-0063,PRD-070,2026-06-20,2026-06-22,6698,DHL,5487,0,0,on_time,TMS
SHP-001700,SO-001700,SOL-001700-01,CUST-0088,PRD-073,2025-11-28,2025-11-26,2668,OceanForwarder,1119,1,2,material_shortage,TMS
SHP-001701,SO-001701,SOL-001701-01,CUST-0002,PRD-007,2026-02-24,2026-02-20,2907,FedEx,6904,1,4,quality_hold,TMS
SHP-001702,SO-001702,SOL-001702-01,CUST-0060,PRD-073,2026-04-10,2026-04-07,2145,LocalTruck,2995,1,3,production_delay,TMS
SHP-001703,SO-001703,SOL-001703-01,CUST-0085,PRD-009,2026-03-14,2026-03-11,1730,OceanForwarder,8256,1,3,logistics,TMS
SHP-001704,SO-001704,SOL-001704-01,CUST-0013,PRD-027,2025-11-29,2025-11-28,2987,DHL,8054,1,1,quality_hold,TMS
SHP-001705,SO-001705,SOL-001705-01,CUST-0001,PRD-006,2026-06-30,2026-06-20,2980,LocalTruck,6447,1,10,quality_hold,TMS
SHP-001706,SO-001706,SOL-001706-01,CUST-0009,PRD-060,2025-10-18,2025-10-13,7845,DHL,1530,1,5,logistics,TMS
SHP-001707,SO-001707,SOL-001707-01,CUST-0119,PRD-032,2025-09-18,2025-09-16,2947,DHL,7402,1,2,production_delay,TMS
SHP-001708,SO-001708,SOL-001708-01,CUST-0082,PRD-049,2026-03-24,2026-03-24,3279,Kerry,8015,0,0,on_time,TMS
SHP-001709,SO-001709,SOL-001709-01,CUST-0020,PRD-050,2026-07-12,2026-07-12,2783,DHL,2237,0,0,on_time,TMS
SHP-001710,SO-001710,SOL-001710-01,CUST-0062,PRD-066,2025-09-24,2025-09-25,895,FedEx,8126,0,0,on_time,TMS
SHP-001711,SO-001711,SOL-001711-01,CUST-0045,PRD-055,2025-11-25,2025-11-24,5173,Kerry,1870,1,1,production_delay,TMS
SHP-001712,SO-001712,SOL-001712-01,CUST-0099,PRD-004,2025-11-03,2025-11-04,2288,OceanForwarder,325,0,0,on_time,TMS
SHP-001713,SO-001713,SOL-001713-01,CUST-0028,PRD-054,2026-02-21,2026-02-14,4014,OceanForwarder,7756,1,7,production_delay,TMS
SHP-001714,SO-001714,SOL-001714-01,CUST-0057,PRD-041,2025-12-31,2025-12-27,2237,FedEx,1435,1,4,production_delay,TMS
SHP-001715,SO-001715,SOL-001715-01,CUST-0044,PRD-019,2026-02-02,2026-02-01,1891,DHL,3883,1,1,logistics,TMS
SHP-001717,SO-001717,SOL-001717-01,CUST-0057,PRD-009,2026-04-24,2026-04-24,5991,OceanForwarder,2040,0,0,on_time,TMS
SHP-001718,SO-001718,SOL-001718-01,CUST-0012,PRD-057,2026-03-17,2026-03-11,2489,Kerry,904,1,6,production_delay,TMS
SHP-001719,SO-001719,SOL-001719-01,CUST-0019,PRD-032,2025-10-17,2025-10-09,2999,Kerry,3157,1,8,logistics,TMS
SHP-001720,SO-001720,SOL-001720-01,CUST-0016,PRD-063,2026-06-08,2026-06-08,2137,OceanForwarder,3772,0,0,on_time,TMS
SHP-001721,SO-001721,SOL-001721-01,CUST-0095,PRD-058,2025-12-03,2025-12-04,4798,OceanForwarder,1762,0,0,on_time,TMS
SHP-001722,SO-001722,SOL-001722-01,CUST-0110,PRD-030,2025-10-29,2025-10-31,3466,LocalTruck,838,0,0,on_time,TMS
SHP-001723,SO-001723,SOL-001723-01,CUST-0035,PRD-013,2026-01-31,2026-01-31,2699,FedEx,7404,0,0,on_time,TMS
SHP-001724,SO-001724,SOL-001724-01,CUST-0094,PRD-035,2026-03-21,2026-03-13,1788,Kerry,6697,1,8,material_shortage,TMS
